Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Cooper Kupp,LAR,10,13,156,15.6,59,3,2,0,0,0,0,1,27.6,27.6,90.9%,2021,WR,7
2,Ja'Marr Chase,CIN,8,10,201,25.1,82,4,1,0,0,0,0,1,26.1,26.1,94.0%,2021,WR,7
3,Mike Evans,TB,6,10,76,12.7,46,1,3,0,0,0,0,1,25.6,25.6,94.8%,2021,WR,7
4,A.J. Brown,PHI,8,9,133,16.6,46,3,1,0,0,0,0,1,19.3,19.3,96.7%,2021,WR,7
5,Terry McLaurin,WAS,7,12,122,17.4,40,2,1,0,0,0,0,1,18.2,18.2,91.3%,2021,WR,7
6,Chris Godwin,TB,8,11,111,13.9,34,2,1,0,0,0,0,1,17.1,17.1,45.3%,2021,WR,7
7,Michael Pittman Jr.,IND,4,4,105,26.3,57,2,1,0,0,0,0,1,16.5,16.5,70.7%,2021,WR,7
8,DK Metcalf,SEA,2,5,96,48.0,84,1,1,0,0,0,0,1,15.6,15.6,88.3%,2021,WR,7
9,Marquise Brown,KC,5,14,80,16.0,39,1,1,0,0,0,0,1,14.0,14.0,40.3%,2021,WR,7
10,Deebo Samuel Sr.,WAS,7,11,100,14.3,29,2,1,0,0,0,1,1,14.0,14.0,84.5%,2021,WR,7
11,Davante Adams,FA,6,7,76,12.7,26,1,1,0,0,0,0,1,13.6,13.6,91.0%,2021,WR,7
12,Russell Gage,SF,4,6,67,16.8,49,1,1,0,0,0,0,1,12.7,12.7,0.0%,2021,WR,7
13,Allen Lazard,NYJ,5,6,60,12.0,19,0,1,0,0,0,0,1,12.0,12.0,6.7%,2021,WR,7
14,Kendrick Bourne,NE,4,4,68,17.0,46,1,0,0,0,0,0,1,11.8,11.8,4.0%,2021,WR,7
15,Kalif Raymond,DET,6,8,115,19.2,37,2,0,1,1,0,0,1,11.6,11.6,2.6%,2021,WR,7
16,DeAndre Hopkins,KC,7,9,53,7.6,15,0,1,0,0,0,0,1,11.3,11.3,72.8%,2021,WR,7
17,Nelson Agholor,BAL,2,5,51,25.5,26,2,1,0,0,0,0,1,11.1,11.1,1.2%,2021,WR,7
18,Christian Kirk,JAC,4,5,50,12.5,19,0,1,0,0,0,0,1,11.0,11.0,34.9%,2021,WR,7
19,Corey Davis,FA,4,6,47,11.8,22,1,1,0,0,0,0,1,10.7,10.7,0.0%,2021,WR,7
20,Dante Pettis,NO,5,5,39,7.8,27,1,1,0,0,0,0,1,10.5,10.5,0.1%,2021,WR,7
21,Van Jefferson,PIT,4,7,43,10.8,22,1,1,0,0,0,0,1,10.3,10.3,1.5%,2021,WR,7
22,Bryan Edwards,FA,3,4,43,14.3,24,1,1,0,0,0,0,1,10.3,10.3,0.0%,2021,WR,7
23,Elijah Moore,CLE,1,6,13,13.0,13,0,0,1,19,1,0,1,9.2,9.2,17.4%,2021,WR,7
24,Robert Woods,HOU,6,6,70,11.7,22,1,0,0,0,0,0,1,9.0,9.0,0.6%,2021,WR,7
25,Calvin Ridley,TEN,4,10,26,6.5,11,0,1,0,0,0,0,1,8.6,8.6,77.8%,2021,WR,7
26,Jalen Reagor,LAC,2,2,25,12.5,17,0,1,1,0,0,0,1,8.5,8.5,0.0%,2021,WR,7
27,Jaylen Waddle,MIA,7,8,83,11.9,19,0,0,0,0,0,0,1,8.3,8.3,79.3%,2021,WR,7
28,Rashod Bateman,BAL,3,6,80,26.7,35,3,0,0,0,0,0,1,8.0,8.0,35.3%,2021,WR,7
29,Byron Pringle,FA,5,6,73,14.6,25,2,0,0,0,0,0,1,7.3,7.3,0.0%,2021,WR,7
30,DJ Moore,CHI,6,10,73,12.2,21,1,0,0,0,0,0,1,7.3,7.3,86.7%,2021,WR,7
31,Mack Hollins,BUF,2,3,13,6.5,9,0,1,0,0,0,0,1,7.3,7.3,2.5%,2021,WR,7
32,Isaiah Ford,FA,1,1,10,10.0,10,0,1,0,0,0,0,1,7.0,7.0,0.0%,2021,WR,7
33,Courtland Sutton,DEN,5,5,68,13.6,31,1,0,0,0,0,0,1,6.8,6.8,84.6%,2021,WR,7
34,Tyreek Hill,MIA,6,9,49,8.2,17,0,0,1,18,0,0,1,6.7,6.7,92.8%,2021,WR,7
35,A.J. Green,FA,3,3,66,22.0,41,1,0,0,0,0,0,1,6.6,6.6,0.9%,2021,WR,7
36,Darius Slayton,NYG,5,9,63,12.6,16,0,0,0,0,0,0,1,6.3,6.3,9.9%,2021,WR,7
37,Tee Higgins,CIN,7,15,62,8.9,11,0,0,0,0,0,0,1,6.2,6.2,87.7%,2021,WR,7
38,DeVonta Smith,PHI,5,9,61,12.2,20,2,0,0,0,0,0,1,6.1,6.1,89.2%,2021,WR,7
39,Hunter Renfrow,FA,7,8,58,8.3,16,0,0,0,0,0,0,1,5.8,5.8,0.0%,2021,WR,7
40,Freddie Swain,FA,4,6,39,9.8,28,1,0,1,8,0,0,1,4.7,4.7,0.0%,2021,WR,7
41,Jakobi Meyers,LV,5,7,44,8.8,19,0,0,0,0,0,0,1,4.4,4.4,72.7%,2021,WR,7
42,Zay Jones,ARI,1,1,43,43.0,43,1,0,0,0,0,0,1,4.3,4.3,3.6%,2021,WR,7
43,Darnell Mooney,ATL,2,5,39,19.5,22,1,0,0,0,0,0,1,3.9,3.9,67.9%,2021,WR,7
44,Tyler Boyd,TEN,4,7,39,9.8,25,1,0,0,0,0,0,1,3.9,3.9,4.6%,2021,WR,7
45,Julio Jones,FA,2,4,38,19.0,20,1,0,0,0,0,0,1,3.8,3.8,0.8%,2021,WR,7
46,Quez Watkins,ARI,2,4,37,18.5,27,1,0,0,0,0,0,1,3.7,3.7,0.0%,2021,WR,7
47,Jarvis Landry,FA,5,8,37,7.4,14,0,0,0,0,0,0,1,3.7,3.7,7.1%,2021,WR,7
48,Adam Humphries,FA,3,4,36,12.0,17,0,0,0,0,0,0,1,3.6,3.6,0.0%,2021,WR,7
49,Jamison Crowder,WAS,4,6,34,8.5,21,1,0,0,0,0,0,1,3.4,3.4,0.7%,2021,WR,7
50,Marquez Callaway,TB,3,7,32,10.7,14,0,0,0,0,0,0,1,3.2,3.2,0.0%,2021,WR,7
51,Henry Ruggs III,FA,4,4,24,6.0,10,0,0,1,7,0,0,1,3.1,3.1,8.4%,2021,WR,7
52,DeAndre Carter,CHI,1,1,4,4.0,4,0,0,1,27,0,0,1,3.1,3.1,0.1%,2021,WR,7
53,N'Keal Harry,FA,1,2,28,28.0,28,1,0,0,0,0,0,1,2.8,2.8,0.0%,2021,WR,7
54,Nico Collins,HOU,2,5,28,14.0,22,1,0,0,0,0,0,1,2.8,2.8,95.3%,2021,WR,7
55,John Ross,FA,2,2,27,13.5,15,0,0,0,0,0,0,1,2.7,2.7,0.0%,2021,WR,7
56,Odell Beckham Jr.,FA,2,6,23,11.5,17,0,0,0,0,0,0,1,2.3,2.3,2.6%,2021,WR,7
57,Josh Reynolds,JAC,3,3,23,7.7,11,0,0,0,0,0,0,1,2.3,2.3,1.6%,2021,WR,7
58,Gunner Olszewski,NYG,1,1,22,22.0,22,1,0,0,0,0,0,1,2.2,2.2,0.0%,2021,WR,7
59,Randall Cobb,FA,3,4,22,7.3,15,0,0,0,0,0,0,1,2.2,2.2,1.3%,2021,WR,7
60,Brandin Cooks,DAL,5,7,21,4.2,18,0,0,0,0,0,0,1,2.1,2.1,18.2%,2021,WR,7
61,Anthony Schwartz,MIA,2,3,22,11.0,16,0,0,1,-2,0,0,1,2.0,2.0,0.0%,2021,WR,7
62,Tajae Sharpe,FA,2,2,18,9.0,12,0,0,0,0,0,0,1,1.8,1.8,0.0%,2021,WR,7
63,Rondale Moore,ATL,2,3,17,8.5,16,0,0,0,0,0,0,1,1.7,1.7,2.8%,2021,WR,7
64,Keith Kirkwood,BAL,3,5,17,5.7,7,0,0,0,0,0,0,1,1.7,1.7,0.0%,2021,WR,7
65,Danny Amendola,FA,3,5,17,5.7,10,0,0,0,0,0,0,1,1.7,1.7,0.0%,2021,WR,7
66,Marquise Goodwin,FA,2,4,16,8.0,12,0,0,0,0,0,0,1,1.6,1.6,0.0%,2021,WR,7
67,Dax Milne,CAR,2,4,16,8.0,13,0,0,0,0,0,0,1,1.6,1.6,0.0%,2021,WR,7
68,Mohamed Sanu Sr.,FA,1,1,16,16.0,16,0,0,0,0,0,0,1,1.6,1.6,0.0%,2021,WR,7
69,Tim Patrick,DET,2,5,16,8.0,9,0,0,0,0,0,0,1,1.6,1.6,6.3%,2021,WR,7
70,Allen Robinson II,DET,2,4,16,8.0,12,0,0,0,0,0,0,1,1.6,1.6,0.8%,2021,WR,7
71,Tyler Johnson,LAR,2,2,16,8.0,12,0,0,0,0,0,0,1,1.6,1.6,0.9%,2021,WR,7
72,Kendall Hinton,FA,2,2,15,7.5,11,0,0,0,0,0,0,1,1.5,1.5,0.0%,2021,WR,7
73,Zach Pascal,ARI,3,6,14,4.7,13,0,0,0,0,0,0,1,1.4,1.4,0.0%,2021,WR,7
74,Robbie Chosen,FA,3,9,14,4.7,5,0,0,0,0,0,0,1,1.4,1.4,0.0%,2021,WR,7
75,Equanimeous St. Brown,FA,0,1,0,0,0,0,0,1,13,0,0,1,1.3,1.3,0.0%,2021,WR,7
76,Olamide Zaccheaus,WAS,1,1,13,13.0,13,0,0,0,0,0,0,1,1.3,1.3,8.1%,2021,WR,7
77,Tyler Lockett,FA,2,3,12,6.0,7,0,0,0,0,0,0,1,1.2,1.2,44.2%,2021,WR,7
78,Jaelon Darden,SEA,0,1,0,0,0,0,0,1,11,0,0,1,1.1,1.1,0.0%,2021,WR,7
79,Tre'Quan Smith,FA,1,3,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,0.0%,2021,WR,7
80,Damiere Byrd,FA,1,1,10,10.0,10,0,0,0,0,0,0,1,1.0,1.0,0.0%,2021,WR,7
81,Trent Sherfield Sr.,MIN,1,2,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,0.1%,2021,WR,7
82,Brandon Aiyuk,SF,1,1,6,6.0,6,0,0,1,3,0,0,1,0.9,0.9,43.5%,2021,WR,7
83,Devin Duvernay,JAC,1,1,11,11.0,11,0,0,1,-2,0,0,1,0.9,0.9,0.2%,2021,WR,7
84,Mecole Hardman Jr.,KC,4,5,28,7.0,9,0,0,0,0,0,1,1,0.8,0.8,0.2%,2021,WR,7
