Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Calvin Ridley,TEN,7,10,109,15.6,25,3,2,0,0,0,0,1,22.9,22.9,77.8%,2020,WR,2
2,Stefon Diggs,HOU,8,13,153,19.1,47,4,1,0,0,0,0,1,21.3,21.3,46.3%,2020,WR,2
3,Terry McLaurin,WAS,7,10,125,17.9,26,3,1,0,0,0,0,1,18.5,18.5,91.3%,2020,WR,2
4,Julian Edelman,FA,8,11,179,22.4,49,3,0,0,0,0,0,1,17.9,17.9,8.4%,2020,WR,2
5,Tyreek Hill,MIA,5,11,99,19.8,54,1,1,1,9,0,0,1,16.8,16.8,92.8%,2020,WR,2
6,Mike Evans,TB,7,10,104,14.9,50,2,1,0,0,0,0,1,16.4,16.4,94.8%,2020,WR,2
7,Diontae Johnson,BAL,8,13,92,11.5,28,1,1,0,0,0,0,1,15.2,15.2,39.6%,2020,WR,2
8,DK Metcalf,SEA,4,6,92,23.0,54,1,1,0,0,0,0,1,15.2,15.2,88.3%,2020,WR,2
9,Chase Claypool,FA,3,3,88,29.3,84,1,1,0,0,0,0,1,14.8,14.8,1.4%,2020,WR,2
10,John Brown,FA,4,6,82,20.5,46,1,1,0,0,0,0,1,14.2,14.2,0.0%,2020,WR,2
11,Odell Beckham Jr.,FA,4,6,74,18.5,43,1,1,0,0,0,0,1,13.4,13.4,2.6%,2020,WR,2
12,Tyler Boyd,TEN,7,8,72,10.3,17,0,1,0,0,0,0,1,13.2,13.2,4.6%,2020,WR,2
13,DeAndre Hopkins,KC,8,9,68,8.5,25,1,1,0,0,0,0,1,12.8,12.8,72.8%,2020,WR,2
14,Tyler Lockett,FA,7,8,67,9.6,16,0,1,0,0,0,0,1,12.7,12.7,44.2%,2020,WR,2
15,DJ Moore,CHI,8,13,120,15.0,30,1,0,0,0,0,0,1,12.0,12.0,86.7%,2020,WR,2
16,Braxton Berrios,MIA,6,8,59,9.8,30,1,1,0,0,0,0,1,11.9,11.9,0.8%,2020,WR,2
17,Keelan Cole Sr.,FA,6,7,58,9.7,23,1,1,0,0,0,0,1,11.8,11.8,0.0%,2020,WR,2
18,CeeDee Lamb,DAL,6,9,106,17.7,37,2,0,1,9,0,0,1,11.5,11.5,87.2%,2020,WR,2
19,DeVante Parker,FA,5,8,53,10.6,20,1,1,0,0,0,0,1,11.3,11.3,0.0%,2020,WR,2
20,David Moore,CAR,3,3,48,16.0,38,1,1,0,0,0,0,1,10.8,10.8,1.4%,2020,WR,2
21,Adam Humphries,FA,5,6,48,9.6,18,0,1,0,0,0,0,1,10.8,10.8,0.0%,2020,WR,2
