Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Cole Kmet,CHI,5,6,41,8.2,18,0,2,2,9,0,0,1,17.0,17.0,42.7%,2022,TE,9
2,Dallas Goedert,PHI,8,9,100,12.5,21,1,1,0,0,0,0,1,16.0,16.0,57.2%,2022,TE,9
3,Cade Otton,TB,5,6,68,13.6,28,1,1,0,0,0,0,1,12.8,12.8,57.8%,2022,TE,9
4,Travis Kelce,KC,10,17,106,10.6,23,1,0,0,0,0,0,1,10.6,10.6,94.1%,2022,TE,9
5,Juwan Johnson,NO,2,2,42,21.0,41,1,1,0,0,0,0,1,10.2,10.2,19.4%,2022,TE,9
6,Zach Ertz,WAS,5,8,40,8.0,14,0,1,0,0,0,0,1,10.0,10.0,57.5%,2022,TE,9
7,Noah Fant,SEA,5,6,96,19.2,51,1,0,0,0,0,0,1,9.6,9.6,21.1%,2022,TE,9
8,Isaiah Likely,BAL,1,5,24,24.0,24,1,1,0,0,0,0,1,8.4,8.4,34.2%,2022,TE,9
9,T.J. Hockenson,MIN,9,9,70,7.8,19,0,0,0,0,0,0,1,7.0,7.0,83.0%,2022,TE,9
10,James Mitchell,CAR,2,2,8,4.0,5,0,1,0,0,0,0,1,6.8,6.8,0.0%,2022,TE,9
11,Teagan Quitoriano,HOU,1,1,2,2.0,2,0,1,0,0,0,0,1,6.2,6.2,0.0%,2022,TE,9
12,Shane Zylstra,DET,1,1,1,1.0,1,0,1,0,0,0,0,1,6.1,6.1,1.1%,2022,TE,9
13,Tommy Tremble,CAR,2,4,11,5.5,8,0,1,0,0,0,1,1,5.1,5.1,1.4%,2022,TE,9
14,Hunter Henry,NE,4,4,50,12.5,30,1,0,0,0,0,0,1,5.0,5.0,53.6%,2022,TE,9
15,Chig Okonkwo,TEN,1,3,48,48.0,48,1,0,0,0,0,0,1,4.8,4.8,34.6%,2022,TE,9
16,Noah Gray,KC,3,3,45,15.0,27,1,0,0,0,0,0,1,4.5,4.5,22.5%,2022,TE,9
17,Josiah Deguara,JAC,5,5,41,8.2,25,1,0,0,0,0,0,1,4.1,4.1,0.0%,2022,TE,9
18,Gerald Everett,FA,5,8,36,7.2,16,0,0,1,0,0,0,1,3.6,3.6,1.4%,2022,TE,9
19,Hayden Hurst,LAC,5,5,35,7.0,13,0,0,0,0,0,0,1,3.5,3.5,2.7%,2022,TE,9
20,Austin Hooper,NE,2,3,34,17.0,18,0,0,0,0,0,0,1,3.4,3.4,1.9%,2022,TE,9
21,Robert Tonyan,FA,3,4,29,9.7,17,0,0,0,0,0,0,1,2.9,2.9,0.0%,2022,TE,9
22,Kyle Pitts,ATL,2,7,27,13.5,18,0,0,0,0,0,0,1,2.7,2.7,73.0%,2022,TE,9
23,Dawson Knox,BUF,3,4,25,8.3,17,0,0,0,0,0,0,1,2.5,2.5,11.4%,2022,TE,9
24,Foster Moreau,NO,2,5,42,21.0,30,1,0,0,2,0,1,1,2.4,2.4,2.4%,2022,TE,9
25,Armani Rogers,BUF,0,0,0,0,0,0,0,1,24,0,0,1,2.4,2.4,1.0%,2022,TE,9
26,Will Dissly,LAC,3,4,24,8.0,13,0,0,0,0,0,0,1,2.4,2.4,22.8%,2022,TE,9
27,Jonnu Smith,MIA,3,3,21,7.0,24,1,0,0,0,0,0,1,2.1,2.1,77.6%,2022,TE,9
28,Trevon Wesco,FA,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,0.0%,2022,TE,9
29,Josh Oliver,MIN,1,3,19,19.0,19,0,0,0,0,0,0,1,1.9,1.9,1.4%,2022,TE,9
30,Dan Arnold,FA,1,1,19,19.0,19,0,0,0,0,0,0,1,1.9,1.9,0.0%,2022,TE,9
31,Marcedes Lewis,CHI,1,1,19,19.0,19,0,0,0,0,0,0,1,1.9,1.9,0.1%,2022,TE,9
32,C.J. Uzomah,PHI,3,3,16,5.3,6,0,0,0,0,0,0,1,1.6,1.6,0.0%,2022,TE,9
33,Luke Farrell,JAC,1,1,15,15.0,15,0,0,0,0,0,0,1,1.5,1.5,0.0%,2022,TE,9
34,O.J. Howard,FA,1,2,14,14.0,14,0,0,0,0,0,0,1,1.4,1.4,0.0%,2022,TE,9
35,Jack Stoll,MIA,1,2,13,13.0,13,0,0,0,0,0,0,1,1.3,1.3,0.0%,2022,TE,9
36,Mo Alie-Cox,IND,2,2,13,6.5,8,0,0,0,0,0,0,1,1.3,1.3,0.6%,2022,TE,9
37,Taysom Hill,NO,0,1,0,0,0,0,0,1,6,0,0,1,1.1,1.1,27.7%,2022,TE,9
38,Adam Trautman,DEN,1,1,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,1.1%,2022,TE,9
39,Evan Engram,JAC,1,2,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,57.4%,2022,TE,9
40,Giovanni Ricci,NE,1,1,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,0.0%,2022,TE,9
