Rank,Team,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
65,Khari Blasingame,FA,0,0,0,0,0,0,1,1,16,16.0,0,0,1,1.6,1.6,0.0%,2020,RB,12
66,Trayveon Williams,CIN,1,-2,-2.0,0,0,0,1,1,13,13.0,0,0,1,1.1,1.1,0.5%,2020,RB,12
67,Ryan Nall,FA,0,0,0,0,0,0,1,1,10,10.0,0,0,1,1.0,1.0,0.0%,2020,RB,12
68,C.J. Ham,MIN,1,10,10.0,10,0,0,0,0,0,0,0,0,1,1.0,1.0,0.6%,2020,RB,12
69,Alfred Morris,FA,4,8,2.0,5,0,0,0,0,0,0,0,0,1,0.8,0.8,0.0%,2020,RB,12
70,Corey Clement,FA,1,6,6.0,6,0,0,0,0,0,0,0,0,1,0.6,0.6,0.0%,2020,RB,12
71,Jonathan Williams,FA,1,5,5.0,5,0,0,4,4,21,5.3,0,1,1,0.6,0.6,0.0%,2020,RB,12
72,Alexander Mattison,LV,2,6,3.0,4,0,0,0,0,0,0,0,0,1,0.6,0.6,44.8%,2020,RB,12
73,Dwayne Washington,FA,3,6,2.0,4,0,0,0,0,0,0,0,0,1,0.6,0.6,0.0%,2020,RB,12
74,Devontae Booker,FA,5,6,1.2,4,0,0,1,4,-1,-1.0,0,0,1,0.5,0.5,0.0%,2020,RB,12
75,Tony Brooks-James,FA,3,4,1.3,4,0,0,0,0,0,0,0,0,1,0.4,0.4,0.0%,2020,RB,12
76,Ty Johnson,BUF,2,3,1.5,2,0,0,1,2,1,1.0,0,0,1,0.4,0.4,5.6%,2020,RB,12
77,Samaje Perine,KC,0,0,0,0,0,0,1,1,2,2.0,0,0,1,0.2,0.2,4.2%,2020,RB,12
78,Josh Adams,FA,1,1,1.0,1,0,0,0,0,0,0,0,0,1,0.1,0.1,0.0%,2020,RB,12
79,Troymaine Pope,FA,1,-1,-1.0,0,0,0,1,1,2,2.0,0,0,1,0.1,0.1,0.0%,2020,RB,12
80,Reggie Gilliam,BUF,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,12
81,Rico Dowdle,DAL,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,73.9%,2020,RB,12
82,Gabe Nabers,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,2020,RB,12
83,Nathan Cottrell,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,12
84,Jonathan Ward,PIT,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,12
85,Scottie Phillips,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,12
86,D'Ernest Johnson,JAC,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%,2020,RB,12
87,Craig Reynolds,DET,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,3.5%,2020,RB,12
88,Xavier Jones,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,12
89,DeeJay Dallas,ARI,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.3%,2020,RB,12
90,Austin Walter,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,12
91,Taiwan Jones,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,2020,RB,12
92,Nick Bellore,WAS,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,4.0%,2020,RB,12
93,Anthony Sherman,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,3.8%,2020,RB,12
94,Cordarrelle Patterson,PIT,2,8,4.0,6,0,0,0,0,0,0,0,0,1,0.0,0.0,1.6%,2020,RB,12
95,LeSean McCoy,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,2.0%,2020,RB,12
96,Sony Michel,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,12
97,Elijhaa Penny,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,12
98,Alex Armah Jr.,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,12
99,Cethan Carter,FA,0,0,0,0,0,0,1,1,5,5.0,0,0,1,0.0,0.0,0.0%,2020,RB,12
100,Jason Cabinda,FA,1,0,0.0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,1.1%,2020,RB,12
101,Alec Ingold,MIA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,2020,RB,12
102,Darwin Thompson,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,12
103,Jeremy Cox,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,12
104,Jakob Johnson,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,12
105,Devine Ozigbo,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,2020,RB,12
106,Mike Boone,CAR,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.7%,2020,RB,12
107,Buddy Howell,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,12
108,Darrel Williams,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,12
109,Senorise Perry,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,12
110,Ameer Abdullah,LV,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,25.1%,2020,RB,12
111,Keith Smith,FA,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,12
112,Derek Watt,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,12
113,D.J. Foster,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,12
114,Wendell Smallwood,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,12
115,J.P. Holtz,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,12
116,Michael Burton,DEN,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2020,RB,12
117,Malcolm Brown,FA,3,4,1.3,2,0,0,2,2,15,7.5,0,1,1,-0.1,-0.1,0.0%,2020,RB,12
118,Patrick Laird,FA,1,9,9.0,9,0,0,0,0,0,0,0,1,1,-1.1,-1.1,0.0%,2020,RB,12
