Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Deebo Samuel Sr.,WAS,4,4,116,29.0,48,2,2,3,22,1,0,1,31.8,31.8,84.5%,2023,WR,13
2,DK Metcalf,SEA,6,8,134,22.3,73,2,3,0,0,0,0,1,31.4,31.4,88.3%,2023,WR,13
3,Tyreek Hill,MIA,5,7,157,31.4,78,3,2,2,-4,0,0,1,27.3,27.3,92.8%,2023,WR,13
4,Nico Collins,HOU,9,12,191,21.2,59,3,1,0,0,0,0,1,25.1,25.1,95.3%,2023,WR,13
5,Mike Evans,TB,7,12,162,23.1,75,2,1,0,0,0,0,1,22.2,22.2,94.8%,2023,WR,13
6,CeeDee Lamb,DAL,12,17,116,9.7,23,1,1,2,30,0,0,1,20.6,20.6,87.2%,2023,WR,13
7,Ja'Marr Chase,CIN,11,12,149,13.5,76,1,1,0,0,0,0,1,20.6,20.6,94.0%,2023,WR,13
8,Christian Watson,GB,7,9,71,10.1,19,0,2,2,15,0,0,1,20.6,20.6,51.0%,2023,WR,13
9,Puka Nacua,LAR,4,7,105,26.3,70,2,1,2,34,0,0,1,19.9,19.9,95.5%,2023,WR,13
10,Michael Pittman Jr.,IND,11,16,105,9.5,14,0,1,0,0,0,0,1,16.5,16.5,70.7%,2023,WR,13
11,Alec Pierce,IND,3,6,100,33.3,55,2,1,0,0,0,0,1,16.0,16.0,18.9%,2023,WR,13
12,DeVonta Smith,PHI,9,11,96,10.7,21,1,1,0,0,0,0,1,15.6,15.6,89.2%,2023,WR,13
13,DeAndre Hopkins,KC,5,12,75,15.0,27,2,1,1,4,0,0,1,13.9,13.9,72.8%,2023,WR,13
14,Courtland Sutton,DEN,2,7,77,38.5,45,2,1,0,0,0,0,1,13.7,13.7,84.6%,2023,WR,13
15,Brandin Cooks,DAL,4,4,45,11.3,19,0,1,0,0,0,0,1,12.5,12.5,18.2%,2023,WR,13
16,Parker Washington,JAC,6,6,61,10.2,18,0,1,0,0,0,0,1,12.1,12.1,5.7%,2023,WR,13
17,Chris Olave,NO,5,8,119,23.8,33,4,0,0,0,0,0,1,11.9,11.9,68.4%,2023,WR,13
18,Demarcus Robinson,LAR,4,5,55,13.8,30,1,1,0,0,0,0,1,11.5,11.5,17.8%,2023,WR,13
19,A.J. Brown,PHI,8,13,114,14.3,38,1,0,0,0,0,0,1,11.4,11.4,96.7%,2023,WR,13
20,Amon-Ra St. Brown,DET,2,6,49,24.5,25,2,1,0,0,0,0,1,10.9,10.9,97.2%,2023,WR,13
21,Brandon Aiyuk,SF,5,7,46,9.2,13,0,1,0,0,0,0,1,10.6,10.6,43.5%,2023,WR,13
22,Jauan Jennings,SF,3,4,44,14.7,18,0,1,0,0,0,0,1,10.4,10.4,70.3%,2023,WR,13
23,Cooper Kupp,LAR,6,8,39,6.5,13,0,1,0,0,0,0,1,9.9,9.9,90.9%,2023,WR,13
24,Diontae Johnson,BAL,4,5,33,8.3,26,1,1,0,0,0,0,1,9.3,9.3,39.6%,2023,WR,13
25,Jameson Williams,DET,1,1,11,11.0,11,0,0,1,19,1,0,1,9.0,9.0,80.0%,2023,WR,13
26,George Pickens,PIT,4,5,86,21.5,38,2,0,0,0,0,0,1,8.6,8.6,88.7%,2023,WR,13
27,Elijah Moore,CLE,4,12,83,20.8,42,2,0,0,0,0,0,1,8.3,8.3,17.4%,2023,WR,13
28,Chris Godwin,TB,0,3,0,0,0,0,0,1,19,1,0,1,7.9,7.9,45.3%,2023,WR,13
29,Zay Jones,ARI,5,8,78,15.6,24,2,0,0,0,0,0,1,7.8,7.8,3.6%,2023,WR,13
30,Xavier Gipson,NYJ,5,6,77,15.4,36,2,0,1,1,0,0,1,7.8,7.8,0.6%,2023,WR,13
31,Romeo Doubs,GB,4,5,72,18.0,33,2,0,0,0,0,0,1,7.2,7.2,47.5%,2023,WR,13
32,Jonathan Mingo,DAL,6,10,69,11.5,31,1,0,0,0,0,0,1,6.9,6.9,2.7%,2023,WR,13
33,Curtis Samuel,BUF,4,5,65,16.3,33,2,0,0,0,0,0,1,6.5,6.5,17.8%,2023,WR,13
34,DeVante Parker,FA,4,9,64,16.0,27,2,0,0,0,0,0,1,6.4,6.4,0.0%,2023,WR,13
35,Rashee Rice,KC,8,9,64,8.0,13,0,0,0,0,0,0,1,6.4,6.4,42.8%,2023,WR,13
36,Jaxon Smith-Njigba,SEA,7,11,62,8.9,18,0,0,0,0,0,0,1,6.2,6.2,85.4%,2023,WR,13
37,Keenan Allen,CHI,5,9,58,11.6,16,0,0,0,0,0,0,1,5.8,5.8,76.2%,2023,WR,13
38,DJ Chark Jr.,LAC,3,4,56,18.7,30,2,0,0,0,0,0,1,5.6,5.6,4.2%,2023,WR,13
39,Jaylen Waddle,MIA,5,8,52,10.4,16,0,0,0,0,0,0,1,5.2,5.2,79.3%,2023,WR,13
40,Quentin Johnston,LAC,5,7,52,10.4,27,1,0,0,0,0,0,1,5.2,5.2,50.5%,2023,WR,13
41,Jerry Jeudy,CLE,3,4,51,17.0,41,1,0,0,0,0,0,1,5.1,5.1,72.7%,2023,WR,13
42,Garrett Wilson,NYJ,3,7,50,16.7,31,1,0,0,0,0,0,1,5.0,5.0,91.1%,2023,WR,13
43,Tyler Lockett,FA,5,8,47,9.4,17,0,0,0,0,0,0,1,4.7,4.7,44.2%,2023,WR,13
44,Dontayvion Wicks,GB,3,4,43,14.3,27,1,0,0,0,0,0,1,4.3,4.3,23.2%,2023,WR,13
45,Tyquan Thornton,KC,0,1,0,0,0,0,0,1,39,0,0,1,3.9,3.9,0.1%,2023,WR,13
46,Tee Higgins,CIN,3,3,36,12.0,14,0,0,0,0,0,0,1,3.6,3.6,87.7%,2023,WR,13
47,Amari Cooper,BUF,3,5,34,11.3,22,1,0,0,0,0,0,1,3.4,3.4,75.3%,2023,WR,13
48,Calvin Ridley,TEN,4,8,26,6.5,21,1,0,3,7,0,0,1,3.3,3.3,77.8%,2023,WR,13
49,Tyler Boyd,TEN,5,7,37,7.4,10,0,0,1,5,0,0,1,3.2,3.2,4.6%,2023,WR,13
50,A.T. Perry,DEN,1,3,30,30.0,30,1,0,0,0,0,0,1,3.0,3.0,3.9%,2023,WR,13
51,Nick Westbrook-Ikhine,TEN,1,3,28,28.0,28,1,0,0,0,0,0,1,2.8,2.8,23.7%,2023,WR,13
52,Quez Watkins,ARI,3,4,28,9.3,15,0,0,0,0,0,0,1,2.8,2.8,0.0%,2023,WR,13
53,Christian Kirk,JAC,1,1,26,26.0,26,1,0,0,0,0,0,1,2.6,2.6,34.9%,2023,WR,13
54,Adam Thielen,CAR,3,6,25,8.3,12,0,0,0,0,0,0,1,2.5,2.5,61.9%,2023,WR,13
55,Marquez Valdes-Scantling,NO,2,5,25,12.5,16,0,0,0,0,0,0,1,2.5,2.5,17.7%,2023,WR,13
56,Trenton Irwin,FA,1,1,25,25.0,25,1,0,0,0,0,0,1,2.5,2.5,0.1%,2023,WR,13
57,Trey Palmer,TB,2,5,12,6.0,6,0,0,1,13,0,0,1,2.5,2.5,2.4%,2023,WR,13
58,Alex Erickson,FA,1,1,23,23.0,23,1,0,0,0,0,0,1,2.3,2.3,0.0%,2023,WR,13
59,Jahan Dotson,PHI,2,5,23,11.5,12,0,0,0,0,0,0,1,2.3,2.3,11.0%,2023,WR,13
60,Cedric Tillman,CLE,2,6,20,10.0,13,0,0,0,0,0,0,1,2.0,2.0,28.9%,2023,WR,13
61,Allen Robinson II,DET,3,3,19,6.3,8,0,0,0,0,0,0,1,1.9,1.9,0.8%,2023,WR,13
62,Greg Dortch,ARI,1,3,19,19.0,19,0,0,0,0,0,0,1,1.9,1.9,4.5%,2023,WR,13
63,Jalen Tolbert,DAL,1,1,17,17.0,17,0,0,0,0,0,0,1,1.7,1.7,15.7%,2023,WR,13
64,Jayden Reed,GB,4,5,16,4.0,9,0,0,0,0,0,0,1,1.6,1.6,82.1%,2023,WR,13
65,River Cracraft,MIA,2,2,16,8.0,13,0,0,0,0,0,0,1,1.6,1.6,0.1%,2023,WR,13
66,Malik Heath,GB,1,2,15,15.0,15,0,0,0,0,0,0,1,1.5,1.5,0.6%,2023,WR,13
67,Josh Downs,IND,3,5,14,4.7,9,0,0,0,0,0,0,1,1.4,1.4,62.9%,2023,WR,13
68,Marvin Mims Jr.,DEN,1,2,5,5.0,5,0,0,1,8,0,0,1,1.3,1.3,22.9%,2023,WR,13
69,Josh Reynolds,JAC,1,3,12,12.0,12,0,0,0,0,0,0,1,1.2,1.2,1.6%,2023,WR,13
70,Richie James Jr.,FA,1,2,12,12.0,12,0,0,0,0,0,0,1,1.2,1.2,0.0%,2023,WR,13
71,Chris Moore,WAS,1,1,12,12.0,12,0,0,0,0,0,0,1,1.2,1.2,0.0%,2023,WR,13
72,David Bell,CLE,2,2,12,6.0,6,0,0,0,0,0,0,1,1.2,1.2,0.0%,2023,WR,13
73,Lil'Jordan Humphrey,DEN,1,1,12,12.0,12,0,0,0,0,0,0,1,1.2,1.2,1.1%,2023,WR,13
74,Ben Skowronek,PIT,2,3,12,6.0,6,0,0,0,0,0,0,1,1.2,1.2,0.0%,2023,WR,13
75,Jalen Reagor,LAC,1,1,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,0.0%,2023,WR,13
76,Deven Thompkins,CAR,1,1,4,4.0,4,0,0,2,7,0,0,1,1.1,1.1,0.0%,2023,WR,13
77,JuJu Smith-Schuster,KC,1,3,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,3.9%,2023,WR,13
78,Calvin Austin III,PIT,1,1,10,10.0,10,0,0,0,0,0,0,1,1.0,1.0,10.7%,2023,WR,13
79,KaVontae Turpin,DAL,1,3,10,10.0,10,0,0,0,0,0,0,1,1.0,1.0,6.7%,2023,WR,13
80,Jake Bobo,SEA,1,1,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,1.2%,2023,WR,13
81,Kalif Raymond,DET,0,0,0,0,0,0,0,1,9,0,0,1,0.9,0.9,2.6%,2023,WR,13
82,John Metchie III,HOU,1,3,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,3.8%,2023,WR,13
83,Tutu Atwell,LAR,1,2,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,5.2%,2023,WR,13
84,Drake London,ATL,1,5,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,91.6%,2023,WR,13
85,Rondale Moore,ATL,1,2,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,2.8%,2023,WR,13
86,Kadarius Toney,FA,0,0,0,0,0,0,0,1,6,0,0,1,0.6,0.6,0.7%,2023,WR,13
87,Jalen Guyton,FA,1,3,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,0.0%,2023,WR,13
88,Skyy Moore,KC,1,2,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,0.1%,2023,WR,13
89,Treylon Burks,TEN,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,2.2%,2023,WR,13
90,Ronnie Bell,DET,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,WR,13
91,James Proche II,CLE,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,WR,13
92,Donovan Peoples-Jones,FA,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,WR,13
93,Van Jefferson,PIT,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.5%,2023,WR,13
94,Marquez Callaway,TB,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,WR,13
95,Scotty Miller,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2023,WR,13
96,Miles Boykin,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,WR,13
97,D.J. Montgomery,IND,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,WR,13
98,Olamide Zaccheaus,WAS,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,8.1%,2023,WR,13
99,Andre Baccellia,ARI,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,WR,13
100,Dyami Brown,WAS,1,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,11.7%,2023,WR,13
101,Ihmir Smith-Marsette,NYG,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2023,WR,13
102,Jason Brownlee,KC,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,WR,13
103,Ryan Miller,TB,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,2023,WR,13
104,Britain Covey,PHI,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2023,WR,13
105,Brandon Johnson,PIT,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,2023,WR,13
106,Austin Trammell,JAC,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,WR,13
107,Tim Jones,JAC,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,WR,13
108,Michael Strachan,WAS,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,WR,13
109,Derius Davis,LAC,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.8%,2023,WR,13
110,Andrei Iosivas,CIN,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,11.4%,2023,WR,13
111,Charlie Jones,CIN,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2023,WR,13
