Rank,Team,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
59,Andy Janovich,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,0.0%,2021,RB,4
60,Justin Jackson,FA,3,-4,-1.3,0,0,0,4,4,17,4.3,0,0,1,1.3,1.3,0.0%,2021,RB,4
61,Salvon Ahmed,IND,3,1,0.3,4,0,0,2,2,12,6.0,0,0,1,1.3,1.3,0.0%,2021,RB,4
62,Ty Johnson,BUF,3,1,0.3,2,0,0,2,2,12,6.0,0,0,1,1.3,1.3,5.6%,2021,RB,4
63,Demetric Felton Jr.,WAS,0,0,0,0,0,0,2,2,12,6.0,0,0,1,1.2,1.2,0.0%,2021,RB,4
64,Jacques Patrick,FA,2,12,6.0,8,0,0,0,0,0,0,0,0,1,1.2,1.2,0.0%,2021,RB,4
65,Jaret Patterson,LAC,2,1,0.5,3,0,0,1,1,11,11.0,0,0,1,1.2,1.2,0.0%,2021,RB,4
66,Devontae Booker,FA,1,6,6.0,6,0,0,1,1,6,6.0,0,0,1,1.2,1.2,0.0%,2021,RB,4
67,Royce Freeman,FA,3,12,4.0,6,0,0,0,0,0,0,0,0,1,1.2,1.2,0.0%,2021,RB,4
68,Le'Veon Bell,FA,4,11,2.8,4,0,0,0,1,0,0,0,0,1,1.1,1.1,0.2%,2021,RB,4
69,Dwayne Washington,FA,1,5,5.0,5,0,0,1,1,6,6.0,0,0,1,1.1,1.1,0.0%,2021,RB,4
70,Reggie Gilliam,BUF,1,1,1.0,1,0,0,1,1,8,8.0,0,0,1,0.9,0.9,0.0%,2021,RB,4
71,Khalil Herbert,CIN,3,7,2.3,4,0,0,0,0,0,0,0,0,1,0.7,0.7,11.3%,2021,RB,4
72,Travis Homer,CHI,1,5,5.0,5,0,0,0,0,0,0,0,0,1,0.5,0.5,1.3%,2021,RB,4
73,Tony Jones Jr.,FA,3,8,2.7,3,0,0,1,3,-3,-3.0,0,0,1,0.5,0.5,0.0%,2021,RB,4
74,Michael Burton,DEN,1,5,5.0,5,0,0,0,0,0,0,0,0,1,0.5,0.5,0.1%,2021,RB,4
75,Patrick Ricard,BAL,0,0,0,0,0,0,1,1,4,4.0,0,0,1,0.4,0.4,0.8%,2021,RB,4
76,Devonta Freeman,FA,1,4,4.0,4,0,0,0,0,0,0,0,0,1,0.4,0.4,0.0%,2021,RB,4
77,Dare Ogunbowale,HOU,2,3,1.5,2,0,0,0,0,0,0,0,0,1,0.3,0.3,1.0%,2021,RB,4
78,Myles Gaskin,FA,2,3,1.5,3,0,0,0,0,0,0,0,0,1,0.3,0.3,0.0%,2021,RB,4
79,Kenyan Drake,FA,1,2,2.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,1.1%,2021,RB,4
80,Ameer Abdullah,LV,0,0,0,0,0,0,1,1,2,2.0,0,0,1,0.2,0.2,25.1%,2021,RB,4
81,Alex Armah Jr.,FA,1,2,2.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,0.0%,2021,RB,4
82,Keith Smith,FA,1,2,2.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,0.0%,2021,RB,4
83,C.J. Ham,MIN,1,1,1.0,1,0,0,0,0,0,0,0,0,1,0.1,0.1,0.6%,2021,RB,4
84,Gabe Nabers,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,2021,RB,4
85,D'Ernest Johnson,JAC,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%,2021,RB,4
86,Kylin Hill,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,4
87,J.K. Dobbins,LAC,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,74.2%,2021,RB,4
88,DeeJay Dallas,ARI,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.3%,2021,RB,4
89,Gary Brightwell,CIN,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,4
90,Avery Williams,ATL,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,2021,RB,4
91,Nick Bellore,WAS,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,4.0%,2021,RB,4
92,Cethan Carter,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,4
93,Benny Snell Jr.,FA,1,0,0.0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,4
94,Jakob Johnson,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,4
95,Buddy Howell,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,4
96,Jerick McKinnon,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,4
97,Derek Watt,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,4
98,J.P. Holtz,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,4
99,Peyton Barber,FA,1,0,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,2021,RB,4
100,Rex Burkhead,FA,1,-1,-1.0,0,0,0,0,0,0,0,0,0,1,-0.1,-0.1,10.0%,2021,RB,4
101,Phillip Lindsay,FA,4,-1,-0.3,2,0,0,0,0,0,0,0,0,1,-0.1,-0.1,0.0%,2021,RB,4
102,Nyheim Hines,FA,2,6,3.0,7,0,0,2,2,5,2.5,0,1,1,-0.9,-0.9,0.1%,2021,RB,4
103,Sony Michel,FA,3,11,3.7,9,0,0,0,0,0,0,0,1,1,-0.9,-0.9,0.0%,2021,RB,4
104,J.J. Taylor,HOU,1,0,0.0,0,0,0,1,1,0,0.0,0,1,1,-2.0,-2.0,1.4%,2021,RB,4
105,Trenton Cannon,FA,0,0,0,0,0,0,0,0,0,0,0,1,1,-2.0,-2.0,0.0%,2021,RB,4
