Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Travis Kelce,KC,7,8,109,15.6,46,1,1,0,0,0,0,1,16.9,16.9,94.1%,2021,TE,2
2,Rob Gronkowski,FA,4,5,39,9.8,20,1,2,0,0,0,0,1,15.9,15.9,2.0%,2021,TE,2
3,T.J. Hockenson,MIN,8,9,66,8.3,20,1,1,0,0,0,0,1,12.6,12.6,83.0%,2021,TE,2
4,Robert Tonyan,FA,3,3,52,17.3,22,1,1,0,0,0,0,1,11.2,11.2,0.0%,2021,TE,2
5,Maxx Williams,FA,7,7,94,13.4,34,2,0,0,0,0,0,1,9.4,9.4,0.0%,2021,TE,2
6,Foster Moreau,NO,2,3,34,17.0,25,1,1,0,0,0,0,1,9.4,9.4,2.4%,2021,TE,2
7,Noah Fant,SEA,4,6,33,8.3,14,0,1,0,0,0,0,1,9.3,9.3,21.1%,2021,TE,2
8,Jack Doyle,FA,5,8,64,12.8,34,1,0,0,0,0,0,1,8.4,8.4,2.0%,2021,TE,2
9,Ricky Seals-Jones,FA,1,1,19,19.0,19,0,1,0,0,0,0,1,7.9,7.9,0.0%,2021,TE,2
10,Dawson Knox,BUF,2,3,17,8.5,9,0,1,0,0,0,0,1,7.7,7.7,11.4%,2021,TE,2
11,Kyle Pitts,ATL,5,6,73,14.6,24,2,0,0,0,0,0,1,7.3,7.3,73.0%,2021,TE,2
12,Darren Waller,FA,5,7,65,13.0,25,1,0,0,0,0,0,1,6.5,6.5,1.1%,2021,TE,2
13,Mark Andrews,BAL,5,5,57,11.4,20,1,0,0,0,0,0,1,5.7,5.7,89.5%,2021,TE,2
14,Dan Arnold,FA,3,4,55,18.3,19,0,0,0,0,0,0,1,5.5,5.5,0.0%,2021,TE,2
15,Harrison Bryant,LV,4,4,49,12.3,29,1,0,0,0,0,0,1,4.9,4.9,0.0%,2021,TE,2
16,Logan Thomas,FA,5,7,45,9.0,24,1,0,0,0,0,0,1,4.5,4.5,0.0%,2021,TE,2
17,MyCole Pruitt,PIT,3,3,43,14.3,22,1,0,0,0,0,0,1,4.3,4.3,1.6%,2021,TE,2
18,Hunter Henry,NE,2,4,42,21.0,32,1,0,0,0,0,0,1,4.2,4.2,53.6%,2021,TE,2
19,Mike Gesicki,CIN,3,6,41,13.7,18,0,0,0,0,0,0,1,4.1,4.1,29.2%,2021,TE,2
20,Austin Hooper,NE,5,5,40,8.0,13,0,0,0,0,0,0,1,4.0,4.0,1.9%,2021,TE,2
21,Blake Jarwin,FA,3,4,37,12.3,20,1,0,0,0,0,0,1,3.7,3.7,4.0%,2021,TE,2
22,Pat Freiermuth,PIT,4,4,36,9.0,14,0,0,0,0,0,0,1,3.6,3.6,63.9%,2021,TE,2
23,Jonnu Smith,MIA,4,5,28,7.0,19,0,0,0,0,0,0,1,2.8,2.8,77.6%,2021,TE,2
24,Jared Cook,FA,3,5,28,9.3,12,0,0,0,0,0,0,1,2.8,2.8,0.0%,2021,TE,2
25,Kyle Rudolph,FA,2,2,25,12.5,13,0,0,0,0,0,0,1,2.5,2.5,1.0%,2021,TE,2
