Rank,Team,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,James Conner,ARI,16,110,6.9,53,1,2,5,5,28,5.6,0,0,1,25.8,25.8,82.6%,2024,RB,15
2,James Cook,BUF,14,105,7.5,41,1,2,1,1,28,28.0,0,0,1,25.3,25.3,93.1%,2024,RB,15
3,Jahmyr Gibbs,DET,8,31,3.9,13,0,1,5,7,83,16.6,1,0,1,23.4,23.4,97.5%,2024,RB,15
4,Chase Brown,CIN,25,97,3.9,13,0,1,3,3,16,5.3,1,0,1,23.3,23.3,85.5%,2024,RB,15
5,Tyjae Spears,TEN,4,5,1.3,6,0,1,6,7,87,14.5,1,0,1,21.2,21.2,60.2%,2024,RB,15
6,Josh Jacobs,GB,26,94,3.6,19,0,1,4,4,42,10.5,0,1,1,17.6,17.6,96.3%,2024,RB,15
7,Aaron Jones Sr.,MIN,18,86,4.8,14,0,1,2,3,20,10.0,0,0,1,16.6,16.6,91.4%,2024,RB,15
8,Jerome Ford,CLE,7,84,12.0,62,1,1,2,2,20,10.0,0,0,1,16.4,16.4,64.4%,2024,RB,15
9,Rico Dowdle,DAL,25,149,6.0,12,0,0,0,0,0,0,0,0,1,14.9,14.9,73.9%,2024,RB,15
10,Bijan Robinson,ATL,22,125,5.7,29,1,0,1,2,10,10.0,0,0,1,13.5,13.5,94.6%,2024,RB,15
11,Alvin Kamara,NO,5,12,2.4,6,0,0,4,5,58,14.5,1,0,1,13.0,13.0,87.9%,2024,RB,15
12,Justice Hill,BAL,2,7,3.5,6,0,0,5,5,61,12.2,1,0,1,12.8,12.8,24.4%,2024,RB,15
13,Zach Charbonnet,SEA,8,54,6.8,24,1,1,1,4,12,12.0,0,0,1,12.6,12.6,76.5%,2024,RB,15
14,Ameer Abdullah,LV,3,8,2.7,4,0,0,7,7,58,8.3,1,0,1,12.6,12.6,25.1%,2024,RB,15
15,Ty Johnson,BUF,2,9,4.5,5,0,0,5,5,114,22.8,0,0,1,12.3,12.3,5.6%,2024,RB,15
16,Rachaad White,TB,15,64,4.3,11,0,0,2,2,17,8.5,1,1,1,12.1,12.1,85.8%,2024,RB,15
17,Bucky Irving,TB,15,117,7.8,54,1,0,2,2,-4,-2.0,0,0,1,11.3,11.3,87.5%,2024,RB,15
18,Kyren Williams,LAR,29,108,3.7,10,0,0,2,2,4,2.0,0,0,1,11.2,11.2,94.2%,2024,RB,15
19,Breece Hall,NYJ,9,30,3.3,18,0,1,2,2,21,10.5,0,0,1,11.1,11.1,91.6%,2024,RB,15
20,Devin Singletary,NYG,8,25,3.1,5,0,1,3,3,16,5.3,0,0,1,10.1,10.1,43.6%,2024,RB,15
21,Jonathan Taylor,IND,22,107,4.9,40,1,0,1,2,4,4.0,0,1,1,9.1,9.1,92.9%,2024,RB,15
22,D'Andre Swift,CHI,19,79,4.2,17,0,0,1,1,10,10.0,0,0,1,8.9,8.9,83.1%,2024,RB,15
23,Ray Davis,BUF,7,15,2.1,7,0,0,2,2,14,7.0,1,0,1,8.9,8.9,28.7%,2024,RB,15
24,Brian Robinson Jr.,WAS,21,65,3.1,20,1,0,3,3,22,7.3,0,0,1,8.7,8.7,84.9%,2024,RB,15
25,Rhamondre Stevenson,NE,13,69,5.3,15,0,0,1,1,16,16.0,0,0,1,8.5,8.5,80.6%,2024,RB,15
26,Tony Pollard,TEN,17,45,2.6,15,0,1,0,0,0,0,0,1,1,8.5,8.5,80.4%,2024,RB,15
27,Travis Etienne Jr.,JAC,14,65,4.6,10,0,0,4,5,20,5.0,0,0,1,8.5,8.5,81.7%,2024,RB,15
28,Cam Akers,MIN,10,24,2.4,11,0,1,0,0,0,0,0,0,1,8.4,8.4,14.2%,2024,RB,15
29,De'Von Achane,MIA,12,41,3.4,7,0,0,7,7,35,5.0,0,0,1,7.6,7.6,92.9%,2024,RB,15
30,Isaac Guerendo,SF,16,57,3.6,16,0,0,4,4,18,4.5,0,0,1,7.5,7.5,67.4%,2024,RB,15
31,Saquon Barkley,PHI,19,65,3.4,22,1,0,2,2,9,4.5,0,0,1,7.4,7.4,97.8%,2024,RB,15
32,Derrick Henry,BAL,14,67,4.8,13,0,0,0,0,0,0,0,0,1,6.7,6.7,97.5%,2024,RB,15
33,Antonio Gibson,NE,7,33,4.7,29,1,0,2,2,31,15.5,0,0,1,6.4,6.4,22.5%,2024,RB,15
34,Kenneth Gainwell,PHI,7,20,2.9,7,0,0,3,3,40,13.3,0,0,1,6.0,6.0,11.7%,2024,RB,15
35,Joe Mixon,HOU,12,23,1.9,5,0,0,5,6,33,6.6,0,0,1,5.6,5.6,93.9%,2024,RB,15
36,Kareem Hunt,KC,13,45,3.5,12,0,0,1,2,4,4.0,0,0,1,4.9,4.9,48.5%,2024,RB,15
37,Chuba Hubbard,CAR,10,32,3.2,12,0,0,4,4,17,4.3,0,0,1,4.9,4.9,73.0%,2024,RB,15
38,Isiah Pacheco,KC,13,32,2.5,9,0,0,1,1,15,15.0,0,0,1,4.7,4.7,84.8%,2024,RB,15
39,Kendre Miller,NO,9,46,5.1,17,0,0,0,1,0,0,0,0,1,4.6,4.6,37.7%,2024,RB,15
40,Tyler Allgeier,ATL,12,43,3.6,19,0,0,0,0,0,0,0,0,1,4.3,4.3,36.7%,2024,RB,15
41,Tank Bigsby,JAC,11,42,3.8,14,0,0,0,1,0,0,0,0,1,4.2,4.2,49.4%,2024,RB,15
42,Ezekiel Elliott,FA,9,30,3.3,5,0,0,1,1,11,11.0,0,0,1,4.1,4.1,20.4%,2024,RB,15
43,Tyrone Tracy Jr.,NYG,10,31,3.1,12,0,0,1,4,4,4.0,0,0,1,3.5,3.5,74.5%,2024,RB,15
44,Dare Ogunbowale,HOU,1,35,35.0,35,1,0,0,0,0,0,0,0,1,3.5,3.5,1.0%,2024,RB,15
45,David Montgomery,DET,5,4,0.8,3,0,0,4,4,31,7.8,0,0,1,3.5,3.5,75.4%,2024,RB,15
46,Samaje Perine,KC,1,11,11.0,11,0,0,1,1,23,23.0,0,0,1,3.4,3.4,4.2%,2024,RB,15
47,Jaleel McLaughlin,DEN,7,21,3.0,12,0,0,3,3,13,4.3,0,0,1,3.4,3.4,25.7%,2024,RB,15
48,Rasheen Ali,BAL,8,32,4.0,9,0,0,0,0,0,0,0,0,1,3.2,3.2,2.2%,2024,RB,15
49,Isaiah Davis,NYJ,5,24,4.8,11,0,0,1,1,2,2.0,0,0,1,2.6,2.6,7.9%,2024,RB,15
50,Sincere McCormick,LV,7,8,1.1,5,0,0,2,2,17,8.5,0,0,1,2.5,2.5,14.0%,2024,RB,15
51,Javonte Williams,DEN,6,15,2.5,4,0,0,2,3,8,4.0,0,0,1,2.3,2.3,69.2%,2024,RB,15
52,Gus Edwards,LAC,8,23,2.9,8,0,0,0,0,0,0,0,0,1,2.3,2.3,45.3%,2024,RB,15
53,Trey Benson,ARI,5,22,4.4,7,0,0,0,0,0,0,0,0,1,2.2,2.2,31.0%,2024,RB,15
54,Kimani Vidal,LAC,3,9,3.0,7,0,0,2,3,13,6.5,0,0,1,2.2,2.2,19.0%,2024,RB,15
55,Nick Chubb,CLE,9,41,4.6,8,0,0,0,1,0,0,0,1,1,2.1,2.1,55.1%,2024,RB,15
56,Najee Harris,PIT,6,14,2.3,7,0,0,1,1,7,7.0,0,0,1,2.1,2.1,85.5%,2024,RB,15
57,Raheem Mostert,FA,6,8,1.3,6,0,0,3,3,13,4.3,0,0,1,2.1,2.1,42.9%,2024,RB,15
58,Blake Corum,LAR,3,5,1.7,3,0,0,2,3,15,7.5,0,0,1,2.0,2.0,31.1%,2024,RB,15
59,Audric Estime,DEN,5,13,2.6,6,0,0,1,1,5,5.0,0,0,1,1.8,1.8,18.4%,2024,RB,15
60,Sean Tucker,TB,7,17,2.4,4,0,0,0,0,0,0,0,0,1,1.7,1.7,5.4%,2024,RB,15
61,Jaylen Warren,PIT,4,12,3.0,6,0,0,1,2,3,3.0,0,0,1,1.5,1.5,68.2%,2024,RB,15
62,Chris Brooks,GB,1,6,6.0,6,0,0,1,1,9,9.0,0,0,1,1.5,1.5,0.7%,2024,RB,15
63,DeeJay Dallas,ARI,4,15,3.8,7,0,0,0,0,0,0,0,0,1,1.5,1.5,0.3%,2024,RB,15
64,Mike Boone,CAR,2,14,7.0,9,0,0,0,0,0,0,0,0,1,1.4,1.4,1.7%,2024,RB,15
65,Trey Sermon,IND,1,3,3.0,3,0,0,2,2,9,4.5,0,0,1,1.2,1.2,3.7%,2024,RB,15
66,George Holani,SEA,3,10,3.3,8,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0%,2024,RB,15
67,Emanuel Wilson,GB,3,9,3.0,4,0,0,0,0,0,0,0,0,1,0.9,0.9,4.8%,2024,RB,15
68,Kenny McIntosh,SEA,3,9,3.0,5,0,0,0,0,0,0,0,0,1,0.9,0.9,1.1%,2024,RB,15
69,Cordarrelle Patterson,PIT,2,9,4.5,5,0,0,1,1,-1,-1.0,0,0,1,0.8,0.8,1.6%,2024,RB,15
70,Travis Homer,CHI,3,7,2.3,4,0,0,0,0,0,0,0,0,1,0.7,0.7,1.3%,2024,RB,15
71,Braelon Allen,NYJ,2,5,2.5,3,0,0,0,0,0,0,0,0,1,0.5,0.5,34.9%,2024,RB,15
72,Jeremy McNichols,WAS,2,4,2.0,5,0,0,1,2,0,0.0,0,0,1,0.4,0.4,3.0%,2024,RB,15
73,Alexander Mattison,LV,7,21,3.0,12,0,0,2,4,3,1.5,0,1,1,0.4,0.4,44.8%,2024,RB,15
74,Khalil Herbert,CIN,1,4,4.0,4,0,0,0,0,0,0,0,0,1,0.4,0.4,11.3%,2024,RB,15
75,Ty Chandler,MIN,1,4,4.0,4,0,0,0,0,0,0,0,0,1,0.4,0.4,13.5%,2024,RB,15
76,Tyler Goodson,IND,1,3,3.0,3,0,0,0,0,0,0,0,0,1,0.3,0.3,1.5%,2024,RB,15
77,Jaylen Wright,MIA,1,3,3.0,3,0,0,0,0,0,0,0,0,1,0.3,0.3,18.9%,2024,RB,15
78,Chris Rodriguez Jr.,WAS,1,2,2.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,2.2%,2024,RB,15
79,Salvon Ahmed,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,15
80,Joshua Kelley,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,15
81,J.J. Taylor,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4%,2024,RB,15
82,Darrynton Evans,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,15
83,JaMycal Hasty,NE,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.7%,2024,RB,15
84,Patrick Taylor Jr.,SF,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,16.6%,2024,RB,15
85,AJ Dillon,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7%,2024,RB,15
86,Andrew Beck,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,15
87,Clyde Edwards-Helaire,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2%,2024,RB,15
88,Zack Moss,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.5%,2024,RB,15
89,J.K. Dobbins,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.2%,2024,RB,15
90,D'Ernest Johnson,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1%,2024,RB,15
91,Craig Reynolds,DET,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,3.5%,2024,RB,15
92,Jaret Patterson,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,15
93,Jonathan Ward,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,15
94,Reggie Gilliam,BUF,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2024,RB,15
95,Demetric Felton Jr.,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,15
96,Raheem Blackshear,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7%,2024,RB,15
97,Zamir White,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0%,2024,RB,15
98,Keaton Mitchell,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0%,2024,RB,15
99,Xazavian Valladay,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1%,2024,RB,15
100,Evan Hull,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5%,2024,RB,15
101,Roschon Johnson,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7%,2024,RB,15
102,Elijah Dotson,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,15
103,Lew Nichols III,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3%,2024,RB,15
104,Scott Matlock,LAC,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.2%,2024,RB,15
105,Jabari Small,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,15
106,Zonovan Knight,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,15
107,Troy Hairston II,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0%,2024,RB,15
108,Aaron Shampklin,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0%,2024,RB,15
109,Tyreik McAllister,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3%,2024,RB,15
110,Julius Chestnut,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3%,2024,RB,15
111,Israel Abanikanda,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7%,2024,RB,15
112,Blake Watson,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,15
113,Michael Wiley,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,15
114,Carson Steele,KC,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,2.8%,2024,RB,15
115,Emani Bailey,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,15
116,Jawhar Jordan,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,15
117,Sione Vaki,DET,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%,2024,RB,15
118,Cody Schrader,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,15
119,Dylan Laube,LV,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,4.6%,2024,RB,15
120,Jonathon Brooks,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.6%,2024,RB,15
121,British Brooks,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,15
122,Ian Wheeler,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,15
123,Chris Collier,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,15
124,Colson Yankoff,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1%,2024,RB,15
125,Dante Miller,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,15
126,Louis Rees-Zammit,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6%,2024,RB,15
127,Kazmeir Allen,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,15
128,Robert Burns,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,15
129,Owen Wright,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,15
130,Jordan Mims,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8%,2024,RB,15
131,Zavier Scott,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,15
132,Emari Demercado,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5%,2024,RB,15
133,Carlos Washington Jr.,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,15
134,Ellis Merriweather,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,15
135,Frank Gore Jr.,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5%,2024,RB,15
136,Terrell Jennings,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,15
137,Hunter Luepke,DAL,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2024,RB,15
138,Kenneth Walker III,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.7%,2024,RB,15
139,Tyrion Davis-Price,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%,2024,RB,15
140,Deuce Vaughn,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7%,2024,RB,15
141,Jordan Mason,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7%,2024,RB,15
142,Kendall Milton,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,15
143,MarShawn Lloyd,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3%,2024,RB,15
144,Eric Gray,NYG,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.6%,2024,RB,15
145,Michael Carter,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7%,2024,RB,15
146,Chris Evans,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,15
147,Javian Hawkins,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,15
148,Elijah Mitchell,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5%,2024,RB,15
149,D.J. Williams,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,15
150,Dameon Pierce,HOU,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,9.3%,2024,RB,15
151,Will Shipley,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5%,2024,RB,15
152,Keilan Robinson,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,15
