Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Stefon Diggs,HOU,9,11,145,16.1,50,2,3,0,0,0,0,1,32.5,32.5,46.3%,2020,WR,16
2,Davante Adams,FA,11,12,142,12.9,32,3,3,0,0,0,0,1,32.2,32.2,91.0%,2020,WR,16
3,Mike Evans,TB,10,12,181,18.1,33,5,2,0,0,0,0,1,30.1,30.1,94.8%,2020,WR,16
4,Michael Gallup,FA,6,8,121,20.2,55,2,2,0,0,0,0,1,24.1,24.1,1.0%,2020,WR,16
5,Jamison Crowder,WAS,7,9,92,13.1,30,2,1,1,14,0,0,1,22.3,22.3,0.7%,2020,WR,16
6,Nelson Agholor,BAL,5,6,155,31.0,85,2,1,0,0,0,0,1,21.5,21.5,1.2%,2020,WR,16
7,CeeDee Lamb,DAL,3,5,65,21.7,52,1,1,1,19,1,0,1,20.4,20.4,87.2%,2020,WR,16
8,Brandin Cooks,DAL,7,10,141,20.1,50,3,1,0,0,0,0,1,20.1,20.1,18.2%,2020,WR,16
9,Tee Higgins,CIN,6,9,99,16.5,30,3,1,0,0,0,0,1,15.9,15.9,87.7%,2020,WR,16
10,Curtis Samuel,BUF,5,5,106,21.2,44,2,0,7,52,0,0,1,15.8,15.8,17.8%,2020,WR,16
11,Adam Thielen,CAR,8,9,97,12.1,24,2,1,0,0,0,0,1,15.7,15.7,61.9%,2020,WR,16
12,JuJu Smith-Schuster,KC,9,13,96,10.7,25,2,1,0,0,0,0,1,15.6,15.6,3.9%,2020,WR,16
13,Chris Godwin,TB,5,9,84,16.8,47,1,1,0,0,0,0,1,14.4,14.4,45.3%,2020,WR,16
14,DeSean Jackson,FA,1,1,81,81.0,81,1,1,0,0,0,0,1,14.1,14.1,0.6%,2020,WR,16
15,Sterling Shepard,TB,9,12,77,8.6,16,0,1,0,0,0,0,1,13.7,13.7,5.1%,2020,WR,16
16,Diontae Johnson,BAL,8,14,74,9.3,39,1,1,1,2,0,0,1,13.6,13.6,39.6%,2020,WR,16
17,Zach Pascal,ARI,3,6,64,21.3,42,1,1,0,0,0,0,1,12.4,12.4,0.0%,2020,WR,16
18,Calvin Ridley,TEN,5,9,130,26.0,54,3,0,1,-7,0,0,1,12.3,12.3,77.8%,2020,WR,16
19,DJ Chark Jr.,LAC,4,6,62,15.5,20,1,1,0,0,0,0,1,12.2,12.2,4.2%,2020,WR,16
20,Amari Cooper,BUF,4,6,121,30.3,69,2,0,0,0,0,0,1,12.1,12.1,75.3%,2020,WR,16
21,Braxton Berrios,MIA,3,3,60,20.0,43,1,1,0,0,0,0,1,12.0,12.0,0.8%,2020,WR,16
22,Laviska Shenault Jr.,FA,5,7,48,9.6,34,1,1,0,0,0,0,1,10.8,10.8,0.1%,2020,WR,16
