Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Deebo Samuel Sr.,WAS,5,5,97,19.4,40,2,1,5,36,1,0,1,25.3,25.3,84.5%,2021,WR,10
2,CeeDee Lamb,DAL,6,7,94,15.7,37,2,2,1,12,0,0,1,22.6,22.6,87.2%,2021,WR,10
3,Stefon Diggs,HOU,8,13,162,20.3,57,3,1,0,0,0,0,1,22.2,22.2,46.3%,2021,WR,10
4,Tyreek Hill,MIA,7,10,83,11.9,32,1,2,1,2,0,0,1,20.5,20.5,92.8%,2021,WR,10
5,Kendrick Bourne,NE,4,4,98,24.5,48,2,1,3,43,0,0,1,20.1,20.1,4.0%,2021,WR,10
6,DeVonta Smith,PHI,4,6,66,16.5,36,1,2,0,0,0,0,1,18.6,18.6,89.2%,2021,WR,10
7,Bryan Edwards,FA,3,4,88,29.3,37,3,1,0,0,0,0,1,14.8,14.8,0.0%,2021,WR,10
8,Justin Jefferson,MIN,9,11,143,15.9,27,4,0,1,-4,0,0,1,13.9,13.9,98.3%,2021,WR,10
9,Jamal Agnew,FA,0,5,0,0,0,0,0,3,79,1,0,1,13.9,13.9,0.0%,2021,WR,10
10,Mike Evans,TB,2,3,62,31.0,40,2,1,0,0,0,0,1,12.2,12.2,94.8%,2021,WR,10
11,Cooper Kupp,LAR,11,13,122,11.1,29,2,0,0,0,0,0,1,12.2,12.2,90.9%,2021,WR,10
12,DeAndre Carter,CHI,3,6,56,18.7,22,2,1,1,4,0,0,1,12.0,12.0,0.1%,2021,WR,10
13,Jakobi Meyers,LV,4,4,49,12.3,26,1,1,0,0,0,0,1,10.9,10.9,72.7%,2021,WR,10
14,Hunter Renfrow,FA,7,9,46,6.6,15,0,1,0,0,0,0,1,10.6,10.6,0.0%,2021,WR,10
15,Albert Wilson,FA,4,5,87,21.8,64,1,0,2,19,0,0,1,10.6,10.6,0.0%,2021,WR,10
16,Byron Pringle,FA,4,5,46,11.5,22,1,1,0,0,0,0,1,10.6,10.6,0.0%,2021,WR,10
17,Gabe Davis,JAC,3,3,105,35.0,49,3,0,0,0,0,0,1,10.5,10.5,18.0%,2021,WR,10
18,Tre'Quan Smith,FA,4,7,44,11.0,21,1,1,0,0,0,0,1,10.4,10.4,0.0%,2021,WR,10
19,Elijah Moore,CLE,3,6,44,14.7,25,1,1,0,0,0,0,1,10.4,10.4,17.4%,2021,WR,10
20,Marcus Johnson,FA,5,6,100,20.0,50,1,0,0,0,0,0,1,10.0,10.0,0.0%,2021,WR,10
21,Keenan Allen,CHI,8,11,98,12.3,26,2,0,0,0,0,0,1,9.8,9.8,76.2%,2021,WR,10
22,Marquez Callaway,TB,2,4,37,18.5,22,1,1,0,0,0,0,1,9.7,9.7,0.0%,2021,WR,10
23,Robbie Chosen,FA,4,6,37,9.3,17,0,1,0,0,0,0,1,9.7,9.7,0.0%,2021,WR,10
24,Isaiah McKenzie,FA,1,3,12,12.0,12,0,0,2,17,1,0,1,8.9,8.9,0.0%,2021,WR,10
25,Isaiah Ford,FA,4,4,84,21.0,52,1,0,0,0,0,0,1,8.4,8.4,0.0%,2021,WR,10
26,Rashod Bateman,BAL,6,8,80,13.3,30,2,0,0,0,0,0,1,8.0,8.0,35.3%,2021,WR,10
27,Davante Adams,FA,7,11,78,11.1,34,1,0,0,0,0,0,1,7.8,7.8,91.0%,2021,WR,10
28,James Washington,FA,2,6,15,7.5,9,0,1,0,0,0,0,1,7.5,7.5,0.0%,2021,WR,10
29,Corey Davis,FA,5,7,93,18.6,28,2,0,0,0,0,1,1,7.3,7.3,0.0%,2021,WR,10
30,Michael Pittman Jr.,IND,5,5,71,14.2,27,1,0,0,0,0,0,1,7.1,7.1,70.7%,2021,WR,10
31,Deonte Harty,BAL,3,4,84,28.0,46,2,0,1,6,0,1,1,7.0,7.0,0.1%,2021,WR,10
32,Adam Thielen,CAR,5,7,65,13.0,19,0,0,0,0,0,0,1,6.5,6.5,61.9%,2021,WR,10
33,Diontae Johnson,BAL,7,13,83,11.9,36,2,0,0,0,0,1,1,6.3,6.3,39.6%,2021,WR,10
34,Ray-Ray McCloud III,ATL,9,12,63,7.0,17,0,0,0,0,0,0,1,6.3,6.3,16.2%,2021,WR,10
35,Amon-Ra St. Brown,DET,4,6,61,15.3,30,1,0,0,0,0,0,1,6.1,6.1,97.2%,2021,WR,10
36,Jaylen Waddle,MIA,4,6,61,15.3,35,1,0,0,0,0,0,1,6.1,6.1,79.3%,2021,WR,10
37,Terry McLaurin,WAS,6,8,59,9.8,21,1,0,0,0,0,0,1,5.9,5.9,91.3%,2021,WR,10
38,Christian Kirk,JAC,7,8,58,8.3,20,1,0,0,0,0,0,1,5.8,5.8,34.9%,2021,WR,10
39,Chris Godwin,TB,7,8,57,8.1,15,0,0,0,0,0,0,1,5.7,5.7,45.3%,2021,WR,10
40,Van Jefferson,PIT,3,7,54,18.0,33,1,0,0,0,0,0,1,5.4,5.4,1.5%,2021,WR,10
41,Jerry Jeudy,CLE,6,9,48,8.0,15,0,0,1,3,0,0,1,5.1,5.1,72.7%,2021,WR,10
42,Emmanuel Sanders,FA,2,2,27,13.5,16,0,0,1,24,0,0,1,5.1,5.1,0.0%,2021,WR,10
43,Amari Cooper,BUF,4,4,51,12.8,22,1,0,0,0,0,0,1,5.1,5.1,75.3%,2021,WR,10
44,Devin Duvernay,JAC,4,4,28,7.0,11,0,0,1,19,0,0,1,4.7,4.7,0.2%,2021,WR,10
45,Michael Gallup,FA,3,5,42,14.0,23,1,0,0,0,0,0,1,4.2,4.2,1.0%,2021,WR,10
46,Marquez Valdes-Scantling,NO,1,2,41,41.0,41,1,0,0,0,0,0,1,4.1,4.1,17.7%,2021,WR,10
47,Marquise Brown,KC,6,13,37,6.2,11,0,0,0,0,0,0,1,3.7,3.7,40.3%,2021,WR,10
48,Marvin Jones Jr.,FA,2,6,35,17.5,23,1,0,0,0,0,0,1,3.5,3.5,0.0%,2021,WR,10
49,Mike Williams,PIT,4,6,33,8.3,11,0,0,0,0,0,0,1,3.3,3.3,18.1%,2021,WR,10
50,Quez Watkins,ARI,4,6,33,8.3,18,0,0,0,0,0,0,1,3.3,3.3,0.0%,2021,WR,10
51,Mecole Hardman Jr.,KC,2,3,27,13.5,27,1,0,1,3,0,0,1,3.0,3.0,0.2%,2021,WR,10
52,Kalif Raymond,DET,4,6,29,7.3,12,0,0,0,0,0,0,1,2.9,2.9,2.6%,2021,WR,10
53,Jaelon Darden,SEA,1,2,29,29.0,29,1,0,0,0,0,0,1,2.9,2.9,0.0%,2021,WR,10
54,Courtland Sutton,DEN,2,3,29,14.5,26,1,0,0,0,0,0,1,2.9,2.9,84.6%,2021,WR,10
55,Jarvis Landry,FA,4,5,26,6.5,11,0,0,0,0,0,0,1,2.6,2.6,7.1%,2021,WR,10
56,DK Metcalf,SEA,3,8,26,8.7,18,0,0,0,0,0,0,1,2.6,2.6,88.3%,2021,WR,10
57,Brandon Aiyuk,SF,3,4,26,8.7,21,1,0,0,0,0,0,1,2.6,2.6,43.5%,2021,WR,10
58,N'Keal Harry,FA,1,1,26,26.0,26,1,0,0,0,0,0,1,2.6,2.6,0.0%,2021,WR,10
59,DJ Moore,CHI,4,7,24,6.0,10,0,0,0,0,0,0,1,2.4,2.4,86.7%,2021,WR,10
60,A.J. Brown,PHI,1,4,16,16.0,16,0,0,1,7,0,0,1,2.3,2.3,96.7%,2021,WR,10
61,Tyler Lockett,FA,2,8,23,11.5,16,0,0,0,0,0,0,1,2.3,2.3,44.2%,2021,WR,10
62,Demarcus Robinson,LAR,3,4,23,7.7,13,0,0,0,0,0,0,1,2.3,2.3,17.8%,2021,WR,10
63,Joshua Palmer,LAC,3,4,22,7.3,13,0,0,0,0,0,0,1,2.2,2.2,18.9%,2021,WR,10
64,Zay Jones,ARI,1,3,22,22.0,22,1,0,0,0,0,0,1,2.2,2.2,3.6%,2021,WR,10
65,Olamide Zaccheaus,WAS,2,7,22,11.0,13,0,0,0,0,0,0,1,2.2,2.2,8.1%,2021,WR,10
66,Randall Cobb,FA,3,4,21,7.0,8,0,0,0,0,0,0,1,2.1,2.1,1.3%,2021,WR,10
67,Nelson Agholor,BAL,2,4,21,10.5,11,0,0,0,0,0,0,1,2.1,2.1,1.2%,2021,WR,10
68,Laviska Shenault Jr.,FA,3,8,15,5.0,6,0,0,2,6,0,0,1,2.1,2.1,0.1%,2021,WR,10
69,Jamison Crowder,WAS,3,5,20,6.7,9,0,0,0,0,0,0,1,2.0,2.0,0.7%,2021,WR,10
70,Terrace Marshall Jr.,LV,0,2,0,0,0,0,0,0,0,0,0,1,2.0,2.0,0.0%,2021,WR,10
71,Braxton Berrios,MIA,3,3,19,6.3,7,0,0,0,0,0,0,1,1.9,1.9,0.8%,2021,WR,10
72,Odell Beckham Jr.,FA,2,3,18,9.0,13,0,0,0,0,0,0,1,1.8,1.8,2.6%,2021,WR,10
73,Keelan Cole Sr.,FA,1,6,18,18.0,18,0,0,0,0,0,0,1,1.8,1.8,0.0%,2021,WR,10
74,Brandon Zylstra,FA,2,2,18,9.0,10,0,0,0,0,0,0,1,1.8,1.8,0.0%,2021,WR,10
75,DeSean Jackson,FA,1,1,38,38.0,38,1,0,0,0,0,1,1,1.8,1.8,0.6%,2021,WR,10
76,Laquon Treadwell,IND,1,1,18,18.0,18,0,0,0,0,0,0,1,1.8,1.8,0.0%,2021,WR,10
77,Noah Brown,WAS,1,1,18,18.0,18,0,0,0,0,0,0,1,1.8,1.8,5.8%,2021,WR,10
78,Trinity Benson,FA,2,3,17,8.5,5,0,0,0,0,0,0,1,1.7,1.7,0.0%,2021,WR,10
79,Tyler Johnson,LAR,3,5,17,5.7,8,0,0,0,0,0,0,1,1.7,1.7,0.9%,2021,WR,10
80,Ashton Dulin,IND,1,1,16,16.0,16,0,0,0,0,0,0,1,1.6,1.6,0.0%,2021,WR,10
81,Donovan Peoples-Jones,FA,1,5,16,16.0,16,0,0,0,0,0,0,1,1.6,1.6,0.0%,2021,WR,10
82,Marcus Kemp,FA,1,1,16,16.0,16,0,0,0,0,0,0,1,1.6,1.6,0.0%,2021,WR,10
83,Cole Beasley,FA,2,2,15,7.5,8,0,0,0,0,0,0,1,1.5,1.5,0.0%,2021,WR,10
84,Tim Patrick,DET,3,6,14,4.7,7,0,0,0,0,0,0,1,1.4,1.4,6.3%,2021,WR,10
85,Frank Darby,FA,1,3,14,14.0,14,0,0,0,0,0,0,1,1.4,1.4,0.0%,2021,WR,10
86,Rondale Moore,ATL,2,4,10,5.0,7,0,0,1,1,0,0,1,1.1,1.1,2.8%,2021,WR,10
87,Cam Sims,FA,2,2,10,5.0,6,0,0,0,0,0,0,1,1.0,1.0,0.0%,2021,WR,10
88,Nick Westbrook-Ikhine,TEN,1,1,10,10.0,10,0,0,0,0,0,0,1,1.0,1.0,23.7%,2021,WR,10
89,Chester Rogers,FA,1,1,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,0.0%,2021,WR,10
90,Zach Pascal,ARI,2,2,9,4.5,12,0,0,0,0,0,0,1,0.9,0.9,0.0%,2021,WR,10
91,Ben Skowronek,PIT,1,5,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,0.0%,2021,WR,10
92,Malik Turner,FA,1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.0%,2021,WR,10
93,Allen Lazard,NYJ,1,4,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,6.7%,2021,WR,10
94,T.Y. Hilton,FA,1,5,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,1.6%,2021,WR,10
95,Adam Humphries,FA,1,1,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,0.0%,2021,WR,10
96,Jalen Reagor,LAC,1,2,12,12.0,12,0,0,1,-8,0,0,1,0.4,0.4,0.0%,2021,WR,10
97,A.J. Green,FA,1,5,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,0.9%,2021,WR,10
98,Jauan Jennings,SF,1,2,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3,70.3%,2021,WR,10
99,Dax Milne,CAR,2,2,22,11.0,15,0,0,0,0,0,1,1,0.2,0.2,0.0%,2021,WR,10
100,K.J. Osborn,WAS,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.3%,2021,WR,10
101,Freddie Swain,FA,0,3,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,WR,10
102,Cody White,SEA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,WR,10
103,Penny Hart,FA,0,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,WR,10
104,Malik Taylor,NYJ,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,WR,10
105,Jalen Guyton,FA,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,WR,10
106,Dan Chisena,CAR,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,WR,10
107,Dez Fitzpatrick,LAC,1,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,WR,10
108,Maurice Ffrench,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,WR,10
109,J.J. Koski,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,WR,10
110,Anthony Schwartz,MIA,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,WR,10
111,Amari Rodgers,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,2021,WR,10
112,Dillon Stoner,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,WR,10
113,Tavon Austin,FA,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,2021,WR,10
114,Matthew Slater,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,WR,10
115,Andre Roberts,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,WR,10
116,Dede Westbrook,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,WR,10
117,Mack Hollins,BUF,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,2.5%,2021,WR,10
118,JoJo Natson,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,WR,10
119,KhaDarel Hodge,ATL,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2021,WR,10
120,Greg Dortch,ARI,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,4.5%,2021,WR,10
121,Antoine Wesley,FA,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,WR,10
