Rank,Team,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Sean Tucker,TB,14,136,9.7,36,1,1,3,3,56,18.7,1,0,1,31.2,31.2,5.4%,2024,RB,6
2,Joe Mixon,HOU,13,102,7.8,59,2,1,2,3,30,15.0,1,0,1,25.2,25.2,93.9%,2024,RB,6
3,Derrick Henry,BAL,24,132,5.5,27,1,2,0,0,0,0,0,0,1,25.2,25.2,97.5%,2024,RB,6
4,Bijan Robinson,ATL,15,95,6.3,17,0,2,3,4,10,3.3,0,0,1,22.5,22.5,94.6%,2024,RB,6
5,David Montgomery,DET,12,80,6.7,19,0,2,1,1,0,0.0,0,0,1,20.0,20.0,75.4%,2024,RB,6
6,Tyler Allgeier,ATL,18,105,5.8,20,1,1,1,1,3,3.0,0,0,1,18.8,18.8,36.7%,2024,RB,6
7,Najee Harris,PIT,14,106,7.6,36,2,1,2,2,16,8.0,0,0,1,18.2,18.2,85.5%,2024,RB,6
8,D'Andre Swift,CHI,17,91,5.4,19,0,1,4,4,28,7.0,0,0,1,17.9,17.9,83.1%,2024,RB,6
9,Breece Hall,NYJ,18,113,6.3,42,2,0,5,6,56,11.2,0,0,1,16.9,16.9,91.6%,2024,RB,6
10,Tyrone Tracy Jr.,NYG,17,50,2.9,11,0,1,6,6,57,9.5,0,0,1,16.7,16.7,74.5%,2024,RB,6
11,Bucky Irving,TB,14,81,5.8,31,1,1,2,2,24,12.0,0,0,1,16.5,16.5,87.5%,2024,RB,6
12,J.K. Dobbins,LAC,25,96,3.8,20,1,1,2,2,6,3.0,0,0,1,16.2,16.2,74.2%,2024,RB,6
13,Ray Davis,BUF,20,97,4.9,15,0,0,3,3,55,18.3,0,0,1,15.2,15.2,28.7%,2024,RB,6
14,Tony Pollard,TEN,17,93,5.5,23,1,1,3,3,-5,-1.7,0,0,1,14.8,14.8,80.4%,2024,RB,6
15,Dameon Pierce,HOU,8,76,9.5,54,1,1,1,1,1,1.0,0,0,1,13.7,13.7,9.3%,2024,RB,6
16,Kenneth Walker III,SEA,14,32,2.3,8,0,1,8,8,37,4.6,0,0,1,12.9,12.9,81.7%,2024,RB,6
17,Alexander Mattison,LV,14,33,2.4,9,0,1,5,5,32,6.4,0,0,1,12.5,12.5,44.8%,2024,RB,6
18,Chase Brown,CIN,10,53,5.3,30,1,1,2,3,11,5.5,0,0,1,12.4,12.4,85.5%,2024,RB,6
19,Alvin Kamara,NO,13,40,3.1,7,0,1,5,8,24,4.8,0,0,1,12.4,12.4,87.9%,2024,RB,6
20,Kimani Vidal,LAC,4,11,2.8,6,0,0,2,2,40,20.0,1,0,1,11.1,11.1,19.0%,2024,RB,6
21,Chuba Hubbard,CAR,18,92,5.1,19,0,0,5,6,11,2.2,0,0,1,10.3,10.3,73.0%,2024,RB,6
22,Isaac Guerendo,SF,10,99,9.9,76,1,0,0,0,0,0,0,0,1,9.9,9.9,67.4%,2024,RB,6
23,Jahmyr Gibbs,DET,12,63,5.3,15,0,0,3,5,28,9.3,0,0,1,9.1,9.1,97.5%,2024,RB,6
24,Josh Jacobs,GB,18,62,3.4,14,0,0,3,3,28,9.3,0,0,1,9.0,9.0,96.3%,2024,RB,6
25,Jordan Mason,SF,9,73,8.1,38,1,0,1,2,9,9.0,0,0,1,8.2,8.2,27.7%,2024,RB,6
26,Pierre Strong Jr.,CLE,8,43,5.4,14,0,0,2,3,35,17.5,0,0,1,7.8,7.8,0.7%,2024,RB,6
27,Kyle Juszczyk,SF,1,6,6.0,6,0,1,3,4,10,3.3,0,0,1,7.6,7.6,1.2%,2024,RB,6
28,Emanuel Wilson,GB,7,54,7.7,16,0,0,1,2,19,19.0,0,0,1,7.3,7.3,4.8%,2024,RB,6
29,Austin Ekeler,WAS,9,21,2.3,6,0,0,4,5,47,11.8,0,0,1,6.8,6.8,51.4%,2024,RB,6
30,Tyler Goodson,IND,8,51,6.4,33,1,0,4,5,14,3.5,0,0,1,6.5,6.5,1.5%,2024,RB,6
31,Emari Demercado,ARI,4,25,6.3,8,0,0,5,7,39,7.8,0,0,1,6.4,6.4,1.5%,2024,RB,6
32,Rico Dowdle,DAL,5,25,5.0,12,0,0,5,6,30,6.0,0,0,1,5.5,5.5,73.9%,2024,RB,6
33,Saquon Barkley,PHI,18,47,2.6,10,0,0,2,2,7,3.5,0,0,1,5.4,5.4,97.8%,2024,RB,6
34,D'Onta Foreman,CLE,10,31,3.1,12,0,0,2,2,16,8.0,0,0,1,4.7,4.7,3.4%,2024,RB,6
35,D'Ernest Johnson,JAC,6,28,4.7,13,0,0,2,2,16,8.0,0,0,1,4.4,4.4,1.1%,2024,RB,6
36,Antonio Gibson,NE,13,19,1.5,7,0,0,3,4,24,8.0,0,0,1,4.3,4.3,22.5%,2024,RB,6
37,Zach Charbonnet,SEA,5,20,4.0,9,0,0,1,1,15,15.0,0,0,1,3.5,3.5,76.5%,2024,RB,6
38,Ty Johnson,BUF,4,34,8.5,13,0,0,0,0,0,0,0,0,1,3.4,3.4,5.6%,2024,RB,6
39,Roschon Johnson,CHI,5,8,1.6,4,0,0,2,3,25,12.5,0,0,1,3.3,3.3,16.7%,2024,RB,6
40,Trey Sermon,IND,18,29,1.6,11,0,0,0,0,0,0,0,0,1,2.9,2.9,3.7%,2024,RB,6
41,Patrick Taylor Jr.,SF,5,16,3.2,6,0,0,1,1,12,12.0,0,0,1,2.8,2.8,16.6%,2024,RB,6
42,Tyjae Spears,TEN,6,27,4.5,10,0,0,0,0,0,0,0,0,1,2.7,2.7,60.2%,2024,RB,6
43,James Conner,ARI,7,24,3.4,9,0,0,4,5,22,5.5,0,1,1,2.6,2.6,82.6%,2024,RB,6
44,Trey Benson,ARI,5,26,5.2,20,1,0,0,0,0,0,0,0,1,2.6,2.6,31.0%,2024,RB,6
45,Jaleel McLaughlin,DEN,3,8,2.7,5,0,0,2,2,17,8.5,0,0,1,2.5,2.5,25.7%,2024,RB,6
46,Tank Bigsby,JAC,7,24,3.4,8,0,0,0,0,0,0,0,0,1,2.4,2.4,49.4%,2024,RB,6
47,Kenneth Gainwell,PHI,3,23,7.7,19,0,0,0,1,0,0,0,0,1,2.3,2.3,11.7%,2024,RB,6
48,Chris Brooks,GB,4,21,5.3,11,0,0,0,0,0,0,0,0,1,2.1,2.1,0.7%,2024,RB,6
49,Craig Reynolds,DET,6,21,3.5,6,0,0,0,0,0,0,0,0,1,2.1,2.1,3.5%,2024,RB,6
50,JaMycal Hasty,NE,3,12,4.0,5,0,0,1,2,9,9.0,0,0,1,2.1,2.1,0.7%,2024,RB,6
51,Jordan Mims,NO,1,5,5.0,5,0,0,2,4,13,6.5,0,0,1,1.8,1.8,0.8%,2024,RB,6
52,Ameer Abdullah,LV,4,24,6.0,10,0,0,3,5,14,4.7,0,1,1,1.8,1.8,25.1%,2024,RB,6
53,Jaylen Warren,PIT,6,7,1.2,7,0,0,3,3,11,3.7,0,0,1,1.8,1.8,68.2%,2024,RB,6
54,Ezekiel Elliott,FA,8,17,2.1,6,0,0,0,0,0,0,0,0,1,1.7,1.7,20.4%,2024,RB,6
55,Javonte Williams,DEN,6,23,3.8,13,0,0,3,6,13,4.3,0,1,1,1.6,1.6,69.2%,2024,RB,6
56,Jerome Ford,CLE,2,14,7.0,11,0,0,0,0,0,0,0,0,1,1.4,1.4,64.4%,2024,RB,6
57,Miles Sanders,CAR,3,1,0.3,3,0,0,1,1,12,12.0,0,0,1,1.3,1.3,5.1%,2024,RB,6
58,Jonathan Ward,PIT,3,13,4.3,6,0,0,0,0,0,0,0,0,1,1.3,1.3,0.0%,2024,RB,6
59,Eric Gray,NYG,3,13,4.3,6,0,0,0,0,0,0,0,0,1,1.3,1.3,1.6%,2024,RB,6
60,Audric Estime,DEN,2,13,6.5,11,0,0,0,0,0,0,0,0,1,1.3,1.3,18.4%,2024,RB,6
61,Terrell Jennings,NE,5,13,2.6,5,0,0,0,0,0,0,0,0,1,1.3,1.3,0.0%,2024,RB,6
62,Jeremy McNichols,WAS,2,9,4.5,5,0,0,0,0,0,0,0,0,1,0.9,0.9,3.0%,2024,RB,6
63,Braelon Allen,NYJ,3,8,2.7,6,0,0,0,2,0,0,0,0,1,0.8,0.8,34.9%,2024,RB,6
64,Dare Ogunbowale,HOU,2,8,4.0,4,0,0,0,0,0,0,0,0,1,0.8,0.8,1.0%,2024,RB,6
65,Jamaal Williams,FA,2,7,3.5,9,0,0,0,0,0,0,0,0,1,0.7,0.7,2.5%,2024,RB,6
66,Hassan Haskins,LAC,2,5,2.5,3,0,0,0,0,0,0,0,0,1,0.5,0.5,0.9%,2024,RB,6
67,Sione Vaki,DET,1,5,5.0,5,0,0,0,0,0,0,0,0,1,0.5,0.5,1.1%,2024,RB,6
68,Justice Hill,BAL,1,2,2.0,2,0,0,1,1,2,2.0,0,0,1,0.4,0.4,24.4%,2024,RB,6
69,Julius Chestnut,TEN,1,2,2.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,1.3%,2024,RB,6
70,DeeJay Dallas,ARI,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.3%,2024,RB,6
71,Ty Chandler,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5%,2024,RB,6
72,Salvon Ahmed,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,6
73,J.J. Taylor,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4%,2024,RB,6
74,Reggie Gilliam,BUF,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2024,RB,6
75,Joshua Kelley,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,6
76,Khari Blasingame,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2024,RB,6
77,Andrew Beck,NYJ,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0%,2024,RB,6
78,Clyde Edwards-Helaire,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2%,2024,RB,6
79,Darrynton Evans,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,6
80,AJ Dillon,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7%,2024,RB,6
81,La'Mical Perine,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2024,RB,6
82,Jonathan Taylor,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.9%,2024,RB,6
83,Demetric Felton Jr.,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,6
84,Raheem Blackshear,CAR,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,7.7%,2024,RB,6
85,Zamir White,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0%,2024,RB,6
86,Brian Robinson Jr.,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.9%,2024,RB,6
87,Jaret Patterson,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,6
88,Hunter Luepke,DAL,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2024,RB,6
89,Ellis Merriweather,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,6
90,Owen Wright,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,6
91,Zavier Scott,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,6
92,Robert Burns,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,6
93,Carlos Washington Jr.,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,6
94,Isaiah Davis,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,7.9%,2024,RB,6
95,Jaylen Wright,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9%,2024,RB,6
96,Rasheen Ali,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2%,2024,RB,6
97,Frank Gore Jr.,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5%,2024,RB,6
98,Kazmeir Allen,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,6
99,Scott Matlock,LAC,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.2%,2024,RB,6
100,Evan Hull,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5%,2024,RB,6
101,Keaton Mitchell,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0%,2024,RB,6
102,Xazavian Valladay,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1%,2024,RB,6
103,Kenny McIntosh,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1%,2024,RB,6
104,Elijah Dotson,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,6
105,Lew Nichols III,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3%,2024,RB,6
106,Jonathon Brooks,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.6%,2024,RB,6
107,Blake Watson,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,6
108,Colson Yankoff,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1%,2024,RB,6
109,Dante Miller,NYG,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2024,RB,6
110,Louis Rees-Zammit,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6%,2024,RB,6
111,Michael Wiley,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,6
112,Carson Steele,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8%,2024,RB,6
113,Emani Bailey,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,6
114,Jawhar Jordan,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,6
115,Cody Schrader,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,6
116,Chris Collier,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,6
117,Ian Wheeler,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,6
118,British Brooks,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,6
119,De'Von Achane,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.9%,2024,RB,6
120,Zach Evans,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8%,2024,RB,6
121,MarShawn Lloyd,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3%,2024,RB,6
122,Isaiah Spiller,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,6
123,Kyren Williams,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.2%,2024,RB,6
124,Gary Brightwell,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,6
125,Avery Williams,ATL,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,2024,RB,6
126,Kene Nwangwu,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,6
127,Sincere McCormick,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0%,2024,RB,6
128,Keaontay Ingram,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,6
129,Will Shipley,PHI,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,8.5%,2024,RB,6
130,George Holani,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,6
131,D.J. Williams,TB,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2024,RB,6
132,Keilan Robinson,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,6
133,Jase McClellan,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6%,2024,RB,6
134,Elijah Mitchell,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5%,2024,RB,6
135,Chris Evans,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,6
136,Khalil Herbert,CIN,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,11.3%,2024,RB,6
137,Javian Hawkins,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,6
138,Michael Carter,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7%,2024,RB,6
139,Rhamondre Stevenson,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.6%,2024,RB,6
140,Blake Corum,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.1%,2024,RB,6
141,Tyrion Davis-Price,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%,2024,RB,6
142,Chris Rodriguez Jr.,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2%,2024,RB,6
143,Deuce Vaughn,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7%,2024,RB,6
144,Kendall Milton,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,6
145,James Cook,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.1%,2024,RB,6
146,Jabari Small,TEN,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2024,RB,6
147,Kendre Miller,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.7%,2024,RB,6
148,Israel Abanikanda,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7%,2024,RB,6
149,Zonovan Knight,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,6
150,Troy Hairston II,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0%,2024,RB,6
151,Tyreik McAllister,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3%,2024,RB,6
152,Isiah Pacheco,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.8%,2024,RB,6
153,Adam Prentice,NO,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2024,RB,6
154,Velus Jones Jr.,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%,2024,RB,6
155,Malik Davis,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0%,2024,RB,6
156,Ronnie Rivers,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6%,2024,RB,6
157,Rachaad White,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.8%,2024,RB,6
158,Tyler Badie,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7%,2024,RB,6
159,Nick Bellore,WAS,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,4.0%,2024,RB,6
160,Jay Finley,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,6
161,Shane Bannon,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,6
162,Willie Carter,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,6
163,Cordarrelle Patterson,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6%,2024,RB,6
164,Mike Weber,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0%,2024,RB,6
165,Kenny Irons,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,6
166,Chad Simpson,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,6
167,Anthony Alridge,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,6
