Rank,Team,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Jahmyr Gibbs,DET,15,116,7.7,45,1,2,4,4,44,11.0,0,0,1,28.0,28.0,97.5%,2024,RB,7
2,Saquon Barkley,PHI,17,176,10.4,55,3,1,2,3,11,5.5,0,0,1,24.7,24.7,97.8%,2024,RB,7
3,Joe Mixon,HOU,25,115,4.6,32,1,2,2,3,9,4.5,0,0,1,24.4,24.4,93.9%,2024,RB,7
4,Derrick Henry,BAL,15,169,11.3,81,2,0,1,1,13,13.0,1,0,1,24.2,24.2,97.5%,2024,RB,7
5,Tank Bigsby,JAC,26,118,4.5,13,0,2,0,1,0,0,0,0,1,23.8,23.8,49.4%,2024,RB,7
6,Javonte Williams,DEN,14,88,6.3,20,1,2,3,3,23,7.7,0,0,1,23.1,23.1,69.2%,2024,RB,7
7,Rachaad White,TB,10,40,4.0,8,0,0,6,6,71,11.8,2,0,1,23.1,23.1,85.8%,2024,RB,7
8,Kenneth Walker III,SEA,14,69,4.9,20,1,1,2,2,24,12.0,1,0,1,21.3,21.3,81.7%,2024,RB,7
9,Kareem Hunt,KC,22,78,3.5,13,0,2,2,2,5,2.5,0,0,1,20.3,20.3,48.5%,2024,RB,7
10,Bijan Robinson,ATL,21,103,4.9,26,1,1,3,5,40,13.3,0,0,1,20.3,20.3,94.6%,2024,RB,7
11,Breece Hall,NYJ,12,38,3.2,13,0,1,6,9,103,17.2,0,0,1,20.1,20.1,91.6%,2024,RB,7
12,Kyren Williams,LAR,21,76,3.6,14,0,2,0,0,0,0,0,0,1,19.6,19.6,94.2%,2024,RB,7
13,Aaron Jones Sr.,MIN,14,93,6.6,34,1,1,3,3,23,7.7,0,0,1,17.6,17.6,91.4%,2024,RB,7
14,Najee Harris,PIT,21,102,4.9,34,1,1,0,1,0,0,0,0,1,16.2,16.2,85.5%,2024,RB,7
15,James Conner,ARI,19,101,5.3,14,0,0,2,4,51,25.5,0,0,1,15.2,15.2,82.6%,2024,RB,7
