Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Keenan Allen,CHI,11,14,175,15.9,38,3,2,0,0,0,0,1,29.5,29.5,76.2%,2023,WR,10
2,CeeDee Lamb,DAL,11,14,151,13.7,30,3,1,1,14,1,0,1,28.5,28.5,87.2%,2023,WR,10
3,Brandin Cooks,DAL,9,10,173,19.2,37,4,1,0,0,0,0,1,23.3,23.3,18.2%,2023,WR,10
4,Amon-Ra St. Brown,DET,8,9,156,19.5,46,3,1,2,9,0,0,1,22.5,22.5,97.2%,2023,WR,10
5,Mike Evans,TB,6,10,143,23.8,43,4,1,0,0,0,0,1,20.3,20.3,94.8%,2023,WR,10
6,Ja'Marr Chase,CIN,5,6,124,24.8,64,2,1,0,0,0,0,1,18.4,18.4,94.0%,2023,WR,10
7,Noah Brown,WAS,7,8,172,24.6,34,6,0,0,0,0,0,1,17.2,17.2,5.8%,2023,WR,10
8,Chris Olave,NO,6,9,94,15.7,26,2,1,0,0,0,0,1,15.4,15.4,68.4%,2023,WR,10
9,Tyler Lockett,FA,8,10,92,11.5,20,1,1,0,0,0,0,1,15.2,15.2,44.2%,2023,WR,10
10,Jayden Reed,GB,5,5,84,16.8,46,2,1,0,0,0,0,1,14.4,14.4,82.1%,2023,WR,10
11,Michael Gallup,FA,2,2,70,35.0,41,2,1,0,0,0,0,1,13.0,13.0,1.0%,2023,WR,10
12,Tank Dell,HOU,6,14,56,9.3,17,0,1,1,13,0,0,1,12.9,12.9,66.8%,2023,WR,10
13,Deebo Samuel Sr.,WAS,4,4,30,7.5,9,0,0,3,29,1,0,1,11.9,11.9,84.5%,2023,WR,10
14,Tyler Boyd,TEN,8,12,117,14.6,64,1,0,0,0,0,0,1,11.7,11.7,4.6%,2023,WR,10
15,Brandon Aiyuk,SF,3,3,55,18.3,21,2,1,0,0,0,0,1,11.5,11.5,43.5%,2023,WR,10
16,Trenton Irwin,FA,2,4,54,27.0,32,2,1,0,0,0,0,1,11.4,11.4,0.1%,2023,WR,10
17,Elijah Moore,CLE,5,7,44,8.8,19,0,1,0,0,0,0,1,10.4,10.4,17.4%,2023,WR,10
18,Jalen Guyton,FA,4,6,41,10.3,18,0,1,0,0,0,0,1,10.1,10.1,0.0%,2023,WR,10
19,Dyami Brown,WAS,2,2,41,20.5,35,1,1,0,0,0,0,1,10.1,10.1,11.7%,2023,WR,10
20,Odell Beckham Jr.,FA,1,2,40,40.0,40,1,1,0,0,0,0,1,10.0,10.0,2.6%,2023,WR,10
21,DK Metcalf,SEA,7,12,98,14.0,27,1,0,0,0,0,0,1,9.8,9.8,88.3%,2023,WR,10
22,A.T. Perry,DEN,2,4,38,19.0,23,1,1,0,0,0,0,1,9.8,9.8,3.9%,2023,WR,10
23,Amari Cooper,BUF,6,9,98,16.3,28,2,0,0,0,0,0,1,9.8,9.8,75.3%,2023,WR,10
24,Quentin Johnston,LAC,4,4,34,8.5,17,0,1,0,0,0,0,1,9.4,9.4,50.5%,2023,WR,10
25,Garrett Wilson,NYJ,9,14,93,10.3,41,1,0,0,0,0,0,1,9.3,9.3,91.1%,2023,WR,10
26,Courtland Sutton,DEN,8,11,53,6.6,30,1,1,0,0,0,1,1,9.3,9.3,84.6%,2023,WR,10
27,Romeo Doubs,GB,3,5,31,10.3,20,1,1,0,0,0,0,1,9.1,9.1,47.5%,2023,WR,10
28,Davante Adams,FA,6,13,86,14.3,42,1,0,0,0,0,0,1,8.6,8.6,91.0%,2023,WR,10
29,DeMario Douglas,NE,6,9,84,14.0,30,2,0,0,0,0,0,1,8.4,8.4,28.9%,2023,WR,10
30,Michael Pittman Jr.,IND,8,12,84,10.5,14,0,0,0,0,0,0,1,8.4,8.4,70.7%,2023,WR,10
31,Christian Kirk,JAC,6,11,104,17.3,39,2,0,0,0,0,1,1,8.4,8.4,34.9%,2023,WR,10
32,Gabe Davis,JAC,2,6,56,28.0,38,1,0,0,0,0,0,1,7.6,7.6,18.0%,2023,WR,10
33,Zay Flowers,BAL,5,6,73,14.6,18,0,0,0,0,0,0,1,7.3,7.3,90.3%,2023,WR,10
34,Lawrence Cager,WAS,1,2,10,10.0,10,0,1,0,0,0,0,1,7.0,7.0,0.0%,2023,WR,10
35,Jordan Addison,MIN,4,7,69,17.3,29,2,0,0,0,0,0,1,6.9,6.9,85.1%,2023,WR,10
36,Scotty Miller,FA,1,1,2,2.0,2,0,1,0,0,0,0,1,6.2,6.2,0.1%,2023,WR,10
37,Sterling Shepard,TB,1,4,2,2.0,2,0,1,0,0,0,0,1,6.2,6.2,5.1%,2023,WR,10
38,Kyle Philips,LV,3,5,61,20.3,29,2,0,0,0,0,0,1,6.1,6.1,0.0%,2023,WR,10
39,Ihmir Smith-Marsette,NYG,0,0,0,0,0,0,0,0,0,0,0,1,6.0,6.0,0.1%,2023,WR,10
40,DJ Moore,CHI,5,9,58,11.6,16,0,0,1,1,0,0,1,5.9,5.9,86.7%,2023,WR,10
41,Chris Godwin,TB,4,6,54,13.5,17,0,0,0,0,0,0,1,5.4,5.4,45.3%,2023,WR,10
42,Jaxon Smith-Njigba,SEA,4,5,53,13.3,20,1,0,0,0,0,0,1,5.3,5.3,85.4%,2023,WR,10
43,Dontayvion Wicks,GB,3,4,51,17.0,32,2,0,0,0,0,0,1,5.1,5.1,23.2%,2023,WR,10
44,Kalif Raymond,DET,2,4,46,23.0,41,1,0,0,0,0,0,1,4.6,4.6,2.6%,2023,WR,10
45,George Pickens,PIT,3,4,45,15.0,28,1,0,0,0,0,0,1,4.5,4.5,88.7%,2023,WR,10
46,Michael Strachan,WAS,1,2,45,45.0,45,1,0,0,0,0,0,1,4.5,4.5,0.0%,2023,WR,10
47,Rondale Moore,ATL,5,8,43,8.6,12,0,0,0,0,0,0,1,4.3,4.3,2.8%,2023,WR,10
48,Adam Thielen,CAR,6,10,42,7.0,14,0,0,0,0,0,0,1,4.2,4.2,61.9%,2023,WR,10
49,Josh Downs,IND,2,3,40,20.0,28,1,0,0,0,0,0,1,4.0,4.0,62.9%,2023,WR,10
50,Jalen Brooks,DAL,4,4,39,9.8,14,0,0,0,0,0,0,1,3.9,3.9,0.8%,2023,WR,10
51,Drake London,ATL,3,4,36,12.0,18,0,0,0,0,0,0,1,3.6,3.6,91.6%,2023,WR,10
52,Brandon Powell,MIN,4,5,35,8.8,14,0,0,0,0,0,0,1,3.5,3.5,0.8%,2023,WR,10
53,Jerry Jeudy,CLE,3,3,35,11.7,19,0,0,0,0,0,0,1,3.5,3.5,72.7%,2023,WR,10
54,Stefon Diggs,HOU,3,5,34,11.3,14,0,0,0,0,0,0,1,3.4,3.4,46.3%,2023,WR,10
55,Michael Wilson,ARI,3,6,34,11.3,16,0,0,0,0,0,0,1,3.4,3.4,16.9%,2023,WR,10
56,Terry McLaurin,WAS,4,8,33,8.3,13,0,0,0,0,0,0,1,3.3,3.3,91.3%,2023,WR,10
57,Isaiah McKenzie,FA,4,4,31,7.8,30,1,0,0,0,0,0,1,3.1,3.1,0.0%,2023,WR,10
58,Tyler Scott,CHI,1,1,15,15.0,15,0,0,1,16,0,0,1,3.1,3.1,1.1%,2023,WR,10
59,Marquise Brown,KC,1,4,28,28.0,28,1,0,0,0,0,0,1,2.8,2.8,40.3%,2023,WR,10
60,DeAndre Hopkins,KC,3,9,27,9.0,15,0,0,0,0,0,0,1,2.7,2.7,72.8%,2023,WR,10
61,Rashod Bateman,BAL,2,4,25,12.5,18,0,0,0,0,0,0,1,2.5,2.5,35.3%,2023,WR,10
62,John Metchie III,HOU,2,2,25,12.5,19,0,0,0,0,0,0,1,2.5,2.5,3.8%,2023,WR,10
63,Rashid Shaheed,NO,5,9,24,4.8,15,0,0,0,0,0,0,1,2.4,2.4,31.4%,2023,WR,10
64,Xavier Gipson,NYJ,1,3,24,24.0,24,1,0,0,0,0,0,1,2.4,2.4,0.6%,2023,WR,10
65,Khalil Shakir,BUF,1,2,24,24.0,24,1,0,0,0,0,0,1,2.4,2.4,74.4%,2023,WR,10
