Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Isaiah Likely,BAL,2,3,42,21.0,35,1,2,0,0,0,0,1,16.2,16.2,34.2%,2023,TE,17
2,Juwan Johnson,NO,8,12,90,11.3,32,1,1,0,0,0,0,1,15.0,15.0,19.4%,2023,TE,17
3,David Njoku,CLE,6,8,134,22.3,43,3,0,0,0,0,1,1,11.4,11.4,74.6%,2023,TE,17
4,Dallas Goedert,PHI,5,6,47,9.4,23,1,1,0,0,0,0,1,10.7,10.7,57.2%,2023,TE,17
5,Johnny Mundt,MIN,4,7,39,9.8,14,0,1,0,0,0,0,1,9.9,9.9,0.6%,2023,TE,17
6,Taysom Hill,NO,2,2,30,15.0,22,1,1,2,1,0,0,1,9.5,9.5,27.7%,2023,TE,17
7,Dalton Kincaid,BUF,4,7,87,21.8,51,1,0,0,0,0,0,1,8.7,8.7,78.8%,2023,TE,17
8,Sam LaPorta,DET,7,12,84,12.0,25,1,0,0,0,0,0,1,8.4,8.4,93.3%,2023,TE,17
9,Charlie Kolar,BAL,1,1,19,19.0,19,0,1,0,0,0,0,1,7.9,7.9,0.1%,2023,TE,17
10,Brevin Jordan,HOU,2,2,19,9.5,12,0,1,0,0,0,0,1,7.9,7.9,0.7%,2023,TE,17
11,Tyler Higbee,LAR,6,7,62,10.3,18,0,0,0,0,0,0,1,6.2,6.2,9.2%,2023,TE,17
12,Evan Engram,JAC,6,6,60,10.0,22,1,0,0,0,0,0,1,6.0,6.0,57.4%,2023,TE,17
13,Noah Fant,SEA,5,6,59,11.8,21,1,0,0,0,0,0,1,5.9,5.9,21.1%,2023,TE,17
14,Durham Smythe,FA,3,3,54,18.0,22,1,0,0,0,0,0,1,5.4,5.4,0.1%,2023,TE,17
15,Darren Waller,FA,5,6,51,10.2,18,0,0,0,0,0,0,1,5.1,5.1,1.1%,2023,TE,17
16,Tucker Kraft,GB,6,6,48,8.0,13,0,0,0,0,0,0,1,4.8,4.8,63.4%,2023,TE,17
17,Trey McBride,ARI,6,7,48,8.0,26,1,0,0,0,0,0,1,4.8,4.8,91.9%,2023,TE,17
18,Tyler Conklin,NYJ,5,5,45,9.0,20,1,0,0,0,0,0,1,4.5,4.5,19.2%,2023,TE,17
19,Pat Freiermuth,PIT,3,4,44,14.7,25,1,0,0,0,0,0,1,4.4,4.4,63.9%,2023,TE,17
20,Robert Tonyan,FA,3,4,40,13.3,24,1,0,0,0,0,0,1,4.0,4.0,0.0%,2023,TE,17
21,Daniel Bellinger,NYG,4,4,39,9.8,18,0,0,0,0,0,0,1,3.9,3.9,1.5%,2023,TE,17
22,Colby Parkinson,LAR,2,3,38,19.0,20,1,0,0,0,0,0,1,3.8,3.8,9.6%,2023,TE,17
23,Tanner Hudson,CIN,3,7,38,12.7,15,0,0,0,0,0,0,1,3.8,3.8,1.1%,2023,TE,17
24,Gerald Everett,FA,4,9,31,7.8,22,1,0,1,6,0,0,1,3.7,3.7,1.4%,2023,TE,17
25,Mike Gesicki,CIN,4,6,35,8.8,14,0,0,0,0,0,0,1,3.5,3.5,29.2%,2023,TE,17
26,Chig Okonkwo,TEN,3,4,34,11.3,21,1,0,0,0,0,0,1,3.4,3.4,34.6%,2023,TE,17
27,Jake Ferguson,DAL,4,6,33,8.3,9,0,0,0,0,0,0,1,3.3,3.3,67.5%,2023,TE,17
28,George Kittle,SF,3,4,29,9.7,18,0,0,0,0,0,0,1,2.9,2.9,91.9%,2023,TE,17
29,Jordan Akins,CLE,1,1,28,28.0,28,1,0,0,0,0,0,1,2.8,2.8,1.2%,2023,TE,17
30,Austin Hooper,NE,3,3,28,9.3,13,0,0,0,0,0,0,1,2.8,2.8,1.9%,2023,TE,17
31,Kenny Yeboah,NYJ,2,3,28,14.0,20,1,0,0,0,0,0,1,2.8,2.8,0.0%,2023,TE,17
32,Stone Smartt,LAC,2,2,23,11.5,18,0,0,0,0,0,0,1,2.3,2.3,2.6%,2023,TE,17
33,Elijah Higgins,ARI,2,2,21,10.5,14,0,0,0,0,0,0,1,2.1,2.1,1.0%,2023,TE,17
34,Drew Sample,CIN,3,4,21,7.0,11,0,0,0,0,0,0,1,2.1,2.1,0.9%,2023,TE,17
35,Logan Thomas,FA,3,4,20,6.7,8,0,0,0,0,0,0,1,2.0,2.0,0.0%,2023,TE,17
36,Will Mallory,IND,1,1,19,19.0,19,0,0,0,0,0,0,1,1.9,1.9,0.0%,2023,TE,17
37,Dalton Schultz,HOU,2,4,19,9.5,12,0,0,0,0,0,0,1,1.9,1.9,54.4%,2023,TE,17
38,Mo Alie-Cox,IND,2,3,18,9.0,14,0,0,0,0,0,0,1,1.8,1.8,0.6%,2023,TE,17
39,Josh Oliver,MIN,1,2,17,17.0,17,0,0,0,0,0,0,1,1.7,1.7,1.4%,2023,TE,17
40,Noah Gray,KC,3,4,17,5.7,16,0,0,0,0,0,0,1,1.7,1.7,22.5%,2023,TE,17
41,Travis Kelce,KC,3,4,16,5.3,10,0,0,0,0,0,0,1,1.6,1.6,94.1%,2023,TE,17
42,Lucas Krull,DEN,2,2,14,7.0,11,0,0,0,0,0,0,1,1.4,1.4,1.0%,2023,TE,17
43,Harrison Bryant,LV,2,3,14,7.0,9,0,0,0,0,0,0,1,1.4,1.4,0.0%,2023,TE,17
44,MyCole Pruitt,PIT,1,1,14,14.0,14,0,0,0,0,0,0,1,1.4,1.4,1.6%,2023,TE,17
45,Foster Moreau,NO,1,1,13,13.0,13,0,0,0,0,0,0,1,1.3,1.3,2.4%,2023,TE,17
46,Kylen Granson,IND,1,3,13,13.0,13,0,0,0,0,0,0,1,1.3,1.3,1.2%,2023,TE,17
47,Cade Otton,TB,2,6,10,5.0,6,0,0,0,0,0,0,1,1.0,1.0,57.8%,2023,TE,17
48,Adam Trautman,DEN,1,2,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,1.1%,2023,TE,17
49,Julian Hill,MIA,1,1,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,0.1%,2023,TE,17
50,Luke Farrell,JAC,1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.0%,2023,TE,17
51,Peyton Hendershot,KC,1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.1%,2023,TE,17
52,Tommy Tremble,CAR,1,3,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,1.4%,2023,TE,17
53,Ben Sims,GB,1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.1%,2023,TE,17
54,Kevin Rader,FA,1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.0%,2023,TE,17
55,John Bates,WAS,1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,1.1%,2023,TE,17
56,Kyle Pitts,ATL,1,5,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,73.0%,2023,TE,17
57,James Mitchell,CAR,1,1,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,0.0%,2023,TE,17
58,Eric Saubert,SF,1,1,2,2.0,2,0,0,0,0,0,0,1,0.2,0.2,1.0%,2023,TE,17
59,Brenton Strange,JAC,1,2,1,1.0,1,0,0,0,0,0,0,1,0.1,0.1,19.5%,2023,TE,17
60,Quintin Morris,BUF,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2023,TE,17
61,Cole Kmet,CHI,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,42.7%,2023,TE,17
62,Brycen Hopkins,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,TE,17
63,Mitchell Wilcox,FA,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,TE,17
64,Josiah Deguara,JAC,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,TE,17
