Rank,Team,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
29,Drew Lock,NYG,22,39,56.4,210,5.4,1,2,3,1,1,0,1,1,8.5,8.5,4.4%,2024,QB,16
30,Michael Penix Jr.,ATL,18,27,66.7,202,7.5,0,1,0,4,3,0,0,1,7.4,7.4,27.1%,2024,QB,16
31,Matthew Stafford,LAR,14,19,73.7,110,5.8,1,1,0,3,-4,0,0,1,7.0,7.0,54.5%,2024,QB,16
32,Spencer Rattler,NO,15,30,50.0,153,5.1,0,1,3,5,28,0,1,1,5.9,5.9,7.6%,2024,QB,16
33,Jalen Hurts,PHI,1,4,25.0,11,2.8,0,0,0,3,41,0,0,1,4.5,4.5,91.6%,2024,QB,16
34,Malik Willis,GB,1,2,50.0,34,17.0,0,0,0,3,-2,0,0,1,1.2,1.2,2.9%,2024,QB,16
35,Zach Wilson,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9%,2024,QB,16
36,Davis Mills,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%,2024,QB,16
37,J.J. McCarthy,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1%,2024,QB,16
38,Adrian Martinez,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,16
39,Sam Howell,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8%,2024,QB,16
40,Malik Cunningham,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1%,2024,QB,16
41,Will Levis,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1%,2024,QB,16
42,Emory Jones,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,16
43,Ben DiNucci,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,16
44,Sean Clifford,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8%,2024,QB,16
45,Desmond Ridder,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0%,2024,QB,16
46,Feleipe Franks,CAR,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2024,QB,16
47,Trey Lance,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6%,2024,QB,16
48,Justin Fields,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2%,2024,QB,16
49,Trevor Lawrence,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.9%,2024,QB,16
50,Sam Ehlinger,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,16
51,Kyle Trask,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0%,2024,QB,16
52,Austin Reed,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,16
53,Carter Bradley,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,16
54,Jack Plummer,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,16
55,Jason Bean,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,16
56,John Rhys Plumlee,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,16
57,Joe Milton III,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6%,2024,QB,16
58,Tyson Bagent,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0%,2024,QB,16
59,Jordan Travis,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6%,2024,QB,16
60,Tommy DeVito,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0%,2024,QB,16
61,Tanner Mordecai,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4%,2024,QB,16
62,Clayton Tune,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0%,2024,QB,16
63,Jaren Hall,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1%,2024,QB,16
64,Stetson Bennett,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%,2024,QB,16
65,Bailey Zappe,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6%,2024,QB,16
66,Skylar Thompson,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0%,2024,QB,16
67,Kedon Slovis,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,16
68,Michael Pratt,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0%,2024,QB,16
69,Jake Haener,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6%,2024,QB,16
70,Tanner McKee,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6%,2024,QB,16
71,Devin Leary,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1%,2024,QB,16
72,Hendon Hooker,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7%,2024,QB,16
73,Sam Hartman,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,16
74,Chris Oladokun,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,16
75,Jake Fromm,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,16
76,Ben Chappell,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,16
77,Andy Dalton,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5%,2024,QB,16
78,Tyrod Taylor,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4%,2024,QB,16
79,Adam Froman,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,16
80,Erik Ainge,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,16
81,Hunter Cantwell,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,16
82,Teddy Bridgewater,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8%,2024,QB,16
83,Kirk Cousins,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.6%,2024,QB,16
84,Case Keenum,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,16
85,Joe Flacco,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4%,2024,QB,16
86,Josh Johnson,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%,2024,QB,16
87,Derek Carr,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5%,2024,QB,16
88,Mike White,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0%,2024,QB,16
89,Tim Boyle,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,16
90,Taysom Hill,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7%,2024,QB,16
91,Joshua Dobbs,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4%,2024,QB,16
92,C.J. Beathard,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,16
93,Nick Mullens,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6%,2024,QB,16
94,Deshaun Watson,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6%,2024,QB,16
95,Jarrett Stidham,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4%,2024,QB,16
96,Tyler Huntley,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8%,2024,QB,16
97,Shane Buechele,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,16
98,Kyle Allen,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3%,2024,QB,16
99,Daniel Jones,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0%,2024,QB,16
100,John Wolford,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,16
101,Will Grier,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,16
102,Brett Rypien,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,16
103,Easton Stick,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,16
104,Marcus Mariota,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7%,2024,QB,16
105,Jameis Winston,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6%,2024,QB,16
106,Taylor Heinicke,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1%,2024,QB,16
107,Mitchell Trubisky,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7%,2024,QB,16
108,Jimmy Garoppolo,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8%,2024,QB,16
109,Brett Smith,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,16
110,Brandon Allen,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9%,2024,QB,16
111,Jacoby Brissett,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9%,2024,QB,16
112,Carson Wentz,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1%,2024,QB,16
113,Dak Prescott,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.8%,2024,QB,16
114,Jeff Driskel,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,16
115,Jake Browning,CIN,0,0,0,0,0,0,0,0,1,-1,0,0,1,-0.1,-0.1,4.2%,2024,QB,16
