Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
52,Durham Smythe,FA,1,1,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,0.1%,2021,TE,15
53,Adam Trautman,DEN,1,2,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,1.1%,2021,TE,15
54,Blake Bell,FA,0,1,0,0,0,0,0,1,3,0,0,1,0.3,0.3,0.0%,2021,TE,15
55,Will Dissly,LAC,1,1,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3,22.8%,2021,TE,15
56,Drew Sample,CIN,1,1,2,2.0,2,0,0,0,0,0,0,1,0.2,0.2,0.9%,2021,TE,15
57,MyCole Pruitt,PIT,1,1,1,1.0,1,0,0,0,0,0,0,1,0.1,0.1,1.6%,2021,TE,15
58,Hunter Long,LAR,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,TE,15
59,Miller Forristall,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,TE,15
60,Colby Parkinson,LAR,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,9.6%,2021,TE,15
61,Mitchell Wilcox,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,TE,15
62,Juwan Johnson,NO,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,19.4%,2021,TE,15
63,Charlie Woerner,ATL,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2021,TE,15
64,Andrew Beck,NYJ,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,TE,15
65,Donald Parham Jr.,PIT,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.9%,2021,TE,15
66,Giovanni Ricci,NE,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,TE,15
67,Rashod Berry,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,TE,15
68,Brock Wright,DET,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.9%,2021,TE,15
69,Lee Smith,FA,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,TE,15
70,Luke Stocker,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,3.8%,2021,TE,15
71,Demetrius Harris,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,TE,15
72,Jack Doyle,FA,1,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,2.0%,2021,TE,15
73,Mo Alie-Cox,IND,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,2021,TE,15
74,Taysom Hill,NO,0,0,0,0,0,0,0,11,33,0,0,1,0.0,0.0,27.7%,2021,TE,15
75,Jacob Hollister,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.4%,2021,TE,15
76,O.J. Howard,FA,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,TE,15
77,Kendall Blanton,FA,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,TE,15
78,Tommy Sweeney,CHI,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,TE,15
79,N'Keal Harry,FA,2,5,52,26.0,43,1,0,0,0,0,0,1,0.0,0.0,0.0%,2021,TE,15
80,Nick Vannett,TEN,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,TE,15
81,Daniel Helm,FA,1,1,-1,-1.0,0,0,0,0,0,0,0,1,-0.1,-0.1,0.0%,2021,TE,15
82,Anthony Firkser,KC,2,2,19,9.5,11,0,0,0,0,0,1,1,-0.1,-0.1,0.0%,2021,TE,15
