Rank,Team,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Christian McCaffrey,SF,18,115,6.4,26,1,1,5,5,72,14.4,2,0,1,36.7,36.7,66.6%,2023,RB,15
2,James Cook,BUF,25,179,7.2,24,2,1,2,3,42,21.0,1,0,1,34.1,34.1,93.1%,2023,RB,15
3,Jahmyr Gibbs,DET,11,100,9.1,34,2,1,2,2,8,4.0,1,0,1,22.8,22.8,97.5%,2023,RB,15
4,Ty Chandler,MIN,23,132,5.7,30,2,1,3,4,25,8.3,0,0,1,21.7,21.7,13.5%,2023,RB,15
5,Rachaad White,TB,21,89,4.2,22,1,0,2,2,50,25.0,1,0,1,19.9,19.9,85.8%,2023,RB,15
6,Kyren Williams,LAR,27,152,5.6,27,1,1,5,7,3,0.6,0,2,1,19.5,19.5,94.2%,2023,RB,15
7,Kenneth Walker III,SEA,19,86,4.5,23,1,1,3,3,26,8.7,0,0,1,17.2,17.2,81.7%,2023,RB,15
8,Devin Singletary,NYG,26,121,4.7,19,0,0,4,5,49,12.3,0,0,1,17.0,17.0,43.6%,2023,RB,15
9,Raheem Mostert,FA,15,42,2.8,18,0,2,2,2,1,0.5,0,0,1,16.3,16.3,42.9%,2023,RB,15
10,Clyde Edwards-Helaire,NO,13,37,2.8,20,1,0,4,4,64,16.0,1,0,1,16.1,16.1,7.2%,2023,RB,15
11,James Conner,ARI,14,86,6.1,44,1,1,3,3,3,1.0,0,0,1,14.9,14.9,82.6%,2023,RB,15
12,Zamir White,LV,17,69,4.1,15,0,1,3,4,16,5.3,0,0,1,14.5,14.5,30.0%,2023,RB,15
13,Jerick McKinnon,FA,4,11,2.8,4,0,0,3,3,19,6.3,1,0,1,13.2,13.2,0.0%,2023,RB,15
14,Emari Demercado,ARI,4,64,16.0,49,1,1,1,3,6,6.0,0,0,1,13.0,13.0,1.5%,2023,RB,15
15,Gus Edwards,LAC,16,58,3.6,20,1,1,1,1,11,11.0,0,0,1,12.9,12.9,45.3%,2023,RB,15
16,Joe Mixon,HOU,10,47,4.7,10,0,1,3,3,14,4.7,0,0,1,12.1,12.1,93.9%,2023,RB,15
17,Alvin Kamara,NO,16,66,4.1,15,0,0,5,5,44,8.8,0,0,1,11.0,11.0,87.9%,2023,RB,15
18,Chuba Hubbard,CAR,22,87,4.0,22,2,0,2,2,16,8.0,0,0,1,10.3,10.3,73.0%,2023,RB,15
19,Zack Moss,CIN,4,13,3.3,5,0,0,3,3,20,6.7,1,0,1,9.3,9.3,33.5%,2023,RB,15
20,Keaton Mitchell,BAL,9,73,8.1,24,1,0,2,2,15,7.5,0,0,1,8.8,8.8,10.0%,2023,RB,15
21,Trey Sermon,IND,17,88,5.2,19,0,0,0,0,0,0,0,0,1,8.8,8.8,3.7%,2023,RB,15
22,Brandon Bolden,FA,2,25,12.5,26,1,1,0,0,0,0,0,0,1,8.5,8.5,0.0%,2023,RB,15
23,Kevin Harris,FA,4,25,6.3,18,0,1,0,0,0,0,0,0,1,8.5,8.5,0.0%,2023,RB,15
24,David Montgomery,DET,17,85,5.0,13,0,0,2,3,-3,-1.5,0,0,1,8.2,8.2,75.4%,2023,RB,15
25,Tyler Goodson,IND,11,69,6.3,31,1,0,2,2,10,5.0,0,0,1,7.9,7.9,1.5%,2023,RB,15
26,D'Andre Swift,CHI,18,74,4.1,11,0,0,2,3,1,0.5,0,0,1,7.5,7.5,83.1%,2023,RB,15
27,Latavius Murray,FA,5,11,2.2,8,0,1,0,0,0,0,0,0,1,7.1,7.1,0.0%,2023,RB,15
28,Aaron Jones Sr.,MIN,13,53,4.1,20,1,0,4,4,16,4.0,0,0,1,6.9,6.9,91.4%,2023,RB,15
29,Jaylen Warren,PIT,10,40,4.0,11,0,0,5,6,28,5.6,0,0,1,6.8,6.8,68.2%,2023,RB,15
30,De'Von Achane,MIA,9,32,3.6,10,0,0,3,3,30,10.0,0,0,1,6.2,6.2,92.9%,2023,RB,15
31,Cordarrelle Patterson,PIT,5,-2,-0.4,3,0,0,1,3,2,2.0,1,0,1,6.0,6.0,1.6%,2023,RB,15
32,Roschon Johnson,CHI,5,36,7.2,22,1,0,4,6,24,6.0,0,0,1,6.0,6.0,16.7%,2023,RB,15
33,Travis Etienne Jr.,JAC,10,31,3.1,7,0,0,4,6,28,7.0,0,0,1,5.9,5.9,81.7%,2023,RB,15
34,Ty Johnson,BUF,9,54,6.0,11,0,0,1,1,4,4.0,0,0,1,5.8,5.8,5.6%,2023,RB,15
35,Tony Pollard,TEN,11,52,4.7,11,0,0,2,3,5,2.5,0,0,1,5.7,5.7,80.4%,2023,RB,15
36,Chase Brown,CIN,7,23,3.3,6,0,0,3,3,28,9.3,0,0,1,5.1,5.1,85.5%,2023,RB,15
37,Tyler Allgeier,ATL,14,45,3.2,8,0,0,1,1,6,6.0,0,0,1,5.1,5.1,36.7%,2023,RB,15
38,Isaiah Spiller,LV,16,50,3.1,8,0,0,0,0,0,0,0,0,1,5.0,5.0,0.0%,2023,RB,15
39,Samaje Perine,KC,6,37,6.2,12,0,0,1,1,11,11.0,0,0,1,4.8,4.8,4.2%,2023,RB,15
40,Ezekiel Elliott,FA,11,25,2.3,5,0,0,5,6,21,4.2,0,0,1,4.6,4.6,20.4%,2023,RB,15
41,Ameer Abdullah,LV,6,32,5.3,9,0,0,2,2,13,6.5,0,0,1,4.5,4.5,25.1%,2023,RB,15
42,Austin Ekeler,WAS,5,9,1.8,6,0,0,4,6,29,7.3,0,0,1,3.8,3.8,51.4%,2023,RB,15
43,Michael Carter,ARI,3,27,9.0,19,0,0,3,3,10,3.3,0,0,1,3.7,3.7,14.7%,2023,RB,15
44,Tyjae Spears,TEN,9,30,3.3,9,0,0,1,1,7,7.0,0,0,1,3.7,3.7,60.2%,2023,RB,15
45,Saquon Barkley,PHI,9,14,1.6,4,0,0,2,2,23,11.5,0,0,1,3.7,3.7,97.8%,2023,RB,15
46,Antonio Gibson,NE,4,15,3.8,8,0,0,5,5,20,4.0,0,0,1,3.5,3.5,22.5%,2023,RB,15
47,Chris Rodriguez Jr.,WAS,10,35,3.5,11,0,0,0,0,0,0,0,0,1,3.5,3.5,2.2%,2023,RB,15
48,Jerome Ford,CLE,8,20,2.5,9,0,0,4,5,11,2.8,0,0,1,3.1,3.1,64.4%,2023,RB,15
49,Jamaal Williams,FA,8,24,3.0,8,0,0,1,1,2,2.0,0,0,1,2.6,2.6,2.5%,2023,RB,15
50,Kyle Juszczyk,SF,0,0,0,0,0,0,2,2,26,13.0,0,0,1,2.6,2.6,1.2%,2023,RB,15
51,Justice Hill,BAL,5,23,4.6,8,0,0,0,1,0,0,0,0,1,2.3,2.3,24.4%,2023,RB,15
52,Kenneth Gainwell,PHI,6,21,3.5,8,0,0,0,1,0,0,0,0,1,2.1,2.1,11.7%,2023,RB,15
53,Matt Breida,FA,3,10,3.3,5,0,0,2,3,11,5.5,0,0,1,2.1,2.1,0.0%,2023,RB,15
54,Jordan Mason,SF,5,20,4.0,17,0,0,0,0,0,0,0,0,1,2.0,2.0,27.7%,2023,RB,15
55,Kareem Hunt,KC,7,8,1.1,3,0,0,1,1,12,12.0,0,0,1,2.0,2.0,48.5%,2023,RB,15
56,Javonte Williams,DEN,12,27,2.3,8,0,0,2,2,-7,-3.5,0,0,1,2.0,2.0,69.2%,2023,RB,15
57,Israel Abanikanda,SF,4,8,2.0,6,0,0,2,2,11,5.5,0,0,1,1.9,1.9,1.7%,2023,RB,15
58,Breece Hall,NYJ,6,12,2.0,5,0,0,1,2,6,6.0,0,0,1,1.8,1.8,91.6%,2023,RB,15
59,Jaleel McLaughlin,DEN,2,2,1.0,1,0,0,2,3,16,8.0,0,0,1,1.8,1.8,25.7%,2023,RB,15
60,Dare Ogunbowale,HOU,1,17,17.0,17,0,0,0,1,0,0,0,0,1,1.7,1.7,1.0%,2023,RB,15
61,Zach Charbonnet,SEA,4,16,4.0,6,0,0,0,1,0,0,0,0,1,1.6,1.6,76.5%,2023,RB,15
62,Royce Freeman,FA,6,16,2.7,4,0,0,0,0,0,0,0,0,1,1.6,1.6,0.0%,2023,RB,15
63,Najee Harris,PIT,12,33,2.8,15,0,0,0,0,0,0,0,1,1,1.3,1.3,85.5%,2023,RB,15
64,Chase Edmonds,TB,3,13,4.3,9,0,0,0,0,0,0,0,0,1,1.3,1.3,0.1%,2023,RB,15
65,Miles Sanders,CAR,6,2,0.3,3,0,0,2,2,11,5.5,0,0,1,1.3,1.3,5.1%,2023,RB,15
66,Khalil Herbert,CIN,6,8,1.3,7,0,0,1,1,4,4.0,0,0,1,1.2,1.2,11.3%,2023,RB,15
67,Rico Dowdle,DAL,3,4,1.3,5,0,0,2,3,8,4.0,0,0,1,1.2,1.2,73.9%,2023,RB,15
68,Trayveon Williams,CIN,1,10,10.0,10,0,0,1,1,2,2.0,0,0,1,1.2,1.2,0.5%,2023,RB,15
69,Pierre Strong Jr.,CLE,2,2,1.0,2,0,0,2,2,9,4.5,0,0,1,1.1,1.1,0.7%,2023,RB,15
70,Dalvin Cook,FA,1,4,4.0,4,0,0,1,1,6,6.0,0,0,1,1.0,1.0,0.9%,2023,RB,15
71,Derrick Henry,BAL,16,9,0.6,6,0,0,4,4,1,0.3,0,0,1,1.0,1.0,97.5%,2023,RB,15
72,Joshua Kelley,TEN,5,22,4.4,11,0,0,1,1,6,6.0,0,1,1,0.8,0.8,0.0%,2023,RB,15
73,Eric Gray,NYG,0,0,0,0,0,0,3,4,6,2.0,0,0,1,0.6,0.6,1.6%,2023,RB,15
74,Jeff Wilson Jr.,MIA,2,5,2.5,5,0,0,1,2,1,1.0,0,0,1,0.6,0.6,0.6%,2023,RB,15
75,D'Ernest Johnson,JAC,2,5,2.5,4,0,0,0,0,0,0,0,0,1,0.5,0.5,1.1%,2023,RB,15
76,Dameon Pierce,HOU,1,3,3.0,3,0,0,0,0,0,0,0,0,1,0.3,0.3,9.3%,2023,RB,15
77,Hunter Luepke,DAL,1,3,3.0,3,0,0,0,0,0,0,0,0,1,0.3,0.3,0.1%,2023,RB,15
78,Patrick Taylor Jr.,SF,1,6,6.0,6,0,0,2,2,-4,-2.0,0,0,1,0.2,0.2,16.6%,2023,RB,15
79,Kene Nwangwu,NYJ,1,1,1.0,1,0,0,0,0,0,0,0,0,1,0.1,0.1,0.0%,2023,RB,15
80,DeeJay Dallas,ARI,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.3%,2023,RB,15
81,Reggie Gilliam,BUF,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,RB,15
82,Craig Reynolds,DET,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,3.5%,2023,RB,15
83,Khari Blasingame,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,RB,15
84,Andrew Beck,NYJ,0,0,0,0,0,0,1,1,-5,-5.0,0,0,1,0.0,0.0,0.0%,2023,RB,15
85,Raheem Blackshear,CAR,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,7.7%,2023,RB,15
86,Scott Matlock,LAC,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.2%,2023,RB,15
87,Adam Prentice,NO,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,RB,15
88,Velus Jones Jr.,CAR,2,23,11.5,15,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2023,RB,15
89,Malik Davis,DAL,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,2023,RB,15
