Rank,Team,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Josh Allen,BUF,23,34,67.6,362,10.6,2,0,0,11,68,2,0,1,41.3,41.3,97.2%,2024,QB,15
2,Jared Goff,DET,38,59,64.4,494,8.4,5,0,3,2,13,0,0,1,41.1,41.1,83.6%,2024,QB,15
3,Lamar Jackson,BAL,21,25,84.0,290,11.6,5,0,2,6,65,0,1,1,36.1,36.1,97.0%,2024,QB,15
4,Aaron Rodgers,NYJ,16,30,53.3,289,9.6,3,0,1,6,45,0,0,1,30.1,30.1,47.5%,2024,QB,15
5,Baker Mayfield,TB,22,27,81.5,288,10.7,4,1,1,2,25,0,0,1,29.0,29.0,86.5%,2024,QB,15
6,Jalen Hurts,PHI,25,32,78.1,290,9.1,2,0,3,15,45,1,1,1,28.1,28.1,91.6%,2024,QB,15
7,Jayden Daniels,WAS,25,31,80.6,226,7.3,2,0,8,11,66,0,0,1,23.6,23.6,94.0%,2024,QB,15
8,Mac Jones,JAC,31,46,67.4,294,6.4,2,2,2,4,29,0,0,1,20.7,20.7,5.6%,2024,QB,15
9,Cooper Rush,DAL,18,29,62.1,214,7.4,3,0,1,4,5,0,1,1,19.1,19.1,6.1%,2024,QB,15
10,Joe Burrow,CIN,26,37,70.3,271,7.3,3,2,1,0,0,0,1,1,18.8,18.8,92.1%,2024,QB,15
11,Drake Maye,NE,19,23,82.6,202,8.8,1,1,2,4,14,1,0,1,18.5,18.5,32.1%,2024,QB,15
12,Jordan Love,GB,20,27,74.1,229,8.5,2,0,0,1,4,0,0,1,17.6,17.6,81.9%,2024,QB,15
13,Mason Rudolph,TEN,21,26,80.8,209,8.0,2,1,0,2,14,0,0,1,16.8,16.8,3.0%,2024,QB,15
14,Bo Nix,DEN,20,33,60.6,130,3.9,3,3,1,8,23,0,0,1,16.5,16.5,73.0%,2024,QB,15
15,Patrick Mahomes II,KC,19,38,50.0,159,4.2,2,0,0,2,14,0,0,1,15.8,15.8,92.9%,2024,QB,15
16,Anthony Richardson,IND,17,38,44.7,172,4.5,0,2,2,7,46,1,0,1,15.4,15.4,58.2%,2024,QB,15
17,Justin Herbert,LAC,21,33,63.6,195,5.9,2,1,3,0,0,0,0,1,14.8,14.8,77.4%,2024,QB,15
18,Bryce Young,CAR,19,28,67.9,219,7.8,1,2,6,3,12,1,2,1,14.0,14.0,28.7%,2024,QB,15
19,Desmond Ridder,LV,23,39,59.0,208,5.3,1,2,3,5,28,0,0,1,13.1,13.1,2.0%,2024,QB,15
20,Sam Darnold,MIN,24,40,60.0,231,5.8,1,1,2,0,0,0,0,1,12.2,12.2,77.4%,2024,QB,15
21,C.J. Stroud,HOU,18,26,69.2,131,5.0,2,0,4,6,4,0,1,1,11.6,11.6,79.4%,2024,QB,15
22,Kyler Murray,ARI,23,30,76.7,224,7.5,0,0,0,5,11,0,0,1,10.1,10.1,84.0%,2024,QB,15
23,Caleb Williams,CHI,18,31,58.1,191,6.2,1,0,2,4,3,0,1,1,9.9,9.9,55.0%,2024,QB,15
24,Spencer Rattler,NO,10,21,47.6,135,6.4,1,0,0,0,0,0,0,1,9.4,9.4,7.6%,2024,QB,15
25,Russell Wilson,PIT,14,22,63.6,128,5.8,1,0,2,4,13,0,1,1,8.4,8.4,48.0%,2024,QB,15
26,Matthew Stafford,LAR,16,27,59.3,160,5.9,0,0,0,4,18,0,0,1,8.2,8.2,54.5%,2024,QB,15
27,Tim Boyle,NYG,12,24,50.0,123,5.1,1,1,1,1,-1,0,0,1,7.8,7.8,0.0%,2024,QB,15
28,Kirk Cousins,ATL,11,17,64.7,112,6.6,1,1,3,3,0,0,0,1,7.5,7.5,43.6%,2024,QB,15
29,Tua Tagovailoa,MIA,29,40,72.5,196,4.9,1,3,3,0,0,0,1,1,6.8,6.8,62.5%,2024,QB,15
30,Geno Smith,SEA,15,19,78.9,149,7.8,0,1,3,1,5,0,0,1,5.5,5.5,49.4%,2024,QB,15
31,Brock Purdy,SF,14,31,45.2,142,4.6,0,1,3,1,3,0,0,1,5.0,5.0,79.2%,2024,QB,15
32,Tommy DeVito,NYG,10,13,76.9,68,5.2,0,0,2,1,0,0,0,1,2.7,2.7,2.0%,2024,QB,15
33,Jameis Winston,CLE,16,25,64.0,146,5.8,0,3,5,2,-2,0,0,1,2.6,2.6,19.6%,2024,QB,15
34,Jake Haener,NO,4,10,40.0,49,4.9,0,1,3,1,7,0,0,1,1.7,1.7,0.6%,2024,QB,15
35,Dorian Thompson-Robinson,CLE,4,9,44.4,18,2.0,0,1,0,3,16,0,0,1,1.3,1.3,1.1%,2024,QB,15
36,Justin Fields,PIT,0,0,0,0,0,0,0,0,1,8,0,0,1,0.8,0.8,20.2%,2024,QB,15
37,Carson Wentz,KC,2,2,100.0,20,10.0,0,0,0,3,0,0,0,1,0.8,0.8,1.1%,2024,QB,15
38,Sam Howell,SEA,5,14,35.7,24,1.7,0,1,4,1,2,0,0,1,0.2,0.2,5.8%,2024,QB,15
39,Taylor Heinicke,LAC,1,1,100.0,4,4.0,0,0,0,0,0,0,0,1,0.2,0.2,1.1%,2024,QB,15
40,Clayton Tune,ARI,2,2,100.0,8,4.0,0,0,0,1,-1,0,0,1,0.2,0.2,1.0%,2024,QB,15
41,Tyson Bagent,CHI,1,1,100.0,5,5.0,0,0,0,0,0,0,0,1,0.2,0.2,1.0%,2024,QB,15
42,Ben DiNucci,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,15
43,Zach Wilson,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9%,2024,QB,15
44,J.J. McCarthy,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1%,2024,QB,15
45,Malik Cunningham,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1%,2024,QB,15
46,Michael Penix Jr.,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.1%,2024,QB,15
47,Adrian Martinez,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,15
48,Kenny Pickett,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2%,2024,QB,15
49,Davis Mills,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%,2024,QB,15
50,Emory Jones,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,15
51,Sam Ehlinger,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,15
52,Kyle Trask,TB,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,2024,QB,15
53,Trey Lance,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6%,2024,QB,15
54,Sean Clifford,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8%,2024,QB,15
55,Feleipe Franks,CAR,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2024,QB,15
56,Trevor Lawrence,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.9%,2024,QB,15
57,Austin Reed,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,15
58,Carter Bradley,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,15
59,Jack Plummer,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,15
60,Jason Bean,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,15
61,John Rhys Plumlee,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,15
62,Joe Milton III,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6%,2024,QB,15
63,Tanner Mordecai,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4%,2024,QB,15
64,Jordan Travis,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6%,2024,QB,15
65,Michael Pratt,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0%,2024,QB,15
66,Stetson Bennett,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%,2024,QB,15
67,Bailey Zappe,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6%,2024,QB,15
68,Jaren Hall,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1%,2024,QB,15
69,Malik Willis,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9%,2024,QB,15
70,Kedon Slovis,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,15
71,Skylar Thompson,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0%,2024,QB,15
72,Devin Leary,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1%,2024,QB,15
73,Tanner McKee,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6%,2024,QB,15
