Rank,Team,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
17,Derrick Henry,BAL,17,38,2.2,9,0,0,3,3,79,26.3,0,0,1,11.7,11.7,97.5%,2022,RB,12
18,Ameer Abdullah,LV,3,16,5.3,7,0,0,3,3,39,13.0,1,0,1,11.5,11.5,25.1%,2022,RB,12
19,D'Onta Foreman,CLE,24,113,4.7,18,0,0,0,0,0,0,0,0,1,11.3,11.3,3.4%,2022,RB,12
20,Travis Homer,CHI,2,8,4.0,4,0,0,2,3,45,22.5,1,0,1,11.3,11.3,1.3%,2022,RB,12
21,David Montgomery,DET,14,79,5.6,14,0,0,3,4,34,11.3,0,0,1,11.3,11.3,75.4%,2022,RB,12
22,Saquon Barkley,PHI,11,39,3.5,10,0,1,4,6,13,3.3,0,0,1,11.2,11.2,97.8%,2022,RB,12
23,Rhamondre Stevenson,NE,7,36,5.1,14,0,0,9,10,76,8.4,0,0,1,11.2,11.2,80.6%,2022,RB,12
24,Jeff Wilson Jr.,MIA,13,39,3.0,9,0,1,1,3,13,13.0,0,0,1,11.2,11.2,0.6%,2022,RB,12
25,Rachaad White,TB,14,64,4.6,35,1,0,9,9,45,5.0,0,0,1,10.9,10.9,85.8%,2022,RB,12
26,Kenneth Gainwell,PHI,8,39,4.9,10,0,1,1,1,7,7.0,0,0,1,10.6,10.6,11.7%,2022,RB,12
27,Jamaal Williams,FA,18,66,3.7,27,1,1,0,0,0,0,0,1,1,10.6,10.6,2.5%,2022,RB,12
28,Zonovan Knight,NYJ,14,69,4.9,19,0,0,3,3,34,11.3,0,0,1,10.3,10.3,0.0%,2022,RB,12
29,Najee Harris,PIT,10,35,3.5,8,0,1,1,1,4,4.0,0,0,1,9.9,9.9,85.5%,2022,RB,12
30,Latavius Murray,FA,13,92,7.1,52,1,0,1,1,6,6.0,0,0,1,9.8,9.8,0.0%,2022,RB,12
31,Gus Edwards,LAC,16,52,3.3,16,0,1,0,1,0,0,0,1,1,9.2,9.2,45.3%,2022,RB,12
32,Dare Ogunbowale,HOU,4,14,3.5,9,0,1,1,2,6,6.0,0,0,1,8.0,8.0,1.0%,2022,RB,12
33,Devin Singletary,NYG,14,72,5.1,19,0,0,1,1,8,8.0,0,0,1,8.0,8.0,43.6%,2022,RB,12
34,Cordarrelle Patterson,PIT,11,52,4.7,21,1,0,3,5,19,6.3,0,0,1,7.1,7.1,1.6%,2022,RB,12
35,Darrynton Evans,CHI,9,34,3.8,8,0,0,1,1,33,33.0,0,0,1,6.7,6.7,0.0%,2022,RB,12
36,Chuba Hubbard,CAR,17,65,3.8,12,0,0,0,0,0,0,0,0,1,6.5,6.5,73.0%,2022,RB,12
37,D'Andre Swift,CHI,5,19,3.8,7,0,0,4,8,24,6.0,0,0,1,6.3,6.3,83.1%,2022,RB,12
38,Tony Pollard,TEN,18,60,3.3,13,0,0,2,2,1,0.5,0,0,1,6.1,6.1,80.4%,2022,RB,12
39,Kene Nwangwu,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,6.0,0.0%,2022,RB,12
40,Kyren Williams,LAR,11,35,3.2,9,0,0,3,3,25,8.3,0,0,1,6.0,6.0,94.2%,2022,RB,12
41,Dalvin Cook,FA,22,42,1.9,6,0,0,4,5,14,3.5,0,0,1,5.6,5.6,0.9%,2022,RB,12
42,Tyler Allgeier,ATL,11,54,4.9,15,0,0,0,0,0,0,0,0,1,5.4,5.4,36.7%,2022,RB,12
43,Antonio Gibson,NE,9,32,3.6,10,0,0,3,3,22,7.3,0,0,1,5.4,5.4,22.5%,2022,RB,12
44,Christian McCaffrey,SF,11,32,2.9,9,0,0,4,6,17,4.3,0,0,1,4.9,4.9,66.6%,2022,RB,12
45,Gary Brightwell,CIN,5,31,6.2,15,0,0,2,2,18,9.0,0,0,1,4.9,4.9,0.0%,2022,RB,12
46,Elijah Mitchell,SF,7,35,5.0,12,0,0,2,2,8,4.0,0,0,1,4.3,4.3,5.5%,2022,RB,12
47,Trayveon Williams,CIN,2,18,9.0,16,0,0,1,1,24,24.0,0,0,1,4.2,4.2,0.5%,2022,RB,12
48,Anthony McFarland Jr.,FA,6,30,5.0,14,0,0,2,2,11,5.5,0,0,1,4.1,4.1,1.1%,2022,RB,12
49,Cam Akers,MIN,8,37,4.6,15,0,0,0,0,0,0,0,0,1,3.7,3.7,14.2%,2022,RB,12
50,Michael Carter,ARI,6,21,3.5,6,0,0,2,2,15,7.5,0,0,1,3.6,3.6,14.7%,2022,RB,12
51,Ronald Jones II,FA,4,12,3.0,5,0,0,1,1,22,22.0,0,0,1,3.4,3.4,0.0%,2022,RB,12
52,Zamir White,LV,2,28,14.0,17,0,0,0,0,0,0,0,0,1,2.8,2.8,30.0%,2022,RB,12
53,Jerick McKinnon,FA,0,0,0,0,0,0,3,6,26,8.7,0,0,1,2.6,2.6,0.0%,2022,RB,12
54,Jordan Mason,SF,5,25,5.0,9,0,0,0,0,0,0,0,0,1,2.5,2.5,27.7%,2022,RB,12
55,Boston Scott,FA,3,24,8.0,19,0,0,0,0,0,0,0,0,1,2.4,2.4,0.0%,2022,RB,12
56,Jonathan Williams,FA,4,22,5.5,9,0,0,0,0,0,0,0,0,1,2.2,2.2,0.0%,2022,RB,12
57,Kareem Hunt,KC,5,15,3.0,9,0,0,1,2,6,6.0,0,0,1,2.1,2.1,48.5%,2022,RB,12
58,Myles Gaskin,FA,6,17,2.8,10,0,0,1,1,4,4.0,0,0,1,2.1,2.1,0.0%,2022,RB,12
59,Joshua Kelley,TEN,2,4,2.0,4,0,0,2,3,16,8.0,0,0,1,2.0,2.0,0.0%,2022,RB,12
60,Dontrell Hilliard,FA,2,16,8.0,11,0,0,3,3,3,1.0,0,0,1,1.9,1.9,0.0%,2022,RB,12
61,Justin Jackson,FA,4,4,1.0,11,0,0,1,2,15,15.0,0,0,1,1.9,1.9,0.0%,2022,RB,12
62,James Cook,BUF,2,4,2.0,5,0,0,2,5,14,7.0,0,0,1,1.8,1.8,93.1%,2022,RB,12
63,Damien Harris,FA,5,16,3.2,7,0,0,0,0,0,0,0,0,1,1.6,1.6,9.0%,2022,RB,12
64,Dameon Pierce,HOU,5,8,1.6,4,0,0,3,6,8,2.7,0,0,1,1.6,1.6,9.3%,2022,RB,12
65,DeeJay Dallas,ARI,1,2,2.0,2,0,0,2,2,13,6.5,0,0,1,1.5,1.5,0.3%,2022,RB,12
66,Ke'Shawn Vaughn,FA,4,15,3.8,6,0,0,0,0,0,0,0,0,1,1.5,1.5,0.1%,2022,RB,12
67,Matt Breida,FA,2,6,3.0,5,0,0,1,1,9,9.0,0,0,1,1.5,1.5,0.0%,2022,RB,12
68,Patrick Ricard,BAL,0,0,0,0,0,0,2,3,14,7.0,0,0,1,1.4,1.4,0.8%,2022,RB,12
69,Caleb Huntley,FA,1,12,12.0,12,0,0,1,1,1,1.0,0,0,1,1.3,1.3,0.0%,2022,RB,12
70,Marlon Mack,FA,2,7,3.5,7,0,0,1,1,5,5.0,0,0,1,1.2,1.2,0.0%,2022,RB,12
71,Alexander Mattison,LV,3,11,3.7,8,0,0,0,0,0,0,0,0,1,1.1,1.1,44.8%,2022,RB,12
72,Snoop Conner,FA,3,11,3.7,5,0,0,0,0,0,0,0,0,1,1.1,1.1,0.0%,2022,RB,12
73,Alvin Kamara,NO,7,13,1.9,6,0,0,6,7,37,6.2,0,2,1,1.0,1.0,87.9%,2022,RB,12
74,Mark Ingram II,FA,4,10,2.5,5,0,0,0,1,0,0,0,0,1,1.0,1.0,3.0%,2022,RB,12
75,Corey Clement,FA,0,0,0,0,0,0,1,1,8,8.0,0,0,1,0.8,0.8,0.0%,2022,RB,12
76,Rex Burkhead,FA,0,0,0,0,0,0,1,2,5,5.0,0,0,1,0.5,0.5,10.0%,2022,RB,12
77,Derek Watt,FA,1,4,4.0,4,0,0,1,1,1,1.0,0,0,1,0.5,0.5,0.0%,2022,RB,12
78,Keaontay Ingram,KC,2,5,2.5,4,0,0,0,0,0,0,0,0,1,0.5,0.5,0.0%,2022,RB,12
79,Isaiah Spiller,LV,2,3,1.5,3,0,0,1,1,2,2.0,0,0,1,0.5,0.5,0.0%,2022,RB,12
80,Justice Hill,BAL,1,3,3.0,3,0,0,0,0,0,0,0,0,1,0.3,0.3,24.4%,2022,RB,12
81,Nyheim Hines,FA,1,3,3.0,3,0,0,0,0,0,0,0,0,1,0.3,0.3,0.1%,2022,RB,12
82,Travis Etienne Jr.,JAC,2,3,1.5,3,0,0,0,0,0,0,0,0,1,0.3,0.3,81.7%,2022,RB,12
83,Devine Ozigbo,FA,0,0,0,0,0,0,1,1,3,3.0,0,0,1,0.3,0.3,1.0%,2022,RB,12
84,Kyle Juszczyk,SF,0,0,0,0,0,0,2,2,2,1.0,0,0,1,0.2,0.2,1.2%,2022,RB,12
85,Kenyan Drake,FA,2,2,1.0,6,0,0,0,1,0,0,0,0,1,0.2,0.2,1.1%,2022,RB,12
86,Zack Moss,CIN,1,2,2.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,33.5%,2022,RB,12
87,Reggie Gilliam,BUF,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,12
88,Khari Blasingame,FA,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,12
89,Chris Evans,CIN,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,12
90,Avery Williams,ATL,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,2022,RB,12
91,Adam Prentice,NO,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,12
92,Jashaun Corbin,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,12
93,Jerome Ford,CLE,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,64.4%,2022,RB,12
94,Hassan Haskins,LAC,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.9%,2022,RB,12
95,Velus Jones Jr.,CAR,2,6,3.0,7,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2022,RB,12
96,Pierre Strong Jr.,CLE,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.7%,2022,RB,12
97,Nick Bellore,WAS,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,4.0%,2022,RB,12
98,Royce Freeman,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,12
99,Jakob Johnson,FA,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,12
100,Alec Ingold,MIA,0,0,0,0,0,0,1,1,0,0.0,0,0,1,0.0,0.0,0.6%,2022,RB,12
101,Dwayne Washington,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,12
102,Raheem Blackshear,CAR,0,0,0,0,0,0,1,2,11,11.0,0,1,1,-0.9,-0.9,7.7%,2022,RB,12
