Rank,Team,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Breece Hall,NYJ,20,95,4.8,36,1,2,12,16,96,8.0,0,0,1,31.1,31.1,91.6%,2023,RB,16
2,Derrick Henry,BAL,19,88,4.6,12,0,1,1,1,11,11.0,0,0,1,20.4,20.4,97.5%,2023,RB,16
3,Jahmyr Gibbs,DET,15,80,5.3,18,0,2,4,7,20,5.0,0,1,1,20.0,20.0,97.5%,2023,RB,16
4,Christian McCaffrey,SF,14,103,7.4,39,1,1,6,10,28,4.7,0,0,1,19.1,19.1,66.6%,2023,RB,16
5,Chris Rodriguez Jr.,WAS,10,58,5.8,16,0,2,1,1,7,7.0,0,0,1,18.5,18.5,2.2%,2023,RB,16
6,Khalil Herbert,CIN,20,112,5.6,15,0,1,1,2,9,9.0,0,0,1,18.1,18.1,11.3%,2023,RB,16
7,James Conner,ARI,12,45,3.8,16,0,0,5,5,67,13.4,1,0,1,17.2,17.2,82.6%,2023,RB,16
8,Saquon Barkley,PHI,23,80,3.5,12,0,1,3,6,4,1.3,0,0,1,16.4,16.4,97.8%,2023,RB,16
9,Kyren Williams,LAR,22,104,4.7,10,0,1,0,0,0,0,0,0,1,16.4,16.4,94.2%,2023,RB,16
10,D'Andre Swift,CHI,20,92,4.6,17,0,1,0,0,0,0,0,0,1,15.2,15.2,83.1%,2023,RB,16
11,Tyler Allgeier,ATL,9,69,7.7,31,1,1,1,1,19,19.0,0,0,1,14.8,14.8,36.7%,2023,RB,16
12,Zamir White,LV,22,145,6.6,43,1,0,0,1,0,0,0,0,1,14.5,14.5,30.0%,2023,RB,16
13,Najee Harris,PIT,19,78,4.1,13,0,1,0,0,0,0,0,0,1,13.8,13.8,85.5%,2023,RB,16
14,Rachaad White,TB,20,39,2.0,11,0,1,6,7,38,6.3,0,0,1,13.7,13.7,85.8%,2023,RB,16
15,Aaron Jones Sr.,MIN,21,127,6.0,39,1,0,1,3,8,8.0,0,0,1,13.5,13.5,91.4%,2023,RB,16
16,Gus Edwards,LAC,9,31,3.4,13,0,1,1,1,39,39.0,0,0,1,13.0,13.0,45.3%,2023,RB,16
17,David Montgomery,DET,17,55,3.2,11,0,1,2,2,14,7.0,0,0,1,12.9,12.9,75.4%,2023,RB,16
18,Bijan Robinson,ATL,12,72,6.0,32,2,0,7,10,50,7.1,0,0,1,12.2,12.2,94.6%,2023,RB,16
19,Ezekiel Elliott,FA,12,27,2.3,6,0,0,9,11,33,3.7,1,0,1,12.0,12.0,20.4%,2023,RB,16
20,Chuba Hubbard,CAR,16,43,2.7,13,0,1,1,1,8,8.0,0,0,1,11.1,11.1,73.0%,2023,RB,16
21,Raheem Mostert,FA,11,46,4.2,15,0,0,1,1,4,4.0,1,0,1,11.0,11.0,42.9%,2023,RB,16
22,Jonathan Taylor,IND,18,43,2.4,13,0,1,0,1,0,0,0,0,1,10.3,10.3,92.9%,2023,RB,16
23,Antonio Gibson,NE,9,30,3.3,11,0,1,1,2,2,2.0,0,0,1,9.2,9.2,22.5%,2023,RB,16
24,Austin Ekeler,WAS,15,65,4.3,10,0,0,3,4,21,7.0,0,0,1,8.6,8.6,51.4%,2023,RB,16
25,Jerome Ford,CLE,15,25,1.7,10,0,1,1,2,-2,-2.0,0,0,1,8.3,8.3,64.4%,2023,RB,16
26,Kenneth Gainwell,PHI,6,41,6.8,22,1,0,3,3,38,12.7,0,0,1,7.9,7.9,11.7%,2023,RB,16
27,Javonte Williams,DEN,11,24,2.2,9,0,1,3,3,-5,-1.7,0,1,1,7.9,7.9,69.2%,2023,RB,16
28,Ty Chandler,MIN,8,17,2.1,6,0,1,0,0,0,0,0,0,1,7.7,7.7,13.5%,2023,RB,16
29,Dameon Pierce,HOU,3,6,2.0,4,0,0,1,2,10,10.0,0,0,1,7.6,7.6,9.3%,2023,RB,16
30,Kareem Hunt,KC,7,11,1.6,4,0,1,2,4,5,2.5,0,0,1,7.6,7.6,48.5%,2023,RB,16
31,AJ Dillon,GB,7,12,1.7,3,0,1,0,0,0,0,0,0,1,7.2,7.2,3.7%,2023,RB,16
32,Joe Mixon,HOU,11,43,3.9,13,0,0,2,4,7,3.5,0,0,1,7.0,7.0,93.9%,2023,RB,16
33,Tyjae Spears,TEN,9,40,4.4,11,0,0,5,6,27,5.4,0,0,1,6.7,6.7,60.2%,2023,RB,16
34,Jaleel McLaughlin,DEN,6,37,6.2,12,0,0,4,5,30,7.5,0,0,1,6.7,6.7,25.7%,2023,RB,16
35,Isiah Pacheco,KC,11,26,2.4,12,0,1,4,4,0,0.0,0,1,1,6.6,6.6,84.8%,2023,RB,16
