Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Rob Gronkowski,FA,2,3,51,25.5,44,1,1,0,0,0,0,1,11.1,11.1,2.0%,2020,TE,10
2,Cameron Brate,FA,3,3,31,10.3,19,0,1,0,0,0,0,1,9.1,9.1,2.0%,2020,TE,10
3,Hunter Henry,NE,4,6,30,7.5,17,0,1,0,0,0,0,1,9.0,9.0,53.6%,2020,TE,10
4,Pharaoh Brown,SEA,2,2,21,10.5,16,0,1,0,0,0,0,1,8.1,8.1,0.1%,2020,TE,10
5,Jonnu Smith,MIA,2,6,14,7.0,8,0,0,1,1,1,0,1,7.5,7.5,77.6%,2020,TE,10
6,Durham Smythe,FA,2,2,9,4.5,7,0,1,0,0,0,0,1,6.9,6.9,0.1%,2020,TE,10
7,Colin Thompson,FA,1,1,7,7.0,7,0,1,0,0,0,0,1,6.7,6.7,0.0%,2020,TE,10
8,Logan Thomas,FA,4,5,66,16.5,27,1,0,0,0,0,0,1,6.6,6.6,0.0%,2020,TE,10
9,Jordan Reed,FA,5,6,62,12.4,26,1,0,0,0,0,0,1,6.2,6.2,19.0%,2020,TE,10
10,Mark Andrews,BAL,7,9,61,8.7,13,0,0,0,0,0,0,1,6.1,6.1,89.5%,2020,TE,10
11,Richard Rodgers,FA,4,5,60,15.0,22,1,0,0,0,0,0,1,6.0,6.0,0.0%,2020,TE,10
12,Tyler Higbee,LAR,3,6,60,20.0,39,1,0,0,0,0,0,1,6.0,6.0,9.2%,2020,TE,10
13,Kyle Rudolph,FA,4,5,63,15.8,22,2,0,0,0,0,1,1,4.3,4.3,1.0%,2020,TE,10
14,Mike Gesicki,CIN,2,5,40,20.0,23,1,0,0,0,0,0,1,4.0,4.0,29.2%,2020,TE,10
15,Eric Ebron,FA,2,6,38,19.0,24,1,0,0,0,0,0,1,3.8,3.8,0.0%,2020,TE,10
16,Darren Waller,FA,3,5,37,12.3,24,1,0,0,0,0,0,1,3.7,3.7,1.1%,2020,TE,10
17,Dan Arnold,FA,4,4,34,8.5,11,0,0,0,0,0,0,1,3.4,3.4,0.0%,2020,TE,10
18,Robert Tonyan,FA,3,4,33,11.0,23,1,0,0,0,0,0,1,3.3,3.3,0.0%,2020,TE,10
19,Dallas Goedert,PHI,4,6,33,8.3,12,0,0,0,0,0,0,1,3.3,3.3,57.2%,2020,TE,10
20,Greg Olsen,FA,2,4,33,16.5,22,1,0,0,0,0,0,1,3.3,3.3,7.0%,2020,TE,10
21,Gerald Everett,FA,2,3,27,13.5,16,0,0,0,0,0,0,1,2.7,2.7,1.4%,2020,TE,10
22,Trey Burton,FA,3,3,24,8.0,14,0,0,0,0,0,0,1,2.4,2.4,0.0%,2020,TE,10
23,Ross Dwelley,ATL,1,2,22,22.0,22,1,0,0,0,0,0,1,2.2,2.2,0.0%,2020,TE,10
24,Ryan Izzo,FA,1,1,20,20.0,20,1,0,0,0,0,0,1,2.0,2.0,0.0%,2020,TE,10
25,Mo Alie-Cox,IND,3,4,19,6.3,11,0,0,0,0,0,0,1,1.9,1.9,0.6%,2020,TE,10
26,Adam Shaheen,FA,1,1,19,19.0,19,0,0,0,0,0,0,1,1.9,1.9,0.0%,2020,TE,10
27,Noah Fant,SEA,3,7,18,6.0,9,0,0,0,0,0,0,1,1.8,1.8,21.1%,2020,TE,10
28,Will Dissly,LAC,1,2,16,16.0,16,0,0,0,0,0,0,1,1.6,1.6,22.8%,2020,TE,10
29,Dawson Knox,BUF,2,4,16,8.0,10,0,0,0,0,0,0,1,1.6,1.6,11.4%,2020,TE,10
30,Tyler Eifert,FA,2,4,15,7.5,8,0,0,0,0,0,0,1,1.5,1.5,0.0%,2020,TE,10
31,Evan Engram,JAC,2,3,15,7.5,11,0,0,0,0,0,0,1,1.5,1.5,57.4%,2020,TE,10
32,Darren Fells,FA,1,1,15,15.0,15,0,0,0,0,0,0,1,1.5,1.5,0.0%,2020,TE,10
33,T.J. Hockenson,MIN,2,4,13,6.5,8,0,0,0,0,0,0,1,1.3,1.3,83.0%,2020,TE,10
34,Donald Parham Jr.,PIT,1,1,13,13.0,13,0,0,0,0,0,0,1,1.3,1.3,1.9%,2020,TE,10
35,Kaden Smith,FA,2,2,12,6.0,11,0,0,0,0,0,0,1,1.2,1.2,0.0%,2020,TE,10
36,Troy Fumagalli,FA,2,3,12,6.0,8,0,0,0,0,0,0,1,1.2,1.2,0.0%,2020,TE,10
37,Austin Hooper,NE,1,2,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,1.9%,2020,TE,10
38,Tyler Conklin,NYJ,2,2,11,5.5,9,0,0,0,0,0,0,1,1.1,1.1,19.2%,2020,TE,10
39,Drew Sample,CIN,1,2,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,0.9%,2020,TE,10
40,Jesse James,FA,2,3,9,4.5,5,0,0,0,0,0,0,1,0.9,0.9,0.0%,2020,TE,10
41,Ian Thomas,CAR,1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,0.0%,2020,TE,10
42,Cole Kmet,CHI,1,3,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,42.7%,2020,TE,10
43,Jacob Hollister,FA,1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,1.4%,2020,TE,10
44,Jordan Akins,CLE,1,1,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,1.2%,2020,TE,10
45,Anthony Firkser,KC,1,3,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,0.0%,2020,TE,10
46,Nick Boyle,FA,1,1,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,0.0%,2020,TE,10
47,Chris Myarick,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,10
48,Harrison Bryant,LV,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,10
49,Adam Trautman,DEN,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%,2020,TE,10
50,Noah Togiai,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,10
51,Charlie Woerner,ATL,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2020,TE,10
52,Jace Sternberger,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,10
53,Zach Gentry,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,10
54,Stephen Carlson,CHI,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,10
55,Ben Ellefson,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,10
56,Tyler Davis,GB,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,10
57,Caleb Wilson,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,10
58,Isaac Nauta,FA,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,10
59,Derek Carrier,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,10
60,Lee Smith,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,10
61,Levine Toilolo,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,10
62,Demetrius Harris,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,10
63,Jason Witten,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,2020,TE,10
64,Jared Cook,FA,0,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,10
65,Clark Harris,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,10
66,Jimmy Graham,FA,0,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2020,TE,10
67,Marcedes Lewis,CHI,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2020,TE,10
68,Johnny Mundt,MIN,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,2020,TE,10
69,Darrell Daniels,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,10
70,Mason Schreck,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,10
71,Taysom Hill,NO,0,0,0,0,0,0,0,8,45,0,1,1,0.0,0.0,27.7%,2020,TE,10
72,Cethan Carter,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,10
73,Zach Wood,NO,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,10
74,Antony Auclair,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,10
75,Jeremy Sprinkle,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,10
76,David Njoku,CLE,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,74.6%,2020,TE,10
77,Tanner Hudson,CIN,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%,2020,TE,10
78,Brandon Dillon,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,10
79,Foster Moreau,NO,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,2.4%,2020,TE,10
80,Daniel Helm,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,10
81,N'Keal Harry,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,10
82,J.P. Holtz,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,10
83,Maxx Williams,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,10
84,James O'Shaughnessy,FA,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,10
85,Chris Manhertz,NYG,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,10
86,Josh Hill,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,10
87,Geoff Swaim,CLE,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,TE,10
