Rank,Team,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Derek Carr,NO,22,28,78.6,264,9.4,4,0,2,1,6,0,0,1,27.2,27.2,20.5%,2023,QB,18
2,Carson Wentz,KC,17,24,70.8,163,6.8,2,1,2,17,56,1,0,1,27.1,27.1,1.1%,2023,QB,18
3,Dak Prescott,DAL,31,36,86.1,279,7.8,4,1,0,0,0,0,0,1,26.2,26.2,37.8%,2023,QB,18
4,Josh Allen,BUF,30,38,78.9,359,9.4,2,2,3,15,67,0,1,1,25.1,25.1,97.2%,2023,QB,18
5,Nick Mullens,MIN,30,44,68.2,396,9.0,2,2,4,2,8,0,0,1,22.6,22.6,0.6%,2023,QB,18
6,Jared Goff,DET,23,32,71.9,320,10.0,2,0,1,0,0,0,0,1,20.8,20.8,83.6%,2023,QB,18
7,C.J. Stroud,HOU,20,26,76.9,264,10.2,2,0,2,3,20,0,0,1,20.6,20.6,79.4%,2023,QB,18
8,Geno Smith,SEA,16,28,57.1,189,6.8,2,0,0,3,28,0,0,1,20.4,20.4,49.4%,2023,QB,18
9,Jake Browning,CIN,18,24,75.0,156,6.5,3,1,2,2,18,0,0,1,19.0,19.0,4.2%,2023,QB,18
10,Tyrod Taylor,NYJ,23,32,71.9,297,9.3,1,1,1,8,38,0,0,1,18.7,18.7,5.4%,2023,QB,18
11,Jordan Love,GB,27,32,84.4,316,9.9,2,0,1,3,-1,0,1,1,18.5,18.5,81.9%,2023,QB,18
12,Trevor Lawrence,JAC,29,43,67.4,280,6.5,2,2,0,3,10,0,0,1,18.2,18.2,30.9%,2023,QB,18
13,Aidan O'Connell,LV,20,31,64.5,244,7.9,2,0,2,4,1,0,0,1,17.9,17.9,8.0%,2023,QB,18
14,Kyler Murray,ARI,22,30,73.3,262,8.7,1,0,1,5,33,0,0,1,17.8,17.8,84.0%,2023,QB,18
15,Sam Darnold,MIN,16,26,61.5,189,7.3,1,0,3,7,19,1,1,1,17.5,17.5,77.4%,2023,QB,18
16,Desmond Ridder,LV,22,30,73.3,291,9.7,2,1,0,2,0,0,1,1,16.6,16.6,2.0%,2023,QB,18
17,Easton Stick,LAC,28,47,59.6,258,5.5,0,0,3,13,77,0,1,1,16.0,16.0,0.0%,2023,QB,18
18,Jeff Driskel,WAS,13,26,50.0,166,6.4,2,2,3,7,33,0,0,1,15.9,15.9,0.0%,2023,QB,18
