Rank,Team,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
44,Audric Estime,DEN,5,35,7.0,21,1,0,0,0,0,0,0,0,1,3.5,3.5,18.4%,2024,RB,9
45,Nick Chubb,CLE,15,39,2.6,11,0,0,1,1,-4,-4.0,0,0,1,3.5,3.5,55.1%,2024,RB,9
46,Bucky Irving,TB,7,24,3.4,8,0,0,3,3,10,3.3,0,0,1,3.4,3.4,87.5%,2024,RB,9
47,Devin Singletary,NYG,7,33,4.7,15,0,0,0,0,0,0,0,0,1,3.3,3.3,43.6%,2024,RB,9
48,Zach Charbonnet,SEA,2,8,4.0,6,0,0,2,3,25,12.5,0,0,1,3.3,3.3,76.5%,2024,RB,9
49,Travis Etienne Jr.,JAC,3,24,8.0,16,0,0,2,3,6,3.0,0,0,1,3.0,3.0,81.7%,2024,RB,9
50,Ameer Abdullah,LV,4,12,3.0,6,0,0,3,3,14,4.7,0,0,1,2.6,2.6,25.1%,2024,RB,9
51,Ty Johnson,BUF,3,23,7.7,17,0,0,0,0,0,0,0,0,1,2.3,2.3,5.6%,2024,RB,9
52,J.J. Taylor,HOU,3,23,7.7,9,0,0,0,0,0,0,0,0,1,2.3,2.3,1.4%,2024,RB,9
53,Julius Chestnut,TEN,5,22,4.4,12,0,0,0,0,0,0,0,0,1,2.2,2.2,1.3%,2024,RB,9
54,Tank Bigsby,JAC,8,22,2.8,10,0,0,0,0,0,0,0,0,1,2.2,2.2,49.4%,2024,RB,9
55,Roschon Johnson,CHI,3,13,4.3,7,0,0,2,3,8,4.0,0,0,1,2.1,2.1,16.7%,2024,RB,9
56,Jaleel McLaughlin,DEN,5,10,2.0,3,0,0,3,3,10,3.3,0,0,1,2.0,2.0,25.7%,2024,RB,9
57,Jeremy McNichols,WAS,8,20,2.5,8,0,0,0,1,0,0,0,0,1,2.0,2.0,3.0%,2024,RB,9
58,Jaylen Wright,MIA,6,18,3.0,7,0,0,0,0,0,0,0,0,1,1.8,1.8,18.9%,2024,RB,9
59,Sean Tucker,TB,3,11,3.7,5,0,0,1,1,6,6.0,0,0,1,1.7,1.7,5.4%,2024,RB,9
60,Trey Sermon,IND,2,4,2.0,4,0,0,1,2,9,9.0,0,0,1,1.3,1.3,3.7%,2024,RB,9
61,Antonio Gibson,NE,1,-1,-1.0,0,0,0,1,1,12,12.0,0,0,1,1.1,1.1,22.5%,2024,RB,9
62,Kenneth Gainwell,PHI,5,9,1.8,3,0,0,1,1,1,1.0,0,0,1,1.0,1.0,11.7%,2024,RB,9
63,Carson Steele,KC,3,9,3.0,5,0,0,0,0,0,0,0,0,1,0.9,0.9,2.8%,2024,RB,9
64,Hunter Luepke,DAL,1,5,5.0,5,0,0,2,2,4,2.0,0,0,1,0.9,0.9,0.1%,2024,RB,9
65,Braelon Allen,NYJ,4,9,2.3,5,0,0,0,1,0,0,0,0,1,0.9,0.9,34.9%,2024,RB,9
66,Pierre Strong Jr.,CLE,2,8,4.0,7,0,0,0,0,0,0,0,0,1,0.8,0.8,0.7%,2024,RB,9
67,Dalvin Cook,FA,2,8,4.0,4,0,0,0,0,0,0,0,0,1,0.8,0.8,0.9%,2024,RB,9
68,Kimani Vidal,LAC,5,7,1.4,7,0,0,0,0,0,0,0,0,1,0.7,0.7,19.0%,2024,RB,9
69,Jerome Ford,CLE,2,5,2.5,6,0,0,1,3,2,2.0,0,0,1,0.7,0.7,64.4%,2024,RB,9
70,D'Ernest Johnson,JAC,2,6,3.0,6,0,0,0,1,0,0,0,0,1,0.6,0.6,1.1%,2024,RB,9
71,DeeJay Dallas,ARI,1,2,2.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,0.3%,2024,RB,9
72,Andrew Beck,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,9
73,Reggie Gilliam,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,9
74,Jonathan Ward,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,9
75,Raheem Blackshear,CAR,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,7.7%,2024,RB,9
76,Brian Robinson Jr.,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.9%,2024,RB,9
77,Craig Reynolds,DET,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,3.5%,2024,RB,9
78,Salvon Ahmed,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,9
79,Joshua Kelley,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,9
80,Darrynton Evans,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,9
81,AJ Dillon,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7%,2024,RB,9
82,Clyde Edwards-Helaire,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2%,2024,RB,9
83,Najee Harris,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.5%,2024,RB,9
84,Zack Moss,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.5%,2024,RB,9
85,Ty Chandler,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5%,2024,RB,9
86,Patrick Taylor Jr.,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6%,2024,RB,9
87,Demetric Felton Jr.,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,9
88,Jaret Patterson,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,9
89,Ellis Merriweather,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,9
90,Owen Wright,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,9
91,Zavier Scott,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,9
92,Robert Burns,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,9
93,Isaiah Davis,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,7.9%,2024,RB,9
94,Carlos Washington Jr.,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,9
95,Rasheen Ali,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2%,2024,RB,9
96,Frank Gore Jr.,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5%,2024,RB,9
97,Kazmeir Allen,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,9
98,Scott Matlock,LAC,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.2%,2024,RB,9
99,Dylan Laube,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6%,2024,RB,9
100,Evan Hull,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5%,2024,RB,9
101,Keaton Mitchell,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0%,2024,RB,9
102,Xazavian Valladay,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1%,2024,RB,9
103,Kenny McIntosh,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1%,2024,RB,9
104,Tyjae Spears,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.2%,2024,RB,9
105,Elijah Dotson,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,9
106,Lew Nichols III,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3%,2024,RB,9
107,Jonathon Brooks,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.6%,2024,RB,9
108,Cody Schrader,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,9
109,Isaac Guerendo,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.4%,2024,RB,9
110,Colson Yankoff,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1%,2024,RB,9
111,Dante Miller,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,9
112,Louis Rees-Zammit,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6%,2024,RB,9
113,Blake Watson,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,9
114,Michael Wiley,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,9
115,Emani Bailey,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,9
116,Jawhar Jordan,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,9
117,Sione Vaki,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1%,2024,RB,9
118,Chris Collier,LV,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2024,RB,9
119,Terrell Jennings,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,9
120,Ian Wheeler,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,9
121,British Brooks,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,9
122,Isaiah Spiller,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,9
123,Zach Evans,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8%,2024,RB,9
124,MarShawn Lloyd,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3%,2024,RB,9
125,Eric Gray,NYG,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.6%,2024,RB,9
126,Kene Nwangwu,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,9
127,Gary Brightwell,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,9
128,Avery Williams,ATL,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,2024,RB,9
129,Sincere McCormick,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0%,2024,RB,9
130,Keaontay Ingram,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,9
131,Will Shipley,PHI,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,8.5%,2024,RB,9
132,George Holani,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,9
133,D.J. Williams,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,9
134,Dameon Pierce,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3%,2024,RB,9
135,Keilan Robinson,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,9
136,Jase McClellan,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6%,2024,RB,9
137,Elijah Mitchell,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5%,2024,RB,9
138,Chris Evans,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,9
139,Khalil Herbert,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3%,2024,RB,9
140,Javian Hawkins,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,9
141,Michael Carter,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7%,2024,RB,9
142,Tyrion Davis-Price,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%,2024,RB,9
143,Deuce Vaughn,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7%,2024,RB,9
144,Tyler Goodson,IND,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.5%,2024,RB,9
145,Jordan Mason,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7%,2024,RB,9
146,Kendall Milton,CIN,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2024,RB,9
147,Jabari Small,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,9
148,Kendre Miller,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.7%,2024,RB,9
149,Israel Abanikanda,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7%,2024,RB,9
150,Isiah Pacheco,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.8%,2024,RB,9
151,Zonovan Knight,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,9
152,Troy Hairston II,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0%,2024,RB,9
153,Aaron Shampklin,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0%,2024,RB,9
154,Tyreik McAllister,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3%,2024,RB,9
155,Adam Prentice,NO,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0%,2024,RB,9
156,Hassan Haskins,LAC,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.9%,2024,RB,9
157,Velus Jones Jr.,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%,2024,RB,9
158,Jaylen Warren,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.2%,2024,RB,9
159,Malik Davis,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0%,2024,RB,9
160,Tyler Badie,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7%,2024,RB,9
161,Ronnie Rivers,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6%,2024,RB,9
162,Nick Bellore,WAS,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,4.0%,2024,RB,9
163,Jay Finley,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,9
164,Shane Bannon,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,9
165,Kyle Juszczyk,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2%,2024,RB,9
166,Willie Carter,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,9
167,Cordarrelle Patterson,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6%,2024,RB,9
168,Kenny Irons,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,9
169,Chad Simpson,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,9
170,Anthony Alridge,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,9
171,Dantrell Savage,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,9
172,Xavier Omon,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,9
173,Garrett Mills,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,9
174,Madison Hedgecock,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,9
175,Samkon Gado,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,9
176,Taquan Mizzell,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,9
177,Christian McCaffrey,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.6%,2024,RB,9
178,C.J. Ham,MIN,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,2024,RB,9
179,D'Onta Foreman,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4%,2024,RB,9
180,Alec Ingold,MIA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,2024,RB,9
181,Mike Weber,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0%,2024,RB,9
182,Travis Homer,CHI,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.3%,2024,RB,9
183,Trayveon Williams,CIN,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.5%,2024,RB,9
184,Jeff Wilson Jr.,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6%,2024,RB,9
185,Chase Edmonds,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%,2024,RB,9
186,John Kelly Jr.,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,9
187,Gus Edwards,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.3%,2024,RB,9
188,Mike Boone,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7%,2024,RB,9
189,Brennan Clay,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,9
190,Tim Flanders,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,RB,9
191,Michael Burton,DEN,2,-1,-0.5,0,0,0,0,0,0,0,0,0,1,-0.1,-0.1,0.1%,2024,RB,9
192,Dare Ogunbowale,HOU,1,-1,-1.0,0,0,0,0,3,0,0,0,0,1,-0.1,-0.1,1.0%,2024,RB,9
193,Blake Corum,LAR,1,-1,-1.0,0,0,0,0,0,0,0,0,0,1,-0.1,-0.1,31.1%,2024,RB,9
194,JaMycal Hasty,NE,1,0,0.0,0,0,0,1,1,-3,-3.0,0,0,1,-0.3,-0.3,0.7%,2024,RB,9
195,Miles Sanders,CAR,2,-5,-2.5,0,0,0,2,2,-5,-2.5,0,0,1,-1.0,-1.0,5.1%,2024,RB,9
