Rank,Team,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Jerick McKinnon,FA,10,52,5.2,26,1,1,8,8,70,8.8,1,0,1,26.2,26.2,0.0%,2022,RB,15
2,Dalvin Cook,FA,17,95,5.6,40,1,0,4,4,95,23.8,1,1,1,23.0,23.0,0.9%,2022,RB,15
3,Rhamondre Stevenson,NE,19,172,9.1,34,3,1,2,3,-4,-2.0,0,0,1,22.8,22.8,80.6%,2022,RB,15
4,Derrick Henry,BAL,21,104,5.0,13,0,1,4,4,59,14.8,0,0,1,22.3,22.3,97.5%,2022,RB,15
5,Tyler Allgeier,ATL,17,139,8.2,43,1,1,1,1,-3,-3.0,0,0,1,21.6,21.6,36.7%,2022,RB,15
6,David Montgomery,DET,12,53,4.4,9,0,1,3,3,38,12.7,1,0,1,21.1,21.1,75.4%,2022,RB,15
7,Latavius Murray,FA,24,130,5.4,35,2,1,1,1,12,12.0,0,0,1,20.2,20.2,0.0%,2022,RB,15
8,Christian McCaffrey,SF,26,108,4.2,23,1,1,6,8,30,5.0,0,0,1,19.8,19.8,66.6%,2022,RB,15
9,AJ Dillon,GB,11,36,3.3,8,0,2,3,3,35,11.7,0,0,1,19.1,19.1,3.7%,2022,RB,15
10,Saquon Barkley,PHI,18,87,4.8,15,0,1,5,8,33,6.6,0,0,1,18.0,18.0,97.8%,2022,RB,15
11,Aaron Jones Sr.,MIN,17,90,5.3,14,0,0,4,5,36,9.0,1,1,1,16.6,16.6,91.4%,2022,RB,15
12,Raheem Mostert,FA,17,136,8.0,67,1,0,1,2,20,20.0,0,0,1,15.6,15.6,42.9%,2022,RB,15
13,James Conner,ARI,16,63,3.9,14,0,1,3,5,28,9.3,0,0,1,15.1,15.1,82.6%,2022,RB,15
14,Najee Harris,PIT,24,86,3.6,10,0,1,0,0,0,0,0,0,1,14.6,14.6,85.5%,2022,RB,15
15,Ezekiel Elliott,FA,16,58,3.6,10,0,1,2,2,13,6.5,0,0,1,13.1,13.1,20.4%,2022,RB,15
16,Austin Ekeler,WAS,12,58,4.8,12,0,1,2,3,12,6.0,0,0,1,13.0,13.0,51.4%,2022,RB,15
17,J.K. Dobbins,LAC,13,125,9.6,37,2,0,1,1,3,3.0,0,0,1,12.8,12.8,74.2%,2022,RB,15
18,Marlon Mack,FA,5,37,7.4,17,0,1,4,4,26,6.5,0,0,1,12.3,12.3,0.0%,2022,RB,15
19,Cordarrelle Patterson,PIT,14,52,3.7,11,0,1,1,3,0,0.0,0,0,1,11.2,11.2,1.6%,2022,RB,15
20,Josh Jacobs,GB,22,93,4.2,18,0,0,2,3,17,8.5,0,0,1,11.0,11.0,96.3%,2022,RB,15
21,Jaylen Warren,PIT,11,38,3.5,9,0,1,1,1,11,11.0,0,0,1,10.9,10.9,68.2%,2022,RB,15
22,Travis Etienne Jr.,JAC,19,103,5.4,16,0,0,2,3,24,12.0,0,1,1,10.7,10.7,81.7%,2022,RB,15
23,Brian Robinson Jr.,WAS,12,89,7.4,19,0,0,1,1,18,18.0,0,0,1,10.7,10.7,84.9%,2022,RB,15
24,Tony Pollard,TEN,19,75,3.9,21,1,0,4,5,31,7.8,0,0,1,10.6,10.6,80.4%,2022,RB,15
25,Alvin Kamara,NO,21,91,4.3,13,0,0,2,2,13,6.5,0,0,1,10.4,10.4,87.9%,2022,RB,15
26,Salvon Ahmed,IND,6,43,7.2,11,0,1,0,0,0,0,0,0,1,10.3,10.3,0.0%,2022,RB,15
27,Cam Akers,MIN,12,65,5.4,19,0,0,3,3,35,11.7,0,0,1,10.0,10.0,14.2%,2022,RB,15
28,Nick Chubb,CLE,21,99,4.7,18,0,0,0,2,0,0,0,0,1,9.9,9.9,55.1%,2022,RB,15
29,James Cook,BUF,5,34,6.8,16,0,0,2,3,5,2.5,1,0,1,9.9,9.9,93.1%,2022,RB,15
30,Deon Jackson,FA,13,55,4.2,16,0,0,1,1,1,1.0,1,1,1,9.6,9.6,0.0%,2022,RB,15
31,Joshua Kelley,TEN,10,24,2.4,4,0,1,1,2,7,7.0,0,0,1,9.1,9.1,0.0%,2022,RB,15
32,Zack Moss,CIN,24,81,3.4,11,0,0,0,1,0,0,0,0,1,8.1,8.1,33.5%,2022,RB,15
33,Kenneth Walker III,SEA,12,47,3.9,15,0,0,4,5,32,8.0,0,0,1,7.9,7.9,81.7%,2022,RB,15
34,Isiah Pacheco,KC,15,86,5.7,18,0,0,1,1,11,11.0,0,1,1,7.7,7.7,84.8%,2022,RB,15
35,D'Andre Swift,CHI,8,52,6.5,16,0,0,5,9,23,4.6,0,0,1,7.5,7.5,83.1%,2022,RB,15
36,Leonard Fournette,FA,10,44,4.4,8,0,0,4,4,30,7.5,0,0,1,7.4,7.4,2.1%,2022,RB,15
37,Nyheim Hines,FA,0,0,0,0,0,0,1,1,10,10.0,1,0,1,7.0,7.0,0.1%,2022,RB,15
38,Devin Singletary,NYG,13,42,3.2,8,0,0,3,4,28,9.3,0,0,1,7.0,7.0,43.6%,2022,RB,15
39,Chuba Hubbard,CAR,4,10,2.5,3,0,0,3,3,57,19.0,0,0,1,6.7,6.7,73.0%,2022,RB,15
40,C.J. Ham,MIN,2,1,0.5,1,0,1,1,1,4,4.0,0,0,1,6.5,6.5,0.6%,2022,RB,15
41,Jordan Mason,SF,4,64,16.0,55,1,0,0,0,0,0,0,0,1,6.4,6.4,27.7%,2022,RB,15
42,Royce Freeman,FA,11,51,4.6,11,0,0,1,1,5,5.0,0,0,1,5.6,5.6,0.0%,2022,RB,15
43,Gus Edwards,LAC,7,55,7.9,25,1,0,0,0,0,0,0,0,1,5.5,5.5,45.3%,2022,RB,15
44,Joe Mixon,HOU,11,21,1.9,5,0,0,5,6,33,6.6,0,0,1,5.4,5.4,93.9%,2022,RB,15
45,Rachaad White,TB,11,38,3.5,7,0,0,1,2,5,5.0,0,0,1,4.3,4.3,85.8%,2022,RB,15
