Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,A.J. Brown,PHI,10,11,155,15.5,57,1,1,0,0,0,0,1,21.5,21.5,96.7%,2021,WR,8
2,Michael Pittman Jr.,IND,10,15,86,8.6,38,1,2,0,0,0,0,1,20.6,20.6,70.7%,2021,WR,8
3,Chris Godwin,TB,8,12,140,17.5,44,3,1,0,0,0,0,1,20.0,20.0,45.3%,2021,WR,8
4,Amari Cooper,BUF,8,13,122,15.3,33,2,1,0,0,0,0,1,18.2,18.2,75.3%,2021,WR,8
5,Robert Woods,HOU,3,9,35,11.7,28,1,1,3,22,1,0,1,17.7,17.7,0.6%,2021,WR,8
6,Cooper Kupp,LAR,7,9,115,16.4,52,1,1,0,0,0,0,1,17.5,17.5,90.9%,2021,WR,8
7,Deebo Samuel Sr.,WAS,6,9,171,28.5,83,3,0,0,0,0,0,1,17.1,17.1,84.5%,2021,WR,8
8,DK Metcalf,SEA,6,6,43,7.2,16,0,2,0,0,0,0,1,16.3,16.3,88.3%,2021,WR,8
9,Cedrick Wilson Jr.,NO,3,3,84,28.0,73,1,1,0,0,0,0,1,15.8,15.8,0.7%,2021,WR,8
10,Tyreek Hill,MIA,12,18,94,7.8,15,0,1,0,0,0,0,1,15.4,15.4,92.8%,2021,WR,8
11,Tyler Boyd,TEN,5,8,69,13.8,21,1,1,0,0,0,0,1,14.7,14.7,4.6%,2021,WR,8
12,Brandin Cooks,DAL,6,6,83,13.8,45,1,1,0,0,0,0,1,14.3,14.3,18.2%,2021,WR,8
13,Tyler Lockett,FA,12,13,142,11.8,28,3,0,0,0,0,0,1,14.2,14.2,44.2%,2021,WR,8
14,Adam Thielen,CAR,6,9,78,13.0,32,2,1,0,0,0,0,1,13.8,13.8,61.9%,2021,WR,8
15,Keenan Allen,CHI,6,11,77,12.8,41,1,1,0,0,0,0,1,13.7,13.7,76.2%,2021,WR,8
16,Randall Cobb,FA,3,5,15,5.0,7,0,2,0,0,0,0,1,13.5,13.5,1.3%,2021,WR,8
17,CeeDee Lamb,DAL,6,8,112,18.7,35,2,0,0,0,0,0,1,11.2,11.2,87.2%,2021,WR,8
18,DeAndre Carter,CHI,3,6,51,17.0,20,1,1,0,0,0,0,1,11.1,11.1,0.1%,2021,WR,8
19,Cyril Grayson Jr.,FA,1,1,50,50.0,50,1,1,0,0,0,0,1,11.0,11.0,0.0%,2021,WR,8
20,Cole Beasley,FA,10,13,110,11.0,20,2,0,0,0,0,0,1,11.0,11.0,0.0%,2021,WR,8
21,Mike Evans,TB,2,4,48,24.0,41,1,1,0,0,0,0,1,10.8,10.8,94.8%,2021,WR,8
22,Ja'Marr Chase,CIN,3,9,32,10.7,21,1,1,1,9,0,0,1,10.1,10.1,94.0%,2021,WR,8
23,Stefon Diggs,HOU,5,7,40,8.0,19,0,1,0,0,0,0,1,10.0,10.0,46.3%,2021,WR,8
24,Diontae Johnson,BAL,6,13,98,16.3,50,1,0,0,0,0,0,1,9.8,9.8,39.6%,2021,WR,8
25,Jamal Agnew,FA,6,12,38,6.3,9,0,1,0,0,0,0,1,9.8,9.8,0.0%,2021,WR,8
26,Tee Higgins,CIN,4,6,97,24.3,54,2,0,0,0,0,0,1,9.7,9.7,87.7%,2021,WR,8
27,Tre'Quan Smith,FA,3,3,33,11.0,16,0,1,0,0,0,0,1,9.3,9.3,0.0%,2021,WR,8
28,Gabe Davis,JAC,4,5,29,7.3,11,0,1,0,0,0,0,1,8.9,8.9,18.0%,2021,WR,8
29,Van Jefferson,PIT,3,6,88,29.3,68,1,0,0,0,0,0,1,8.8,8.8,1.5%,2021,WR,8
30,DeVante Parker,FA,8,11,85,10.6,23,1,0,0,0,0,0,1,8.5,8.5,0.0%,2021,WR,8
31,Joshua Palmer,LAC,1,1,24,24.0,24,1,1,0,0,0,0,1,8.4,8.4,18.9%,2021,WR,8
32,Jamison Crowder,WAS,8,9,84,10.5,26,1,0,0,0,0,1,1,8.4,8.4,0.7%,2021,WR,8
33,Nick Westbrook-Ikhine,TEN,2,3,16,8.0,11,0,1,0,0,0,0,1,7.6,7.6,23.7%,2021,WR,8
34,Braxton Berrios,MIA,2,2,13,6.5,8,0,1,0,0,0,0,1,7.3,7.3,0.8%,2021,WR,8
35,John Ross,FA,2,3,72,36.0,50,2,0,0,0,0,0,1,7.2,7.2,0.0%,2021,WR,8
36,Elijah Moore,CLE,6,6,67,11.2,24,1,0,1,4,0,0,1,7.1,7.1,17.4%,2021,WR,8
37,DeAndre Hopkins,KC,2,2,66,33.0,55,1,0,0,0,0,0,1,6.6,6.6,72.8%,2021,WR,8
38,Brandon Aiyuk,SF,4,7,45,11.3,23,1,0,0,0,0,0,1,6.5,6.5,43.5%,2021,WR,8
39,Tyler Johnson,LAR,5,6,65,13.0,31,1,0,0,0,0,0,1,6.5,6.5,0.9%,2021,WR,8
40,Tim Patrick,DET,3,3,64,21.3,31,1,0,0,0,0,0,1,6.4,6.4,6.3%,2021,WR,8
41,Darnell Mooney,ATL,6,9,64,10.7,20,1,0,0,0,0,0,1,6.4,6.4,67.9%,2021,WR,8
42,Mecole Hardman Jr.,KC,5,7,63,12.6,24,1,0,0,0,0,0,1,6.3,6.3,0.2%,2021,WR,8
43,Chase Claypool,FA,4,5,45,11.3,16,0,0,2,16,0,0,1,6.1,6.1,1.4%,2021,WR,8
44,Nelson Agholor,BAL,3,6,60,20.0,44,1,0,0,0,0,0,1,6.0,6.0,1.2%,2021,WR,8
45,Mohamed Sanu Sr.,FA,3,4,59,19.7,21,1,0,0,0,0,0,1,5.9,5.9,0.0%,2021,WR,8
46,DJ Moore,CHI,4,8,59,14.8,23,2,0,0,0,0,0,1,5.9,5.9,86.7%,2021,WR,8
47,Tajae Sharpe,FA,5,6,58,11.6,17,0,0,0,0,0,0,1,5.8,5.8,0.0%,2021,WR,8
48,Deonte Harty,BAL,3,7,35,11.7,14,0,0,1,22,0,0,1,5.7,5.7,0.1%,2021,WR,8
49,Jakobi Meyers,LV,4,9,36,9.0,16,0,0,0,0,0,0,1,5.6,5.6,72.7%,2021,WR,8
50,Nico Collins,HOU,4,4,55,13.8,26,1,0,0,0,0,0,1,5.5,5.5,95.3%,2021,WR,8
