Rank,Team,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Tony Pollard,TEN,15,80,5.3,20,1,0,6,6,109,18.2,2,0,1,30.9,30.9,80.4%,2022,RB,11
2,Samaje Perine,KC,11,30,2.7,8,0,0,4,4,52,13.0,3,0,1,26.2,26.2,4.2%,2022,RB,11
3,Jamaal Williams,FA,17,64,3.8,15,0,3,0,0,0,0,0,0,1,24.4,24.4,2.5%,2022,RB,11
4,Najee Harris,PIT,20,90,4.5,19,0,2,4,6,26,6.5,0,0,1,23.6,23.6,85.5%,2022,RB,11
5,Derrick Henry,BAL,28,87,3.1,9,0,1,2,2,45,22.5,0,0,1,23.4,23.4,97.5%,2022,RB,11
6,David Montgomery,DET,17,67,3.9,15,0,1,3,4,54,18.0,0,0,1,18.1,18.1,75.4%,2022,RB,11
7,Ezekiel Elliott,FA,15,42,2.8,8,0,2,1,1,5,5.0,0,0,1,16.7,16.7,20.4%,2022,RB,11
8,Austin Ekeler,WAS,19,83,4.4,9,0,1,2,2,17,8.5,0,0,1,16.0,16.0,51.4%,2022,RB,11
9,Josh Jacobs,GB,24,109,4.5,15,0,0,3,4,51,17.0,0,0,1,16.0,16.0,96.3%,2022,RB,11
10,Devin Singletary,NYG,18,86,4.8,18,0,1,2,2,11,5.5,0,0,1,15.7,15.7,43.6%,2022,RB,11
11,Jonathan Taylor,IND,22,84,3.8,28,1,1,3,4,10,3.3,0,1,1,13.4,13.4,92.9%,2022,RB,11
12,Latavius Murray,FA,17,49,2.9,12,0,1,4,4,23,5.8,0,0,1,13.2,13.2,0.0%,2022,RB,11
13,James Conner,ARI,14,42,3.0,14,0,1,2,5,12,6.0,0,0,1,11.4,11.4,82.6%,2022,RB,11
14,Isiah Pacheco,KC,15,107,7.1,28,1,0,0,0,0,0,0,0,1,10.7,10.7,84.8%,2022,RB,11
15,Christian McCaffrey,SF,7,39,5.6,20,1,0,7,7,67,9.6,0,0,1,10.6,10.6,66.6%,2022,RB,11
16,Antonio Gibson,NE,18,72,4.0,18,0,0,3,3,31,10.3,0,0,1,10.3,10.3,22.5%,2022,RB,11
17,Cordarrelle Patterson,PIT,10,52,5.2,17,0,0,2,2,7,3.5,0,1,1,9.9,9.9,1.6%,2022,RB,11
18,Damien Harris,FA,8,65,8.1,30,2,0,2,2,28,14.0,0,0,1,9.3,9.3,9.0%,2022,RB,11
19,D'Andre Swift,CHI,5,20,4.0,16,0,1,3,3,12,4.0,0,0,1,9.2,9.2,83.1%,2022,RB,11
20,Matt Breida,FA,3,13,4.3,5,0,1,1,1,16,16.0,0,0,1,8.9,8.9,0.0%,2022,RB,11
21,Alvin Kamara,NO,12,42,3.5,11,0,0,4,5,47,11.8,0,0,1,8.9,8.9,87.9%,2022,RB,11
22,James Cook,BUF,11,86,7.8,29,1,0,0,1,0,0,0,0,1,8.6,8.6,93.1%,2022,RB,11
23,Rhamondre Stevenson,NE,15,26,1.7,5,0,0,6,6,56,9.3,0,0,1,8.2,8.2,80.6%,2022,RB,11
24,Aaron Jones Sr.,MIN,12,40,3.3,14,0,0,6,7,20,3.3,0,0,1,8.0,8.0,91.4%,2022,RB,11
25,Dontrell Hilliard,FA,1,4,4.0,4,0,0,1,1,14,14.0,1,0,1,7.8,7.8,0.0%,2022,RB,11
26,Justin Jackson,FA,9,66,7.3,27,1,0,1,1,11,11.0,0,0,1,7.7,7.7,0.0%,2022,RB,11
27,Dalvin Cook,FA,11,72,6.5,17,0,0,0,1,0,0,0,0,1,7.2,7.2,0.9%,2022,RB,11
28,Melvin Gordon III,FA,8,31,3.9,10,0,0,5,5,39,7.8,0,0,1,7.0,7.0,0.1%,2022,RB,11
29,Nick Chubb,CLE,14,19,1.4,12,0,0,3,3,48,16.0,0,0,1,6.7,6.7,55.1%,2022,RB,11
30,Tyler Allgeier,ATL,8,55,6.9,26,1,0,1,1,9,9.0,0,0,1,6.4,6.4,36.7%,2022,RB,11
31,Joe Mixon,HOU,7,20,2.9,7,0,0,3,3,42,14.0,0,0,1,6.2,6.2,93.9%,2022,RB,11
32,Cam Akers,MIN,14,61,4.4,13,0,0,0,0,0,0,0,0,1,6.1,6.1,14.2%,2022,RB,11
33,Elijah Mitchell,SF,9,59,6.6,19,0,0,0,0,0,0,0,0,1,5.9,5.9,5.5%,2022,RB,11
34,Brian Robinson Jr.,WAS,15,57,3.8,14,0,0,0,0,0,0,0,0,1,5.7,5.7,84.9%,2022,RB,11
35,Kareem Hunt,KC,5,32,6.4,11,0,0,2,2,22,11.0,0,0,1,5.4,5.4,48.5%,2022,RB,11
36,Kenyan Drake,FA,10,46,4.6,29,1,0,2,4,7,3.5,0,0,1,5.3,5.3,1.1%,2022,RB,11
37,Miles Sanders,CAR,13,47,3.6,10,0,0,1,1,1,1.0,0,0,1,4.8,4.8,5.1%,2022,RB,11
38,Kyren Williams,LAR,7,36,5.1,17,0,0,1,2,8,8.0,0,0,1,4.4,4.4,94.2%,2022,RB,11
39,Justice Hill,BAL,7,30,4.3,11,0,0,3,3,8,2.7,0,0,1,3.8,3.8,24.4%,2022,RB,11
40,Malik Davis,DAL,7,13,1.9,9,0,0,2,3,22,11.0,0,0,1,3.5,3.5,1.0%,2022,RB,11
41,Saquon Barkley,PHI,15,22,1.5,4,0,0,2,5,13,6.5,0,0,1,3.5,3.5,97.8%,2022,RB,11
42,Chuba Hubbard,CAR,4,0,0.0,2,0,0,2,3,25,12.5,0,0,1,2.5,2.5,73.0%,2022,RB,11
43,D'Onta Foreman,CLE,11,24,2.2,10,0,0,0,1,0,0,0,0,1,2.4,2.4,3.4%,2022,RB,11
44,AJ Dillon,GB,6,13,2.2,5,0,0,1,1,10,10.0,0,0,1,2.3,2.3,3.7%,2022,RB,11
45,Isaiah Spiller,LV,4,11,2.8,11,0,0,2,2,11,5.5,0,0,1,2.2,2.2,0.0%,2022,RB,11
46,Keaontay Ingram,KC,5,19,3.8,13,0,0,0,0,0,0,0,0,1,1.9,1.9,0.0%,2022,RB,11
47,Michael Carter,ARI,8,19,2.4,8,0,0,1,2,-2,-2.0,0,0,1,1.7,1.7,14.7%,2022,RB,11
48,Dameon Pierce,HOU,10,8,0.8,3,0,0,2,3,9,4.5,0,0,1,1.7,1.7,9.3%,2022,RB,11
49,Jordan Mason,SF,4,14,3.5,8,0,0,0,0,0,0,0,0,1,1.4,1.4,27.7%,2022,RB,11
50,Raheem Blackshear,CAR,0,0,0,0,0,0,2,3,14,7.0,0,0,1,1.4,1.4,7.7%,2022,RB,11
51,Boston Scott,FA,3,8,2.7,3,0,0,2,2,4,2.0,0,0,1,1.2,1.2,0.0%,2022,RB,11
52,Deon Jackson,FA,1,7,7.0,7,0,0,4,4,3,0.8,0,0,1,1.0,1.0,0.0%,2022,RB,11
53,James Robinson,FA,7,10,1.4,5,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0%,2022,RB,11
54,Clyde Edwards-Helaire,NO,2,9,4.5,6,0,0,0,0,0,0,0,0,1,0.9,0.9,7.2%,2022,RB,11
55,Jaylen Warren,PIT,0,0,0,0,0,0,1,1,9,9.0,0,0,1,0.9,0.9,68.2%,2022,RB,11
56,Darrell Henderson Jr.,FA,2,9,4.5,5,0,0,0,0,0,0,0,0,1,0.9,0.9,5.0%,2022,RB,11
57,Trestan Ebner,FA,6,8,1.3,6,0,0,0,1,0,0,0,0,1,0.8,0.8,0.0%,2022,RB,11
58,Alexander Mattison,LV,2,0,0.0,3,0,0,1,1,8,8.0,0,0,1,0.8,0.8,44.8%,2022,RB,11
59,David Johnson,FA,1,-4,-4.0,0,0,0,1,1,11,11.0,0,0,1,0.7,0.7,0.0%,2022,RB,11
60,Zack Moss,CIN,2,7,3.5,7,0,0,0,0,0,0,0,0,1,0.7,0.7,33.5%,2022,RB,11
61,Trayveon Williams,CIN,2,7,3.5,8,0,0,0,1,0,0,0,0,1,0.7,0.7,0.5%,2022,RB,11
62,Caleb Huntley,FA,1,4,4.0,4,0,0,1,1,2,2.0,0,0,1,0.6,0.6,0.0%,2022,RB,11
63,Chase Edmonds,TB,2,6,3.0,4,0,0,0,0,0,0,0,0,1,0.6,0.6,0.1%,2022,RB,11
64,Kene Nwangwu,NYJ,4,1,0.3,4,0,0,1,1,5,5.0,0,0,1,0.6,0.6,0.0%,2022,RB,11
65,Dare Ogunbowale,HOU,0,0,0,0,0,0,1,1,5,5.0,0,0,1,0.5,0.5,1.0%,2022,RB,11
66,Ameer Abdullah,LV,0,0,0,0,0,0,3,4,5,1.7,0,0,1,0.5,0.5,25.1%,2022,RB,11
67,Kyle Juszczyk,SF,1,4,4.0,4,0,0,0,0,0,0,0,0,1,0.4,0.4,1.2%,2022,RB,11
68,Jerick McKinnon,FA,6,24,4.0,7,0,0,1,1,0,0.0,0,1,1,0.4,0.4,0.0%,2022,RB,11
69,Patrick Ricard,BAL,1,4,4.0,4,0,0,0,0,0,0,0,0,1,0.4,0.4,0.8%,2022,RB,11
70,Ty Johnson,BUF,4,4,1.0,7,0,0,0,1,0,0,0,0,1,0.4,0.4,5.6%,2022,RB,11
71,Brandon Bolden,FA,0,0,0,0,0,0,1,1,4,4.0,0,0,1,0.4,0.4,0.0%,2022,RB,11
72,Zander Horvath,FA,1,3,3.0,3,0,0,0,0,0,0,0,0,1,0.3,0.3,1.2%,2022,RB,11
73,Sony Michel,FA,1,1,1.0,1,0,0,0,0,0,0,0,0,1,0.1,0.1,0.0%,2022,RB,11
74,Patrick Taylor Jr.,SF,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,16.6%,2022,RB,11
75,Reggie Gilliam,BUF,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,11
76,D'Ernest Johnson,JAC,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%,2022,RB,11
77,Kenneth Gainwell,PHI,1,0,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,11.7%,2022,RB,11
78,Ben Mason,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,11
79,Gary Brightwell,CIN,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,11
80,Jerome Ford,CLE,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,64.4%,2022,RB,11
81,Brittain Brown,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.2%,2022,RB,11
82,Troy Hairston II,CLE,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,2022,RB,11
83,Hassan Haskins,LAC,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.9%,2022,RB,11
84,Velus Jones Jr.,CAR,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2022,RB,11
85,Pierre Strong Jr.,CLE,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.7%,2022,RB,11
86,Corey Clement,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,11
87,Jakob Johnson,FA,0,0,0,0,0,0,1,1,0,0.0,0,0,1,0.0,0.0,0.0%,2022,RB,11
88,Jason Cabinda,FA,0,0,0,0,0,0,0,2,0,0,0,0,1,0.0,0.0,1.1%,2022,RB,11
89,Michael Burton,DEN,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2022,RB,11
90,Mike Davis,FA,0,0,0,0,0,0,1,1,-3,-3.0,0,0,1,-0.3,-0.3,1.0%,2022,RB,11
91,Nyheim Hines,FA,1,-8,-8.0,0,0,0,0,1,0,0,0,0,1,-0.8,-0.8,0.1%,2022,RB,11
92,Avery Williams,ATL,0,0,0,0,0,0,0,0,0,0,0,1,1,-2.0,-2.0,0.6%,2022,RB,11
