Rank,Team,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
29,Alex Collins,FA,5,29,5.8,8,0,1,0,0,0,0,0,0,1,8.9,8.9,19.0%,2020,RB,17
30,Chris Carson,FA,11,44,4.0,9,0,0,2,2,39,19.5,0,0,1,8.3,8.3,0.3%,2020,RB,17
31,Antonio Gibson,NE,19,75,3.9,13,0,0,1,1,6,6.0,0,0,1,8.1,8.1,22.5%,2020,RB,17
32,Boston Scott,FA,15,65,4.3,20,1,0,2,5,14,7.0,0,0,1,7.9,7.9,0.0%,2020,RB,17
33,Trayveon Williams,CIN,4,74,18.5,55,1,0,1,1,3,3.0,0,0,1,7.7,7.7,0.5%,2020,RB,17
34,Dare Ogunbowale,HOU,14,50,3.6,11,0,0,4,7,22,5.5,0,0,1,7.2,7.2,1.0%,2020,RB,17
35,Jonathan Ward,PIT,0,0,0,0,0,0,1,1,11,11.0,1,0,1,7.1,7.1,0.0%,2020,RB,17
36,Gus Edwards,LAC,12,60,5.0,11,0,0,1,1,10,10.0,0,0,1,7.0,7.0,45.3%,2020,RB,17
37,Ty Johnson,BUF,11,45,4.1,9,0,0,2,2,23,11.5,0,0,1,6.8,6.8,5.6%,2020,RB,17
38,Ameer Abdullah,LV,0,0,0,0,0,0,3,3,7,2.3,1,0,1,6.7,6.7,25.1%,2020,RB,17
39,Nyheim Hines,FA,2,17,8.5,20,1,0,6,7,50,8.3,0,0,1,6.7,6.7,0.1%,2020,RB,17
40,Cam Akers,MIN,21,34,1.6,10,0,0,4,4,52,13.0,0,1,1,6.6,6.6,14.2%,2020,RB,17
41,Wayne Gallman Jr.,FA,11,65,5.9,14,0,0,0,0,0,0,0,0,1,6.5,6.5,0.0%,2020,RB,17
42,James Conner,ARI,9,37,4.1,9,0,0,5,8,25,5.0,0,0,1,6.2,6.2,82.6%,2020,RB,17
43,Samaje Perine,KC,9,51,5.7,15,0,0,0,0,0,0,0,0,1,5.1,5.1,4.2%,2020,RB,17
44,Kenyan Drake,FA,10,36,3.6,12,0,0,3,3,15,5.0,0,0,1,5.1,5.1,1.1%,2020,RB,17
45,C.J. Ham,MIN,0,0,0,0,0,0,2,3,44,22.0,0,0,1,4.4,4.4,0.6%,2020,RB,17
46,Kareem Hunt,KC,10,37,3.7,12,0,0,1,1,4,4.0,0,0,1,4.1,4.1,48.5%,2020,RB,17
47,Theo Riddick,FA,0,0,0,0,0,0,4,5,40,10.0,0,0,1,4.0,4.0,0.0%,2020,RB,17
48,Mark Ingram II,FA,9,39,4.3,16,0,0,0,0,0,0,0,0,1,3.9,3.9,3.0%,2020,RB,17
49,Todd Gurley II,FA,9,18,2.0,5,0,0,1,2,17,17.0,0,0,1,3.5,3.5,0.7%,2020,RB,17
50,Tony Pollard,TEN,5,15,3.0,6,0,0,3,5,19,6.3,0,0,1,3.4,3.4,80.4%,2020,RB,17
51,J.D. McKissic,FA,2,0,0.0,3,0,0,5,8,30,6.0,0,0,1,3.0,3.0,1.0%,2020,RB,17
52,Mike Boone,CAR,5,29,5.8,19,0,0,0,0,0,0,0,0,1,2.9,2.9,1.7%,2020,RB,17
53,Leonard Fournette,FA,5,13,2.6,6,0,0,2,2,14,7.0,0,0,1,2.7,2.7,2.1%,2020,RB,17
54,Jamaal Williams,FA,5,26,5.2,14,0,0,0,0,0,0,0,0,1,2.6,2.6,2.5%,2020,RB,17
55,Chase Edmonds,TB,3,-3,-1.0,3,0,0,2,2,28,14.0,0,0,1,2.5,2.5,0.1%,2020,RB,17
56,Royce Freeman,FA,2,21,10.5,20,1,0,1,1,1,1.0,0,0,1,2.2,2.2,0.0%,2020,RB,17
57,Justice Hill,BAL,2,21,10.5,16,0,0,0,0,0,0,0,0,1,2.1,2.1,24.4%,2020,RB,17
58,Zack Moss,CIN,3,8,2.7,4,0,0,1,1,13,13.0,0,0,1,2.1,2.1,33.5%,2020,RB,17
59,Rashaad Penny,FA,6,19,3.2,7,0,0,0,0,0,0,0,0,1,1.9,1.9,0.0%,2020,RB,17
60,Malcolm Brown,FA,3,20,6.7,12,0,0,1,1,-2,-2.0,0,0,1,1.8,1.8,0.0%,2020,RB,17
61,Anthony McFarland Jr.,FA,5,17,3.4,6,0,0,0,1,0,0,0,0,1,1.7,1.7,1.1%,2020,RB,17
62,Ito Smith,FA,3,9,3.0,5,0,0,1,4,7,7.0,0,0,1,1.6,1.6,1.0%,2020,RB,17
63,Devontae Booker,FA,5,16,3.2,6,0,0,0,0,0,0,0,0,1,1.6,1.6,0.0%,2020,RB,17
64,Tony Jones Jr.,FA,3,13,4.3,6,0,0,0,0,0,0,0,0,1,1.3,1.3,0.0%,2020,RB,17
65,Devin Singletary,NYG,3,7,2.3,5,0,0,1,1,6,6.0,0,0,1,1.3,1.3,43.6%,2020,RB,17
66,Alfred Morris,FA,5,12,2.4,5,0,0,0,1,0,0,0,0,1,1.2,1.2,0.0%,2020,RB,17
67,Benny Snell Jr.,FA,3,10,3.3,6,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0%,2020,RB,17
68,Peyton Barber,FA,4,10,2.5,3,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0%,2020,RB,17
69,Corey Clement,FA,1,1,1.0,1,0,0,1,1,7,7.0,0,0,1,0.8,0.8,0.0%,2020,RB,17
70,Giovani Bernard,FA,3,7,2.3,4,0,0,0,1,0,0,0,0,1,0.7,0.7,0.0%,2020,RB,17
71,Dion Lewis,FA,1,7,7.0,7,0,0,0,1,0,0,0,0,1,0.7,0.7,2.0%,2020,RB,17
72,Anthony Sherman,FA,1,6,6.0,6,0,0,0,0,0,0,0,0,1,0.6,0.6,3.8%,2020,RB,17
73,Jerick McKinnon,FA,0,0,0,0,0,0,1,1,6,6.0,0,0,1,0.6,0.6,0.0%,2020,RB,17
74,Gabe Nabers,FA,0,0,0,0,0,0,1,1,5,5.0,0,0,1,0.5,0.5,0.6%,2020,RB,17
75,Jason Huntley,FA,2,5,2.5,5,0,0,1,1,0,0.0,0,0,1,0.5,0.5,0.0%,2020,RB,17
76,Kyle Juszczyk,SF,1,0,0.0,0,0,0,1,2,4,4.0,0,0,1,0.4,0.4,1.2%,2020,RB,17
77,AJ Dillon,GB,1,3,3.0,3,0,0,0,0,0,0,0,0,1,0.3,0.3,3.7%,2020,RB,17
78,Darrel Williams,FA,0,0,0,0,0,0,1,1,2,2.0,0,0,1,0.2,0.2,0.0%,2020,RB,17
79,Rico Dowdle,DAL,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,73.9%,2020,RB,17
80,Raymond Calais,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,17
81,Nathan Cottrell,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,17
82,Scottie Phillips,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,17
83,D'Ernest Johnson,JAC,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%,2020,RB,17
84,Ke'Shawn Vaughn,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2020,RB,17
85,LeVante Bellamy,FA,1,0,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,17
86,Austin Walter,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,17
87,Xavier Jones,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,17
88,Joshua Kelley,TEN,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,17
89,J.J. Taylor,HOU,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.4%,2020,RB,17
90,Darrynton Evans,CHI,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,17
91,Nick Bellore,WAS,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,4.0%,2020,RB,17
92,Cordarrelle Patterson,PIT,4,18,4.5,7,0,0,0,0,0,0,0,0,1,0.0,0.0,1.6%,2020,RB,17
93,Matt Breida,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,17
94,Jason Cabinda,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%,2020,RB,17
95,Jaylen Samuels,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,17
96,Kerryon Johnson,FA,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,1.3%,2020,RB,17
97,Patrick Ricard,BAL,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.8%,2020,RB,17
98,Jeremy McNichols,WAS,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,3.0%,2020,RB,17
99,Alex Armah Jr.,FA,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,17
100,Cethan Carter,FA,0,0,0,0,0,0,1,2,21,21.0,0,0,1,0.0,0.0,0.0%,2020,RB,17
101,Alec Ingold,MIA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,2020,RB,17
102,Patrick Laird,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,17
103,Khari Blasingame,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,17
104,Andrew Beck,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,17
105,Jakob Johnson,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,17
106,Devine Ozigbo,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,2020,RB,17
107,Ryan Nall,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,17
108,Buddy Howell,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,17
109,Trenton Cannon,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,17
110,Dontrell Hilliard,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,17
111,Tevin Coleman,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,17
112,Keith Smith,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,17
113,Derek Watt,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,17
114,Andy Janovich,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,17
115,D.J. Foster,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,17
116,J.P. Holtz,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,17
117,Artavis Pierce,FA,1,-1,-1.0,0,0,0,0,0,0,0,0,0,1,-0.1,-0.1,0.0%,2020,RB,17
