Rank,Team,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Jameis Winston,CLE,34,58,58.6,497,8.6,4,3,3,3,11,0,0,1,36.0,36.0,19.6%,2024,QB,13
2,Jayden Daniels,WAS,25,30,83.3,206,6.9,3,1,2,9,34,1,0,1,28.6,28.6,94.0%,2024,QB,13
3,Josh Allen,BUF,13,17,76.5,148,8.7,2,0,0,3,18,1,0,1,28.4,28.4,97.2%,2024,QB,13
4,Russell Wilson,PIT,29,38,76.3,414,10.9,3,1,2,3,3,0,0,1,27.9,27.9,48.0%,2024,QB,13
5,Caleb Williams,CHI,20,39,51.3,256,6.6,3,0,5,4,39,0,0,1,26.1,26.1,55.0%,2024,QB,13
6,Lamar Jackson,BAL,23,36,63.9,237,6.6,2,0,3,8,79,0,0,1,25.4,25.4,97.0%,2024,QB,13
7,Tua Tagovailoa,MIA,37,46,80.4,365,7.9,2,0,5,2,6,0,0,1,25.2,25.2,62.5%,2024,QB,13
8,Bryce Young,CAR,26,46,56.5,298,6.5,1,0,1,3,17,1,0,1,23.6,23.6,28.7%,2024,QB,13
9,Anthony Richardson,IND,12,24,50.0,109,4.5,2,2,0,9,48,1,0,1,23.2,23.2,58.2%,2024,QB,13
10,Drake Maye,NE,24,30,80.0,238,7.9,1,1,4,5,59,0,0,1,20.4,20.4,32.1%,2024,QB,13
11,Joe Burrow,CIN,28,38,73.7,309,8.1,3,1,4,2,9,0,2,1,20.3,20.3,92.1%,2024,QB,13
12,Mac Jones,JAC,20,32,62.5,235,7.3,2,0,0,3,6,0,0,1,20.0,20.0,5.6%,2024,QB,13
13,Sam Darnold,MIN,21,31,67.7,235,7.6,2,0,5,4,22,0,0,1,19.6,19.6,77.4%,2024,QB,13
14,Aidan O'Connell,LV,23,35,65.7,340,9.7,2,0,3,1,0,0,1,1,19.6,19.6,8.0%,2024,QB,13
15,Jordan Love,GB,21,28,75.0,274,9.8,2,0,0,0,0,0,0,1,19.0,19.0,81.9%,2024,QB,13
16,Jalen Hurts,PHI,11,19,57.9,118,6.2,1,0,2,9,29,1,0,1,17.6,17.6,91.6%,2024,QB,13
17,Kyler Murray,ARI,31,45,68.9,260,5.8,1,2,1,7,48,0,0,1,17.2,17.2,84.0%,2024,QB,13
18,Jared Goff,DET,21,34,61.8,221,6.5,2,0,1,1,1,0,0,1,16.9,16.9,83.6%,2024,QB,13
19,Patrick Mahomes II,KC,26,46,56.5,306,6.7,1,0,5,2,4,0,0,1,16.6,16.6,92.9%,2024,QB,13
20,Will Levis,TEN,18,37,48.6,212,5.7,2,0,2,2,-3,0,0,1,16.2,16.2,21.1%,2024,QB,13
21,Drew Lock,NYG,21,32,65.6,178,5.6,0,1,6,4,57,1,1,1,15.8,15.8,4.4%,2024,QB,13
