Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Travis Kelce,KC,10,12,159,15.9,44,3,0,0,0,0,0,1,15.9,15.9,94.1%,2020,TE,9
2,Irv Smith Jr.,HOU,2,4,10,5.0,9,0,2,0,0,0,0,1,13.0,13.0,0.0%,2020,TE,9
3,Jimmy Graham,FA,6,6,55,9.2,24,1,1,0,0,0,0,1,11.5,11.5,0.1%,2020,TE,9
4,Evan Engram,JAC,5,10,48,9.6,16,0,1,0,0,0,0,1,10.8,10.8,57.4%,2020,TE,9
5,T.J. Hockenson,MIN,5,8,39,7.8,11,0,1,0,0,0,0,1,9.9,9.9,83.0%,2020,TE,9
6,Adam Trautman,DEN,3,3,39,13.0,29,1,1,0,0,0,0,1,9.9,9.9,1.1%,2020,TE,9
7,Jonnu Smith,MIA,2,2,32,16.0,30,1,1,0,0,0,0,1,9.2,9.2,77.6%,2020,TE,9
8,Darren Waller,FA,5,10,22,4.4,8,0,1,0,0,0,0,1,8.2,8.2,1.1%,2020,TE,9
9,Eric Ebron,FA,3,6,22,7.3,9,0,1,0,0,0,0,1,8.2,8.2,0.0%,2020,TE,9
10,Darrell Daniels,FA,1,1,21,21.0,21,1,1,0,0,0,0,1,8.1,8.1,0.0%,2020,TE,9
11,Josh Hill,FA,2,2,14,7.0,11,0,1,0,0,0,0,1,7.4,7.4,0.0%,2020,TE,9
12,Maxx Williams,FA,1,1,4,4.0,4,0,1,0,0,0,0,1,6.4,6.4,0.0%,2020,TE,9
13,Hayden Hurst,LAC,7,8,62,8.9,24,1,0,0,0,0,0,1,6.2,6.2,2.7%,2020,TE,9
14,Tyler Kroft,FA,1,1,1,1.0,1,0,1,0,0,0,0,1,6.1,6.1,0.0%,2020,TE,9
15,Marcedes Lewis,CHI,1,1,1,1.0,1,0,1,0,0,0,0,1,6.1,6.1,0.1%,2020,TE,9
16,Jacob Hollister,FA,5,7,60,12.0,19,0,0,0,0,0,0,1,6.0,6.0,1.4%,2020,TE,9
17,Ross Dwelley,ATL,3,3,52,17.3,36,1,0,0,0,0,0,1,5.2,5.2,0.0%,2020,TE,9
18,Tyler Eifert,FA,4,5,48,12.0,17,0,0,0,0,0,0,1,4.8,4.8,0.0%,2020,TE,9
19,Dalton Schultz,HOU,4,7,48,12.0,16,0,0,0,0,0,0,1,4.8,4.8,54.4%,2020,TE,9
20,Nick Boyle,FA,4,4,46,11.5,21,1,0,0,0,0,0,1,4.6,4.6,0.0%,2020,TE,9
21,Noah Fant,SEA,3,3,45,15.0,32,1,0,0,0,0,0,1,4.5,4.5,21.1%,2020,TE,9
22,Mo Alie-Cox,IND,3,3,43,14.3,21,1,0,0,0,0,0,1,4.3,4.3,0.6%,2020,TE,9
23,Mike Gesicki,CIN,3,4,42,14.0,19,0,0,0,0,0,0,1,4.2,4.2,29.2%,2020,TE,9
24,Kyle Rudolph,FA,3,4,40,13.3,22,1,0,0,0,0,0,1,4.0,4.0,1.0%,2020,TE,9
25,Hunter Henry,NE,4,7,33,8.3,11,0,0,0,0,0,0,1,3.3,3.3,53.6%,2020,TE,9
26,Ryan Griffin,FA,2,2,28,14.0,23,1,0,0,0,0,0,1,2.8,2.8,0.0%,2020,TE,9
27,Logan Thomas,FA,3,6,28,9.3,14,0,0,0,0,0,0,1,2.8,2.8,0.0%,2020,TE,9
28,Darren Fells,FA,2,2,26,13.0,19,0,0,0,0,0,0,1,2.6,2.6,0.0%,2020,TE,9
29,Will Dissly,LAC,1,1,26,26.0,26,1,0,0,0,0,0,1,2.6,2.6,22.8%,2020,TE,9
30,Mark Andrews,BAL,3,5,22,7.3,13,0,0,0,0,0,0,1,2.2,2.2,89.5%,2020,TE,9
31,Anthony Firkser,KC,3,6,19,6.3,12,0,0,0,0,0,0,1,1.9,1.9,0.0%,2020,TE,9
32,Jordan Akins,CLE,2,4,19,9.5,10,0,0,0,0,0,0,1,1.9,1.9,1.2%,2020,TE,9
33,Durham Smythe,FA,1,1,19,19.0,19,0,0,0,0,0,0,1,1.9,1.9,0.1%,2020,TE,9
34,Dan Arnold,FA,1,1,16,16.0,16,0,0,0,0,0,0,1,1.6,1.6,0.0%,2020,TE,9
35,Greg Olsen,FA,2,3,13,6.5,8,0,0,0,0,0,0,1,1.3,1.3,7.0%,2020,TE,9
36,Luke Stocker,FA,1,1,12,12.0,12,0,0,0,0,0,0,1,1.2,1.2,3.8%,2020,TE,9
37,Nick Vannett,TEN,1,1,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,0.0%,2020,TE,9
