Rank,Team,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Brian Robinson Jr.,WAS,18,87,4.8,27,1,2,2,3,42,21.0,0,0,1,26.9,26.9,84.9%,2023,RB,2
2,Raheem Mostert,FA,18,121,6.7,43,1,2,1,1,6,6.0,0,0,1,24.7,24.7,42.9%,2023,RB,2
3,D'Andre Swift,CHI,28,175,6.3,43,1,1,3,3,6,2.0,0,0,1,24.1,24.1,83.1%,2023,RB,2
4,Kyren Williams,LAR,14,52,3.7,8,0,1,6,10,48,8.0,1,0,1,22.0,22.0,94.2%,2023,RB,2
5,Saquon Barkley,PHI,17,63,3.7,16,0,1,6,7,29,4.8,1,0,1,21.2,21.2,97.8%,2023,RB,2
6,Jerome Ford,CLE,16,106,6.6,69,1,0,3,4,25,8.3,1,0,1,21.1,21.1,64.4%,2023,RB,2
7,Christian McCaffrey,SF,20,116,5.8,51,1,1,3,3,19,6.3,0,0,1,19.5,19.5,66.6%,2023,RB,2
8,Kenneth Walker III,SEA,17,43,2.5,14,0,2,1,2,11,11.0,0,0,1,17.4,17.4,81.7%,2023,RB,2
9,Bijan Robinson,ATL,19,124,6.5,19,0,0,4,5,48,12.0,0,0,1,17.2,17.2,94.6%,2023,RB,2
10,Zack Moss,CIN,18,88,4.9,11,0,1,4,4,19,4.8,0,0,1,16.7,16.7,33.5%,2023,RB,2
11,James Conner,ARI,23,106,4.6,22,2,1,0,1,0,0,0,0,1,16.6,16.6,82.6%,2023,RB,2
12,Rachaad White,TB,17,73,4.3,13,0,1,5,5,30,6.0,0,0,1,16.3,16.3,85.8%,2023,RB,2
13,James Cook,BUF,17,123,7.2,36,1,0,4,4,36,9.0,0,0,1,15.9,15.9,93.1%,2023,RB,2
14,Derrick Henry,BAL,25,80,3.2,23,1,1,3,4,15,5.0,0,0,1,15.5,15.5,97.5%,2023,RB,2
15,Tony Jones Jr.,FA,12,34,2.8,6,0,2,0,2,0,0,0,0,1,15.4,15.4,0.0%,2023,RB,2
