Rank,Team,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Dalvin Cook,FA,27,205,7.6,30,3,2,1,3,17,17.0,0,0,1,34.2,34.2,0.9%,2021,RB,14
2,Rashaad Penny,FA,16,137,8.6,47,2,2,1,1,1,1.0,0,0,1,25.8,25.8,0.0%,2021,RB,14
3,James Conner,ARI,13,31,2.4,13,0,2,9,9,94,10.4,0,0,1,24.5,24.5,82.6%,2021,RB,14
4,Melvin Gordon III,FA,24,111,4.6,16,0,2,0,0,0,0,0,0,1,23.1,23.1,0.1%,2021,RB,14
5,Najee Harris,PIT,20,94,4.7,23,1,1,3,3,10,3.3,1,0,1,22.4,22.4,85.5%,2021,RB,14
6,Alvin Kamara,NO,27,120,4.4,16,0,1,4,5,25,6.3,0,0,1,20.5,20.5,87.9%,2021,RB,14
7,Javonte Williams,DEN,15,73,4.9,9,0,1,1,2,10,10.0,1,0,1,20.3,20.3,69.2%,2021,RB,14
8,Leonard Fournette,FA,19,113,5.9,47,2,1,4,7,19,4.8,0,0,1,19.2,19.2,2.1%,2021,RB,14
9,Aaron Jones Sr.,MIN,5,35,7.0,15,0,1,3,3,30,10.0,1,0,1,18.5,18.5,91.4%,2021,RB,14
10,Clyde Edwards-Helaire,NO,10,37,3.7,7,0,2,3,3,5,1.7,0,0,1,16.2,16.2,7.2%,2021,RB,14
11,Saquon Barkley,PHI,16,64,4.0,13,0,0,3,3,31,10.3,1,0,1,15.5,15.5,97.8%,2021,RB,14
12,Derrick Gore,FA,9,66,7.3,51,1,1,2,2,23,11.5,0,0,1,14.9,14.9,0.0%,2021,RB,14
13,Austin Ekeler,WAS,12,67,5.6,17,0,1,2,4,17,8.5,0,0,1,14.4,14.4,51.4%,2021,RB,14
14,D'Onta Foreman,CLE,13,47,3.6,8,0,1,2,2,15,7.5,0,0,1,12.2,12.2,3.4%,2021,RB,14
15,Cordarrelle Patterson,PIT,16,58,3.6,11,0,1,2,5,1,0.5,0,0,1,11.9,11.9,1.6%,2021,RB,14
16,Craig Reynolds,DET,11,83,7.5,35,1,0,2,2,16,8.0,0,0,1,9.9,9.9,3.5%,2021,RB,14
17,Darrel Williams,FA,2,8,4.0,7,0,0,3,3,31,10.3,1,0,1,9.9,9.9,0.0%,2021,RB,14
18,Jonathan Williams,FA,4,16,4.0,7,0,1,1,1,19,19.0,0,0,1,9.5,9.5,0.0%,2021,RB,14
19,Chuba Hubbard,CAR,10,33,3.3,17,0,1,0,0,0,0,0,0,1,9.3,9.3,73.0%,2021,RB,14
20,Elijhaa Penny,FA,1,8,8.0,8,0,0,1,1,3,3.0,1,0,1,9.1,9.1,0.0%,2021,RB,14
21,Devin Singletary,NYG,4,52,13.0,29,1,0,6,7,37,6.2,0,0,1,8.9,8.9,43.6%,2021,RB,14
22,Mike Davis,FA,11,44,4.0,11,0,0,5,6,42,8.4,0,0,1,8.6,8.6,1.0%,2021,RB,14
23,Devontae Booker,FA,8,56,7.0,9,0,0,4,5,28,7.0,0,0,1,8.4,8.4,0.0%,2021,RB,14
24,David Montgomery,DET,10,42,4.2,20,1,0,6,7,39,6.5,0,0,1,8.1,8.1,75.4%,2021,RB,14
25,Ezekiel Elliott,FA,12,45,3.8,7,0,0,1,6,15,15.0,0,0,1,8.0,8.0,20.4%,2021,RB,14
26,Sony Michel,FA,20,79,4.0,19,0,0,0,1,0,0,0,0,1,7.9,7.9,0.0%,2021,RB,14
27,Devonta Freeman,FA,13,64,4.9,21,1,0,5,5,8,1.6,0,0,1,7.2,7.2,0.0%,2021,RB,14
28,AJ Dillon,GB,15,71,4.7,11,0,0,0,0,0,0,0,0,1,7.1,7.1,3.7%,2021,RB,14
29,Joe Mixon,HOU,18,58,3.2,17,0,0,2,2,10,5.0,0,0,1,6.8,6.8,93.9%,2021,RB,14
30,Royce Freeman,FA,11,15,1.4,8,0,0,6,8,51,8.5,0,0,1,6.6,6.6,0.0%,2021,RB,14
31,Rex Burkhead,FA,11,40,3.6,10,0,0,4,4,26,6.5,0,0,1,6.6,6.6,10.0%,2021,RB,14
32,Nick Chubb,CLE,17,59,3.5,15,0,0,3,4,6,2.0,0,0,1,6.5,6.5,55.1%,2021,RB,14
33,Latavius Murray,FA,1,1,1.0,1,0,1,0,0,0,0,0,0,1,6.1,6.1,0.0%,2021,RB,14
34,Ty Johnson,BUF,6,17,2.8,7,0,0,4,7,40,10.0,0,0,1,5.7,5.7,5.6%,2021,RB,14
35,Jeff Wilson Jr.,MIA,13,56,4.3,12,0,0,0,0,0,0,0,0,1,5.6,5.6,0.6%,2021,RB,14
36,Josh Jacobs,GB,9,24,2.7,5,0,0,5,6,46,9.2,0,1,1,5.0,5.0,96.3%,2021,RB,14
37,Corey Clement,FA,13,44,3.4,10,0,0,1,2,2,2.0,0,0,1,4.6,4.6,0.0%,2021,RB,14
38,Justin Jackson,FA,9,35,3.9,9,0,0,1,1,7,7.0,0,0,1,4.2,4.2,0.0%,2021,RB,14
39,Joshua Kelley,TEN,10,33,3.3,12,0,0,1,1,5,5.0,0,0,1,3.8,3.8,0.0%,2021,RB,14
40,Jaret Patterson,LAC,4,29,7.3,12,0,0,1,1,9,9.0,0,0,1,3.8,3.8,0.0%,2021,RB,14
41,Samaje Perine,KC,4,11,2.8,6,0,0,4,5,22,5.5,0,0,1,3.3,3.3,4.2%,2021,RB,14
42,Ameer Abdullah,LV,4,16,4.0,4,0,0,2,4,17,8.5,0,0,1,3.3,3.3,25.1%,2021,RB,14
43,D'Ernest Johnson,JAC,4,22,5.5,13,0,0,1,1,7,7.0,0,0,1,2.9,2.9,1.1%,2021,RB,14
44,Tony Jones Jr.,FA,6,10,1.7,5,0,0,1,1,19,19.0,0,0,1,2.9,2.9,0.0%,2021,RB,14
45,La'Mical Perine,FA,7,28,4.0,14,0,0,0,0,0,0,0,0,1,2.8,2.8,0.0%,2021,RB,14
46,Alexander Mattison,LV,6,27,4.5,14,0,0,0,1,0,0,0,0,1,2.7,2.7,44.8%,2021,RB,14
47,Antonio Gibson,NE,10,36,3.6,13,0,0,2,2,5,2.5,0,1,1,2.1,2.1,22.5%,2021,RB,14
48,Peyton Barber,FA,1,7,7.0,7,0,0,2,3,13,6.5,0,0,1,2.0,2.0,1.0%,2021,RB,14
49,Kareem Hunt,KC,2,5,2.5,3,0,0,2,2,13,6.5,0,0,1,1.8,1.8,48.5%,2021,RB,14
50,Damien Williams,FA,2,13,6.5,8,0,0,1,1,4,4.0,0,0,1,1.7,1.7,0.0%,2021,RB,14
51,Alex Collins,FA,7,16,2.3,7,0,0,1,1,1,1.0,0,0,1,1.7,1.7,19.0%,2021,RB,14
52,Jeremy McNichols,WAS,8,16,2.0,12,0,0,0,1,0,0,0,0,1,1.6,1.6,3.0%,2021,RB,14
53,DeeJay Dallas,ARI,2,16,8.0,13,0,0,0,0,0,0,0,0,1,1.6,1.6,0.3%,2021,RB,14
54,Trey Ragas,FA,1,9,9.0,9,0,0,2,2,6,3.0,0,0,1,1.5,1.5,0.0%,2021,RB,14
55,Dontrell Hilliard,FA,6,13,2.2,4,0,0,0,2,0,0,0,0,1,1.3,1.3,0.0%,2021,RB,14
56,Matt Breida,FA,3,12,4.0,11,0,0,0,1,0,0,0,0,1,1.2,1.2,0.0%,2021,RB,14
57,JaMycal Hasty,NE,0,0,0,0,0,0,3,3,10,3.3,0,0,1,1.0,1.0,0.7%,2021,RB,14
58,Carlos Hyde,FA,1,2,2.0,2,0,0,1,2,6,6.0,0,0,1,0.8,0.8,0.0%,2021,RB,14
59,Ronald Jones II,FA,3,8,2.7,9,0,0,0,0,0,0,0,0,1,0.8,0.8,0.0%,2021,RB,14
60,Godwin Igwebuike,FA,8,25,3.1,6,0,0,0,0,0,0,0,1,1,0.5,0.5,0.0%,2021,RB,14
61,Dare Ogunbowale,HOU,0,0,0,0,0,0,2,3,5,2.5,0,0,1,0.5,0.5,1.0%,2021,RB,14
62,Kyle Juszczyk,SF,0,0,0,0,0,0,1,2,5,5.0,0,0,1,0.5,0.5,1.2%,2021,RB,14
