Rank,Team,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Derrick Henry,BAL,35,182,5.2,60,1,3,6,6,55,9.2,0,0,1,41.7,41.7,97.5%,2021,RB,2
2,Aaron Jones Sr.,MIN,17,67,3.9,9,0,1,6,6,48,8.0,3,0,1,35.5,35.5,91.4%,2021,RB,2
3,Tony Pollard,TEN,13,109,8.4,28,2,1,3,3,31,10.3,0,0,1,20.0,20.0,80.4%,2021,RB,2
4,Christian McCaffrey,SF,24,72,3.0,16,0,1,5,6,65,13.0,0,0,1,19.7,19.7,66.6%,2021,RB,2
5,Cordarrelle Patterson,PIT,7,11,1.6,10,0,1,5,7,58,11.6,1,0,1,18.9,18.9,1.6%,2021,RB,2
6,Nick Chubb,CLE,11,95,8.6,26,2,1,1,1,3,3.0,0,0,1,15.8,15.8,55.1%,2021,RB,2
7,Ezekiel Elliott,FA,16,71,4.4,19,0,1,2,2,26,13.0,0,0,1,15.7,15.7,20.4%,2021,RB,2
8,J.D. McKissic,FA,4,10,2.5,4,0,1,5,6,83,16.6,0,0,1,15.3,15.3,1.0%,2021,RB,2
9,Chris Carson,FA,13,31,2.4,8,0,2,0,0,0,0,0,0,1,15.1,15.1,0.3%,2021,RB,2
10,Devin Singletary,NYG,13,82,6.3,46,1,1,2,3,9,4.5,0,0,1,15.1,15.1,43.6%,2021,RB,2
11,Dalvin Cook,FA,22,131,6.0,16,0,0,2,3,17,8.5,0,0,1,14.8,14.8,0.9%,2021,RB,2
12,Darrell Henderson Jr.,FA,13,53,4.1,13,0,1,3,5,29,9.7,0,0,1,14.2,14.2,5.0%,2021,RB,2
13,Najee Harris,PIT,10,38,3.8,14,0,0,5,5,43,8.6,1,0,1,14.1,14.1,85.5%,2021,RB,2
14,Austin Ekeler,WAS,9,54,6.0,20,1,0,9,9,61,6.8,0,0,1,13.5,13.5,51.4%,2021,RB,2
15,Zack Moss,CIN,8,26,3.3,10,0,2,2,2,8,4.0,0,1,1,13.4,13.4,33.5%,2021,RB,2
16,James White,FA,5,20,4.0,7,0,1,6,6,45,7.5,0,0,1,12.5,12.5,0.1%,2021,RB,2
17,Damien Harris,FA,16,62,3.9,26,1,1,1,1,2,2.0,0,0,1,12.4,12.4,9.0%,2021,RB,2
18,Demetric Felton Jr.,WAS,0,0,0,0,0,0,2,2,51,25.5,1,0,1,11.1,11.1,0.0%,2021,RB,2
19,Latavius Murray,FA,9,36,4.0,8,0,1,0,0,0,0,0,0,1,9.6,9.6,0.0%,2021,RB,2
20,Ty'Son Williams,FA,13,77,5.9,20,1,0,2,2,16,8.0,0,0,1,9.3,9.3,1.1%,2021,RB,2
21,Michael Carter,ARI,11,59,5.4,14,0,0,2,3,29,14.5,0,0,1,8.8,8.8,14.7%,2021,RB,2
22,Phillip Lindsay,FA,5,2,0.4,5,0,0,1,1,22,22.0,1,0,1,8.4,8.4,0.0%,2021,RB,2
23,David Montgomery,DET,20,61,3.1,11,0,0,3,4,18,6.0,0,0,1,7.9,7.9,75.4%,2021,RB,2
24,D'Andre Swift,CHI,8,37,4.6,12,0,0,4,5,41,10.3,0,0,1,7.8,7.8,83.1%,2021,RB,2
25,Leonard Fournette,FA,11,52,4.7,10,0,0,4,4,24,6.0,0,0,1,7.6,7.6,2.1%,2021,RB,2
26,Chase Edmonds,TB,8,46,5.8,14,0,0,5,5,29,5.8,0,0,1,7.5,7.5,0.1%,2021,RB,2
27,Javonte Williams,DEN,13,64,4.9,16,0,0,1,1,10,10.0,0,0,1,7.4,7.4,69.2%,2021,RB,2
28,Antonio Gibson,NE,13,69,5.3,14,0,0,2,2,4,2.0,0,0,1,7.3,7.3,22.5%,2021,RB,2
29,Joe Mixon,HOU,20,69,3.5,10,0,0,1,2,2,2.0,0,0,1,7.1,7.1,93.9%,2021,RB,2
30,Saquon Barkley,PHI,13,57,4.4,41,1,0,2,3,12,6.0,0,0,1,6.9,6.9,97.8%,2021,RB,2
31,Melvin Gordon III,FA,13,31,2.4,8,0,0,2,2,38,19.0,0,0,1,6.9,6.9,0.1%,2021,RB,2
32,James Robinson,FA,11,47,4.3,12,0,0,3,3,17,5.7,0,0,1,6.4,6.4,0.0%,2021,RB,2
33,Mike Davis,FA,9,38,4.2,8,0,0,7,7,25,3.6,0,0,1,6.3,6.3,1.0%,2021,RB,2
34,Andy Janovich,FA,2,0,0.0,1,0,1,0,0,0,0,0,0,1,6.0,6.0,0.0%,2021,RB,2
35,JaMycal Hasty,NE,5,38,7.6,21,1,0,4,5,21,5.3,0,0,1,5.9,5.9,0.7%,2021,RB,2
36,Miles Sanders,CAR,13,55,4.2,10,0,0,1,2,4,4.0,0,0,1,5.9,5.9,5.1%,2021,RB,2
37,Darrel Williams,FA,3,-2,-0.7,2,0,1,0,0,0,0,0,0,1,5.8,5.8,0.0%,2021,RB,2
38,Kenyan Drake,FA,7,9,1.3,5,0,0,5,6,46,9.2,0,0,1,5.5,5.5,1.1%,2021,RB,2
39,Jonathan Taylor,IND,15,51,3.4,13,0,0,1,1,2,2.0,0,0,1,5.3,5.3,92.9%,2021,RB,2
40,Kareem Hunt,KC,13,51,3.9,13,0,0,1,1,2,2.0,0,0,1,5.3,5.3,48.5%,2021,RB,2
41,Elijah Mitchell,SF,17,42,2.5,10,0,0,2,2,11,5.5,0,0,1,5.3,5.3,5.5%,2021,RB,2
42,Kenneth Gainwell,PHI,6,14,2.3,6,0,0,2,3,18,9.0,0,0,1,5.2,5.2,11.7%,2021,RB,2
43,Ty Johnson,BUF,12,50,4.2,17,0,0,0,0,0,0,0,0,1,5.0,5.0,5.6%,2021,RB,2
44,David Johnson,FA,6,25,4.2,8,0,0,2,2,22,11.0,0,0,1,4.7,4.7,0.0%,2021,RB,2
45,Myles Gaskin,FA,5,25,5.0,18,0,0,4,5,21,5.3,0,0,1,4.6,4.6,0.0%,2021,RB,2
46,Sony Michel,FA,10,46,4.6,11,0,0,0,0,0,0,0,0,1,4.6,4.6,0.0%,2021,RB,2
47,Mark Ingram II,FA,14,41,2.9,8,0,0,1,2,-1,-1.0,0,0,1,4.0,4.0,3.0%,2021,RB,2
48,Jamaal Williams,FA,7,25,3.6,8,0,0,3,3,12,4.0,0,0,1,3.7,3.7,2.5%,2021,RB,2
49,Ronald Jones II,FA,6,27,4.5,10,0,0,1,3,9,9.0,0,0,1,3.6,3.6,0.0%,2021,RB,2
50,Peyton Barber,FA,13,32,2.5,13,0,0,0,0,0,0,0,0,1,3.2,3.2,1.0%,2021,RB,2
51,Alvin Kamara,NO,8,5,0.6,5,0,0,4,6,25,6.3,0,0,1,3.0,3.0,87.9%,2021,RB,2
52,Justin Jackson,FA,4,21,5.3,7,0,0,1,1,8,8.0,0,0,1,2.9,2.9,0.0%,2021,RB,2
53,Jeremy McNichols,WAS,1,3,3.0,3,0,0,3,3,26,8.7,0,0,1,2.9,2.9,3.0%,2021,RB,2
54,Devonta Freeman,FA,2,29,14.5,31,1,0,0,0,0,0,0,0,1,2.9,2.9,0.0%,2021,RB,2
55,Alexander Mattison,LV,3,11,3.7,6,0,0,1,1,17,17.0,0,0,1,2.8,2.8,44.8%,2021,RB,2
56,Clyde Edwards-Helaire,NO,13,46,3.5,9,0,0,0,0,0,0,0,1,1,2.6,2.6,7.2%,2021,RB,2
57,James Conner,ARI,8,26,3.3,9,0,0,0,0,0,0,0,0,1,2.6,2.6,82.6%,2021,RB,2
58,AJ Dillon,GB,5,18,3.6,8,0,0,1,1,8,8.0,0,0,1,2.6,2.6,3.7%,2021,RB,2
59,Alex Collins,FA,1,25,25.0,25,1,0,0,0,0,0,0,0,1,2.5,2.5,19.0%,2021,RB,2
60,Tevin Coleman,FA,5,24,4.8,17,0,0,0,0,0,0,0,0,1,2.4,2.4,0.0%,2021,RB,2
61,Nyheim Hines,FA,1,5,5.0,5,0,0,1,2,17,17.0,0,0,1,2.2,2.2,0.1%,2021,RB,2
62,Malcolm Brown,FA,5,21,4.2,12,0,0,0,0,0,0,0,0,1,2.1,2.1,0.0%,2021,RB,2
63,Salvon Ahmed,IND,6,17,2.8,8,0,0,0,3,0,0,0,0,1,1.7,1.7,0.0%,2021,RB,2
64,Kyle Juszczyk,SF,1,2,2.0,2,0,0,2,3,15,7.5,0,0,1,1.7,1.7,1.2%,2021,RB,2
65,Marlon Mack,FA,5,16,3.2,6,0,0,0,1,0,0,0,0,1,1.6,1.6,0.0%,2021,RB,2
66,Giovani Bernard,FA,0,0,0,0,0,0,2,2,16,8.0,0,0,1,1.6,1.6,0.0%,2021,RB,2
67,Travis Homer,CHI,0,0,0,0,0,0,2,2,14,7.0,0,0,1,1.4,1.4,1.3%,2021,RB,2
68,Chris Evans,CIN,0,0,0,0,0,0,1,1,14,14.0,0,0,1,1.4,1.4,0.0%,2021,RB,2
69,Jerick McKinnon,FA,0,0,0,0,0,0,1,1,14,14.0,0,0,1,1.4,1.4,0.0%,2021,RB,2
70,Devontae Booker,FA,2,9,4.5,7,0,0,1,1,2,2.0,0,0,1,1.1,1.1,0.0%,2021,RB,2
71,Michael Burton,DEN,0,0,0,0,0,0,1,1,11,11.0,0,0,1,1.1,1.1,0.1%,2021,RB,2
72,Chuba Hubbard,CAR,8,10,1.3,9,0,0,0,1,0,0,0,0,1,1.0,1.0,73.0%,2021,RB,2
73,Trey Sermon,IND,1,8,8.0,8,0,0,0,0,0,0,0,0,1,0.8,0.8,3.7%,2021,RB,2
74,Kylin Hill,FA,2,8,4.0,5,0,0,0,0,0,0,0,0,1,0.8,0.8,0.0%,2021,RB,2
75,Carlos Hyde,FA,2,7,3.5,6,0,0,0,2,0,0,0,0,1,0.7,0.7,0.0%,2021,RB,2
76,Tony Jones Jr.,FA,3,7,2.3,6,0,0,0,0,0,0,0,0,1,0.7,0.7,0.0%,2021,RB,2
77,Elijhaa Penny,FA,2,5,2.5,3,0,0,0,0,0,0,0,0,1,0.5,0.5,0.0%,2021,RB,2
78,Damien Williams,FA,2,6,3.0,6,0,0,2,3,-2,-1.0,0,0,1,0.4,0.4,0.0%,2021,RB,2
79,Ty Montgomery II,FA,0,0,0,0,0,0,1,1,3,3.0,0,0,1,0.3,0.3,0.0%,2021,RB,2
80,J.J. Taylor,HOU,2,3,1.5,2,0,0,0,0,0,0,0,0,1,0.3,0.3,1.4%,2021,RB,2
81,Keith Smith,FA,2,3,1.5,3,0,0,0,1,0,0,0,0,1,0.3,0.3,0.0%,2021,RB,2
82,Reggie Gilliam,BUF,2,2,1.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,0.0%,2021,RB,2
83,Patrick Ricard,BAL,1,2,2.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,0.8%,2021,RB,2
84,Benny Snell Jr.,FA,2,1,0.5,1,0,0,0,0,0,0,0,0,1,0.1,0.1,0.0%,2021,RB,2
85,Gabe Nabers,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,2021,RB,2
86,Scottie Phillips,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,2
87,DeeJay Dallas,ARI,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.3%,2021,RB,2
88,Gary Brightwell,CIN,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,2
89,Gerrid Doaks,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,2
90,Avery Williams,ATL,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,2021,RB,2
91,Jake Funk,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,2
92,Taiwan Jones,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,2021,RB,2
93,Nick Bellore,WAS,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,4.0%,2021,RB,2
94,Jason Cabinda,FA,0,0,0,0,0,0,1,1,4,4.0,0,0,1,0.0,0.0,1.1%,2021,RB,2
95,Godwin Igwebuike,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,2
96,Samaje Perine,KC,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,4.2%,2021,RB,2
97,Alex Armah Jr.,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,2
98,Cethan Carter,FA,0,0,0,0,0,0,1,1,8,8.0,0,0,1,0.0,0.0,0.0%,2021,RB,2
99,Alec Ingold,MIA,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.6%,2021,RB,2
100,Ameer Abdullah,LV,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,25.1%,2021,RB,2
101,Dwayne Washington,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,2
102,Trenton Cannon,FA,1,-1,-1.0,0,0,0,0,0,0,0,0,0,1,-0.1,-0.1,0.0%,2021,RB,2
103,Larry Rountree III,FA,1,-1,-1.0,0,0,0,1,1,-1,-1.0,0,0,1,-0.2,-0.2,0.0%,2021,RB,2
