Rank,Team,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
85,Rachaad White,TB,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,85.8%,2022,RB,3
86,Zander Horvath,FA,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,1.2%,2022,RB,3
87,Justin Jackson,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,3
88,Jakob Johnson,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,3
89,Alec Ingold,MIA,1,0,0.0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.6%,2022,RB,3
90,Boston Scott,FA,2,0,0.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,3
91,Jason Cabinda,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%,2022,RB,3
92,Mike Boone,CAR,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,1.7%,2022,RB,3
93,Ameer Abdullah,LV,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,25.1%,2022,RB,3
94,Dwayne Washington,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,3
