Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Keenan Allen,CHI,8,11,102,12.8,30,1,2,0,0,0,0,1,22.2,22.2,76.2%,2022,WR,18
2,DeVante Parker,FA,6,7,79,13.2,26,1,2,0,0,0,0,1,19.9,19.9,0.0%,2022,WR,18
3,Jerry Jeudy,CLE,5,6,154,30.8,57,3,0,3,39,0,0,1,19.3,19.3,72.7%,2022,WR,18
4,Brandin Cooks,DAL,5,6,106,21.2,33,3,1,0,0,0,0,1,16.6,16.6,18.2%,2022,WR,18
5,Stefon Diggs,HOU,7,10,104,14.9,49,1,1,0,0,0,0,1,16.4,16.4,46.3%,2022,WR,18
6,Christian Kirk,JAC,6,8,99,16.5,33,2,1,0,0,0,0,1,15.9,15.9,34.9%,2022,WR,18
7,A.J. Green,FA,3,5,91,30.3,77,1,1,0,0,0,0,1,15.1,15.1,0.9%,2022,WR,18
8,Ja'Marr Chase,CIN,8,13,86,10.8,26,2,1,0,0,0,0,1,14.6,14.6,94.0%,2022,WR,18
9,Terry McLaurin,WAS,3,6,74,24.7,52,1,1,0,0,0,0,1,13.4,13.4,91.3%,2022,WR,18
10,George Pickens,PIT,3,6,72,24.0,31,2,1,0,0,0,0,1,13.2,13.2,88.7%,2022,WR,18
11,Velus Jones Jr.,CAR,1,2,28,28.0,28,1,0,1,42,1,0,1,13.0,13.0,0.1%,2022,WR,18
12,Hunter Renfrow,FA,7,7,63,9.0,16,0,1,0,0,0,0,1,12.3,12.3,0.0%,2022,WR,18
13,Drake London,ATL,6,8,120,20.0,40,2,0,0,0,0,0,1,12.0,12.0,91.6%,2022,WR,18
14,K.J. Osborn,WAS,5,6,117,23.4,66,2,0,0,0,0,0,1,11.7,11.7,1.3%,2022,WR,18
15,Christian Watson,GB,5,6,104,20.8,45,2,0,2,12,0,0,1,11.6,11.6,51.0%,2022,WR,18
16,Tyler Lockett,FA,4,7,54,13.5,36,1,1,0,0,0,0,1,11.4,11.4,44.2%,2022,WR,18
17,CeeDee Lamb,DAL,5,7,52,10.4,15,0,1,0,0,0,0,1,11.2,11.2,87.2%,2022,WR,18
18,Kadarius Toney,FA,2,2,18,9.0,10,0,0,3,26,1,0,1,10.4,10.4,0.7%,2022,WR,18
19,John Brown,FA,1,1,42,42.0,42,1,1,0,0,0,0,1,10.2,10.2,0.0%,2022,WR,18
20,Allen Lazard,NYJ,4,6,41,10.3,15,0,1,2,0,0,0,1,10.1,10.1,6.7%,2022,WR,18
21,Chris Olave,NO,5,12,60,12.0,25,1,1,0,0,0,1,1,10.0,10.0,68.4%,2022,WR,18
22,Tutu Atwell,LAR,2,3,27,13.5,21,1,0,1,11,1,0,1,9.8,9.8,5.2%,2022,WR,18
23,Olamide Zaccheaus,WAS,4,7,37,9.3,17,0,1,0,0,0,0,1,9.7,9.7,8.1%,2022,WR,18
24,A.J. Brown,PHI,4,10,95,23.8,37,2,0,0,0,0,0,1,9.5,9.5,96.7%,2022,WR,18
25,Courtland Sutton,DEN,3,7,33,11.0,20,1,1,0,0,0,0,1,9.3,9.3,84.6%,2022,WR,18
26,Jakobi Meyers,LV,3,7,32,10.7,20,1,1,0,0,0,0,1,9.2,9.2,72.7%,2022,WR,18
27,Michael Pittman Jr.,IND,3,5,30,10.0,23,1,1,1,0,0,0,1,9.0,9.0,70.7%,2022,WR,18
28,Kenny Golladay,FA,2,7,30,15.0,25,1,1,0,0,0,0,1,9.0,9.0,4.0%,2022,WR,18
29,Garrett Wilson,NYJ,9,17,89,9.9,36,1,0,0,0,0,0,1,8.9,8.9,91.1%,2022,WR,18
30,Russell Gage,SF,3,6,15,5.0,7,0,1,0,0,0,0,1,7.5,7.5,0.0%,2022,WR,18
31,Davante Adams,FA,5,9,73,14.6,22,1,0,0,0,0,0,1,7.3,7.3,91.0%,2022,WR,18
32,Jahan Dotson,PHI,3,4,72,24.0,30,3,0,0,0,0,0,1,7.2,7.2,11.0%,2022,WR,18
33,Adam Thielen,CAR,2,3,8,4.0,4,0,1,1,4,0,0,1,7.2,7.2,61.9%,2022,WR,18
34,Lawrence Cager,WAS,8,10,69,8.6,16,0,0,0,0,0,0,1,6.9,6.9,0.0%,2022,WR,18
35,Parris Campbell,PHI,6,9,42,7.0,39,1,0,1,26,0,0,1,6.8,6.8,0.0%,2022,WR,18
36,DeVonta Smith,PHI,7,8,67,9.6,16,0,0,0,0,0,0,1,6.7,6.7,89.2%,2022,WR,18
37,Justin Watson,KC,1,2,67,67.0,67,1,0,0,0,0,0,1,6.7,6.7,1.8%,2022,WR,18
38,Kalif Raymond,DET,4,6,66,16.5,43,1,0,0,0,0,0,1,6.6,6.6,2.6%,2022,WR,18
39,Jalen Nailor,MIN,4,5,62,15.5,26,1,0,0,0,0,0,1,6.2,6.2,6.6%,2022,WR,18
40,Van Jefferson,PIT,3,7,61,20.3,35,1,0,0,0,0,0,1,6.1,6.1,1.5%,2022,WR,18
41,Brandon Aiyuk,SF,4,5,59,14.8,22,2,0,0,0,0,0,1,5.9,5.9,43.5%,2022,WR,18
42,Sammy Watkins,FA,2,4,79,39.5,47,2,0,0,0,0,1,1,5.9,5.9,0.0%,2022,WR,18
43,Joshua Palmer,LAC,4,6,39,9.8,18,0,0,0,0,0,0,1,5.9,5.9,18.9%,2022,WR,18
44,Diontae Johnson,BAL,2,10,38,19.0,32,1,0,0,0,0,0,1,5.8,5.8,39.6%,2022,WR,18
45,Freddie Swain,FA,2,3,54,27.0,52,1,0,0,0,0,0,1,5.4,5.4,0.0%,2022,WR,18
46,Jaylen Waddle,MIA,5,5,44,8.8,15,0,0,1,9,0,0,1,5.3,5.3,79.3%,2022,WR,18
47,Amari Cooper,BUF,2,3,51,25.5,36,1,0,0,0,0,0,1,5.1,5.1,75.3%,2022,WR,18
48,Tyler Boyd,TEN,5,7,51,10.2,22,1,0,0,0,0,0,1,5.1,5.1,4.6%,2022,WR,18
49,Amon-Ra St. Brown,DET,6,9,49,8.2,14,0,0,0,0,0,0,1,4.9,4.9,97.2%,2022,WR,18
50,Greg Dortch,ARI,4,4,30,7.5,15,0,0,2,15,0,0,1,4.5,4.5,4.5%,2022,WR,18
51,Kendrick Bourne,NE,4,5,45,11.3,20,1,0,0,0,0,0,1,4.5,4.5,4.0%,2022,WR,18
52,Donovan Peoples-Jones,FA,2,4,42,21.0,38,1,0,0,0,0,0,1,4.2,4.2,0.0%,2022,WR,18
53,Deven Thompkins,CAR,4,9,25,6.3,13,0,0,1,17,0,0,1,4.2,4.2,0.0%,2022,WR,18
54,Alec Pierce,IND,3,4,42,14.0,18,0,0,0,0,0,0,1,4.2,4.2,18.9%,2022,WR,18
55,Rashid Shaheed,NO,3,4,34,11.3,18,0,0,1,7,0,0,1,4.1,4.1,31.4%,2022,WR,18
56,DK Metcalf,SEA,3,8,40,13.3,23,1,0,0,0,0,0,1,4.0,4.0,88.3%,2022,WR,18
57,Robert Woods,HOU,4,5,40,10.0,13,0,0,0,0,0,0,1,4.0,4.0,0.6%,2022,WR,18
58,Gabe Davis,JAC,3,10,39,13.0,19,0,0,0,0,0,0,1,3.9,3.9,18.0%,2022,WR,18
59,Justin Jefferson,MIN,4,5,38,9.5,23,1,0,0,0,0,0,1,3.8,3.8,98.3%,2022,WR,18
60,Marcus Johnson,FA,3,6,36,12.0,14,0,0,0,0,0,0,1,3.6,3.6,0.0%,2022,WR,18
61,JuJu Smith-Schuster,KC,2,2,35,17.5,28,1,0,0,0,0,0,1,3.5,3.5,3.9%,2022,WR,18
62,Chris Godwin,TB,6,7,55,9.2,17,0,0,0,0,0,1,1,3.5,3.5,45.3%,2022,WR,18
63,Mike Williams,PIT,4,5,32,8.0,18,0,0,0,0,0,0,1,3.2,3.2,18.1%,2022,WR,18
64,Chase Claypool,FA,2,6,29,14.5,20,1,0,0,0,0,0,1,2.9,2.9,1.4%,2022,WR,18
65,Marvin Jones Jr.,FA,2,6,29,14.5,21,1,0,0,0,0,0,1,2.9,2.9,0.0%,2022,WR,18
66,Khalil Shakir,BUF,1,2,28,28.0,28,1,0,0,0,0,0,1,2.8,2.8,74.4%,2022,WR,18
67,Marquez Valdes-Scantling,NO,3,6,27,9.0,13,0,0,0,0,0,0,1,2.7,2.7,17.7%,2022,WR,18
68,Dareke Young,SEA,2,2,24,12.0,12,0,0,0,0,0,0,1,2.4,2.4,0.0%,2022,WR,18
69,Demarcus Robinson,LAR,2,9,24,12.0,13,0,0,0,0,0,0,1,2.4,2.4,17.8%,2022,WR,18
70,Deebo Samuel Sr.,WAS,2,3,20,10.0,11,0,0,1,4,0,0,1,2.4,2.4,84.5%,2022,WR,18
71,Terrace Marshall Jr.,LV,2,3,23,11.5,21,1,0,0,0,0,0,1,2.3,2.3,0.0%,2022,WR,18
72,DeAndre Carter,CHI,3,5,43,14.3,25,1,0,0,0,0,1,1,2.3,2.3,0.1%,2022,WR,18
73,Tyreek Hill,MIA,2,5,23,11.5,15,0,0,0,0,0,0,1,2.3,2.3,92.8%,2022,WR,18
74,Jalen Reagor,LAC,2,2,17,8.5,10,0,0,1,5,0,0,1,2.2,2.2,0.0%,2022,WR,18
75,Amari Rodgers,FA,3,4,22,7.3,14,0,0,0,0,0,0,1,2.2,2.2,1.0%,2022,WR,18
76,Zay Jones,ARI,4,6,21,5.3,8,0,0,0,0,0,0,1,2.1,2.1,3.6%,2022,WR,18
77,Cade Johnson,FA,2,2,21,10.5,11,0,0,0,0,0,0,1,2.1,2.1,0.0%,2022,WR,18
78,Chris Moore,WAS,2,6,22,11.0,12,0,0,1,-2,0,0,1,2.0,2.0,0.0%,2022,WR,18
79,Isaiah McKenzie,FA,2,3,19,9.5,13,0,0,0,0,0,0,1,1.9,1.9,0.0%,2022,WR,18
80,Treylon Burks,TEN,4,7,19,4.8,9,0,0,0,0,0,0,1,1.9,1.9,2.2%,2022,WR,18
81,T.Y. Hilton,FA,2,4,19,9.5,11,0,0,0,0,0,0,1,1.9,1.9,1.6%,2022,WR,18
82,Dante Pettis,NO,2,6,19,9.5,13,0,0,0,0,0,0,1,1.9,1.9,0.1%,2022,WR,18
83,Brandon Powell,MIN,1,3,2,2.0,2,0,0,1,15,0,0,1,1.7,1.7,0.8%,2022,WR,18
84,Corey Davis,FA,1,3,17,17.0,17,0,0,0,0,0,0,1,1.7,1.7,0.0%,2022,WR,18
85,Steven Sims Jr.,BAL,0,0,0,0,0,0,0,1,16,0,0,1,1.6,1.6,0.0%,2022,WR,18
86,Josh Reynolds,JAC,1,2,16,16.0,16,0,0,0,0,0,0,1,1.6,1.6,1.6%,2022,WR,18
87,Michael Woods II,CLE,1,1,15,15.0,15,0,0,0,0,0,0,1,1.5,1.5,0.1%,2022,WR,18
88,Mack Hollins,BUF,2,3,15,7.5,12,0,0,0,0,0,0,1,1.5,1.5,2.5%,2022,WR,18
89,Frank Darby,FA,1,1,15,15.0,15,0,0,0,0,0,0,1,1.5,1.5,0.0%,2022,WR,18
90,Quez Watkins,ARI,2,4,14,7.0,14,0,0,0,0,0,0,1,1.4,1.4,0.0%,2022,WR,18
91,DJ Chark Jr.,LAC,3,4,14,4.7,9,0,0,0,0,0,0,1,1.4,1.4,4.2%,2022,WR,18
92,Tyquan Thornton,KC,1,2,13,13.0,13,0,0,0,0,0,0,1,1.3,1.3,0.1%,2022,WR,18
93,Pharoh Cooper,FA,2,2,6,3.0,3,0,0,2,7,0,0,1,1.3,1.3,0.0%,2022,WR,18
94,Tylan Wallace,BAL,1,1,12,12.0,12,0,0,0,0,0,0,1,1.2,1.2,0.6%,2022,WR,18
95,Trenton Irwin,FA,1,2,12,12.0,12,0,0,0,0,0,0,1,1.2,1.2,0.1%,2022,WR,18
96,Randall Cobb,FA,2,2,11,5.5,7,0,0,0,0,0,0,1,1.1,1.1,1.3%,2022,WR,18
97,Elijah Moore,CLE,1,1,11,11.0,15,0,0,0,0,0,0,1,1.1,1.1,17.4%,2022,WR,18
98,Noah Brown,WAS,1,6,10,10.0,10,0,0,0,0,0,0,1,1.0,1.0,5.8%,2022,WR,18
99,Michael Gallup,FA,1,6,10,10.0,10,0,0,0,0,0,0,1,1.0,1.0,1.0%,2022,WR,18
100,DJ Moore,CHI,1,4,10,10.0,10,0,0,0,0,0,0,1,1.0,1.0,86.7%,2022,WR,18
