Rank,Team,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Jalen Hurts,PHI,16,20,80.0,236,11.8,1,0,0,10,37,3,0,1,35.1,35.1,91.6%,2024,QB,8
2,Bo Nix,DEN,28,37,75.7,284,7.7,3,0,2,5,4,1,0,1,29.8,29.8,73.0%,2024,QB,8
3,Kirk Cousins,ATL,23,29,79.3,276,9.5,4,0,2,3,16,0,0,1,28.6,28.6,43.6%,2024,QB,8
4,Brock Purdy,SF,18,26,69.2,260,10.0,1,0,2,8,56,1,0,1,26.0,26.0,79.2%,2024,QB,8
5,Matthew Stafford,LAR,25,34,73.5,279,8.2,4,1,0,3,-4,0,0,1,25.8,25.8,54.5%,2024,QB,8
6,Baker Mayfield,TB,37,50,74.0,330,6.6,3,2,0,3,11,0,0,1,24.3,24.3,86.5%,2024,QB,8
7,Trevor Lawrence,JAC,21,32,65.6,308,9.6,2,1,1,4,10,1,1,1,24.3,24.3,30.9%,2024,QB,8
8,Lamar Jackson,BAL,23,38,60.5,289,7.6,2,0,3,8,46,0,0,1,24.2,24.2,97.0%,2024,QB,8
9,Justin Herbert,LAC,20,32,62.5,279,8.7,2,0,3,4,49,0,0,1,24.1,24.1,77.4%,2024,QB,8
10,Jameis Winston,CLE,27,41,65.9,334,8.1,3,0,2,2,2,0,1,1,23.6,23.6,19.6%,2024,QB,8
11,Kyler Murray,ARI,26,36,72.2,307,8.5,2,0,0,5,19,0,0,1,22.2,22.2,84.0%,2024,QB,8
12,Jayden Daniels,WAS,21,38,55.3,326,8.6,1,0,2,8,52,0,0,1,22.2,22.2,94.0%,2024,QB,8
13,Mason Rudolph,TEN,22,38,57.9,266,7.0,1,2,1,4,29,1,0,1,21.5,21.5,3.0%,2024,QB,8
14,Josh Allen,BUF,24,34,70.6,283,8.3,2,1,1,7,25,0,0,1,20.8,20.8,97.2%,2024,QB,8
15,Patrick Mahomes II,KC,27,38,71.1,262,6.9,2,1,1,6,17,0,0,1,19.2,19.2,92.9%,2024,QB,8
16,Sam Darnold,MIN,18,25,72.0,240,9.6,2,0,3,3,6,0,0,1,18.2,18.2,77.4%,2024,QB,8
17,Aaron Rodgers,NYJ,17,28,60.7,233,8.3,2,0,1,0,0,0,0,1,17.3,17.3,47.5%,2024,QB,8
18,Bryce Young,CAR,24,37,64.9,224,6.1,2,2,2,3,6,0,0,1,15.6,15.6,28.7%,2024,QB,8
19,Dak Prescott,DAL,25,38,65.8,243,6.4,2,2,2,1,-1,0,0,1,15.6,15.6,37.8%,2024,QB,8
20,Jared Goff,DET,12,15,80.0,85,5.7,3,0,4,1,1,0,0,1,15.5,15.5,83.6%,2024,QB,8
21,Gardner Minshew II,FA,24,30,80.0,209,7.0,2,0,5,2,6,0,1,1,15.0,15.0,6.2%,2024,QB,8
22,Tua Tagovailoa,MIA,28,38,73.7,234,6.2,1,0,1,3,13,0,0,1,14.7,14.7,62.5%,2024,QB,8
23,Joe Burrow,CIN,26,37,70.3,234,6.3,1,1,1,3,15,0,0,1,13.9,13.9,92.1%,2024,QB,8
24,Russell Wilson,PIT,20,28,71.4,278,9.9,1,0,4,3,7,0,1,1,13.8,13.8,48.0%,2024,QB,8
25,Anthony Richardson,IND,10,32,31.3,175,5.5,1,1,5,6,45,0,1,1,12.5,12.5,58.2%,2024,QB,8
26,C.J. Stroud,HOU,25,37,67.6,285,7.7,1,0,2,1,-10,0,1,1,12.4,12.4,79.4%,2024,QB,8
27,Drake Maye,NE,3,6,50.0,23,3.8,0,0,1,3,46,1,0,1,11.5,11.5,32.1%,2024,QB,8
28,Caleb Williams,CHI,10,24,41.7,131,5.5,0,0,3,9,47,0,1,1,9.9,9.9,55.0%,2024,QB,8
29,Geno Smith,SEA,21,29,72.4,212,7.3,0,1,1,5,16,0,0,1,9.1,9.1,49.4%,2024,QB,8
30,Malik Willis,GB,4,5,80.0,56,11.2,1,0,1,4,23,0,0,1,8.5,8.5,2.9%,2024,QB,8
31,Jacoby Brissett,NE,15,24,62.5,132,5.5,0,0,1,3,11,0,0,1,8.4,8.4,3.9%,2024,QB,8
32,Daniel Jones,MIN,24,38,63.2,264,6.9,0,1,4,3,1,0,1,1,7.7,7.7,13.0%,2024,QB,8
33,Jordan Love,GB,14,22,63.6,196,8.9,0,1,0,1,-1,0,0,1,6.7,6.7,81.9%,2024,QB,8
34,Spencer Rattler,NO,12,24,50.0,156,6.5,0,0,3,0,0,0,0,1,6.2,6.2,7.6%,2024,QB,8
35,Jake Haener,NO,9,17,52.9,122,7.2,0,0,2,2,10,0,0,1,5.9,5.9,0.6%,2024,QB,8
36,Hendon Hooker,DET,2,3,66.7,6,2.0,0,0,0,0,0,0,0,1,0.2,0.2,4.7%,2024,QB,8
37,Justin Fields,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2%,2024,QB,8
38,Zach Wilson,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9%,2024,QB,8
39,Kenny Pickett,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2%,2024,QB,8
40,Davis Mills,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%,2024,QB,8
41,Kyle Trask,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0%,2024,QB,8
42,J.J. McCarthy,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1%,2024,QB,8
43,Adrian Martinez,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,8
44,Malik Cunningham,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1%,2024,QB,8
45,Sam Howell,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8%,2024,QB,8
46,Will Levis,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1%,2024,QB,8
47,Emory Jones,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,8
48,Michael Penix Jr.,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.1%,2024,QB,8
49,Sean Clifford,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8%,2024,QB,8
50,Desmond Ridder,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0%,2024,QB,8
51,Feleipe Franks,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,8
52,Trey Lance,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6%,2024,QB,8
53,Dorian Thompson-Robinson,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1%,2024,QB,8
54,Mac Jones,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6%,2024,QB,8
55,Ben DiNucci,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,8
56,Sam Ehlinger,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,8
57,Austin Reed,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,8
58,Carter Bradley,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,8
59,Jack Plummer,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,8
60,Jason Bean,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,8
61,John Rhys Plumlee,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,8
62,Joe Milton III,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6%,2024,QB,8
63,Tyson Bagent,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0%,2024,QB,8
64,Jordan Travis,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6%,2024,QB,8
65,Tommy DeVito,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0%,2024,QB,8
66,Tanner Mordecai,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4%,2024,QB,8
67,Clayton Tune,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0%,2024,QB,8
68,Jaren Hall,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1%,2024,QB,8
69,Stetson Bennett,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%,2024,QB,8
70,Bailey Zappe,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6%,2024,QB,8
71,Skylar Thompson,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0%,2024,QB,8
72,Kedon Slovis,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,8
73,Michael Pratt,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0%,2024,QB,8
74,Devin Leary,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1%,2024,QB,8
75,Tanner McKee,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6%,2024,QB,8
76,Aidan O'Connell,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0%,2024,QB,8
77,Sam Hartman,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,8
78,Chris Oladokun,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,8
79,Jake Fromm,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,8
80,Andy Dalton,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5%,2024,QB,8
81,Tyrod Taylor,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4%,2024,QB,8
82,Ben Chappell,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,8
83,Adam Froman,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,8
84,Erik Ainge,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,8
85,Hunter Cantwell,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,8
86,Teddy Bridgewater,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8%,2024,QB,8
87,Case Keenum,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,8
88,Joe Flacco,IND,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,8.4%,2024,QB,8
89,Josh Johnson,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%,2024,QB,8
90,Derek Carr,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5%,2024,QB,8
91,Mike White,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0%,2024,QB,8
92,Tim Boyle,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,8
93,Kyle Allen,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3%,2024,QB,8
94,Nick Mullens,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6%,2024,QB,8
95,C.J. Beathard,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,8
96,Cooper Rush,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1%,2024,QB,8
97,Taysom Hill,NO,1,1,100.0,3,3.0,0,0,0,4,20,0,0,1,0.0,0.0,27.7%,2024,QB,8
98,Tyler Huntley,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8%,2024,QB,8
99,Shane Buechele,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,8
100,John Wolford,JAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,8
101,Drew Lock,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4%,2024,QB,8
102,Will Grier,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,8
103,Jarrett Stidham,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4%,2024,QB,8
104,Brett Rypien,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,8
105,Easton Stick,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,8
106,Jake Browning,CIN,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,4.2%,2024,QB,8
107,Joshua Dobbs,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4%,2024,QB,8
108,Marcus Mariota,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7%,2024,QB,8
109,Taylor Heinicke,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1%,2024,QB,8
110,Jimmy Garoppolo,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8%,2024,QB,8
111,Brett Smith,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,8
112,Deshaun Watson,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6%,2024,QB,8
113,Brandon Allen,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9%,2024,QB,8
114,Carson Wentz,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1%,2024,QB,8
115,Jeff Driskel,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,QB,8
116,Mitchell Trubisky,BUF,0,0,0,0,0,0,0,0,3,-3,0,0,1,-0.3,-0.3,0.7%,2024,QB,8
