Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Taysom Hill,NO,8,10,50,6.3,14,0,0,7,138,3,1,1,34.5,34.5,27.7%,2024,TE,11
2,Jonnu Smith,MIA,6,8,101,16.8,57,1,2,0,0,0,0,1,22.1,22.1,77.6%,2024,TE,11
3,Brock Bowers,LV,13,16,126,9.7,23,1,1,1,-3,0,0,1,18.3,18.3,91.6%,2024,TE,11
4,Noah Gray,KC,4,5,23,5.8,14,0,2,0,0,0,0,1,14.3,14.3,22.5%,2024,TE,11
5,Will Dissly,LAC,4,6,80,20.0,29,3,1,0,0,0,0,1,14.0,14.0,22.8%,2024,TE,11
6,Zach Ertz,WAS,6,7,47,7.8,16,0,1,0,0,0,0,1,12.7,12.7,57.5%,2024,TE,11
7,David Njoku,CLE,9,9,81,9.0,18,0,0,0,0,0,0,1,10.1,10.1,74.6%,2024,TE,11
8,Juwan Johnson,NO,3,3,30,10.0,20,1,1,0,0,0,0,1,9.0,9.0,19.4%,2024,TE,11
9,Colby Parkinson,LAR,1,1,19,19.0,19,0,1,0,0,0,0,1,7.9,7.9,9.6%,2024,TE,11
10,Nate Adkins,DEN,1,1,12,12.0,12,0,1,0,0,0,0,1,7.2,7.2,1.3%,2024,TE,11
11,Kenny Yeboah,NYJ,1,1,11,11.0,11,0,1,0,0,0,0,1,7.1,7.1,0.0%,2024,TE,11
12,Brock Wright,DET,1,1,5,5.0,5,0,1,0,0,0,0,1,6.5,6.5,1.9%,2024,TE,11
13,Hunter Henry,NE,6,9,63,10.5,15,0,0,0,0,0,0,1,6.3,6.3,53.6%,2024,TE,11
14,Dallas Goedert,PHI,5,5,61,12.2,32,2,0,0,0,0,0,1,6.1,6.1,57.2%,2024,TE,11
15,Luke Schoonmaker,DAL,6,10,56,9.3,24,1,0,0,0,0,0,1,5.6,5.6,4.6%,2024,TE,11
16,Isaiah Likely,BAL,4,5,75,18.8,42,1,0,0,0,0,1,1,5.5,5.5,34.2%,2024,TE,11
17,Foster Moreau,NO,3,4,50,16.7,22,1,0,0,0,0,0,1,5.0,5.0,2.4%,2024,TE,11
18,Darnell Washington,PIT,2,4,42,21.0,25,1,0,0,0,0,0,1,4.2,4.2,3.2%,2024,TE,11
19,Cole Kmet,CHI,3,3,42,14.0,25,1,0,0,0,0,0,1,4.2,4.2,42.7%,2024,TE,11
20,Brevyn Spann-Ford,DAL,4,5,42,10.5,17,0,0,0,0,0,0,1,4.2,4.2,0.0%,2024,TE,11
21,Dawson Knox,BUF,4,6,40,10.0,24,1,0,0,0,0,0,1,4.0,4.0,11.4%,2024,TE,11
22,Austin Hooper,NE,4,4,35,8.8,19,0,0,0,0,0,0,1,3.5,3.5,1.9%,2024,TE,11
23,Josh Oliver,MIN,3,3,34,11.3,21,1,0,0,0,0,0,1,3.4,3.4,1.4%,2024,TE,11
24,Dalton Schultz,HOU,5,7,33,6.6,12,0,0,0,0,0,0,1,3.3,3.3,54.4%,2024,TE,11
25,Evan Engram,JAC,5,7,28,5.6,9,0,0,0,0,0,0,1,2.8,2.8,57.4%,2024,TE,11
26,Julian Hill,MIA,2,3,28,14.0,17,0,0,0,0,0,0,1,2.8,2.8,0.1%,2024,TE,11
27,Mark Andrews,BAL,2,3,22,11.0,14,0,0,0,0,0,0,1,2.2,2.2,89.5%,2024,TE,11
28,Shane Zylstra,DET,1,1,22,22.0,22,1,0,0,0,0,0,1,2.2,2.2,1.1%,2024,TE,11
29,Jordan Akins,CLE,1,4,19,19.0,19,0,0,0,0,0,0,1,1.9,1.9,1.2%,2024,TE,11
30,Chig Okonkwo,TEN,2,4,19,9.5,12,0,0,0,0,0,0,1,1.9,1.9,34.6%,2024,TE,11
31,Mo Alie-Cox,IND,2,3,17,8.5,12,0,0,0,0,0,0,1,1.7,1.7,0.6%,2024,TE,11
32,John Bates,WAS,2,3,17,8.5,9,0,0,0,0,0,0,1,1.7,1.7,1.1%,2024,TE,11
33,Cade Stover,HOU,2,2,15,7.5,12,0,0,0,0,0,0,1,1.5,1.5,4.5%,2024,TE,11
34,AJ Barner,SEA,2,4,15,7.5,9,0,0,0,0,0,0,1,1.5,1.5,8.3%,2024,TE,11
35,Pat Freiermuth,PIT,2,2,14,7.0,9,0,0,0,0,0,0,1,1.4,1.4,63.9%,2024,TE,11
36,T.J. Hockenson,MIN,2,3,13,6.5,9,0,0,0,0,0,0,1,1.3,1.3,83.0%,2024,TE,11
37,Tanner Hudson,CIN,2,2,13,6.5,9,0,0,0,0,0,0,1,1.3,1.3,1.1%,2024,TE,11
38,Johnny Mundt,MIN,1,1,13,13.0,13,0,0,0,0,0,0,1,1.3,1.3,0.6%,2024,TE,11
39,Peyton Hendershot,KC,1,1,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,0.1%,2024,TE,11
40,Jake Ferguson,DAL,1,1,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,67.5%,2024,TE,11
41,Kyle Pitts,ATL,1,3,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,73.0%,2024,TE,11
42,Drew Ogletree,IND,1,1,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,1.1%,2024,TE,11
43,Travis Kelce,KC,2,4,8,4.0,6,0,0,0,0,0,0,1,0.8,0.8,94.1%,2024,TE,11
44,Tyler Conklin,NYJ,1,2,7,7.0,7,0,0,1,0,0,0,1,0.7,0.7,19.2%,2024,TE,11
45,Eric Saubert,SF,1,1,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,1.0%,2024,TE,11
46,Nick Vannett,TEN,1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.0%,2024,TE,11
47,Jeremy Ruckert,NYJ,1,2,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.6%,2024,TE,11
48,Josh Whyle,TEN,1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,1.2%,2024,TE,11
49,Tucker Fisk,LAC,1,2,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,1.0%,2024,TE,11
50,Brenton Strange,JAC,1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,19.5%,2024,TE,11
51,Drew Sample,CIN,1,2,9,9.0,9,0,0,1,-4,0,0,1,0.5,0.5,0.9%,2024,TE,11
52,Zach Davidson,BUF,1,1,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,1.0%,2024,TE,11
53,Ross Dwelley,ATL,1,1,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,0.0%,2024,TE,11
54,Michael Mayer,LV,1,3,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,13.6%,2024,TE,11
55,Kylen Granson,IND,1,2,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,1.2%,2024,TE,11
56,Luke Farrell,JAC,1,2,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3,0.0%,2024,TE,11
57,Durham Smythe,FA,1,1,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3,0.1%,2024,TE,11
58,Tre' McKitty,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,TE,11
59,Tommy Tremble,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4%,2024,TE,11
60,Hunter Long,LAR,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2024,TE,11
61,Charlie Kolar,BAL,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2024,TE,11
62,Dominique Dafney,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,TE,11
63,Matt Orzech,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,TE,11
64,Dalton Keene,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,TE,11
65,Josiah Deguara,JAC,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2024,TE,11
66,Adam Trautman,DEN,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%,2024,TE,11
67,Harrison Bryant,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,TE,11
