Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Jayden Reed,GB,4,6,138,34.5,70,3,1,1,33,1,0,1,29.1,29.1,82.1%,2024,WR,1
2,Allen Lazard,NYJ,6,9,89,14.8,36,2,2,0,0,0,0,1,20.9,20.9,6.7%,2024,WR,1
3,Jameson Williams,DET,5,9,121,24.2,52,3,1,1,13,0,0,1,19.4,19.4,80.0%,2024,WR,1
4,Tyreek Hill,MIA,7,12,130,18.6,80,2,1,0,0,0,0,1,19.0,19.0,92.8%,2024,WR,1
5,Xavier Worthy,KC,2,3,47,23.5,35,1,1,1,21,1,0,1,18.8,18.8,78.2%,2024,WR,1
6,Alec Pierce,IND,3,3,125,41.7,60,2,1,0,0,0,0,1,18.5,18.5,18.9%,2024,WR,1
7,Mike Evans,TB,5,6,61,12.2,24,1,2,0,0,0,0,1,18.1,18.1,94.8%,2024,WR,1
8,Cooper Kupp,LAR,14,21,110,7.9,21,2,1,2,10,0,0,1,18.0,18.0,90.9%,2024,WR,1
9,A.J. Brown,PHI,5,10,119,23.8,67,2,1,0,0,0,0,1,17.9,17.9,96.7%,2024,WR,1
10,Stefon Diggs,HOU,6,6,33,5.5,10,0,2,1,6,0,0,1,15.9,15.9,46.3%,2024,WR,1
11,Chris Godwin,TB,8,8,83,10.4,24,1,1,0,0,0,0,1,14.3,14.3,45.3%,2024,WR,1
12,Deebo Samuel Sr.,WAS,5,9,54,10.8,25,1,0,8,23,1,0,1,13.7,13.7,84.5%,2024,WR,1
13,Rashid Shaheed,NO,3,5,73,24.3,59,1,1,0,0,0,0,1,13.3,13.3,31.4%,2024,WR,1
14,Justin Jefferson,MIN,4,6,59,14.8,44,1,1,0,0,0,0,1,11.9,11.9,98.3%,2024,WR,1
15,Nico Collins,HOU,6,8,117,19.5,55,1,0,0,0,0,0,1,11.7,11.7,95.3%,2024,WR,1
16,Ashton Dulin,IND,1,1,54,54.0,54,1,1,0,0,0,0,1,11.4,11.4,0.0%,2024,WR,1
17,Jaylen Waddle,MIA,5,5,109,21.8,63,2,0,1,3,0,0,1,11.2,11.2,79.3%,2024,WR,1
18,Brian Thomas Jr.,JAC,4,4,47,11.8,18,0,1,0,0,0,0,1,10.7,10.7,86.3%,2024,WR,1
19,Brandin Cooks,DAL,4,7,40,10.0,21,1,1,1,5,0,0,1,10.5,10.5,18.2%,2024,WR,1
20,Rashee Rice,KC,7,9,103,14.7,33,1,0,0,0,0,0,1,10.3,10.3,42.8%,2024,WR,1
21,Khalil Shakir,BUF,3,3,42,14.0,19,0,1,0,0,0,0,1,10.2,10.2,74.4%,2024,WR,1
22,Ladd McConkey,LAC,5,7,39,7.8,11,0,1,0,0,0,0,1,9.9,9.9,85.2%,2024,WR,1
23,Jalen McMillan,TB,1,3,32,32.0,32,1,1,0,0,0,0,1,9.2,9.2,54.0%,2024,WR,1
24,CeeDee Lamb,DAL,5,10,61,12.2,34,1,0,3,25,0,0,1,8.6,8.6,87.2%,2024,WR,1
25,Mack Hollins,BUF,2,2,25,12.5,14,0,1,0,0,0,0,1,8.5,8.5,2.5%,2024,WR,1
26,Jerry Jeudy,CLE,3,8,25,8.3,15,0,1,0,0,0,0,1,8.5,8.5,72.7%,2024,WR,1
27,DeVonta Smith,PHI,7,8,84,12.0,25,1,0,0,0,0,0,1,8.4,8.4,89.2%,2024,WR,1
28,Jalen Nailor,MIN,1,1,21,21.0,21,1,1,0,0,0,0,1,8.1,8.1,6.6%,2024,WR,1
29,Tyler Johnson,LAR,5,7,79,15.8,63,1,0,0,0,0,0,1,7.9,7.9,0.9%,2024,WR,1
30,Tyler Lockett,FA,6,7,77,12.8,19,0,0,0,0,0,0,1,7.7,7.7,44.2%,2024,WR,1
31,George Pickens,PIT,6,7,85,14.2,40,2,0,1,-10,0,0,1,7.5,7.5,88.7%,2024,WR,1
32,Christian Watson,GB,3,5,13,4.3,6,0,1,0,0,0,0,1,7.3,7.3,51.0%,2024,WR,1
33,Malik Nabers,NYG,5,7,66,13.2,25,2,0,0,0,0,0,1,6.6,6.6,90.2%,2024,WR,1
34,Michael Wilson,ARI,1,2,5,5.0,5,0,1,0,0,0,0,1,6.5,6.5,16.9%,2024,WR,1
35,Jakobi Meyers,LV,3,3,61,20.3,33,1,0,1,3,0,0,1,6.4,6.4,72.7%,2024,WR,1
36,Jauan Jennings,SF,5,5,64,12.8,22,1,0,0,0,0,0,1,6.4,6.4,70.3%,2024,WR,1
37,Ja'Marr Chase,CIN,6,6,62,10.3,28,1,0,0,0,0,0,1,6.2,6.2,94.0%,2024,WR,1
38,Gabe Davis,JAC,3,3,62,20.7,22,3,0,0,0,0,0,1,6.2,6.2,18.0%,2024,WR,1
39,Garrett Wilson,NYJ,6,11,60,10.0,16,0,0,0,0,0,0,1,6.0,6.0,91.1%,2024,WR,1
40,KaVontae Turpin,DAL,0,1,0,0,0,0,0,0,0,0,0,1,6.0,6.0,6.7%,2024,WR,1
41,Tank Dell,HOU,3,7,40,13.3,23,1,0,2,19,0,0,1,5.9,5.9,66.8%,2024,WR,1
42,Davante Adams,FA,5,6,59,11.8,23,1,0,0,0,0,0,1,5.9,5.9,91.0%,2024,WR,1
43,Wan'Dale Robinson,NYG,6,12,44,7.3,15,0,0,1,14,0,0,1,5.8,5.8,36.9%,2024,WR,1
44,Rashod Bateman,BAL,2,5,53,26.5,38,1,0,0,0,0,0,1,5.3,5.3,35.3%,2024,WR,1
45,Ray-Ray McCloud III,ATL,4,7,52,13.0,20,1,0,0,0,0,0,1,5.2,5.2,16.2%,2024,WR,1
46,Zay Flowers,BAL,6,10,37,6.2,19,0,0,2,14,0,0,1,5.1,5.1,90.3%,2024,WR,1
47,Keon Coleman,BUF,4,5,51,12.8,28,1,0,0,0,0,0,1,5.1,5.1,51.9%,2024,WR,1
48,Greg Dortch,ARI,6,8,47,7.8,14,0,0,1,4,0,0,1,5.1,5.1,4.5%,2024,WR,1
49,Romeo Doubs,GB,4,7,50,12.5,19,0,0,0,0,0,0,1,5.0,5.0,47.5%,2024,WR,1
50,DJ Moore,CHI,5,8,36,7.2,13,0,0,1,14,0,0,1,5.0,5.0,86.7%,2024,WR,1
51,Calvin Ridley,TEN,3,7,50,16.7,22,2,0,0,0,0,0,1,5.0,5.0,77.8%,2024,WR,1
52,Adam Thielen,CAR,3,4,49,16.3,32,1,0,0,0,0,0,1,4.9,4.9,61.9%,2024,WR,1
53,Josh Reynolds,JAC,5,8,45,9.0,25,1,0,0,0,0,0,1,4.5,4.5,1.6%,2024,WR,1
54,Demarcus Robinson,LAR,4,7,42,10.5,14,0,0,0,0,0,0,1,4.2,4.2,17.8%,2024,WR,1
55,Puka Nacua,LAR,4,4,35,8.8,16,0,0,1,7,0,0,1,4.2,4.2,95.5%,2024,WR,1
56,Devaughn Vele,DEN,8,8,39,4.9,9,0,0,0,0,0,0,1,3.9,3.9,13.4%,2024,WR,1
57,Quentin Johnston,LAC,3,5,38,12.7,16,0,0,0,0,0,0,1,3.8,3.8,50.5%,2024,WR,1
58,Courtland Sutton,DEN,4,12,38,9.5,17,0,0,0,0,0,0,1,3.8,3.8,84.6%,2024,WR,1
59,Xavier Legette,CAR,4,7,35,8.8,18,0,0,0,0,0,0,1,3.5,3.5,34.2%,2024,WR,1
60,Jordan Addison,MIN,3,4,35,11.7,16,0,0,0,0,0,0,1,3.5,3.5,85.1%,2024,WR,1
61,Michael Pittman Jr.,IND,4,8,31,7.8,13,0,0,0,0,0,0,1,3.1,3.1,70.7%,2024,WR,1
62,Christian Kirk,JAC,1,4,30,30.0,30,1,0,0,0,0,0,1,3.0,3.0,34.9%,2024,WR,1
63,Keenan Allen,CHI,4,11,29,7.3,9,0,0,0,0,0,0,1,2.9,2.9,76.2%,2024,WR,1
64,DK Metcalf,SEA,3,4,29,9.7,12,0,0,0,0,0,0,1,2.9,2.9,88.3%,2024,WR,1
65,Brandon Aiyuk,SF,2,5,28,14.0,14,0,0,0,0,0,0,1,2.8,2.8,43.5%,2024,WR,1
66,Tyquan Thornton,KC,2,3,27,13.5,17,0,0,0,0,0,0,1,2.7,2.7,0.1%,2024,WR,1
67,Darius Slayton,NYG,3,4,26,8.7,11,0,0,0,0,0,0,1,2.6,2.6,9.9%,2024,WR,1
68,Andrei Iosivas,CIN,3,6,26,8.7,13,0,0,0,0,0,0,1,2.6,2.6,11.4%,2024,WR,1
69,Justin Watson,KC,1,1,25,25.0,25,1,0,0,0,0,0,1,2.5,2.5,1.8%,2024,WR,1
70,Jonathan Mingo,DAL,2,5,40,20.0,35,1,0,1,3,0,1,1,2.3,2.3,2.7%,2024,WR,1
71,Tre Tucker,LV,2,3,22,11.0,14,0,0,0,0,0,0,1,2.2,2.2,12.3%,2024,WR,1
72,K.J. Osborn,WAS,3,6,21,7.0,9,0,0,0,0,0,0,1,2.1,2.1,1.3%,2024,WR,1
73,Jaxon Smith-Njigba,SEA,2,2,19,9.5,10,0,0,0,0,0,0,1,1.9,1.9,85.4%,2024,WR,1
74,Trey Palmer,TB,1,2,19,19.0,19,0,0,0,0,0,0,1,1.9,1.9,2.4%,2024,WR,1
75,Marquez Valdes-Scantling,NO,1,2,19,19.0,19,0,0,0,0,0,0,1,1.9,1.9,17.7%,2024,WR,1
76,Diontae Johnson,BAL,2,6,19,9.5,11,0,0,0,0,0,0,1,1.9,1.9,39.6%,2024,WR,1
77,Tyler Boyd,TEN,3,5,18,6.0,11,0,0,0,0,0,0,1,1.8,1.8,4.6%,2024,WR,1
78,Jalen Brooks,DAL,1,1,18,18.0,18,0,0,0,0,0,0,1,1.8,1.8,0.8%,2024,WR,1
79,Luke McCaffrey,WAS,3,3,18,6.0,10,0,0,0,0,0,0,1,1.8,1.8,7.9%,2024,WR,1
80,Terry McLaurin,WAS,2,4,17,8.5,11,0,0,0,0,0,0,1,1.7,1.7,91.3%,2024,WR,1
81,Amari Cooper,BUF,2,9,16,8.0,10,0,0,0,0,0,0,1,1.6,1.6,75.3%,2024,WR,1
82,Drake London,ATL,2,3,15,7.5,8,0,0,0,0,0,0,1,1.5,1.5,91.6%,2024,WR,1
83,Darnell Mooney,ATL,1,3,15,15.0,15,0,0,0,0,0,0,1,1.5,1.5,67.9%,2024,WR,1
84,Curtis Samuel,BUF,2,2,15,7.5,8,0,0,0,0,0,0,1,1.5,1.5,17.8%,2024,WR,1
85,Joshua Palmer,LAC,2,4,15,7.5,11,0,0,0,0,0,0,1,1.5,1.5,18.9%,2024,WR,1
86,Olamide Zaccheaus,WAS,1,3,15,15.0,15,0,0,0,0,0,0,1,1.5,1.5,8.1%,2024,WR,1
87,David Moore,CAR,1,3,14,14.0,14,0,0,0,0,0,0,1,1.4,1.4,1.4%,2024,WR,1
88,Amon-Ra St. Brown,DET,3,6,13,4.3,5,0,0,0,0,0,0,1,1.3,1.3,97.2%,2024,WR,1
89,DeMario Douglas,NE,2,3,12,6.0,9,0,0,0,0,0,0,1,1.2,1.2,28.9%,2024,WR,1
90,Jalen Tolbert,DAL,1,2,12,12.0,12,0,0,0,0,0,0,1,1.2,1.2,15.7%,2024,WR,1
91,Kalif Raymond,DET,0,0,0,0,0,0,0,1,12,0,0,1,1.2,1.2,2.6%,2024,WR,1
92,Rome Odunze,CHI,1,4,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,62.7%,2024,WR,1
93,Chris Olave,NO,2,2,11,5.5,17,0,0,0,0,0,0,1,1.1,1.1,68.4%,2024,WR,1
94,Elijah Moore,CLE,3,6,9,3.0,4,0,0,0,0,0,0,1,0.9,0.9,17.4%,2024,WR,1
95,Derius Davis,LAC,0,0,0,0,0,0,0,2,9,0,0,1,0.9,0.9,0.8%,2024,WR,1
96,DJ Turner,LV,1,1,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,0.6%,2024,WR,1
97,DeAndre Hopkins,KC,1,1,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,72.8%,2024,WR,1
98,Calvin Austin III,PIT,1,2,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,10.7%,2024,WR,1
99,Trenton Irwin,FA,1,2,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.1%,2024,WR,1
100,DeAndre Carter,CHI,1,2,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.1%,2024,WR,1
101,Mason Tipton,NO,1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,1.1%,2024,WR,1
102,Nelson Agholor,BAL,1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,1.2%,2024,WR,1
103,Ja'Lynn Polk,NE,1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,12.7%,2024,WR,1
104,Jamison Crowder,WAS,1,1,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,0.7%,2024,WR,1
105,Marvin Harrison Jr.,ARI,1,3,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,88.9%,2024,WR,1
106,Treylon Burks,TEN,1,2,2,2.0,2,0,0,2,1,0,0,1,0.3,0.3,2.2%,2024,WR,1
107,Parker Washington,JAC,1,1,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3,5.7%,2024,WR,1
108,Devin Duvernay,JAC,0,0,0,0,0,0,0,1,3,0,0,1,0.3,0.3,0.2%,2024,WR,1
109,Xavier Hutchinson,HOU,1,1,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3,1.2%,2024,WR,1
110,Cedric Tillman,CLE,1,1,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3,28.9%,2024,WR,1
111,Adonai Mitchell,IND,1,5,2,2.0,2,0,0,0,0,0,0,1,0.2,0.2,18.4%,2024,WR,1
112,Laviska Shenault Jr.,FA,1,1,0,0.0,0,0,0,1,1,0,0,1,0.1,0.1,0.1%,2024,WR,1
113,Van Jefferson,PIT,1,2,1,1.0,1,0,0,0,0,0,0,1,0.1,0.1,1.5%,2024,WR,1
114,Kevin Austin Jr.,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2%,2024,WR,1
115,Cornelius Johnson,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,1
116,Makai Polk,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,1
117,Ontaria Wilson,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,1
118,Kearis Jackson,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,1
119,Chris Blair,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,1
120,Malik Cunningham,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1%,2024,WR,1
121,Kayshon Boutte,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8%,2024,WR,1
122,Jermaine Burton,CIN,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,7.8%,2024,WR,1
123,John Metchie III,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8%,2024,WR,1
124,Dee Eskridge,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,1
125,Javon Baker,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0%,2024,WR,1
126,Ben Skowronek,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,1
127,Dax Milne,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,1
128,Jaelon Darden,SEA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2024,WR,1
129,Ronnie Bell,DET,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2024,WR,1
130,Rakim Jarrett,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9%,2024,WR,1
131,James Proche II,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,1
132,Isaiah Hodgins,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,1
133,Quintez Cephus,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,1
134,Easop Winston Jr.,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,1
135,Marquez Callaway,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,1
136,Tarik Black,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,1
137,Gunner Olszewski,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,1
138,Tee Higgins,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.7%,2024,WR,1
139,Jalen Reagor,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,1
140,KJ Hamler,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,1
141,Justyn Ross,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,1
142,Nick Westbrook-Ikhine,TEN,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,23.7%,2024,WR,1
143,Rondale Moore,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8%,2024,WR,1
144,Tylan Wallace,BAL,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,2024,WR,1
145,Cody White,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,1
146,Trishton Jackson,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,1
147,Lawrence Cager,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,1
148,Mason Kinsey,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,1
149,Quez Watkins,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,1
150,Scotty Miller,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2024,WR,1
151,Quinton Bell,MIA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2024,WR,1
152,Juwann Winfree,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,1
153,David Sills,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,1
154,Mecole Hardman Jr.,KC,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.2%,2024,WR,1
155,Lil'Jordan Humphrey,DEN,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%,2024,WR,1
156,Stanley Morgan Jr.,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,1
157,D.J. Montgomery,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,1
158,Steven Sims Jr.,BAL,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2024,WR,1
159,Tom Kennedy,DET,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2024,WR,1
160,Malik Taylor,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,1
161,Deonte Harty,BAL,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2024,WR,1
162,Alex Bachman,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,1
163,Nsimba Webster,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,1
164,Kristian Wilkerson,LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3%,2024,WR,1
165,Andre Baccellia,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,1
166,Dan Chisena,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,1
167,Dez Fitzpatrick,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,1
168,Dyami Brown,WAS,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,11.7%,2024,WR,1
169,Ihmir Smith-Marsette,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1%,2024,WR,1
170,Seth Williams,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,1
171,Anthony Schwartz,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,1
172,Tutu Atwell,LAR,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,5.2%,2024,WR,1
173,Roman Wilson,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0%,2024,WR,1
174,Jamari Thrash,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6%,2024,WR,1
175,Ricky Pearsall,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2%,2024,WR,1
176,Brenden Rice,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3%,2024,WR,1
177,Tejhaun Palmer,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,1
178,Anthony Gould,IND,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%,2024,WR,1
179,Tulu Griffin,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0%,2024,WR,1
