Rank,Team,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
56,Jordan Wilkins,FA,5,12,2.4,5,0,0,2,2,6,3.0,0,0,1,1.8,1.8,0.0%,2020,RB,13
57,Latavius Murray,FA,5,17,3.4,6,0,0,2,2,0,0.0,0,0,1,1.7,1.7,0.0%,2020,RB,13
58,Jalen Richard,FA,4,11,2.8,5,0,0,1,1,6,6.0,0,0,1,1.7,1.7,1.0%,2020,RB,13
59,Anthony McFarland Jr.,FA,4,15,3.8,9,0,0,0,1,0,0,0,0,1,1.5,1.5,1.1%,2020,RB,13
60,Antonio Gibson,NE,2,14,7.0,13,0,0,0,0,0,0,0,0,1,1.4,1.4,22.5%,2020,RB,13
61,Zack Moss,CIN,3,9,3.0,7,0,0,1,1,5,5.0,0,0,1,1.4,1.4,33.5%,2020,RB,13
62,Jaylen Samuels,FA,1,1,1.0,1,0,0,3,4,11,3.7,0,0,1,1.2,1.2,0.0%,2020,RB,13
63,DeeJay Dallas,ARI,0,0,0,0,0,0,2,3,11,5.5,0,0,1,1.1,1.1,0.3%,2020,RB,13
64,Patrick Ricard,BAL,0,0,0,0,0,0,2,2,11,5.5,0,0,1,1.1,1.1,0.8%,2020,RB,13
65,Carlos Hyde,FA,2,1,0.5,1,0,0,3,3,10,3.3,0,0,1,1.1,1.1,0.0%,2020,RB,13
66,Kerryon Johnson,FA,3,3,1.0,2,0,0,2,3,8,4.0,0,0,1,1.1,1.1,1.3%,2020,RB,13
67,Benny Snell Jr.,FA,8,5,0.6,4,0,0,2,3,5,2.5,0,0,1,1.0,1.0,0.0%,2020,RB,13
68,Boston Scott,FA,2,9,4.5,6,0,0,0,2,0,0,0,0,1,0.9,0.9,0.0%,2020,RB,13
69,Theo Riddick,FA,3,6,2.0,3,0,0,1,1,3,3.0,0,0,1,0.9,0.9,0.0%,2020,RB,13
70,Elijhaa Penny,FA,2,8,4.0,5,0,0,0,0,0,0,0,0,1,0.8,0.8,0.0%,2020,RB,13
71,Dare Ogunbowale,HOU,2,7,3.5,4,0,0,0,2,0,0,0,0,1,0.7,0.7,1.0%,2020,RB,13
72,Samaje Perine,KC,3,7,2.3,5,0,0,0,0,0,0,0,0,1,0.7,0.7,4.2%,2020,RB,13
73,Dion Lewis,FA,3,6,2.0,3,0,0,0,0,0,0,0,0,1,0.6,0.6,2.0%,2020,RB,13
74,D'Ernest Johnson,JAC,0,0,0,0,0,0,1,1,5,5.0,0,0,1,0.5,0.5,1.1%,2020,RB,13
75,Justice Hill,BAL,0,0,0,0,0,0,1,1,4,4.0,0,0,1,0.4,0.4,24.4%,2020,RB,13
76,Joshua Kelley,TEN,0,0,0,0,0,0,2,2,3,1.5,0,0,1,0.3,0.3,0.0%,2020,RB,13
77,Alec Ingold,MIA,0,0,0,0,0,0,1,1,2,2.0,0,0,1,0.2,0.2,0.6%,2020,RB,13
78,Frank Gore,FA,1,2,2.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,8.4%,2020,RB,13
79,Jakob Johnson,FA,0,0,0,0,0,0,1,1,1,1.0,0,0,1,0.1,0.1,0.0%,2020,RB,13
80,James White,FA,0,0,0,0,0,0,3,4,1,0.3,0,0,1,0.1,0.1,0.1%,2020,RB,13
81,Reggie Gilliam,BUF,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,13
82,Rico Dowdle,DAL,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,73.9%,2020,RB,13
83,Gabe Nabers,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,2020,RB,13
84,Nathan Cottrell,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,13
85,Jonathan Ward,PIT,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,13
86,Scottie Phillips,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,13
87,Xavier Jones,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,13
88,Taiwan Jones,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,2020,RB,13
89,Nick Bellore,WAS,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,4.0%,2020,RB,13
90,Anthony Sherman,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,3.8%,2020,RB,13
91,Cordarrelle Patterson,PIT,10,59,5.9,13,0,1,1,2,4,4.0,0,0,1,0.0,0.0,1.6%,2020,RB,13
92,Jerick McKinnon,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,13
93,Jason Cabinda,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%,2020,RB,13
94,Royce Freeman,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,13
95,Corey Clement,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,13
96,D'Onta Foreman,CLE,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,3.4%,2020,RB,13
97,Cethan Carter,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,13
98,Trayveon Williams,CIN,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.5%,2020,RB,13
99,Darwin Thompson,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,13
100,Andrew Beck,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,13
101,Khari Blasingame,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,13
102,Chandler Cox,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,13
103,Devine Ozigbo,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,2020,RB,13
104,Mike Boone,CAR,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.7%,2020,RB,13
105,Ryan Nall,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,13
106,Buddy Howell,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,13
107,Senorise Perry,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,13
108,Keith Smith,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,13
109,Derek Watt,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,13
110,Andy Janovich,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,13
111,D.J. Foster,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,13
112,Dwayne Washington,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,13
113,Tyler Ervin,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,13
114,Jonathan Williams,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,13
115,J.P. Holtz,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,13
116,Michael Burton,DEN,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2020,RB,13
117,Tevin Coleman,FA,2,-11,-5.5,0,0,0,0,0,0,0,0,0,1,-1.1,-1.1,0.0%,2020,RB,13
