Rank,Team,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
38,Justin Jackson,FA,2,3,1.5,3,0,0,2,2,4,2.0,1,0,1,6.7,6.7,0.0%,2022,RB,4
39,Isiah Pacheco,KC,11,63,5.7,9,0,0,0,0,0,0,0,0,1,6.3,6.3,84.8%,2022,RB,4
40,Antonio Gibson,NE,13,49,3.8,11,0,0,3,3,14,4.7,0,0,1,6.3,6.3,22.5%,2022,RB,4
41,Justice Hill,BAL,8,45,5.6,14,0,0,2,2,12,6.0,0,0,1,5.7,5.7,24.4%,2022,RB,4
42,J.D. McKissic,FA,8,40,5.0,33,1,0,3,4,16,5.3,0,0,1,5.6,5.6,1.0%,2022,RB,4
43,Jonathan Williams,FA,5,48,9.6,23,1,0,0,0,0,0,0,0,1,4.8,4.8,0.0%,2022,RB,4
44,Eno Benjamin,FA,5,36,7.2,15,0,0,1,1,9,9.0,0,0,1,4.5,4.5,0.0%,2022,RB,4
45,Kyle Juszczyk,SF,1,9,9.0,9,0,0,1,1,35,35.0,0,0,1,4.4,4.4,1.2%,2022,RB,4
46,Mark Ingram II,FA,10,30,3.0,8,0,0,3,3,13,4.3,0,0,1,4.3,4.3,3.0%,2022,RB,4
47,Craig Reynolds,DET,2,30,15.0,21,1,0,1,1,12,12.0,0,0,1,4.2,4.2,3.5%,2022,RB,4
48,Darrell Henderson Jr.,FA,7,27,3.9,7,0,0,3,4,12,4.0,0,0,1,3.9,3.9,5.0%,2022,RB,4
49,Travis Etienne Jr.,JAC,8,32,4.0,11,0,0,0,1,0,0,0,0,1,3.2,3.2,81.7%,2022,RB,4
50,Mike Boone,CAR,3,20,6.7,13,0,0,1,3,9,9.0,0,0,1,2.9,2.9,1.7%,2022,RB,4
51,James Robinson,FA,8,29,3.6,9,0,0,0,0,0,0,0,0,1,2.9,2.9,0.0%,2022,RB,4
52,Michael Carter,ARI,9,15,1.7,5,0,0,2,3,14,7.0,0,0,1,2.9,2.9,14.7%,2022,RB,4
53,Javonte Williams,DEN,10,28,2.8,13,0,0,1,1,-1,-1.0,0,0,1,2.7,2.7,69.2%,2022,RB,4
54,Sony Michel,FA,6,11,1.8,4,0,0,3,3,16,5.3,0,0,1,2.7,2.7,0.0%,2022,RB,4
55,Zamir White,LV,2,24,12.0,22,1,0,0,0,0,0,0,0,1,2.4,2.4,30.0%,2022,RB,4
56,Kenneth Walker III,SEA,8,29,3.6,13,0,0,1,1,-5,-5.0,0,0,1,2.4,2.4,81.7%,2022,RB,4
57,Jonathan Taylor,IND,20,42,2.1,11,0,0,1,3,1,1.0,0,1,1,2.3,2.3,92.9%,2022,RB,4
58,Jaylen Warren,PIT,3,18,6.0,14,0,0,1,1,4,4.0,0,0,1,2.2,2.2,68.2%,2022,RB,4
59,JaMycal Hasty,NE,0,0,0,0,0,0,2,2,22,11.0,0,0,1,2.2,2.2,0.7%,2022,RB,4
60,Avery Williams,ATL,1,21,21.0,21,1,0,0,0,0,0,0,0,1,2.1,2.1,0.6%,2022,RB,4
61,Patrick Ricard,BAL,1,3,3.0,3,0,0,3,3,17,5.7,0,0,1,2.0,2.0,0.8%,2022,RB,4
62,Trey Sermon,IND,2,19,9.5,14,0,0,0,0,0,0,0,0,1,1.9,1.9,3.7%,2022,RB,4
63,Darrel Williams,FA,4,19,4.8,13,0,0,0,1,0,0,0,0,1,1.9,1.9,0.0%,2022,RB,4
64,Dontrell Hilliard,FA,0,0,0,0,0,0,4,4,18,4.5,0,0,1,1.8,1.8,0.0%,2022,RB,4
65,Matt Breida,FA,3,18,6.0,13,0,0,0,0,0,0,0,0,1,1.8,1.8,0.0%,2022,RB,4
66,Joshua Kelley,TEN,4,15,3.8,6,0,0,0,2,0,0,0,0,1,1.5,1.5,0.0%,2022,RB,4
67,Cam Akers,MIN,8,13,1.6,6,0,0,0,1,0,0,0,0,1,1.3,1.3,14.2%,2022,RB,4
68,Tony Pollard,TEN,8,6,0.8,9,0,0,1,3,2,2.0,0,0,1,0.8,0.8,80.4%,2022,RB,4
69,Trestan Ebner,FA,6,20,3.3,11,0,0,2,3,8,4.0,0,1,1,0.8,0.8,0.0%,2022,RB,4
70,Zack Moss,CIN,3,6,2.0,5,0,0,0,0,0,0,0,0,1,0.6,0.6,33.5%,2022,RB,4
71,Nyheim Hines,FA,1,0,0.0,0,0,0,2,2,3,1.5,0,0,1,0.3,0.3,0.1%,2022,RB,4
72,D'Onta Foreman,CLE,1,2,2.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,3.4%,2022,RB,4
73,Chris Evans,CIN,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,4
74,Patrick Taylor Jr.,SF,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,16.6%,2022,RB,4
75,Chuba Hubbard,CAR,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,73.0%,2022,RB,4
76,DeeJay Dallas,ARI,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.3%,2022,RB,4
77,Andrew Beck,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,4
78,D'Ernest Johnson,JAC,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%,2022,RB,4
79,Ke'Shawn Vaughn,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2022,RB,4
80,Gary Brightwell,CIN,1,0,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,4
81,Kene Nwangwu,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,4
82,Jake Funk,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,4
83,James Cook,BUF,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,93.1%,2022,RB,4
84,Jerome Ford,CLE,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,64.4%,2022,RB,4
85,Hassan Haskins,LAC,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.9%,2022,RB,4
86,Velus Jones Jr.,CAR,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.1%,2022,RB,4
87,Zander Horvath,FA,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,1.2%,2022,RB,4
88,Nick Bellore,WAS,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,4.0%,2022,RB,4
89,Kenjon Barner,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,4
90,Jerick McKinnon,FA,2,-1,-0.5,0,0,0,1,1,1,1.0,0,0,1,0.0,0.0,0.0%,2022,RB,4
91,Dare Ogunbowale,HOU,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,2022,RB,4
92,Brandin Bryant,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,4
93,C.J. Ham,MIN,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.6%,2022,RB,4
94,Samaje Perine,KC,1,0,0.0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,4.2%,2022,RB,4
95,Marlon Mack,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,4
96,Ty Johnson,BUF,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,5.6%,2022,RB,4
97,Travis Homer,CHI,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.3%,2022,RB,4
98,Benny Snell Jr.,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,4
99,Ameer Abdullah,LV,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,25.1%,2022,RB,4
100,Keith Smith,FA,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,4
101,J.P. Holtz,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,4
102,Brandon Bolden,FA,0,0,0,0,0,0,1,1,-1,-1.0,0,0,1,-0.1,-0.1,0.0%,2022,RB,4
103,Melvin Gordon III,FA,3,8,2.7,7,0,0,0,1,0,0,0,1,1,-1.2,-1.2,0.1%,2022,RB,4
