Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Davante Adams,FA,8,12,177,22.1,45,3,2,0,0,0,0,1,29.7,29.7,91.0%,2022,WR,13
2,A.J. Brown,PHI,8,10,119,14.9,40,2,2,0,0,0,0,1,23.9,23.9,96.7%,2022,WR,13
3,Amon-Ra St. Brown,DET,11,12,114,10.4,15,0,2,1,2,0,0,1,23.6,23.6,97.2%,2022,WR,13
4,Christian Watson,GB,3,6,48,16.0,19,0,1,1,46,1,0,1,21.4,21.4,51.0%,2022,WR,13
5,Tyreek Hill,MIA,9,14,146,16.2,45,1,1,0,0,0,0,1,20.6,20.6,92.8%,2022,WR,13
6,Tyler Lockett,FA,9,12,128,14.2,36,2,1,0,0,0,0,1,18.8,18.8,44.2%,2022,WR,13
7,DK Metcalf,SEA,8,8,127,15.9,40,2,1,0,0,0,0,1,18.7,18.7,88.3%,2022,WR,13
8,Terry McLaurin,WAS,8,12,105,13.1,20,1,1,0,0,0,0,1,16.5,16.5,91.3%,2022,WR,13
9,Garrett Wilson,NYJ,8,15,162,20.3,60,2,0,0,0,0,0,1,16.2,16.2,91.1%,2022,WR,13
10,DeVonta Smith,PHI,5,8,102,20.4,34,3,1,0,0,0,0,1,16.2,16.2,89.2%,2022,WR,13
11,CeeDee Lamb,DAL,5,7,71,14.2,22,2,1,2,23,0,0,1,15.4,15.4,87.2%,2022,WR,13
12,Stefon Diggs,HOU,7,9,92,13.1,19,0,1,0,0,0,0,1,15.2,15.2,46.3%,2022,WR,13
13,Keenan Allen,CHI,6,14,88,14.7,35,1,1,0,0,0,0,1,14.8,14.8,76.2%,2022,WR,13
14,Alec Pierce,IND,4,8,86,21.5,45,1,1,0,0,0,0,1,14.6,14.6,18.9%,2022,WR,13
15,Michael Gallup,FA,4,7,23,5.8,13,0,2,0,0,0,0,1,14.3,14.3,1.0%,2022,WR,13
16,Trent Sherfield Sr.,MIN,1,3,75,75.0,75,1,1,0,0,0,0,1,13.5,13.5,0.1%,2022,WR,13
17,Justin Jefferson,MIN,7,11,45,6.4,10,0,1,2,11,0,0,1,11.6,11.6,98.3%,2022,WR,13
18,Jahan Dotson,PHI,5,9,54,10.8,28,1,1,0,0,0,0,1,11.4,11.4,11.0%,2022,WR,13
19,Christian Kirk,JAC,6,8,104,17.3,37,3,0,0,0,0,0,1,10.4,10.4,34.9%,2022,WR,13
20,Isaiah Hodgins,SF,5,6,44,8.8,12,0,1,0,0,0,0,1,10.4,10.4,0.0%,2022,WR,13
21,Donovan Peoples-Jones,FA,3,3,44,14.7,27,1,0,0,0,0,0,1,10.4,10.4,0.0%,2022,WR,13
22,DJ Chark Jr.,LAC,5,6,98,19.6,41,2,0,0,0,0,0,1,9.8,9.8,4.2%,2022,WR,13
23,Ja'Marr Chase,CIN,7,8,97,13.9,40,2,0,0,0,0,0,1,9.7,9.7,94.0%,2022,WR,13
24,Nico Collins,HOU,3,10,35,11.7,16,0,1,0,0,0,0,1,9.5,9.5,95.3%,2022,WR,13
25,Drake London,ATL,6,12,95,15.8,37,1,0,0,0,0,0,1,9.5,9.5,91.6%,2022,WR,13
26,Tee Higgins,CIN,3,5,35,11.7,14,0,1,0,0,0,0,1,9.5,9.5,87.7%,2022,WR,13
27,Darius Slayton,NYG,6,8,90,15.0,55,1,0,0,0,0,0,1,9.0,9.0,9.9%,2022,WR,13
28,Equanimeous St. Brown,FA,3,4,85,28.3,56,2,0,1,1,0,0,1,8.6,8.6,0.0%,2022,WR,13
29,Curtis Samuel,BUF,6,7,63,10.5,25,2,0,3,23,0,0,1,8.6,8.6,17.8%,2022,WR,13
30,Corey Davis,FA,5,10,85,17.0,31,2,0,0,0,0,0,1,8.5,8.5,0.0%,2022,WR,13
31,Treylon Burks,TEN,1,1,25,25.0,25,1,1,0,0,0,0,1,8.5,8.5,2.2%,2022,WR,13
32,Brandon Powell,MIN,4,4,39,9.8,14,0,0,3,45,0,0,1,8.4,8.4,0.8%,2022,WR,13
33,Gabe Davis,JAC,2,7,15,7.5,8,0,1,0,0,0,0,1,7.5,7.5,18.0%,2022,WR,13
34,Rashid Shaheed,NO,4,4,75,18.8,40,1,0,1,0,0,0,1,7.5,7.5,31.4%,2022,WR,13
35,Ashton Dulin,IND,1,2,14,14.0,14,0,1,0,0,0,0,1,7.4,7.4,0.0%,2022,WR,13
36,Marquez Valdes-Scantling,NO,2,6,71,35.5,42,2,0,0,0,0,0,1,7.1,7.1,17.7%,2022,WR,13
37,Tutu Atwell,LAR,2,5,48,24.0,30,1,0,4,23,0,0,1,7.1,7.1,5.2%,2022,WR,13
38,Allen Lazard,NYJ,5,6,67,13.4,21,2,0,0,0,0,0,1,6.7,6.7,6.7%,2022,WR,13
39,Jerry Jeudy,CLE,4,4,65,16.3,40,1,0,0,0,0,0,1,6.5,6.5,72.7%,2022,WR,13
40,Chris Olave,NO,4,6,65,16.3,26,2,0,0,0,0,0,1,6.5,6.5,68.4%,2022,WR,13
41,Deebo Samuel Sr.,WAS,6,10,58,9.7,12,0,0,4,5,0,0,1,6.3,6.3,84.5%,2022,WR,13
42,Chris Godwin,TB,8,13,63,7.9,14,0,0,0,0,0,0,1,6.3,6.3,45.3%,2022,WR,13
43,Joshua Palmer,LAC,7,11,60,8.6,15,0,0,0,0,0,0,1,6.0,6.0,18.9%,2022,WR,13
