Rank,Team,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
20,Ezekiel Elliott,FA,17,69,4.1,21,1,0,7,9,50,7.1,0,0,1,11.9,11.9,20.4%,2021,RB,6
21,Latavius Murray,FA,9,44,4.9,14,0,1,2,2,12,6.0,0,0,1,11.6,11.6,0.0%,2021,RB,6
22,Devonta Freeman,FA,9,53,5.9,16,0,1,0,2,0,0,0,0,1,11.3,11.3,0.0%,2021,RB,6
23,J.D. McKissic,FA,8,45,5.6,11,0,0,8,10,65,8.1,0,0,1,11.0,11.0,1.0%,2021,RB,6
24,Mark Ingram II,FA,18,73,4.1,24,1,0,2,2,8,4.0,0,0,1,8.1,8.1,3.0%,2021,RB,6
25,Le'Veon Bell,FA,8,18,2.3,7,0,1,0,0,0,0,0,0,1,7.8,7.8,0.2%,2021,RB,6
26,Kareem Hunt,KC,14,66,4.7,17,0,0,3,3,12,4.0,0,0,1,7.8,7.8,48.5%,2021,RB,6
27,Elijhaa Penny,FA,3,15,5.0,6,0,1,1,2,1,1.0,0,0,1,7.6,7.6,0.0%,2021,RB,6
28,Melvin Gordon III,FA,10,50,5.0,10,0,0,3,3,23,7.7,0,0,1,7.3,7.3,0.1%,2021,RB,6
29,James Conner,ARI,16,71,4.4,16,0,0,1,1,0,0.0,0,0,1,7.1,7.1,82.6%,2021,RB,6
30,Devontae Booker,FA,12,41,3.4,14,0,0,4,4,28,7.0,0,0,1,6.9,6.9,0.0%,2021,RB,6
31,Javonte Williams,DEN,11,53,4.8,30,1,0,3,3,15,5.0,0,0,1,6.8,6.8,69.2%,2021,RB,6
32,Miles Sanders,CAR,9,56,6.2,23,1,0,2,4,10,5.0,0,0,1,6.6,6.6,5.1%,2021,RB,6
33,Tony Pollard,TEN,10,41,4.1,9,0,0,3,3,22,7.3,0,0,1,6.3,6.3,80.4%,2021,RB,6
34,AJ Dillon,GB,11,59,5.4,36,1,0,0,0,0,0,0,0,1,5.9,5.9,3.7%,2021,RB,6
35,Austin Ekeler,WAS,6,7,1.2,5,0,0,4,7,48,12.0,0,0,1,5.5,5.5,51.4%,2021,RB,6
36,Phillip Lindsay,FA,7,39,5.6,35,1,0,2,2,15,7.5,0,0,1,5.4,5.4,0.0%,2021,RB,6
37,Travis Homer,CHI,2,27,13.5,26,1,0,1,1,27,27.0,0,0,1,5.4,5.4,1.3%,2021,RB,6
38,Chase Edmonds,TB,4,46,11.5,40,1,0,3,4,4,1.3,0,0,1,5.0,5.0,0.1%,2021,RB,6
39,DeeJay Dallas,ARI,4,17,4.3,10,0,0,5,5,33,6.6,0,0,1,5.0,5.0,0.3%,2021,RB,6
40,Devin Singletary,NYG,5,27,5.4,14,0,0,5,5,16,3.2,0,0,1,4.3,4.3,43.6%,2021,RB,6
41,Sony Michel,FA,9,42,4.7,15,0,0,0,0,0,0,0,0,1,4.2,4.2,0.0%,2021,RB,6
42,Zack Moss,CIN,8,24,3.0,7,0,0,2,4,15,7.5,0,0,1,3.9,3.9,33.5%,2021,RB,6
43,Salvon Ahmed,IND,7,22,3.1,5,0,0,1,2,15,15.0,0,0,1,3.7,3.7,0.0%,2021,RB,6
44,Malcolm Brown,FA,5,24,4.8,16,0,0,1,1,7,7.0,0,0,1,3.1,3.1,0.0%,2021,RB,6
45,C.J. Ham,MIN,1,30,30.0,30,1,0,0,0,0,0,0,0,1,3.0,3.0,0.6%,2021,RB,6
46,Ronald Jones II,FA,5,20,4.0,9,0,0,1,1,9,9.0,0,0,1,2.9,2.9,0.0%,2021,RB,6
47,Antonio Gibson,NE,10,44,4.4,15,0,0,2,3,0,0.0,0,1,1,2.4,2.4,22.5%,2021,RB,6
48,Nyheim Hines,FA,4,13,3.3,7,0,0,1,2,9,9.0,0,0,1,2.2,2.2,0.1%,2021,RB,6
49,Kalen Ballage,FA,2,15,7.5,11,0,0,0,0,0,0,0,0,1,1.5,1.5,0.0%,2021,RB,6
50,Jerick McKinnon,FA,3,10,3.3,5,0,0,1,4,5,5.0,0,0,1,1.5,1.5,0.0%,2021,RB,6
51,Myles Gaskin,FA,5,9,1.8,4,0,0,2,6,5,2.5,0,0,1,1.4,1.4,0.0%,2021,RB,6
52,Demetric Felton Jr.,WAS,0,0,0,0,0,0,2,2,14,7.0,0,0,1,1.4,1.4,0.0%,2021,RB,6
53,Jonathan Ward,PIT,4,14,3.5,7,0,0,0,0,0,0,0,0,1,1.4,1.4,0.0%,2021,RB,6
54,Trayveon Williams,CIN,6,13,2.2,6,0,0,0,0,0,0,0,0,1,1.3,1.3,0.5%,2021,RB,6
55,Marlon Mack,FA,5,12,2.4,8,0,0,0,0,0,0,0,0,1,1.2,1.2,0.0%,2021,RB,6
56,Alexander Mattison,LV,3,10,3.3,5,0,0,0,0,0,0,0,0,1,1.0,1.0,44.8%,2021,RB,6
57,D'Ernest Johnson,JAC,1,2,2.0,2,0,0,1,1,7,7.0,0,0,1,0.9,0.9,1.1%,2021,RB,6
58,Jamaal Williams,FA,4,11,2.8,6,0,0,1,2,-2,-2.0,0,0,1,0.9,0.9,2.5%,2021,RB,6
59,Joshua Kelley,TEN,4,7,1.8,4,0,0,0,0,0,0,0,0,1,0.7,0.7,0.0%,2021,RB,6
60,Justin Jackson,FA,0,0,0,0,0,0,1,1,7,7.0,0,0,1,0.7,0.7,0.0%,2021,RB,6
61,Johnny Stanton IV,FA,0,0,0,0,0,0,1,1,6,6.0,0,0,1,0.6,0.6,0.0%,2021,RB,6
62,Gabe Nabers,FA,0,0,0,0,0,0,1,1,6,6.0,0,0,1,0.6,0.6,0.6%,2021,RB,6
63,Giovani Bernard,FA,0,0,0,0,0,0,2,2,4,2.0,0,0,1,0.4,0.4,0.0%,2021,RB,6
64,Mike Boone,CAR,0,0,0,0,0,0,1,1,3,3.0,0,0,1,0.3,0.3,1.7%,2021,RB,6
65,Jaret Patterson,LAC,1,5,5.0,5,0,0,1,1,-2,-2.0,0,0,1,0.3,0.3,0.0%,2021,RB,6
66,Jalen Richard,FA,1,0,0.0,0,0,0,1,1,3,3.0,0,0,1,0.3,0.3,1.0%,2021,RB,6
67,Royce Freeman,FA,1,3,3.0,3,0,0,0,0,0,0,0,0,1,0.3,0.3,0.0%,2021,RB,6
68,Brandon Bolden,FA,1,-1,-1.0,0,0,0,1,1,3,3.0,0,0,1,0.2,0.2,0.0%,2021,RB,6
69,Kenneth Gainwell,PHI,0,0,0,0,0,0,1,2,1,1.0,0,0,1,0.1,0.1,11.7%,2021,RB,6
70,David Johnson,FA,2,7,3.5,6,0,0,1,2,14,14.0,0,1,1,0.1,0.1,0.0%,2021,RB,6
71,Artavis Pierce,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,6
72,Reggie Gilliam,BUF,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,6
73,Kylin Hill,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,6
74,Khari Blasingame,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,6
75,Gary Brightwell,CIN,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,6
76,Jake Funk,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,6
77,Carlos Hyde,FA,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,6
78,Rex Burkhead,FA,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,10.0%,2021,RB,6
79,Dare Ogunbowale,HOU,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,2021,RB,6
80,Saquon Barkley,PHI,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,97.8%,2021,RB,6
81,Godwin Igwebuike,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,6
82,Cethan Carter,FA,0,0,0,0,0,0,1,1,8,8.0,0,0,1,0.0,0.0,0.0%,2021,RB,6
83,Cullen Gillaspia,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,6
84,Benny Snell Jr.,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,6
85,Alec Ingold,MIA,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.6%,2021,RB,6
86,Ameer Abdullah,LV,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,25.1%,2021,RB,6
87,Derek Watt,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2021,RB,6
88,Michael Burton,DEN,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2021,RB,6
