Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Noah Fant,SEA,6,7,92,15.3,35,1,1,0,0,0,0,1,15.2,15.2,21.1%,2021,TE,17
2,Rob Gronkowski,FA,7,10,115,16.4,24,3,0,0,0,0,0,1,11.5,11.5,2.0%,2021,TE,17
3,Mark Andrews,BAL,6,6,89,14.8,33,1,0,0,0,0,0,1,8.9,8.9,89.5%,2021,TE,17
4,David Njoku,CLE,4,4,28,7.0,9,0,1,0,0,0,0,1,8.8,8.8,74.6%,2021,TE,17
5,Travis Kelce,KC,5,7,25,5.0,8,0,1,1,-1,0,0,1,8.4,8.4,94.1%,2021,TE,17
6,Anthony Firkser,KC,3,3,24,8.0,15,0,1,0,0,0,0,1,8.4,8.4,0.0%,2021,TE,17
7,Dallas Goedert,PHI,6,7,71,11.8,18,0,0,0,0,0,0,1,7.1,7.1,57.2%,2021,TE,17
8,Tyler Higbee,LAR,6,9,69,11.5,19,0,0,0,0,0,0,1,6.9,6.9,9.2%,2021,TE,17
9,Kyle Pitts,ATL,2,4,69,34.5,61,1,0,0,0,0,0,1,6.9,6.9,73.0%,2021,TE,17
10,Geoff Swaim,CLE,3,3,9,3.0,5,0,1,0,0,0,0,1,6.9,6.9,0.0%,2021,TE,17
11,Cameron Brate,FA,2,3,5,2.5,4,0,1,0,0,0,0,1,6.5,6.5,2.0%,2021,TE,17
12,Harrison Bryant,LV,1,1,1,1.0,1,0,1,0,0,0,0,1,6.1,6.1,0.0%,2021,TE,17
13,Dalton Schultz,HOU,6,10,54,9.0,14,0,0,0,0,0,0,1,5.4,5.4,54.4%,2021,TE,17
14,Mike Gesicki,CIN,4,7,51,12.8,15,0,0,0,0,0,0,1,5.1,5.1,29.2%,2021,TE,17
15,Tyler Conklin,NYJ,5,9,47,9.4,15,0,0,0,0,0,0,1,4.7,4.7,19.2%,2021,TE,17
16,Zach Ertz,WAS,7,9,41,5.9,11,0,0,0,0,0,0,1,4.1,4.1,57.5%,2021,TE,17
17,Hunter Henry,NE,3,5,37,12.3,17,0,0,0,0,0,0,1,3.7,3.7,53.6%,2021,TE,17
18,Durham Smythe,FA,3,3,37,12.3,21,1,0,0,0,0,0,1,3.7,3.7,0.1%,2021,TE,17
19,Blake Bell,FA,3,3,35,11.7,24,1,0,1,2,0,0,1,3.7,3.7,0.0%,2021,TE,17
20,Gerald Everett,FA,3,5,36,12.0,15,0,0,0,0,0,0,1,3.6,3.6,1.4%,2021,TE,17
21,Kenny Yeboah,NYJ,2,2,36,18.0,24,1,0,0,0,0,0,1,3.6,3.6,0.0%,2021,TE,17
22,John Bates,WAS,3,4,35,11.7,24,1,0,0,0,0,0,1,3.5,3.5,1.1%,2021,TE,17
23,George Kittle,SF,1,2,29,29.0,29,1,0,1,6,0,0,1,3.5,3.5,91.9%,2021,TE,17
24,Ian Thomas,CAR,3,3,33,11.0,21,1,0,0,0,0,0,1,3.3,3.3,0.0%,2021,TE,17
