Rank,Team,Player,CMP,ATT,PCT,YDS,Y/A,TD,INT,SACKS,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
29,Mitchell Trubisky,BUF,33,42,78.6,252,6.0,0,1,1,4,22,0,0,1,11.3,11.3,0.7%,2020,QB,17
30,Taysom Hill,NO,0,0,0,0,0,0,0,0,7,41,1,0,1,10.6,10.6,27.7%,2020,QB,17
31,Matt Barkley,FA,6,13,46.2,164,12.6,1,1,0,3,-3,0,0,1,9.3,9.3,0.0%,2020,QB,17
32,Chris Streveler,FA,11,16,68.8,105,6.6,1,1,2,3,12,0,0,1,8.4,8.4,0.0%,2020,QB,17
33,Teddy Bridgewater,DET,13,23,56.5,176,7.7,0,2,1,3,7,0,0,1,5.7,5.7,0.8%,2020,QB,17
34,Kyler Murray,ARI,8,11,72.7,87,7.9,0,0,2,2,3,0,0,1,3.8,3.8,84.0%,2020,QB,17
35,Tommy Stevens,FA,0,0,0,0,0,0,0,0,4,24,0,0,1,2.4,2.4,0.0%,2020,QB,17
36,Joshua Dobbs,SF,4,5,80.0,2,0.4,0,0,0,2,20,0,0,1,2.1,2.1,2.4%,2020,QB,17
37,Tyler Huntley,MIA,1,1,100.0,8,8.0,0,0,0,6,5,0,0,1,0.8,0.8,1.8%,2020,QB,17
38,P.J. Walker,FA,5,14,35.7,95,6.8,0,3,2,0,0,0,0,1,0.8,0.8,0.0%,2020,QB,17
39,AJ McCarron,FA,1,1,100.0,20,20.0,0,0,0,0,0,0,0,1,0.8,0.8,0.0%,2020,QB,17
40,Jacoby Brissett,NE,0,0,0,0,0,0,0,0,2,3,0,0,1,0.3,0.3,3.9%,2020,QB,17
41,Brandon Allen,SF,6,21,28.6,48,2.3,0,2,0,1,2,0,0,1,0.1,0.1,0.9%,2020,QB,17
42,Garrett Gilbert,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,QB,17
43,Jameis Winston,CLE,0,0,0,0,0,0,0,0,1,-1,0,0,1,-0.1,-0.1,19.6%,2020,QB,17
44,Nate Sudfeld,FA,5,12,41.7,32,2.7,0,1,2,2,12,0,1,1,-0.5,-0.5,0.0%,2020,QB,17
