Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Jordan Addison,MIN,8,12,133,16.6,49,2,3,0,0,0,0,1,31.3,31.3,85.1%,2024,WR,14
2,Ja'Marr Chase,CIN,14,18,177,12.6,40,2,2,1,14,0,0,1,31.1,31.1,94.0%,2024,WR,14
3,Puka Nacua,LAR,12,14,162,13.5,21,1,1,5,16,1,0,1,29.8,29.8,95.5%,2024,WR,14
4,Justin Jefferson,MIN,7,7,132,18.9,52,3,2,0,0,0,0,1,25.2,25.2,98.3%,2024,WR,14
5,Jauan Jennings,SF,7,8,90,12.9,39,1,2,0,0,0,0,1,21.0,21.0,70.3%,2024,WR,14
6,Tyreek Hill,MIA,10,14,115,11.5,21,1,1,1,6,0,0,1,18.1,18.1,92.8%,2024,WR,14
7,Jalen McMillan,TB,4,7,59,14.8,29,1,2,0,0,0,0,1,17.9,17.9,54.0%,2024,WR,14
8,Davante Adams,FA,9,11,109,12.1,34,1,1,0,0,0,0,1,16.9,16.9,91.0%,2024,WR,14
9,Khalil Shakir,BUF,5,8,106,21.2,51,2,1,0,0,0,0,1,16.6,16.6,74.4%,2024,WR,14
10,Tim Patrick,DET,6,7,43,7.2,18,0,2,0,0,0,0,1,16.3,16.3,6.3%,2024,WR,14
11,Rome Odunze,CHI,4,5,42,10.5,17,0,2,0,0,0,0,1,16.2,16.2,62.7%,2024,WR,14
12,CeeDee Lamb,DAL,6,7,93,15.5,43,1,1,1,1,0,0,1,15.4,15.4,87.2%,2024,WR,14
13,Cooper Kupp,LAR,5,8,92,18.4,37,2,1,0,0,0,0,1,15.2,15.2,90.9%,2024,WR,14
14,Jaxon Smith-Njigba,SEA,5,5,82,16.4,24,1,1,1,4,0,0,1,14.6,14.6,85.4%,2024,WR,14
15,Darnell Mooney,ATL,6,7,142,23.7,49,3,0,0,0,0,0,1,14.2,14.2,67.9%,2024,WR,14
16,Jerry Jeudy,CLE,5,6,64,12.8,35,1,1,0,0,0,0,1,12.4,12.4,72.7%,2024,WR,14
17,Jaylen Waddle,MIA,9,12,99,11.0,20,1,0,0,0,0,0,1,11.9,11.9,79.3%,2024,WR,14
18,Mack Hollins,BUF,4,6,57,14.3,21,1,1,0,0,0,0,1,11.7,11.7,2.5%,2024,WR,14
19,Michael Wilson,ARI,2,3,57,28.5,41,1,1,0,0,0,0,1,11.7,11.7,16.9%,2024,WR,14
20,Garrett Wilson,NYJ,7,10,114,16.3,42,2,0,0,0,0,0,1,11.4,11.4,91.1%,2024,WR,14
21,Quentin Johnston,LAC,5,7,48,9.6,21,2,1,0,0,0,0,1,10.8,10.8,50.5%,2024,WR,14
22,Adam Thielen,CAR,9,11,102,11.3,24,1,0,0,0,0,0,1,10.2,10.2,61.9%,2024,WR,14
23,Malik Nabers,NYG,5,10,79,15.8,23,2,0,0,0,0,0,1,9.9,9.9,90.2%,2024,WR,14
24,DeVonta Smith,PHI,4,6,37,9.3,27,1,1,0,0,0,0,1,9.7,9.7,89.2%,2024,WR,14
25,Amari Cooper,BUF,6,14,95,15.8,26,2,0,0,0,0,0,1,9.5,9.5,75.3%,2024,WR,14
26,Christian Watson,GB,4,7,114,28.5,59,3,0,0,0,0,1,1,9.4,9.4,51.0%,2024,WR,14
27,DeAndre Hopkins,KC,4,9,32,8.0,10,0,1,0,0,0,0,1,9.2,9.2,72.8%,2024,WR,14
28,Brian Thomas Jr.,JAC,8,12,86,10.8,31,2,0,0,0,0,0,1,8.6,8.6,86.3%,2024,WR,14
29,Ray-Ray McCloud III,ATL,8,11,98,12.3,27,1,0,1,3,0,1,1,8.1,8.1,16.2%,2024,WR,14
30,Jameson Williams,DET,5,8,80,16.0,28,2,0,0,0,0,0,1,8.0,8.0,80.0%,2024,WR,14
31,Joshua Palmer,LAC,6,9,78,13.0,38,1,0,0,0,0,0,1,7.8,7.8,18.9%,2024,WR,14
32,Drake London,ATL,5,10,70,14.0,20,1,0,0,0,0,0,1,7.0,7.0,91.6%,2024,WR,14
33,Van Jefferson,PIT,1,1,10,10.0,10,0,1,0,0,0,0,1,7.0,7.0,1.5%,2024,WR,14
34,Mike Evans,TB,4,5,69,17.3,32,1,0,0,0,0,0,1,6.9,6.9,94.8%,2024,WR,14
35,Jakobi Meyers,LV,7,10,67,9.6,20,1,0,0,0,0,0,1,6.7,6.7,72.7%,2024,WR,14
36,Sterling Shepard,TB,4,6,63,15.8,22,1,0,0,0,0,0,1,6.3,6.3,5.1%,2024,WR,14
37,Brandin Cooks,DAL,1,3,3,3.0,3,0,1,0,0,0,0,1,6.3,6.3,18.2%,2024,WR,14
38,Calvin Ridley,TEN,7,12,59,8.4,30,1,0,0,0,0,0,1,5.9,5.9,77.8%,2024,WR,14
39,Amon-Ra St. Brown,DET,5,6,43,8.6,16,0,0,1,10,0,0,1,5.3,5.3,97.2%,2024,WR,14
40,Marquez Valdes-Scantling,NO,4,7,51,12.8,22,1,0,0,0,0,0,1,5.1,5.1,17.7%,2024,WR,14
41,Dontayvion Wicks,GB,4,5,49,12.3,26,1,0,0,0,0,0,1,4.9,4.9,23.2%,2024,WR,14
42,DJ Moore,CHI,6,8,49,8.2,14,0,0,0,0,0,0,1,4.9,4.9,86.7%,2024,WR,14
43,Marvin Harrison Jr.,ARI,4,8,49,12.3,15,0,0,0,0,0,0,1,4.9,4.9,88.9%,2024,WR,14
44,DK Metcalf,SEA,4,6,49,12.3,18,0,0,0,0,0,0,1,4.9,4.9,88.3%,2024,WR,14
45,Xavier Worthy,KC,5,6,41,8.2,14,0,0,1,5,0,0,1,4.6,4.6,78.2%,2024,WR,14
46,Tutu Atwell,LAR,3,3,45,15.0,21,1,0,0,0,0,0,1,4.5,4.5,5.2%,2024,WR,14
47,A.J. Brown,PHI,4,4,43,10.8,15,0,0,0,0,0,0,1,4.3,4.3,96.7%,2024,WR,14
48,Andrei Iosivas,CIN,4,5,41,10.3,23,1,0,0,0,0,0,1,4.1,4.1,11.4%,2024,WR,14
49,Xavier Legette,CAR,2,8,39,19.5,31,1,0,0,0,0,0,1,3.9,3.9,34.2%,2024,WR,14
50,Wan'Dale Robinson,NYG,4,11,38,9.5,18,0,0,0,0,0,0,1,3.8,3.8,36.9%,2024,WR,14
51,Scotty Miller,FA,3,4,38,12.7,21,1,0,0,0,0,0,1,3.8,3.8,0.1%,2024,WR,14
52,Mike Williams,PIT,3,4,36,12.0,22,1,0,0,0,0,0,1,3.6,3.6,18.1%,2024,WR,14
53,Deebo Samuel Sr.,WAS,2,3,22,11.0,20,1,0,5,13,0,0,1,3.5,3.5,84.5%,2024,WR,14
54,Elijah Moore,CLE,3,4,34,11.3,20,1,0,0,0,0,0,1,3.4,3.4,17.4%,2024,WR,14
55,KaVontae Turpin,DAL,1,4,16,16.0,16,0,0,2,15,0,0,1,3.1,3.1,6.7%,2024,WR,14
56,JuJu Smith-Schuster,KC,2,2,31,15.5,26,1,0,0,0,0,0,1,3.1,3.1,3.9%,2024,WR,14
57,Keenan Allen,CHI,3,5,30,10.0,14,0,0,0,0,0,0,1,3.0,3.0,76.2%,2024,WR,14
58,Darius Slayton,NYG,2,6,27,13.5,20,1,0,0,0,0,0,1,2.7,2.7,9.9%,2024,WR,14
59,David Moore,CAR,2,5,25,12.5,19,0,0,0,0,0,0,1,2.5,2.5,1.4%,2024,WR,14
60,Tee Higgins,CIN,2,5,23,11.5,13,0,0,0,0,0,0,1,2.3,2.3,87.7%,2024,WR,14
61,Nick Westbrook-Ikhine,TEN,1,2,19,19.0,19,0,0,0,0,0,0,1,1.9,1.9,23.7%,2024,WR,14
62,Allen Lazard,NYJ,1,1,18,18.0,18,0,0,0,0,0,0,1,1.8,1.8,6.7%,2024,WR,14
63,James Proche II,CLE,2,2,18,9.0,14,0,0,0,0,0,0,1,1.8,1.8,0.0%,2024,WR,14
