Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Dalton Schultz,HOU,6,7,80,13.3,22,1,2,0,0,0,0,1,20.0,20.0,54.4%,2021,TE,3
2,Tyler Conklin,NYJ,7,8,70,10.0,17,0,1,0,0,0,0,1,13.0,13.0,19.2%,2021,TE,3
3,Zach Ertz,WAS,4,7,53,13.3,27,1,1,0,0,0,0,1,11.3,11.3,57.5%,2021,TE,3
4,Dawson Knox,BUF,4,5,49,12.3,19,0,1,0,0,0,0,1,10.9,10.9,11.4%,2021,TE,3
5,Mark Andrews,BAL,5,7,109,21.8,41,3,0,0,0,0,0,1,10.9,10.9,89.5%,2021,TE,3
6,Travis Kelce,KC,7,11,104,14.9,28,2,0,0,0,0,0,1,10.4,10.4,94.1%,2021,TE,3
7,George Kittle,SF,7,9,92,13.1,39,1,0,1,9,0,0,1,10.1,10.1,91.9%,2021,TE,3
8,Tyler Higbee,LAR,5,5,40,8.0,12,0,1,0,0,0,0,1,10.0,10.0,9.2%,2021,TE,3
9,Tommy Tremble,CAR,1,1,30,30.0,30,1,0,1,7,1,0,1,9.7,9.7,1.4%,2021,TE,3
10,Mike Gesicki,CIN,10,12,86,8.6,27,1,0,0,0,0,0,1,8.6,8.6,29.2%,2021,TE,3
11,Pat Freiermuth,PIT,3,5,22,7.3,15,0,1,0,0,0,0,1,8.2,8.2,63.9%,2021,TE,3
12,Logan Thomas,FA,4,4,42,10.5,15,0,1,0,0,0,1,1,8.2,8.2,0.0%,2021,TE,3
13,Austin Hooper,NE,2,3,19,9.5,13,0,1,0,0,0,0,1,7.9,7.9,1.9%,2021,TE,3
14,Lee Smith,FA,3,3,7,2.3,3,0,1,0,0,0,0,1,6.7,6.7,0.0%,2021,TE,3
15,Dallas Goedert,PHI,2,4,66,33.0,38,2,0,0,0,0,0,1,6.6,6.6,57.2%,2021,TE,3
16,Rob Gronkowski,FA,4,7,55,13.8,26,1,0,0,0,0,0,1,5.5,5.5,2.0%,2021,TE,3
17,Darren Waller,FA,5,7,54,10.8,23,1,0,0,0,0,0,1,5.4,5.4,1.1%,2021,TE,3
18,Gerald Everett,FA,5,5,54,10.8,17,0,0,0,0,0,0,1,5.4,5.4,1.4%,2021,TE,3
