Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Christian Watson,GB,4,8,107,26.8,58,2,3,0,0,0,0,1,28.7,28.7,51.0%,2022,WR,10
2,CeeDee Lamb,DAL,11,15,150,13.6,35,3,2,0,0,0,0,1,27.0,27.0,87.2%,2022,WR,10
3,Justin Jefferson,MIN,10,16,193,19.3,46,4,1,0,0,0,0,1,25.3,25.3,98.3%,2022,WR,10
4,Nick Westbrook-Ikhine,TEN,5,8,119,23.8,63,2,2,0,0,0,0,1,23.9,23.9,23.7%,2022,WR,10
5,Christian Kirk,JAC,9,12,105,11.7,24,1,2,0,0,0,0,1,22.5,22.5,34.9%,2022,WR,10
6,Davante Adams,FA,9,14,126,14.0,48,1,1,0,0,0,0,1,18.6,18.6,91.0%,2022,WR,10
7,Darius Slayton,NYG,3,4,95,31.7,54,2,1,0,0,0,0,1,15.5,15.5,9.9%,2022,WR,10
8,Gabe Davis,JAC,6,10,93,15.5,22,2,1,0,0,0,0,1,15.3,15.3,18.0%,2022,WR,10
9,Kadarius Toney,FA,4,5,57,14.3,23,2,1,2,33,0,0,1,15.0,15.0,0.7%,2022,WR,10
10,Parris Campbell,PHI,7,9,76,10.9,35,1,1,0,0,0,0,1,13.6,13.6,0.0%,2022,WR,10
11,Chris Godwin,TB,6,8,71,11.8,19,0,1,0,0,0,0,1,13.1,13.1,45.3%,2022,WR,10
12,Stefon Diggs,HOU,12,16,128,10.7,25,1,0,0,0,0,0,1,12.8,12.8,46.3%,2022,WR,10
13,Terry McLaurin,WAS,8,11,128,16.0,41,2,0,0,0,0,0,1,12.8,12.8,91.3%,2022,WR,10
14,Jalen Virgil,BUF,1,1,66,66.0,66,1,1,0,0,0,0,1,12.6,12.6,0.0%,2022,WR,10
15,DeAndre Carter,CHI,4,4,64,16.0,33,2,1,0,0,0,0,1,12.4,12.4,0.1%,2022,WR,10
16,Trent Sherfield Sr.,MIN,4,5,63,15.8,27,1,1,0,0,0,0,1,12.3,12.3,0.1%,2022,WR,10
17,Amon-Ra St. Brown,DET,10,11,119,11.9,22,2,0,1,2,0,0,1,12.1,12.1,97.2%,2022,WR,10
18,Marquez Valdes-Scantling,NO,3,4,60,20.0,36,1,1,0,0,0,0,1,12.0,12.0,17.7%,2022,WR,10
19,Laviska Shenault Jr.,FA,3,4,17,5.7,8,0,0,2,42,1,0,1,11.9,11.9,0.1%,2022,WR,10
20,George Pickens,PIT,3,4,32,10.7,14,0,0,2,23,1,0,1,11.5,11.5,88.7%,2022,WR,10
21,Julio Jones,FA,3,5,53,17.7,31,1,1,0,0,0,0,1,11.3,11.3,0.8%,2022,WR,10
22,Nico Collins,HOU,5,10,49,9.8,13,0,1,0,0,0,0,1,10.9,10.9,95.3%,2022,WR,10
23,Tyreek Hill,MIA,5,6,44,8.8,20,1,1,0,0,0,0,1,10.4,10.4,92.8%,2022,WR,10
24,Tyler Lockett,FA,3,5,42,14.0,21,1,1,0,0,0,0,1,10.2,10.2,44.2%,2022,WR,10
25,Donovan Peoples-Jones,FA,5,9,99,19.8,38,2,0,0,0,0,0,1,9.9,9.9,0.0%,2022,WR,10
26,DeAndre Hopkins,KC,10,14,98,9.8,25,1,0,0,0,0,0,1,9.8,9.8,72.8%,2022,WR,10
27,Drake London,ATL,5,6,38,7.6,14,0,1,0,0,0,0,1,9.8,9.8,91.6%,2022,WR,10
28,Marquise Goodwin,FA,2,2,38,19.0,19,0,1,0,0,0,0,1,9.8,9.8,0.0%,2022,WR,10
29,KhaDarel Hodge,ATL,2,2,37,18.5,25,1,1,0,0,0,0,1,9.7,9.7,0.1%,2022,WR,10
30,Rondale Moore,ATL,9,13,94,10.4,26,1,0,0,0,0,0,1,9.4,9.4,2.8%,2022,WR,10
31,Van Jefferson,PIT,3,3,27,9.0,19,0,1,0,0,0,0,1,8.7,8.7,1.5%,2022,WR,10
32,DeVonta Smith,PHI,6,8,39,6.5,15,0,1,0,0,0,1,1,7.9,7.9,89.2%,2022,WR,10
33,DK Metcalf,SEA,6,9,71,11.8,16,0,0,0,0,0,0,1,7.1,7.1,88.3%,2022,WR,10
34,Chris Moore,WAS,3,6,70,23.3,25,3,0,0,0,0,0,1,7.0,7.0,0.0%,2022,WR,10
35,A.J. Green,FA,2,2,10,5.0,6,0,1,0,0,0,0,1,7.0,7.0,0.9%,2022,WR,10
36,Lawrence Cager,WAS,2,2,9,4.5,9,0,1,0,0,0,0,1,6.9,6.9,0.0%,2022,WR,10
37,Zay Jones,ARI,8,10,68,8.5,14,0,0,0,0,0,0,1,6.8,6.8,3.6%,2022,WR,10
38,Courtland Sutton,DEN,6,11,66,11.0,17,0,0,0,0,0,0,1,6.6,6.6,84.6%,2022,WR,10
