Rank,Team,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
19,Todd Gurley II,FA,14,56,4.0,15,0,1,2,5,1,0.5,0,0,1,11.7,11.7,0.7%,2020,RB,1
20,Adrian Peterson,FA,14,93,6.6,21,1,0,3,3,21,7.0,0,0,1,11.4,11.4,2.0%,2020,RB,1
21,Benny Snell Jr.,FA,19,113,5.9,30,2,0,0,1,0,0,0,0,1,11.3,11.3,0.0%,2020,RB,1
22,Chase Edmonds,TB,6,26,4.3,20,1,0,3,5,19,6.3,1,0,1,10.5,10.5,0.1%,2020,RB,1
23,Jerick McKinnon,FA,3,24,8.0,16,0,0,3,5,20,6.7,1,0,1,10.4,10.4,0.0%,2020,RB,1
24,Sony Michel,FA,10,37,3.7,7,0,1,0,0,0,0,0,0,1,9.7,9.7,0.0%,2020,RB,1
25,James Robinson,FA,16,62,3.9,12,0,0,1,1,28,28.0,0,0,1,9.0,9.0,0.0%,2020,RB,1
26,Jonathan Taylor,IND,9,22,2.4,9,0,0,6,6,67,11.2,0,0,1,8.9,8.9,92.9%,2020,RB,1
27,Zack Moss,CIN,9,11,1.2,7,0,0,3,4,16,5.3,1,0,1,8.7,8.7,33.5%,2020,RB,1
28,Austin Ekeler,WAS,19,84,4.4,13,0,0,1,1,3,3.0,0,0,1,8.7,8.7,51.4%,2020,RB,1
29,Carlos Hyde,FA,7,23,3.3,9,0,1,0,0,0,0,0,0,1,8.3,8.3,0.0%,2020,RB,1
30,D'Andre Swift,CHI,3,8,2.7,6,0,1,3,5,15,5.0,0,0,1,8.3,8.3,83.1%,2020,RB,1
31,Ronald Jones II,FA,17,66,3.9,21,1,0,2,3,16,8.0,0,0,1,8.2,8.2,0.0%,2020,RB,1
32,Josh Adams,FA,2,8,4.0,6,0,1,2,2,14,7.0,0,0,1,8.2,8.2,0.0%,2020,RB,1
33,Kareem Hunt,KC,13,72,5.5,22,1,0,4,6,9,2.3,0,0,1,8.1,8.1,48.5%,2020,RB,1
34,Alexander Mattison,LV,6,50,8.3,21,1,0,4,4,30,7.5,0,0,1,8.0,8.0,44.8%,2020,RB,1
35,David Montgomery,DET,13,64,4.9,10,0,0,1,3,10,10.0,0,0,1,7.4,7.4,75.4%,2020,RB,1
36,Jordan Howard,FA,8,7,0.9,4,0,1,0,0,0,0,0,0,1,6.7,6.7,0.0%,2020,RB,1
37,Saquon Barkley,PHI,15,6,0.4,7,0,0,6,9,60,10.0,0,0,1,6.6,6.6,97.8%,2020,RB,1
38,Myles Gaskin,FA,9,40,4.4,10,0,0,4,4,26,6.5,0,0,1,6.6,6.6,0.0%,2020,RB,1
39,Marlon Mack,FA,4,26,6.5,18,0,0,3,3,30,10.0,0,0,1,5.6,5.6,0.0%,2020,RB,1
40,Boston Scott,FA,9,35,3.9,13,0,0,2,2,19,9.5,0,0,1,5.4,5.4,0.0%,2020,RB,1
41,Devin Singletary,NYG,9,30,3.3,12,0,0,5,7,23,4.6,0,0,1,5.3,5.3,43.6%,2020,RB,1
42,Devontae Booker,FA,4,29,7.3,15,0,0,3,3,23,7.7,0,0,1,5.2,5.2,0.0%,2020,RB,1
43,James White,FA,5,22,4.4,7,0,0,3,3,30,10.0,0,0,1,5.2,5.2,0.1%,2020,RB,1
44,Joe Mixon,HOU,19,69,3.6,14,0,0,1,2,2,2.0,0,1,1,5.1,5.1,93.9%,2020,RB,1
45,Latavius Murray,FA,15,48,3.2,8,0,0,0,1,0,0,0,0,1,4.8,4.8,0.0%,2020,RB,1
46,Kyle Juszczyk,SF,1,7,7.0,7,0,0,1,2,41,41.0,0,0,1,4.8,4.8,1.2%,2020,RB,1
47,Tarik Cohen,FA,7,41,5.9,16,0,0,2,2,6,3.0,0,0,1,4.7,4.7,0.0%,2020,RB,1
48,Nick Chubb,CLE,10,60,6.0,29,1,0,1,1,6,6.0,0,1,1,4.6,4.6,55.1%,2020,RB,1
49,Le'Veon Bell,FA,6,14,2.3,7,0,0,2,2,32,16.0,0,0,1,4.6,4.6,0.2%,2020,RB,1
50,Tyler Ervin,FA,3,38,12.7,21,1,0,1,1,6,6.0,0,0,1,4.4,4.4,0.0%,2020,RB,1
51,Antonio Gibson,NE,9,36,4.0,20,1,0,2,2,8,4.0,0,0,1,4.4,4.4,22.5%,2020,RB,1
52,Cam Akers,MIN,14,39,2.8,6,0,0,1,1,4,4.0,0,0,1,4.3,4.3,14.2%,2020,RB,1
53,Jamaal Williams,FA,7,21,3.0,5,0,0,4,4,21,5.3,0,0,1,4.2,4.2,2.5%,2020,RB,1
54,Phillip Lindsay,FA,7,24,3.4,10,0,0,1,1,11,11.0,0,0,1,3.5,3.5,0.0%,2020,RB,1
55,Rex Burkhead,FA,7,32,4.6,15,0,0,0,0,0,0,0,0,1,3.2,3.2,10.0%,2020,RB,1
56,Tony Pollard,TEN,2,10,5.0,6,0,0,2,3,22,11.0,0,0,1,3.2,3.2,80.4%,2020,RB,1
57,J.J. Taylor,HOU,4,28,7.0,11,0,0,1,1,4,4.0,0,0,1,3.2,3.2,1.4%,2020,RB,1
58,Darrel Williams,FA,7,23,3.3,7,0,0,2,2,7,3.5,0,0,1,3.0,3.0,0.0%,2020,RB,1
59,Mark Ingram II,FA,10,29,2.9,8,0,0,0,0,0,0,0,0,1,2.9,2.9,3.0%,2020,RB,1
60,Giovani Bernard,FA,1,7,7.0,7,0,0,4,5,21,5.3,0,0,1,2.8,2.8,0.0%,2020,RB,1
61,Tevin Coleman,FA,4,18,4.5,10,0,0,1,2,6,6.0,0,0,1,2.4,2.4,0.0%,2020,RB,1
62,Frank Gore,FA,6,24,4.0,8,0,0,0,0,0,0,0,0,1,2.4,2.4,8.4%,2020,RB,1
63,Matt Breida,FA,5,22,4.4,7,0,0,0,0,0,0,0,0,1,2.2,2.2,0.0%,2020,RB,1
64,Corey Clement,FA,6,19,3.2,7,0,0,2,2,2,1.0,0,0,1,2.1,2.1,0.0%,2020,RB,1
65,Brian Hill,FA,3,12,4.0,10,0,0,2,2,8,4.0,0,0,1,2.0,2.0,0.0%,2020,RB,1
66,Leonard Fournette,FA,5,5,1.0,6,0,0,1,1,14,14.0,0,0,1,1.9,1.9,2.1%,2020,RB,1
67,James Conner,ARI,6,9,1.5,3,0,0,2,4,8,4.0,0,0,1,1.7,1.7,82.6%,2020,RB,1
68,Gus Edwards,LAC,4,17,4.3,13,0,0,0,0,0,0,0,0,1,1.7,1.7,45.3%,2020,RB,1
69,Jalen Richard,FA,0,0,0,0,0,0,1,1,15,15.0,0,0,1,1.5,1.5,1.0%,2020,RB,1
70,AJ Dillon,GB,2,14,7.0,8,0,0,0,0,0,0,0,0,1,1.4,1.4,3.7%,2020,RB,1
71,Kerryon Johnson,FA,7,14,2.0,5,0,0,0,0,0,0,0,0,1,1.4,1.4,1.3%,2020,RB,1
72,Duke Johnson Jr.,FA,5,14,2.8,7,0,0,0,1,0,0,0,0,1,1.4,1.4,0.0%,2020,RB,1
73,Wayne Gallman Jr.,FA,0,0,0,0,0,0,1,1,14,14.0,0,0,1,1.4,1.4,0.0%,2020,RB,1
74,Royce Freeman,FA,1,0,0.0,0,0,0,1,1,12,12.0,0,0,1,1.2,1.2,0.0%,2020,RB,1
75,Patrick Laird,FA,0,0,0,0,0,0,2,2,9,4.5,0,0,1,0.9,0.9,0.0%,2020,RB,1
76,Darrell Henderson Jr.,FA,3,6,2.0,3,0,0,0,0,0,0,0,0,1,0.6,0.6,5.0%,2020,RB,1
77,Ito Smith,FA,1,4,4.0,4,0,0,3,3,2,0.7,0,0,1,0.6,0.6,1.0%,2020,RB,1
78,Chris Thompson,FA,0,0,0,0,0,0,2,2,6,3.0,0,0,1,0.6,0.6,0.0%,2020,RB,1
79,Khari Blasingame,FA,0,0,0,0,0,0,1,1,5,5.0,0,0,1,0.5,0.5,0.0%,2020,RB,1
80,D'Ernest Johnson,JAC,1,5,5.0,5,0,0,0,0,0,0,0,0,1,0.5,0.5,1.1%,2020,RB,1
81,Justin Jackson,FA,2,4,2.0,2,0,0,0,0,0,0,0,0,1,0.4,0.4,0.0%,2020,RB,1
82,Travis Homer,CHI,3,-1,-0.3,1,0,0,2,2,4,2.0,0,0,1,0.3,0.3,1.3%,2020,RB,1
83,Jaylen Samuels,FA,1,2,2.0,2,0,0,1,1,1,1.0,0,0,1,0.3,0.3,0.0%,2020,RB,1
84,Anthony Sherman,FA,1,2,2.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,3.8%,2020,RB,1
85,LeSean McCoy,FA,0,0,0,0,0,0,1,1,2,2.0,0,0,1,0.2,0.2,2.0%,2020,RB,1
86,Dion Lewis,FA,1,1,1.0,1,0,0,0,1,0,0,0,0,1,0.1,0.1,2.0%,2020,RB,1
87,Jason Huntley,FA,1,1,1.0,1,0,0,0,0,0,0,0,0,1,0.1,0.1,0.0%,2020,RB,1
88,Alex Armah Jr.,FA,2,1,0.5,1,0,0,0,0,0,0,0,0,1,0.1,0.1,0.0%,2020,RB,1
89,Reggie Gilliam,BUF,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,1
90,Rico Dowdle,DAL,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,73.9%,2020,RB,1
91,Gabe Nabers,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,2020,RB,1
92,Nathan Cottrell,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,1
93,Scottie Phillips,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,1
94,Xavier Jones,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,1
95,Taiwan Jones,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,2020,RB,1
96,Nick Bellore,WAS,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,4.0%,2020,RB,1
97,Bruce Miller,FA,0,0,0,0,0,0,1,1,2,2.0,0,0,1,0.0,0.0,4.5%,2020,RB,1
98,Cordarrelle Patterson,PIT,4,19,4.8,13,0,0,1,1,12,12.0,0,0,1,0.0,0.0,1.6%,2020,RB,1
99,Jason Cabinda,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%,2020,RB,1
100,Buddy Howell,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,1
101,Trenton Cannon,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,1
102,Jordan Wilkins,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,1
103,Jeremy McNichols,WAS,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,3.0%,2020,RB,1
104,Samaje Perine,KC,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,4.2%,2020,RB,1
105,Elijhaa Penny,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,1
106,C.J. Ham,MIN,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,2020,RB,1
107,Cethan Carter,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,1
108,Darwin Thompson,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,1
109,Alec Ingold,MIA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,2020,RB,1
110,Ty Johnson,BUF,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,5.6%,2020,RB,1
111,John Lovett,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,1
112,Andrew Beck,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,1
113,Chandler Cox,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,1
114,Jakob Johnson,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,1
115,Mike Boone,CAR,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.7%,2020,RB,1
116,Ryan Nall,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,1
117,Jeff Wilson Jr.,MIA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,2020,RB,1
118,Mike Davis,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,2020,RB,1
119,Ameer Abdullah,LV,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,25.1%,2020,RB,1
120,Senorise Perry,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,1
121,Keith Smith,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,1
122,Derek Watt,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,1
123,Andy Janovich,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,1
124,D.J. Foster,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,1
125,J.P. Holtz,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,1
126,Michael Burton,DEN,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2020,RB,1
127,J.D. McKissic,FA,3,-2,-0.7,1,0,0,1,5,1,1.0,0,0,1,-0.1,-0.1,1.0%,2020,RB,1
128,Ty Montgomery II,FA,1,-4,-4.0,0,0,0,0,0,0,0,0,0,1,-0.4,-0.4,0.0%,2020,RB,1
129,Patrick Ricard,BAL,1,-1,-1.0,0,0,0,1,1,9,9.0,0,1,1,-1.2,-1.2,0.8%,2020,RB,1
