Rank,Team,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
25,Latavius Murray,FA,15,66,4.4,14,0,0,1,1,-2,-2.0,0,0,1,6.4,6.4,0.0%,2022,RB,6
26,Caleb Huntley,FA,16,59,3.7,16,0,0,0,0,0,0,0,0,1,5.9,5.9,0.0%,2022,RB,6
27,Mark Ingram II,FA,9,46,5.1,14,0,0,1,2,11,11.0,0,0,1,5.7,5.7,3.0%,2022,RB,6
28,James Robinson,FA,12,54,4.5,14,0,0,1,1,1,1.0,0,0,1,5.5,5.5,0.0%,2022,RB,6
29,Antonio Gibson,NE,5,35,7.0,18,0,0,3,4,18,6.0,0,0,1,5.3,5.3,22.5%,2022,RB,6
30,AJ Dillon,GB,10,41,4.1,19,0,0,4,6,11,2.8,0,0,1,5.2,5.2,3.7%,2022,RB,6
31,Tony Pollard,TEN,11,44,4.0,15,0,0,2,3,8,4.0,0,0,1,5.2,5.2,80.4%,2022,RB,6
32,Tyler Allgeier,ATL,15,51,3.4,8,0,0,0,0,0,0,0,0,1,5.1,5.1,36.7%,2022,RB,6
33,Raheem Mostert,FA,14,49,3.5,16,0,0,1,2,-1,-1.0,0,0,1,4.8,4.8,42.9%,2022,RB,6
34,Michael Carter,ARI,6,41,6.8,25,1,0,1,1,6,6.0,0,0,1,4.7,4.7,14.7%,2022,RB,6
35,Aaron Jones Sr.,MIN,9,19,2.1,7,0,0,3,4,25,8.3,0,0,1,4.4,4.4,91.4%,2022,RB,6
36,Sony Michel,FA,8,28,3.5,7,0,0,3,3,14,4.7,0,0,1,4.2,4.2,0.0%,2022,RB,6
37,Kyle Juszczyk,SF,0,0,0,0,0,0,4,4,33,8.3,0,0,1,3.3,3.3,1.2%,2022,RB,6
38,Clyde Edwards-Helaire,NO,9,33,3.7,11,0,0,0,0,0,0,0,0,1,3.3,3.3,7.2%,2022,RB,6
39,Phillip Lindsay,FA,3,7,2.3,3,0,0,3,3,5,1.7,0,0,1,3.2,3.2,0.0%,2022,RB,6
40,Chase Edmonds,TB,2,3,1.5,2,0,0,2,2,28,14.0,0,0,1,3.1,3.1,0.1%,2022,RB,6
41,Jerick McKinnon,FA,2,1,0.5,1,0,0,3,3,29,9.7,0,0,1,3.0,3.0,0.0%,2022,RB,6
42,Malcolm Brown,FA,7,15,2.1,10,0,0,1,1,13,13.0,0,0,1,2.8,2.8,0.0%,2022,RB,6
43,Kenneth Gainwell,PHI,5,25,5.0,9,0,0,0,0,0,0,0,0,1,2.5,2.5,11.7%,2022,RB,6
44,Rachaad White,TB,4,12,3.0,8,0,0,3,4,11,3.7,0,0,1,2.3,2.3,85.8%,2022,RB,6
45,J.D. McKissic,FA,2,20,10.0,16,0,0,0,3,0,0,0,0,1,2.0,2.0,1.0%,2022,RB,6
46,D'Onta Foreman,CLE,5,19,3.8,8,0,0,0,0,0,0,0,0,1,1.9,1.9,3.4%,2022,RB,6
47,Reggie Gilliam,BUF,0,0,0,0,0,0,3,3,18,6.0,0,0,1,1.8,1.8,0.0%,2022,RB,6
48,Isiah Pacheco,KC,2,9,4.5,5,0,0,2,2,9,4.5,0,0,1,1.8,1.8,84.8%,2022,RB,6
49,Samaje Perine,KC,2,5,2.5,5,0,0,2,2,11,5.5,0,0,1,1.6,1.6,4.2%,2022,RB,6
50,Boston Scott,FA,6,16,2.7,8,0,0,0,0,0,0,0,0,1,1.6,1.6,0.0%,2022,RB,6
51,J.K. Dobbins,LAC,7,15,2.1,6,0,0,0,0,0,0,0,0,1,1.5,1.5,74.2%,2022,RB,6
52,Ronnie Rivers,LAR,1,0,0.0,0,0,0,1,1,14,14.0,0,0,1,1.4,1.4,0.6%,2022,RB,6
53,Alec Ingold,MIA,1,2,2.0,2,0,0,2,2,10,5.0,0,0,1,1.2,1.2,0.6%,2022,RB,6
54,Kareem Hunt,KC,4,12,3.0,9,0,0,0,1,0,0,0,0,1,1.2,1.2,48.5%,2022,RB,6
55,Matt Breida,FA,3,-6,-2.0,1,0,0,2,2,17,8.5,0,0,1,1.1,1.1,0.0%,2022,RB,6
56,Keith Smith,FA,1,2,2.0,2,0,0,1,1,8,8.0,0,0,1,1.0,1.0,0.0%,2022,RB,6
57,D'Ernest Johnson,JAC,0,0,0,0,0,0,2,2,9,4.5,0,0,1,0.9,0.9,1.1%,2022,RB,6
58,James Cook,BUF,2,8,4.0,4,0,0,0,0,0,0,0,0,1,0.8,0.8,93.1%,2022,RB,6
59,Melvin Gordon III,FA,3,8,2.7,4,0,0,0,0,0,0,0,0,1,0.8,0.8,0.1%,2022,RB,6
60,Avery Williams,ATL,2,6,3.0,3,0,0,1,1,2,2.0,0,0,1,0.8,0.8,0.6%,2022,RB,6
61,Chuba Hubbard,CAR,2,6,3.0,4,0,0,1,1,1,1.0,0,0,1,0.7,0.7,73.0%,2022,RB,6
62,Keaontay Ingram,KC,3,7,2.3,7,0,0,0,0,0,0,0,0,1,0.7,0.7,0.0%,2022,RB,6
63,Pierre Strong Jr.,CLE,1,5,5.0,5,0,0,0,0,0,0,0,0,1,0.5,0.5,0.7%,2022,RB,6
64,Jeff Wilson Jr.,MIA,7,25,3.6,9,0,0,0,1,0,0,0,1,1,0.5,0.5,0.6%,2022,RB,6
65,Kevin Harris,FA,3,5,1.7,3,0,0,0,0,0,0,0,0,1,0.5,0.5,0.0%,2022,RB,6
66,Mike Boone,CAR,1,1,1.0,1,0,0,1,4,3,3.0,0,0,1,0.4,0.4,1.7%,2022,RB,6
67,Tevin Coleman,FA,4,3,0.8,5,0,0,0,0,0,0,0,0,1,0.3,0.3,0.0%,2022,RB,6
68,C.J. Ham,MIN,1,3,3.0,3,0,0,0,0,0,0,0,0,1,0.3,0.3,0.6%,2022,RB,6
69,Alexander Mattison,LV,1,3,3.0,3,0,0,0,0,0,0,0,0,1,0.3,0.3,44.8%,2022,RB,6
70,Jaylen Warren,PIT,2,2,1.0,1,0,0,0,0,0,0,0,0,1,0.2,0.2,68.2%,2022,RB,6
71,DeeJay Dallas,ARI,2,1,0.5,2,0,0,0,0,0,0,0,0,1,0.1,0.1,0.3%,2022,RB,6
72,Chris Evans,CIN,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,6
73,Khari Blasingame,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,6
74,Andrew Beck,NYJ,0,0,0,0,0,0,1,1,7,7.0,0,0,1,0.0,0.0,0.0%,2022,RB,6
75,Ke'Shawn Vaughn,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2022,RB,6
76,Raheem Blackshear,CAR,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,7.7%,2022,RB,6
77,Gary Brightwell,CIN,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,6
78,Kene Nwangwu,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,6
79,Cullen Gillaspia,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,6
80,John Lovett,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,2022,RB,6
81,Velus Jones Jr.,CAR,1,8,8.0,8,0,0,1,1,10,10.0,0,1,1,0.0,0.0,0.1%,2022,RB,6
82,Zander Horvath,FA,0,0,0,0,0,0,1,1,0,0.0,0,0,1,0.0,0.0,1.2%,2022,RB,6
83,Nick Bellore,WAS,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,4.0%,2022,RB,6
84,Patrick Ricard,BAL,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.8%,2022,RB,6
85,Travis Homer,CHI,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.3%,2022,RB,6
86,Derek Watt,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,6
87,Michael Burton,DEN,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.1%,2022,RB,6
