Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Pat Freiermuth,PIT,8,11,85,10.6,19,0,1,0,0,0,0,1,14.5,14.5,63.9%,2024,TE,18
2,Trey McBride,ARI,7,11,65,9.3,28,1,1,0,0,0,0,1,12.5,12.5,91.9%,2024,TE,18
3,Noah Fant,SEA,5,6,63,12.6,32,1,1,0,0,0,0,1,12.3,12.3,21.1%,2024,TE,18
4,Jordan Akins,CLE,6,8,60,10.0,21,1,1,0,0,0,0,1,12.0,12.0,1.2%,2024,TE,18
5,Mark Andrews,BAL,4,8,54,13.5,30,1,1,1,0,0,0,1,11.4,11.4,89.5%,2024,TE,18
6,Brock Bowers,LV,4,9,50,12.5,21,1,1,0,0,0,0,1,11.0,11.0,91.6%,2024,TE,18
7,Tyler Higbee,LAR,5,7,46,9.2,17,0,1,0,0,0,0,1,10.6,10.6,9.2%,2024,TE,18
8,Zach Ertz,WAS,5,5,44,8.8,11,0,1,0,0,0,0,1,10.4,10.4,57.5%,2024,TE,18
9,Will Dissly,LAC,5,6,42,8.4,15,0,1,0,0,0,0,1,10.2,10.2,22.8%,2024,TE,18
10,Jonnu Smith,MIA,9,12,56,6.2,15,0,1,0,0,0,1,1,9.6,9.6,77.6%,2024,TE,18
11,AJ Barner,SEA,5,5,34,6.8,10,0,1,0,0,0,0,1,9.4,9.4,8.3%,2024,TE,18
12,Tommy Tremble,CAR,2,3,30,15.0,18,0,1,0,0,0,0,1,9.0,9.0,1.4%,2024,TE,18
13,Juwan Johnson,NO,6,7,80,13.3,26,1,0,0,0,0,0,1,8.0,8.0,19.4%,2024,TE,18
14,Tyler Conklin,NYJ,2,3,16,8.0,11,0,1,0,0,0,0,1,7.6,7.6,19.2%,2024,TE,18
15,Payne Durham,TB,2,2,16,8.0,10,0,1,0,0,0,0,1,7.6,7.6,1.8%,2024,TE,18
16,Mike Gesicki,CIN,8,10,68,8.5,16,0,0,0,0,0,0,1,6.8,6.8,29.2%,2024,TE,18
17,E.J. Jenkins,PHI,1,1,7,7.0,7,0,1,0,0,0,0,1,6.7,6.7,1.0%,2024,TE,18
18,Sam LaPorta,DET,7,7,63,9.0,17,0,0,0,0,0,0,1,6.3,6.3,93.3%,2024,TE,18
19,Brenton Strange,JAC,4,4,60,15.0,26,1,0,0,0,0,0,1,6.0,6.0,19.5%,2024,TE,18
20,Dallas Goedert,PHI,4,6,55,13.8,17,0,0,0,0,0,0,1,5.5,5.5,57.2%,2024,TE,18
21,Josh Whyle,TEN,5,7,29,5.8,9,0,0,0,0,0,0,1,4.9,4.9,1.2%,2024,TE,18
22,Isaiah Likely,BAL,3,5,38,12.7,19,0,0,0,0,0,0,1,3.8,3.8,34.2%,2024,TE,18
23,Tucker Kraft,GB,4,7,36,9.0,20,1,0,0,0,0,0,1,3.6,3.6,63.4%,2024,TE,18
24,Devin Culp,TB,2,2,36,18.0,20,1,0,0,0,0,0,1,3.6,3.6,2.6%,2024,TE,18
25,Ja'Tavion Sanders,CAR,3,5,35,11.7,28,1,0,0,0,0,0,1,3.5,3.5,14.6%,2024,TE,18
26,Foster Moreau,NO,4,4,31,7.8,11,0,0,0,0,0,0,1,3.1,3.1,2.4%,2024,TE,18
27,Dalton Schultz,HOU,3,3,29,9.7,13,0,0,0,0,0,0,1,2.9,2.9,54.4%,2024,TE,18
28,Austin Hooper,NE,4,6,27,6.8,14,0,0,0,0,0,0,1,2.7,2.7,1.9%,2024,TE,18
29,George Kittle,SF,2,3,27,13.5,21,1,0,0,0,0,0,1,2.7,2.7,91.9%,2024,TE,18
30,Nick Vannett,TEN,2,2,26,13.0,17,0,0,0,0,0,0,1,2.6,2.6,0.0%,2024,TE,18
31,Nate Adkins,DEN,3,3,25,8.3,12,0,0,0,0,0,0,1,2.5,2.5,1.3%,2024,TE,18
32,Peyton Hendershot,KC,2,2,25,12.5,15,0,0,0,0,0,0,1,2.5,2.5,0.1%,2024,TE,18
33,Drew Ogletree,IND,1,1,21,21.0,21,1,0,0,0,0,0,1,2.1,2.1,1.1%,2024,TE,18
34,Michael Mayer,LV,4,4,21,5.3,11,0,0,0,0,0,0,1,2.1,2.1,13.6%,2024,TE,18
35,Kenny Yeboah,NYJ,2,2,20,10.0,13,0,0,0,0,0,0,1,2.0,2.0,0.0%,2024,TE,18
36,Quintin Morris,BUF,3,4,20,6.7,8,0,0,0,0,0,0,1,2.0,2.0,0.1%,2024,TE,18
37,Luke Musgrave,GB,1,1,19,19.0,19,0,0,0,0,0,0,1,1.9,1.9,18.1%,2024,TE,18
38,Jaheim Bell,NE,1,1,19,19.0,19,0,0,0,0,0,0,1,1.9,1.9,2.2%,2024,TE,18
39,Eric Saubert,SF,4,5,17,4.3,11,0,0,0,0,0,0,1,1.7,1.7,1.0%,2024,TE,18
40,Luke Schoonmaker,DAL,2,2,16,8.0,10,0,0,0,0,0,0,1,1.6,1.6,4.6%,2024,TE,18
41,Chris Manhertz,NYG,1,1,16,16.0,16,0,0,0,0,0,0,1,1.6,1.6,0.0%,2024,TE,18
42,Josh Oliver,MIN,2,3,16,8.0,13,0,0,0,0,0,0,1,1.6,1.6,1.4%,2024,TE,18
43,Kyle Pitts,ATL,2,3,15,7.5,9,0,0,0,0,0,0,1,1.5,1.5,73.0%,2024,TE,18
44,Drew Sample,CIN,4,4,14,3.5,8,0,0,0,0,0,0,1,1.4,1.4,0.9%,2024,TE,18
45,Jake Ferguson,DAL,2,4,12,6.0,19,0,0,0,0,0,0,1,1.2,1.2,67.5%,2024,TE,18
46,Tanner Hudson,CIN,1,1,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,1.1%,2024,TE,18
47,Dallin Holker,NO,2,3,11,5.5,6,0,0,0,0,0,0,1,1.1,1.1,1.0%,2024,TE,18
48,Grant Calcaterra,PHI,2,4,10,5.0,7,0,0,0,0,0,0,1,1.0,1.0,4.3%,2024,TE,18
49,Daniel Bellinger,NYG,2,2,9,4.5,5,0,0,0,0,0,0,1,0.9,0.9,1.5%,2024,TE,18
50,Cam Grandy,CIN,1,1,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,0.0%,2024,TE,18
51,T.J. Hockenson,MIN,2,8,9,4.5,8,0,0,0,0,0,0,1,0.9,0.9,83.0%,2024,TE,18
52,Kylen Granson,IND,1,4,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,1.2%,2024,TE,18
53,Colby Parkinson,LAR,1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,9.6%,2024,TE,18
54,Jeremy Ruckert,NYJ,1,2,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,0.6%,2024,TE,18
55,Luke Farrell,JAC,1,1,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,0.0%,2024,TE,18
56,Cole Kmet,CHI,2,2,3,1.5,7,0,0,0,0,0,0,1,0.3,0.3,42.7%,2024,TE,18
