Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Tyreek Hill,MIA,11,12,186,16.9,44,3,3,0,0,0,0,1,36.6,36.6,92.8%,2021,WR,4
2,Deebo Samuel Sr.,WAS,8,13,156,19.5,76,2,2,1,1,0,0,1,27.7,27.7,84.5%,2021,WR,4
3,Terry McLaurin,WAS,6,13,123,20.5,33,4,2,0,0,0,0,1,24.3,24.3,91.3%,2021,WR,4
4,DJ Moore,CHI,8,12,113,14.1,39,2,2,1,6,0,0,1,23.9,23.9,86.7%,2021,WR,4
5,Randall Cobb,FA,5,6,69,13.8,25,2,2,0,0,0,0,1,18.9,18.9,1.3%,2021,WR,4
6,Corey Davis,FA,4,7,111,27.8,53,2,1,0,0,0,0,1,17.1,17.1,0.0%,2021,WR,4
7,Kalif Raymond,DET,3,6,46,15.3,25,1,2,0,0,0,0,1,16.6,16.6,2.6%,2021,WR,4
8,Diontae Johnson,BAL,9,13,92,10.2,45,1,1,0,0,0,0,1,15.2,15.2,39.6%,2021,WR,4
9,Marquise Brown,KC,4,5,91,22.8,49,2,1,0,0,0,0,1,15.1,15.1,40.3%,2021,WR,4
10,Van Jefferson,PIT,6,6,90,15.0,22,2,1,0,0,0,0,1,15.0,15.0,1.5%,2021,WR,4
11,Justin Jefferson,MIN,6,7,84,14.0,31,2,1,0,0,0,0,1,14.4,14.4,98.3%,2021,WR,4
12,DeVante Parker,FA,4,9,77,19.3,42,2,1,0,0,0,0,1,13.7,13.7,0.0%,2021,WR,4
13,John Ross,FA,3,4,77,25.7,51,0,1,0,0,0,0,1,13.7,13.7,0.0%,2021,WR,4
14,Darnell Mooney,ATL,5,7,125,25.0,64,3,0,1,10,0,0,1,13.5,13.5,67.9%,2021,WR,4
15,Amari Cooper,BUF,3,3,69,23.0,35,2,1,0,0,0,0,1,12.9,12.9,75.3%,2021,WR,4
16,A.J. Green,FA,5,6,67,13.4,41,1,1,0,0,0,0,1,12.7,12.7,0.9%,2021,WR,4
17,DK Metcalf,SEA,4,8,65,16.3,28,1,1,0,0,0,0,1,12.5,12.5,88.3%,2021,WR,4
18,DeVonta Smith,PHI,7,10,122,17.4,37,3,0,0,0,0,0,1,12.2,12.2,89.2%,2021,WR,4
19,Jamison Crowder,WAS,7,9,61,8.7,29,1,1,0,0,0,0,1,12.1,12.1,0.7%,2021,WR,4
20,Tyler Boyd,TEN,9,11,118,13.1,33,2,0,0,0,0,0,1,11.8,11.8,4.6%,2021,WR,4
21,Kenny Golladay,FA,6,7,116,19.3,28,3,0,0,0,0,0,1,11.6,11.6,4.0%,2021,WR,4
22,Stefon Diggs,HOU,7,11,114,16.3,37,2,0,0,0,0,0,1,11.4,11.4,46.3%,2021,WR,4
23,Laviska Shenault Jr.,FA,6,7,99,16.5,52,2,0,1,11,0,0,1,11.0,11.0,0.1%,2021,WR,4
24,Robert Woods,HOU,4,6,48,12.0,18,0,1,0,0,0,0,1,10.8,10.8,0.6%,2021,WR,4
25,Hunter Renfrow,FA,6,8,45,7.5,12,0,1,0,0,0,0,1,10.5,10.5,0.0%,2021,WR,4
26,Keelan Cole Sr.,FA,3,4,92,30.7,54,2,0,0,0,0,0,1,9.2,9.2,0.0%,2021,WR,4
27,Cedrick Wilson Jr.,NO,2,2,30,15.0,23,1,1,0,0,0,0,1,9.0,9.0,0.7%,2021,WR,4
28,Jakobi Meyers,LV,8,12,70,8.8,21,1,0,0,0,0,0,1,8.8,8.8,72.7%,2021,WR,4
29,DeAndre Carter,CHI,1,1,24,24.0,24,1,0,0,0,0,0,1,8.4,8.4,0.1%,2021,WR,4
30,Quintez Cephus,LAR,4,5,83,20.8,33,3,0,0,0,0,0,1,8.3,8.3,0.0%,2021,WR,4
31,Emmanuel Sanders,FA,5,6,74,14.8,21,2,0,1,7,0,0,1,8.1,8.1,0.0%,2021,WR,4
