Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Travis Kelce,KC,6,10,115,19.2,34,3,3,0,0,0,0,1,29.5,29.5,94.1%,2022,TE,11
2,George Kittle,SF,4,6,84,21.0,39,2,2,0,0,0,0,1,20.4,20.4,91.9%,2022,TE,11
3,Austin Hooper,NE,4,4,36,9.0,16,0,2,0,0,0,0,1,15.6,15.6,1.9%,2022,TE,11
4,Juwan Johnson,NO,3,4,47,15.7,26,1,1,0,0,0,0,1,10.7,10.7,19.4%,2022,TE,11
5,Pat Freiermuth,PIT,8,12,79,9.9,27,1,0,0,0,0,0,1,7.9,7.9,63.9%,2022,TE,11
6,Dawson Knox,BUF,7,7,70,10.0,23,1,0,0,0,0,0,1,7.0,7.0,11.4%,2022,TE,11
7,Taysom Hill,NO,1,1,8,8.0,8,0,0,9,52,0,0,1,6.6,6.6,27.7%,2022,TE,11
8,Logan Thomas,FA,5,6,65,13.0,19,0,0,0,0,0,0,1,6.5,6.5,0.0%,2022,TE,11
9,Mark Andrews,BAL,6,8,63,10.5,16,0,0,0,0,0,0,1,6.3,6.3,89.5%,2022,TE,11
10,Jody Fortson Jr.,KC,2,2,51,25.5,40,1,0,0,0,0,0,1,5.1,5.1,0.0%,2022,TE,11
11,Jonnu Smith,MIA,4,4,40,10.0,26,1,0,1,5,0,0,1,4.5,4.5,77.6%,2022,TE,11
12,Tyler Higbee,LAR,4,8,45,11.3,20,1,0,0,0,0,0,1,4.5,4.5,9.2%,2022,TE,11
13,Kyle Pitts,ATL,3,5,43,14.3,18,0,0,0,0,0,0,1,4.3,4.3,73.0%,2022,TE,11
14,Harrison Bryant,LV,4,7,41,10.3,14,0,0,0,0,0,0,1,4.1,4.1,0.0%,2022,TE,11
15,Cole Kmet,CHI,3,4,35,11.7,24,1,0,0,0,0,0,1,3.5,3.5,42.7%,2022,TE,11
16,T.J. Hockenson,MIN,5,9,34,6.8,11,0,0,0,0,0,0,1,3.4,3.4,83.0%,2022,TE,11
17,Foster Moreau,NO,1,3,33,33.0,33,1,0,0,0,0,0,1,3.3,3.3,2.4%,2022,TE,11
18,Chig Okonkwo,TEN,1,2,31,31.0,31,1,0,0,0,0,0,1,3.1,3.1,34.6%,2022,TE,11
19,Greg Dulcich,NYG,4,5,30,7.5,15,0,0,0,0,0,0,1,3.0,3.0,4.7%,2022,TE,11
20,Hayden Hurst,LAC,2,3,28,14.0,21,1,0,0,0,0,0,1,2.8,2.8,2.7%,2022,TE,11
21,Ian Thomas,CAR,3,4,24,8.0,12,0,0,0,0,0,0,1,2.4,2.4,0.0%,2022,TE,11
22,Dalton Schultz,HOU,3,5,22,7.3,12,0,0,0,0,0,0,1,2.2,2.2,54.4%,2022,TE,11
23,Brock Wright,DET,2,2,20,10.0,16,0,0,0,0,0,0,1,2.0,2.0,1.9%,2022,TE,11
24,Hunter Henry,NE,1,1,20,20.0,20,1,0,0,0,0,0,1,2.0,2.0,53.6%,2022,TE,11
25,Robert Tonyan,FA,2,4,19,9.5,10,0,0,0,0,0,0,1,1.9,1.9,0.0%,2022,TE,11
26,MyCole Pruitt,PIT,1,1,17,17.0,17,0,0,0,0,0,0,1,1.7,1.7,1.6%,2022,TE,11
27,David Njoku,CLE,2,3,17,8.5,21,1,0,0,0,0,0,1,1.7,1.7,74.6%,2022,TE,11
28,Kylen Granson,IND,1,1,16,16.0,16,0,0,0,0,0,0,1,1.6,1.6,1.2%,2022,TE,11
29,Eric Saubert,SF,2,2,16,8.0,9,0,0,0,0,0,0,1,1.6,1.6,1.0%,2022,TE,11
30,Jake Ferguson,DAL,2,2,15,7.5,11,0,0,0,0,0,0,1,1.5,1.5,67.5%,2022,TE,11
31,Noah Gray,KC,2,3,15,7.5,12,0,0,0,0,0,0,1,1.5,1.5,22.5%,2022,TE,11
32,Tyler Conklin,NYJ,2,3,15,7.5,8,0,0,0,0,0,0,1,1.5,1.5,19.2%,2022,TE,11
33,Mo Alie-Cox,IND,1,1,14,14.0,14,0,0,0,0,0,0,1,1.4,1.4,0.6%,2022,TE,11
