Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Jauan Jennings,SF,11,12,175,15.9,34,3,3,0,0,0,0,1,35.5,35.5,70.3%,2024,WR,3
2,Ja'Marr Chase,CIN,6,7,118,19.7,41,3,2,0,0,0,0,1,23.8,23.8,94.0%,2024,WR,3
3,Amari Cooper,BUF,7,12,86,12.3,24,2,2,0,0,0,0,1,20.6,20.6,75.3%,2024,WR,3
4,Malik Nabers,NYG,8,12,78,9.8,28,1,2,2,4,0,0,1,20.2,20.2,90.2%,2024,WR,3
5,Diontae Johnson,BAL,8,14,122,15.3,35,2,1,0,0,0,0,1,18.2,18.2,39.6%,2024,WR,3
6,Rome Odunze,CHI,6,11,112,18.7,47,2,1,1,2,0,0,1,17.4,17.4,62.7%,2024,WR,3
7,Rashee Rice,KC,12,14,110,9.2,27,1,1,1,1,0,0,1,17.1,17.1,42.8%,2024,WR,3
8,DK Metcalf,SEA,4,6,104,26.0,71,2,1,0,0,0,0,1,16.4,16.4,88.3%,2024,WR,3
9,Terry McLaurin,WAS,4,6,100,25.0,55,2,1,0,0,0,0,1,16.0,16.0,91.3%,2024,WR,3
10,Tre Tucker,LV,7,9,96,13.7,54,1,1,0,0,0,0,1,15.6,15.6,12.3%,2024,WR,3
11,Calvin Austin III,PIT,4,5,95,23.8,55,2,1,0,0,0,0,1,15.5,15.5,10.7%,2024,WR,3
12,Chris Olave,NO,6,6,86,14.3,29,1,1,0,0,0,0,1,14.6,14.6,68.4%,2024,WR,3
13,Jakobi Meyers,LV,7,9,62,8.9,16,0,1,0,0,0,0,1,14.2,14.2,72.7%,2024,WR,3
14,Justin Jefferson,MIN,6,8,81,13.5,28,2,1,0,0,0,0,1,14.1,14.1,98.3%,2024,WR,3
15,Amon-Ra St. Brown,DET,7,8,75,10.7,20,1,1,0,0,0,0,1,13.5,13.5,97.2%,2024,WR,3
16,DeAndre Hopkins,KC,6,7,73,12.2,20,1,1,0,0,0,0,1,13.3,13.3,72.8%,2024,WR,3
17,Khalil Shakir,BUF,6,6,72,12.0,27,1,1,0,0,0,0,1,13.2,13.2,74.4%,2024,WR,3
18,Drake London,ATL,6,9,67,11.2,14,0,1,0,0,0,0,1,12.7,12.7,91.6%,2024,WR,3
19,Marvin Harrison Jr.,ARI,5,11,64,12.8,17,0,1,0,0,0,0,1,12.4,12.4,88.9%,2024,WR,3
