Rank,Team,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
69,Alexander Mattison,LV,2,8,4.0,5,0,0,3,5,6,2.0,0,0,1,1.4,1.4,44.8%,2022,RB,2
70,Gary Brightwell,CIN,1,14,14.0,14,0,0,0,0,0,0,0,0,1,1.4,1.4,0.0%,2022,RB,2
71,Samaje Perine,KC,1,2,2.0,2,0,0,1,1,8,8.0,0,0,1,1.0,1.0,4.2%,2022,RB,2
72,D'Onta Foreman,CLE,2,9,4.5,7,0,0,0,0,0,0,0,0,1,0.9,0.9,3.4%,2022,RB,2
73,Rex Burkhead,FA,0,0,0,0,0,0,2,3,9,4.5,0,0,1,0.9,0.9,10.0%,2022,RB,2
74,Kenyan Drake,FA,6,8,1.3,6,0,0,0,0,0,0,0,0,1,0.8,0.8,1.1%,2022,RB,2
75,Michael Burton,DEN,1,6,6.0,6,0,0,1,1,2,2.0,0,0,1,0.8,0.8,0.1%,2022,RB,2
76,Isiah Pacheco,KC,2,6,3.0,6,0,0,0,0,0,0,0,0,1,0.6,0.6,84.8%,2022,RB,2
77,Avery Williams,ATL,0,0,0,0,0,0,1,1,6,6.0,0,0,1,0.6,0.6,0.6%,2022,RB,2
78,Patrick Ricard,BAL,1,5,5.0,5,0,0,0,0,0,0,0,0,1,0.5,0.5,0.8%,2022,RB,2
79,Ty Johnson,BUF,0,0,0,0,0,0,1,3,4,4.0,0,0,1,0.4,0.4,5.6%,2022,RB,2
80,Mike Davis,FA,5,4,0.8,3,0,0,0,0,0,0,0,0,1,0.4,0.4,1.0%,2022,RB,2
81,Caleb Huntley,FA,1,3,3.0,3,0,0,0,0,0,0,0,0,1,0.3,0.3,0.0%,2022,RB,2
82,Zamir White,LV,1,2,2.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,30.0%,2022,RB,2
83,Derek Watt,FA,1,2,2.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,0.0%,2022,RB,2
84,Adam Prentice,NO,0,0,0,0,0,0,1,1,2,2.0,0,0,1,0.2,0.2,0.0%,2022,RB,2
85,Rachaad White,TB,2,1,0.5,2,0,0,0,2,0,0,0,0,1,0.1,0.1,85.8%,2022,RB,2
86,Rico Dowdle,DAL,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,73.9%,2022,RB,2
87,Kene Nwangwu,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,2
88,Jerome Ford,CLE,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,64.4%,2022,RB,2
89,Jordan Mason,SF,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,27.7%,2022,RB,2
90,Pierre Strong Jr.,CLE,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.7%,2022,RB,2
91,Trestan Ebner,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,2
92,Andrew Beck,NYJ,1,-1,-1.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,2
93,Taiwan Jones,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,2022,RB,2
94,Nick Bellore,WAS,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,4.0%,2022,RB,2
95,Latavius Murray,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,2
96,Giovani Bernard,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,2
97,Dare Ogunbowale,HOU,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,2022,RB,2
98,Justin Jackson,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,2
99,Brandin Bryant,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,2
100,Marlon Mack,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,2
101,Demetric Felton Jr.,WAS,1,-4,-4.0,0,0,0,1,1,3,3.0,0,0,1,-0.1,-0.1,0.0%,2022,RB,2
102,Deon Jackson,FA,2,-3,-1.5,1,0,0,0,0,0,0,0,0,1,-0.3,-0.3,0.0%,2022,RB,2
103,Matt Breida,FA,1,-4,-4.0,0,0,0,0,1,0,0,0,0,1,-0.4,-0.4,0.0%,2022,RB,2
104,DeeJay Dallas,ARI,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.0,-1.0,0.3%,2022,RB,2
105,Chuba Hubbard,CAR,0,0,0,0,0,0,0,0,0,0,0,1,1,-2.0,-2.0,73.0%,2022,RB,2
