Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Mike Evans,TB,10,12,207,20.7,63,3,3,0,0,0,0,1,38.7,38.7,94.8%,2022,WR,17
2,Davante Adams,FA,7,11,153,21.9,60,3,2,0,0,0,0,1,27.3,27.3,91.0%,2022,WR,17
3,Amari Cooper,BUF,3,4,105,35.0,46,3,2,0,0,0,0,1,22.5,22.5,75.3%,2022,WR,17
4,DJ Moore,CHI,6,10,117,19.5,47,3,1,0,0,0,0,1,17.7,17.7,86.7%,2022,WR,17
5,Brandon Aiyuk,SF,9,12,101,11.2,23,1,1,1,16,0,0,1,17.7,17.7,43.5%,2022,WR,17
6,A.J. Brown,PHI,4,9,97,24.3,78,1,1,0,0,0,0,1,15.7,15.7,96.7%,2022,WR,17
7,Jalen Nailor,MIN,3,3,89,29.7,47,2,1,0,0,0,0,1,14.9,14.9,6.6%,2022,WR,17
8,Richie James Jr.,FA,7,7,76,10.9,28,1,1,0,0,0,0,1,13.6,13.6,0.0%,2022,WR,17
9,Shi Smith,FA,4,4,70,17.5,38,1,1,0,0,0,0,1,13.0,13.0,0.0%,2022,WR,17
10,Chris Godwin,TB,9,9,120,13.3,24,2,0,0,0,0,1,1,12.0,12.0,45.3%,2022,WR,17
11,Tyquan Thornton,KC,3,7,60,20.0,29,2,1,0,0,0,0,1,12.0,12.0,0.1%,2022,WR,17
12,K.J. Osborn,WAS,7,7,59,8.4,16,0,1,0,0,0,0,1,11.9,11.9,1.3%,2022,WR,17
13,Tyreek Hill,MIA,4,7,55,13.8,19,0,0,1,2,1,0,1,11.7,11.7,92.8%,2022,WR,17
14,DeVonta Smith,PHI,9,13,115,12.8,28,2,0,0,0,0,0,1,11.5,11.5,89.2%,2022,WR,17
15,Jakobi Meyers,LV,6,9,49,8.2,25,1,1,0,0,0,0,1,10.9,10.9,72.7%,2022,WR,17
16,Isaiah Hodgins,SF,4,5,42,10.5,19,0,1,0,0,0,0,1,10.2,10.2,0.0%,2022,WR,17
17,Michael Pittman Jr.,IND,6,8,41,6.8,15,0,1,0,0,0,0,1,10.1,10.1,70.7%,2022,WR,17
18,CeeDee Lamb,DAL,11,14,100,9.1,34,1,0,0,0,0,0,1,10.0,10.0,87.2%,2022,WR,17
19,Robert Woods,HOU,5,9,39,7.8,10,0,1,0,0,0,0,1,9.9,9.9,0.6%,2022,WR,17
20,Mike Williams,PIT,7,10,94,13.4,26,1,0,0,0,0,0,1,9.4,9.4,18.1%,2022,WR,17
21,Treylon Burks,TEN,4,8,66,16.5,30,2,0,1,20,0,0,1,8.6,8.6,2.2%,2022,WR,17
22,Rashid Shaheed,NO,6,6,79,13.2,58,1,0,0,0,0,0,1,7.9,7.9,31.4%,2022,WR,17
23,Van Jefferson,PIT,3,3,77,25.7,39,2,0,0,0,0,0,1,7.7,7.7,1.5%,2022,WR,17
24,Tyler Boyd,TEN,1,1,14,14.0,14,0,1,0,0,0,0,1,7.4,7.4,4.6%,2022,WR,17
25,Donovan Peoples-Jones,FA,1,3,13,13.0,13,0,1,0,0,0,0,1,7.3,7.3,0.0%,2022,WR,17
26,Keenan Allen,CHI,5,6,60,12.0,28,1,0,1,8,0,0,1,6.8,6.8,76.2%,2022,WR,17
27,Amon-Ra St. Brown,DET,4,5,62,15.5,28,1,0,0,0,0,0,1,6.2,6.2,97.2%,2022,WR,17
28,Marvin Jones Jr.,FA,6,7,61,10.2,17,0,0,0,0,0,0,1,6.1,6.1,0.0%,2022,WR,17
29,Marquise Brown,KC,6,9,61,10.2,19,0,0,0,0,0,0,1,6.1,6.1,40.3%,2022,WR,17
30,Allen Lazard,NYJ,5,6,59,11.8,16,0,0,0,0,0,0,1,5.9,5.9,6.7%,2022,WR,17
31,DJ Chark Jr.,LAC,2,4,56,28.0,28,2,0,0,0,0,0,1,5.6,5.6,4.2%,2022,WR,17
32,Parris Campbell,PHI,3,6,52,17.3,49,1,0,1,1,0,0,1,5.3,5.3,0.0%,2022,WR,17
33,Jaylen Waddle,MIA,3,5,52,17.3,23,1,0,0,0,0,0,1,5.2,5.2,79.3%,2022,WR,17
34,Kadarius Toney,FA,4,4,71,17.8,38,2,0,0,0,0,1,1,5.1,5.1,0.7%,2022,WR,17
35,T.Y. Hilton,FA,4,5,50,12.5,28,1,0,0,0,0,0,1,5.0,5.0,1.6%,2022,WR,17
36,Drake London,ATL,5,8,47,9.4,13,0,0,0,0,0,0,1,4.7,4.7,91.6%,2022,WR,17
37,Jauan Jennings,SF,2,3,46,23.0,28,1,0,0,0,0,0,1,4.6,4.6,70.3%,2022,WR,17
38,Corey Davis,FA,3,6,45,15.0,16,0,0,0,0,0,0,1,4.5,4.5,0.0%,2022,WR,17
39,Kalif Raymond,DET,3,3,40,13.3,16,0,0,1,4,0,0,1,4.4,4.4,2.6%,2022,WR,17
