Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Taysom Hill,NO,2,3,35,17.5,30,1,1,3,10,0,0,1,11.3,11.3,27.7%,2022,TE,13
2,Noah Fant,SEA,4,5,42,10.5,17,0,1,0,0,0,0,1,10.2,10.2,21.1%,2022,TE,13
3,Evan Engram,JAC,5,7,30,6.0,7,0,1,0,0,0,0,1,9.0,9.0,57.4%,2022,TE,13
4,Cade Otton,TB,6,10,28,4.7,10,0,1,0,0,0,0,1,8.8,8.8,57.8%,2022,TE,13
5,Greg Dulcich,NYG,6,8,85,14.2,30,2,0,0,0,0,0,1,8.5,8.5,4.7%,2022,TE,13
6,Gerald Everett,FA,5,6,80,16.0,19,0,0,0,0,0,0,1,8.0,8.0,1.4%,2022,TE,13
7,Connor Heyward,PIT,1,1,17,17.0,17,0,1,0,0,0,0,1,7.7,7.7,0.1%,2022,TE,13
8,Pat Freiermuth,PIT,3,5,76,25.3,57,1,0,0,0,0,0,1,7.6,7.6,63.9%,2022,TE,13
9,Cole Kmet,CHI,6,7,72,12.0,24,1,0,0,0,0,0,1,7.2,7.2,42.7%,2022,TE,13
10,Chig Okonkwo,TEN,4,5,68,17.0,41,1,0,0,0,0,0,1,6.8,6.8,34.6%,2022,TE,13
11,MyCole Pruitt,PIT,1,1,7,7.0,7,0,1,0,0,0,0,1,6.7,6.7,1.6%,2022,TE,13
12,Mark Andrews,BAL,4,7,53,13.3,22,1,0,1,1,0,0,1,5.4,5.4,89.5%,2022,TE,13
13,Brevin Jordan,HOU,4,5,46,11.5,20,1,0,0,0,0,0,1,4.6,4.6,0.7%,2022,TE,13
14,Jack Stoll,MIA,3,3,41,13.7,26,1,0,0,0,0,0,1,4.1,4.1,0.0%,2022,TE,13
15,Travis Kelce,KC,4,6,56,14.0,19,0,0,0,0,0,1,1,3.6,3.6,94.1%,2022,TE,13
16,T.J. Hockenson,MIN,4,6,33,8.3,13,0,0,0,0,0,0,1,3.3,3.3,83.0%,2022,TE,13
17,Dalton Schultz,HOU,2,6,33,16.5,22,1,0,0,0,0,0,1,3.3,3.3,54.4%,2022,TE,13
18,Foster Moreau,NO,1,3,32,32.0,32,1,0,0,0,0,0,1,3.2,3.2,2.4%,2022,TE,13
19,C.J. Uzomah,PHI,1,1,31,31.0,31,1,0,0,0,0,0,1,3.1,3.1,0.0%,2022,TE,13
20,Isaiah Likely,BAL,4,4,30,7.5,12,0,0,0,0,0,0,1,3.0,3.0,34.2%,2022,TE,13
21,Adam Trautman,DEN,2,3,28,14.0,20,1,0,0,0,0,0,1,2.8,2.8,1.1%,2022,TE,13
22,Jelani Woods,IND,2,4,28,14.0,27,1,0,0,0,0,0,1,2.8,2.8,4.0%,2022,TE,13
23,Brock Wright,DET,2,2,25,12.5,14,0,0,0,0,0,0,1,2.5,2.5,1.9%,2022,TE,13
24,Anthony Firkser,KC,2,2,24,12.0,15,0,0,0,0,0,0,1,2.4,2.4,0.0%,2022,TE,13
25,Daniel Bellinger,NYG,5,5,24,4.8,8,0,0,0,0,0,0,1,2.4,2.4,1.5%,2022,TE,13
26,Will Dissly,LAC,2,2,22,11.0,19,0,0,0,0,0,0,1,2.2,2.2,22.8%,2022,TE,13
27,George Kittle,SF,2,3,22,11.0,19,0,0,0,0,0,0,1,2.2,2.2,91.9%,2022,TE,13
28,Austin Hooper,NE,3,5,22,7.3,9,0,0,0,0,0,0,1,2.2,2.2,1.9%,2022,TE,13
29,Jordan Akins,CLE,3,6,21,7.0,11,0,0,0,0,0,0,1,2.1,2.1,1.2%,2022,TE,13
30,Durham Smythe,FA,2,2,21,10.5,19,0,0,0,0,0,0,1,2.1,2.1,0.1%,2022,TE,13
31,Logan Thomas,FA,3,4,20,6.7,11,0,0,0,0,0,0,1,2.0,2.0,0.0%,2022,TE,13
32,Marcedes Lewis,CHI,0,1,0,0,0,0,0,0,0,0,0,1,2.0,2.0,0.1%,2022,TE,13
33,Grant Calcaterra,PHI,1,1,19,19.0,19,0,0,0,0,0,0,1,1.9,1.9,4.3%,2022,TE,13
34,Kylen Granson,IND,4,6,19,4.8,9,0,0,0,0,0,0,1,1.9,1.9,1.2%,2022,TE,13
35,Parker Hesse,FA,1,1,16,16.0,16,0,0,0,0,0,0,1,1.6,1.6,0.0%,2022,TE,13
36,Noah Gray,KC,1,1,15,15.0,15,0,0,0,0,0,0,1,1.5,1.5,22.5%,2022,TE,13
37,Tyler Higbee,LAR,2,5,14,7.0,9,0,0,0,0,0,0,1,1.4,1.4,9.2%,2022,TE,13
38,Harrison Bryant,LV,1,1,6,6.0,6,0,0,1,8,0,0,1,1.4,1.4,0.0%,2022,TE,13
39,Tyler Kroft,FA,1,1,14,14.0,14,0,0,0,0,0,0,1,1.4,1.4,0.0%,2022,TE,13
40,Mitchell Wilcox,FA,1,1,13,13.0,13,0,0,0,0,0,0,1,1.3,1.3,0.0%,2022,TE,13
41,Hunter Henry,NE,2,5,13,6.5,9,0,0,0,0,0,0,1,1.3,1.3,53.6%,2022,TE,13
42,Ko Kieft,TB,1,2,12,12.0,12,0,0,0,0,0,0,1,1.2,1.2,0.0%,2022,TE,13
43,Colby Parkinson,LAR,1,1,12,12.0,12,0,0,0,0,0,0,1,1.2,1.2,9.6%,2022,TE,13
44,Hayden Hurst,LAC,2,3,12,6.0,9,0,0,0,0,0,0,1,1.2,1.2,2.7%,2022,TE,13
45,Johnny Mundt,MIN,1,1,12,12.0,12,0,0,0,0,0,0,1,1.2,1.2,0.6%,2022,TE,13
46,Pharaoh Brown,SEA,1,1,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,0.1%,2022,TE,13
47,Robert Tonyan,FA,1,2,10,10.0,10,0,0,0,0,0,0,1,1.0,1.0,0.0%,2022,TE,13
48,Tyler Conklin,NYJ,2,7,9,4.5,6,0,0,0,0,0,0,1,0.9,0.9,19.2%,2022,TE,13
49,Tre' McKitty,CLE,1,1,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,0.0%,2022,TE,13
50,Zach Gentry,FA,1,1,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,0.0%,2022,TE,13
51,Jody Fortson Jr.,KC,1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.0%,2022,TE,13
52,Jonnu Smith,MIA,2,2,6,3.0,6,0,0,0,0,0,0,1,0.6,0.6,77.6%,2022,TE,13
53,Geoff Swaim,CLE,1,1,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,0.0%,2022,TE,13
54,Shane Zylstra,DET,1,1,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,1.1%,2022,TE,13
55,Stone Smartt,LAC,2,3,3,1.5,5,0,0,0,0,0,0,1,0.3,0.3,2.6%,2022,TE,13
56,Luke Farrell,JAC,1,1,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3,0.0%,2022,TE,13
57,Chris Myarick,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,TE,13
58,Josiah Deguara,JAC,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,TE,13
59,Dawson Knox,BUF,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,11.4%,2022,TE,13
60,Sean McKeon,IND,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,TE,13
61,Feleipe Franks,CAR,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,TE,13
62,Peyton Hendershot,KC,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2022,TE,13
63,Cole Turner,WAS,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%,2022,TE,13
64,Teagan Quitoriano,HOU,0,3,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,TE,13
65,Eric Saubert,SF,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,2022,TE,13
66,Zach Wood,NO,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,TE,13
67,Kevin Rader,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,TE,13
68,N'Keal Harry,FA,1,1,49,49.0,49,1,0,0,0,0,0,1,0.0,0.0,0.0%,2022,TE,13
69,Tommy Sweeney,CHI,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,TE,13
70,Dan Arnold,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,TE,13
71,Mike Gesicki,CIN,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,29.2%,2022,TE,13
72,Chris Manhertz,NYG,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,TE,13
73,Nick Boyle,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,TE,13
74,Nick Vannett,TEN,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,TE,13
75,Beau Brinkley,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.2%,2022,TE,13
76,Jake Ferguson,DAL,2,2,-1,-0.5,4,0,0,0,0,0,0,1,-0.1,-0.1,67.5%,2022,TE,13
77,Mo Alie-Cox,IND,1,1,6,6.0,6,0,0,0,0,0,1,1,-1.4,-1.4,0.6%,2022,TE,13
