Rank,Team,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Miles Sanders,CAR,17,144,8.5,40,2,2,1,3,11,11.0,0,0,1,27.5,27.5,5.1%,2022,RB,14
2,Christian McCaffrey,SF,14,119,8.5,38,2,1,2,3,34,17.0,1,0,1,27.3,27.3,66.6%,2022,RB,14
3,Jerick McKinnon,FA,6,22,3.7,7,0,0,7,9,112,16.0,2,0,1,25.4,25.4,0.0%,2022,RB,14
4,Tony Pollard,TEN,10,42,4.2,18,0,1,4,5,20,5.0,1,0,1,18.2,18.2,80.4%,2022,RB,14
5,J.K. Dobbins,LAC,15,120,8.0,44,1,1,0,0,0,0,0,0,1,18.0,18.0,74.2%,2022,RB,14
6,Derrick Henry,BAL,17,121,7.1,50,2,1,3,5,34,11.3,0,2,1,17.5,17.5,97.5%,2022,RB,14
7,Josh Jacobs,GB,27,99,3.7,15,0,1,2,2,15,7.5,0,0,1,17.4,17.4,96.3%,2022,RB,14
8,James Conner,ARI,15,85,5.7,23,1,1,6,7,29,4.8,0,0,1,17.4,17.4,82.6%,2022,RB,14
9,Austin Ekeler,WAS,15,45,3.0,12,0,1,8,8,59,7.4,0,0,1,16.4,16.4,51.4%,2022,RB,14
10,Chuba Hubbard,CAR,14,74,5.3,12,0,1,3,3,25,8.3,0,0,1,15.9,15.9,73.0%,2022,RB,14
11,Pierre Strong Jr.,CLE,5,70,14.0,44,1,1,2,2,20,10.0,0,0,1,15.0,15.0,0.7%,2022,RB,14
12,Ezekiel Elliott,FA,15,62,4.1,25,1,1,3,5,19,6.3,0,0,1,14.1,14.1,20.4%,2022,RB,14
13,Zonovan Knight,NYJ,17,71,4.2,13,0,1,2,2,6,3.0,0,0,1,13.7,13.7,0.0%,2022,RB,14
14,Marlon Mack,FA,3,15,5.0,6,0,0,2,3,62,31.0,1,0,1,13.7,13.7,0.0%,2022,RB,14
15,Dameon Pierce,HOU,22,78,3.5,24,1,1,0,0,0,0,0,1,1,11.8,11.8,9.3%,2022,RB,14
16,Najee Harris,PIT,12,33,2.8,8,0,1,2,3,17,8.5,0,0,1,11.0,11.0,85.5%,2022,RB,14
17,Raheem Blackshear,CAR,4,32,8.0,16,0,1,1,1,17,17.0,0,0,1,10.9,10.9,7.7%,2022,RB,14
18,Joe Mixon,HOU,14,96,6.9,40,1,0,2,2,10,5.0,0,0,1,10.6,10.6,93.9%,2022,RB,14
19,Boston Scott,FA,6,33,5.5,11,0,1,1,1,4,4.0,0,0,1,9.7,9.7,0.0%,2022,RB,14
20,Isiah Pacheco,KC,13,70,5.4,10,0,0,3,3,23,7.7,0,0,1,9.3,9.3,84.8%,2022,RB,14
21,Justin Jackson,FA,4,19,4.8,15,0,1,1,1,12,12.0,0,0,1,9.1,9.1,0.0%,2022,RB,14
22,Kevin Harris,FA,8,26,3.3,14,0,1,0,0,0,0,0,0,1,8.6,8.6,0.0%,2022,RB,14
23,Samaje Perine,KC,4,22,5.5,14,0,1,1,5,2,2.0,0,0,1,8.4,8.4,4.2%,2022,RB,14
24,Cam Akers,MIN,12,42,3.5,9,0,1,1,1,1,1.0,0,1,1,8.3,8.3,14.2%,2022,RB,14
25,Dalvin Cook,FA,15,23,1.5,5,0,1,1,2,13,13.0,0,1,1,7.6,7.6,0.9%,2022,RB,14
26,D'Onta Foreman,CLE,21,74,3.5,11,0,0,1,1,1,1.0,0,0,1,7.5,7.5,3.4%,2022,RB,14
27,Gus Edwards,LAC,13,66,5.1,16,0,0,0,0,0,0,0,0,1,6.6,6.6,45.3%,2022,RB,14
28,Rachaad White,TB,13,56,4.3,9,0,0,5,5,21,4.2,0,1,1,5.7,5.7,85.8%,2022,RB,14
29,Jordan Mason,SF,11,56,5.1,18,0,0,0,0,0,0,0,0,1,5.6,5.6,27.7%,2022,RB,14
30,Nick Chubb,CLE,14,34,2.4,13,0,0,3,3,20,6.7,0,0,1,5.4,5.4,55.1%,2022,RB,14
31,Saquon Barkley,PHI,9,28,3.1,9,0,0,2,2,20,10.0,0,0,1,4.8,4.8,97.8%,2022,RB,14
32,Leonard Fournette,FA,4,13,3.3,8,0,0,6,7,33,5.5,0,0,1,4.6,4.6,2.1%,2022,RB,14
33,Raheem Mostert,FA,11,37,3.4,13,0,0,1,1,7,7.0,0,0,1,4.4,4.4,42.9%,2022,RB,14
34,Devin Singletary,NYG,8,39,4.9,16,0,0,1,2,4,4.0,0,0,1,4.3,4.3,43.6%,2022,RB,14
35,Gary Brightwell,CIN,5,23,4.6,13,0,0,2,3,18,9.0,0,0,1,4.1,4.1,0.0%,2022,RB,14
36,D'Andre Swift,CHI,6,21,3.5,9,0,0,3,4,18,6.0,0,0,1,3.9,3.9,83.1%,2022,RB,14
37,Jamaal Williams,FA,16,37,2.3,8,0,0,0,1,0,0,0,0,1,3.7,3.7,2.5%,2022,RB,14
38,Joshua Kelley,TEN,4,29,7.3,22,1,0,1,2,6,6.0,0,0,1,3.5,3.5,0.0%,2022,RB,14
39,Travis Homer,CHI,9,26,2.9,16,0,0,2,3,8,4.0,0,0,1,3.4,3.4,1.3%,2022,RB,14
40,Travis Etienne Jr.,JAC,17,32,1.9,7,0,0,0,0,0,0,0,0,1,3.2,3.2,81.7%,2022,RB,14
41,Latavius Murray,FA,8,32,4.0,8,0,0,3,5,-1,-0.3,0,0,1,3.1,3.1,0.0%,2022,RB,14
42,Kyren Williams,LAR,3,19,6.3,9,0,0,1,2,10,10.0,0,0,1,2.9,2.9,94.2%,2022,RB,14
43,Mike Boone,CAR,3,2,0.7,1,0,0,2,2,27,13.5,0,0,1,2.9,2.9,1.7%,2022,RB,14
44,Jaylen Warren,PIT,3,11,3.7,8,0,0,2,3,16,8.0,0,0,1,2.7,2.7,68.2%,2022,RB,14
45,Jeff Wilson Jr.,MIA,4,26,6.5,20,1,0,0,0,0,0,0,0,1,2.6,2.6,0.6%,2022,RB,14
46,Corey Clement,FA,0,0,0,0,0,0,1,1,21,21.0,0,0,1,2.1,2.1,0.0%,2022,RB,14
47,Ameer Abdullah,LV,0,0,0,0,0,0,2,2,17,8.5,0,0,1,1.7,1.7,25.1%,2022,RB,14
48,Malcolm Brown,FA,1,5,5.0,5,0,0,2,2,12,6.0,0,0,1,1.7,1.7,0.0%,2022,RB,14
49,James Cook,BUF,4,6,1.5,4,0,0,1,1,9,9.0,0,0,1,1.5,1.5,93.1%,2022,RB,14
50,Matt Breida,FA,3,6,2.0,5,0,0,2,4,9,4.5,0,0,1,1.5,1.5,0.0%,2022,RB,14
51,JaMycal Hasty,NE,4,13,3.3,10,0,0,0,0,0,0,0,0,1,1.3,1.3,0.7%,2022,RB,14
52,Kareem Hunt,KC,4,6,1.5,4,0,0,2,4,6,3.0,0,0,1,1.2,1.2,48.5%,2022,RB,14
53,Rhamondre Stevenson,NE,3,8,2.7,4,0,0,2,3,2,1.0,0,0,1,1.0,1.0,80.6%,2022,RB,14
54,Zamir White,LV,3,9,3.0,8,0,0,0,0,0,0,0,0,1,0.9,0.9,30.0%,2022,RB,14
55,C.J. Ham,MIN,0,0,0,0,0,0,1,1,9,9.0,0,0,1,0.9,0.9,0.6%,2022,RB,14
56,Trayveon Williams,CIN,1,2,2.0,2,0,0,1,1,6,6.0,0,0,1,0.8,0.8,0.5%,2022,RB,14
57,Julius Chestnut,TEN,0,0,0,0,0,0,2,2,8,4.0,0,0,1,0.8,0.8,1.3%,2022,RB,14
58,Nyheim Hines,FA,1,3,3.0,3,0,0,1,1,4,4.0,0,0,1,0.7,0.7,0.1%,2022,RB,14
59,Kyle Juszczyk,SF,0,0,0,0,0,0,2,2,7,3.5,0,0,1,0.7,0.7,1.2%,2022,RB,14
60,Benny Snell Jr.,FA,2,4,2.0,3,0,0,0,0,0,0,0,0,1,0.4,0.4,0.0%,2022,RB,14
61,Tony Jones Jr.,FA,1,2,2.0,2,0,0,1,2,0,0.0,0,0,1,0.2,0.2,0.0%,2022,RB,14
62,Rex Burkhead,FA,2,-3,-1.5,0,0,0,1,1,5,5.0,0,0,1,0.2,0.2,10.0%,2022,RB,14
63,Kenyan Drake,FA,1,1,1.0,1,0,0,2,2,1,0.5,0,0,1,0.2,0.2,1.1%,2022,RB,14
64,Patrick Ricard,BAL,1,2,2.0,2,0,0,0,0,0,0,0,0,1,0.2,0.2,0.8%,2022,RB,14
65,Salvon Ahmed,IND,1,1,1.0,1,0,0,0,0,0,0,0,0,1,0.1,0.1,0.0%,2022,RB,14
66,Dare Ogunbowale,HOU,1,-3,-3.0,0,0,0,2,2,4,2.0,0,0,1,0.1,0.1,1.0%,2022,RB,14
67,Jakob Johnson,FA,0,0,0,0,0,0,1,1,1,1.0,0,0,1,0.1,0.1,0.0%,2022,RB,14
68,Keaontay Ingram,KC,1,1,1.0,1,0,0,0,0,0,0,0,0,1,0.1,0.1,0.0%,2022,RB,14
69,Eno Benjamin,FA,3,1,0.3,4,0,0,0,0,0,0,0,0,1,0.1,0.1,0.0%,2022,RB,14
70,Michael Carter,ARI,5,5,1.0,5,0,0,3,6,15,5.0,0,1,1,0.0,0.0,14.7%,2022,RB,14
71,Demetric Felton Jr.,WAS,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,14
72,Kenneth Gainwell,PHI,0,0,0,0,0,0,1,1,0,0.0,0,0,1,0.0,0.0,11.7%,2022,RB,14
73,Jerome Ford,CLE,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,64.4%,2022,RB,14
74,Brandon Bolden,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2022,RB,14
75,Taiwan Jones,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,2022,RB,14
76,Nick Bellore,WAS,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,4.0%,2022,RB,14
77,Justice Hill,BAL,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,24.4%,2022,RB,14
78,Alec Ingold,MIA,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.6%,2022,RB,14
79,Jason Cabinda,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%,2022,RB,14
