Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
18,David Moore,CAR,2,2,68,34.0,52,1,1,0,0,0,0,1,12.8,12.8,1.4%,2023,WR,15
19,Demarcus Robinson,LAR,2,3,44,22.0,23,2,1,1,23,0,0,1,12.7,12.7,17.8%,2023,WR,15
20,Diontae Johnson,BAL,4,6,62,15.5,25,1,1,0,0,0,0,1,12.2,12.2,39.6%,2023,WR,15
21,Mike Evans,TB,4,6,57,14.3,19,0,1,0,0,0,0,1,11.7,11.7,94.8%,2023,WR,15
22,CeeDee Lamb,DAL,7,10,53,7.6,16,0,0,1,3,1,0,1,11.6,11.6,87.2%,2023,WR,15
23,Jayden Reed,GB,6,8,52,8.7,20,1,1,0,0,0,0,1,11.2,11.2,82.1%,2023,WR,15
24,Jaxon Smith-Njigba,SEA,4,4,48,12.0,29,1,1,0,0,0,0,1,10.8,10.8,85.4%,2023,WR,15
25,D.J. Montgomery,IND,2,4,48,24.0,34,1,1,0,0,0,0,1,10.8,10.8,0.0%,2023,WR,15
26,Dontayvion Wicks,GB,6,7,97,16.2,22,3,0,0,0,0,0,1,9.7,9.7,23.2%,2023,WR,15
27,Justin Jefferson,MIN,7,10,84,12.0,19,0,0,0,0,0,0,1,8.4,8.4,98.3%,2023,WR,15
28,Quentin Johnston,LAC,2,3,23,11.5,17,0,1,0,0,0,0,1,8.3,8.3,50.5%,2023,WR,15
29,Michael Pittman Jr.,IND,4,5,78,19.5,42,2,0,0,0,0,0,1,7.8,7.8,70.7%,2023,WR,15
30,DK Metcalf,SEA,5,6,78,15.6,34,1,0,0,0,0,0,1,7.8,7.8,88.3%,2023,WR,15
31,Lil'Jordan Humphrey,DEN,3,4,16,5.3,8,0,1,0,0,0,0,1,7.6,7.6,1.1%,2023,WR,15
32,Jerry Jeudy,CLE,3,7,74,24.7,40,1,0,0,0,0,0,1,7.4,7.4,72.7%,2023,WR,15
33,Alex Erickson,FA,1,2,13,13.0,13,0,1,0,0,0,0,1,7.3,7.3,0.0%,2023,WR,15
34,Courtland Sutton,DEN,5,6,71,14.2,23,1,0,0,0,0,0,1,7.1,7.1,84.6%,2023,WR,15
35,Keith Kirkwood,BAL,1,1,7,7.0,7,0,1,0,0,0,0,1,6.7,6.7,0.0%,2023,WR,15
36,Ja'Marr Chase,CIN,4,4,64,16.0,25,2,0,0,0,0,0,1,6.4,6.4,94.0%,2023,WR,15
37,Treylon Burks,TEN,3,3,62,20.7,37,2,0,1,2,0,0,1,6.4,6.4,2.2%,2023,WR,15
38,Darius Slayton,NYG,4,8,63,15.8,33,1,0,0,0,0,0,1,6.3,6.3,9.9%,2023,WR,15
39,Zay Jones,ARI,5,8,59,11.8,36,1,0,0,0,0,0,1,5.9,5.9,3.6%,2023,WR,15
40,Marquise Goodwin,FA,1,1,57,57.0,57,1,0,0,0,0,0,1,5.7,5.7,0.0%,2023,WR,15
41,A.J. Brown,PHI,5,10,56,11.2,15,0,0,0,0,0,0,1,5.6,5.6,96.7%,2023,WR,15
42,Puka Nacua,LAR,5,8,50,10.0,18,0,0,2,3,0,0,1,5.3,5.3,95.5%,2023,WR,15
43,Tyler Boyd,TEN,2,5,53,26.5,44,1,0,0,0,0,0,1,5.3,5.3,4.6%,2023,WR,15
44,Cedric Tillman,CLE,4,8,52,13.0,19,0,0,0,0,0,0,1,5.2,5.2,28.9%,2023,WR,15
45,DJ Moore,CHI,4,8,52,13.0,27,2,0,0,0,0,0,1,5.2,5.2,86.7%,2023,WR,15
46,DeVonta Smith,PHI,5,5,50,10.0,17,0,0,0,0,0,0,1,5.0,5.0,89.2%,2023,WR,15
47,Stefon Diggs,HOU,4,5,48,12.0,18,0,0,0,0,0,0,1,4.8,4.8,46.3%,2023,WR,15
48,George Pickens,PIT,3,7,47,15.7,17,0,0,0,0,0,0,1,4.7,4.7,88.7%,2023,WR,15
49,Jameson Williams,DET,4,7,47,11.8,18,0,0,0,0,0,0,1,4.7,4.7,80.0%,2023,WR,15
50,Tyler Scott,CHI,3,4,49,16.3,30,1,0,1,-3,0,0,1,4.6,4.6,1.1%,2023,WR,15
51,DeVante Parker,FA,5,5,44,8.8,20,1,0,0,0,0,0,1,4.4,4.4,0.0%,2023,WR,15
52,Adam Thielen,CAR,4,7,43,10.8,16,0,0,0,0,0,0,1,4.3,4.3,61.9%,2023,WR,15
53,Josh Reynolds,JAC,2,3,41,20.5,21,2,0,0,0,0,0,1,4.1,4.1,1.6%,2023,WR,15
54,Calvin Ridley,TEN,5,12,39,7.8,13,0,0,0,0,0,0,1,3.9,3.9,77.8%,2023,WR,15
55,Rashod Bateman,BAL,3,6,39,13.0,18,0,0,0,0,0,0,1,3.9,3.9,35.3%,2023,WR,15
56,Chris Moore,WAS,3,4,39,13.0,23,1,0,0,0,0,0,1,3.9,3.9,0.0%,2023,WR,15
57,Brandon Aiyuk,SF,3,5,37,12.3,22,1,0,0,0,0,0,1,3.7,3.7,43.5%,2023,WR,15
58,Rashid Shaheed,NO,3,4,36,12.0,19,0,0,0,0,0,0,1,3.6,3.6,31.4%,2023,WR,15
59,A.T. Perry,DEN,2,2,34,17.0,18,0,0,0,0,0,0,1,3.4,3.4,3.9%,2023,WR,15
60,Nick Westbrook-Ikhine,TEN,1,2,33,33.0,33,1,0,0,0,0,0,1,3.3,3.3,23.7%,2023,WR,15
61,DeMario Douglas,NE,3,5,33,11.0,16,0,0,0,0,0,0,1,3.3,3.3,28.9%,2023,WR,15
62,Jonathan Mingo,DAL,4,5,32,8.0,20,1,0,0,0,0,0,1,3.2,3.2,2.7%,2023,WR,15
63,Ihmir Smith-Marsette,NYG,2,2,1,0.5,8,0,0,4,31,0,0,1,3.2,3.2,0.1%,2023,WR,15
64,Lynn Bowden Jr.,FA,3,5,31,10.3,17,0,0,0,0,0,0,1,3.1,3.1,0.0%,2023,WR,15
65,Justin Watson,KC,1,3,31,31.0,31,1,0,0,0,0,0,1,3.1,3.1,1.8%,2023,WR,15
66,Robert Woods,HOU,3,5,30,10.0,15,0,0,0,0,0,0,1,3.0,3.0,0.6%,2023,WR,15
67,Romeo Doubs,GB,3,3,30,10.0,12,0,0,0,0,0,0,1,3.0,3.0,47.5%,2023,WR,15
68,Malik Heath,GB,3,3,29,9.7,15,0,0,0,0,0,0,1,2.9,2.9,0.6%,2023,WR,15
69,Garrett Wilson,NYJ,3,4,29,9.7,18,0,0,0,0,0,0,1,2.9,2.9,91.1%,2023,WR,15
70,Xavier Gipson,NYJ,2,6,29,14.5,21,1,0,0,0,0,0,1,2.9,2.9,0.6%,2023,WR,15
71,Jauan Jennings,SF,2,2,25,12.5,22,1,0,0,0,0,0,1,2.5,2.5,70.3%,2023,WR,15
72,Wan'Dale Robinson,NYG,4,4,25,6.3,13,0,0,0,0,0,0,1,2.5,2.5,36.9%,2023,WR,15
73,Drake London,ATL,2,3,24,12.0,13,0,0,0,0,0,0,1,2.4,2.4,91.6%,2023,WR,15
74,Velus Jones Jr.,CAR,0,0,0,0,0,0,0,2,23,0,0,1,2.3,2.3,0.1%,2023,WR,15
75,Allen Lazard,NYJ,3,6,21,7.0,11,0,0,0,0,0,0,1,2.1,2.1,6.7%,2023,WR,15
76,Tyler Lockett,FA,3,9,21,7.0,12,0,0,0,0,0,0,1,2.1,2.1,44.2%,2023,WR,15
77,DeAndre Hopkins,KC,2,9,21,10.5,17,0,0,0,0,0,0,1,2.1,2.1,72.8%,2023,WR,15
78,Greg Dortch,ARI,2,3,15,7.5,10,0,0,1,5,0,0,1,2.0,2.0,4.5%,2023,WR,15
79,Jalen Guyton,FA,2,2,19,9.5,14,0,0,0,0,0,0,1,1.9,1.9,0.0%,2023,WR,15
80,Allen Robinson II,DET,3,3,19,6.3,8,0,0,0,0,0,0,1,1.9,1.9,0.8%,2023,WR,15
81,Josh Downs,IND,3,3,19,6.3,8,0,0,0,0,0,0,1,1.9,1.9,62.9%,2023,WR,15
82,DJ Chark Jr.,LAC,1,2,18,18.0,18,0,0,0,0,0,0,1,1.8,1.8,4.2%,2023,WR,15
83,Richie James Jr.,FA,1,1,17,17.0,17,0,0,0,0,0,0,1,1.7,1.7,0.0%,2023,WR,15
84,Marquez Valdes-Scantling,NO,1,1,17,17.0,17,0,0,0,0,0,0,1,1.7,1.7,17.7%,2023,WR,15
85,Elijah Moore,CLE,2,3,17,8.5,11,0,0,0,0,0,0,1,1.7,1.7,17.4%,2023,WR,15
86,Darnell Mooney,ATL,2,8,14,7.0,9,0,0,0,0,0,0,1,1.4,1.4,67.9%,2023,WR,15
87,Odell Beckham Jr.,FA,1,3,14,14.0,14,0,0,0,0,0,0,1,1.4,1.4,2.6%,2023,WR,15
88,Alec Pierce,IND,1,5,13,13.0,13,0,0,0,0,0,0,1,1.3,1.3,18.9%,2023,WR,15
89,Kalif Raymond,DET,1,1,12,12.0,12,0,0,0,0,0,0,1,1.2,1.2,2.6%,2023,WR,15
90,Braxton Berrios,MIA,1,1,12,12.0,12,0,0,0,0,0,0,1,1.2,1.2,0.8%,2023,WR,15
91,Parker Washington,JAC,4,6,12,3.0,6,0,0,0,0,0,0,1,1.2,1.2,5.7%,2023,WR,15
92,Jahan Dotson,PHI,1,1,12,12.0,12,0,0,0,0,0,0,1,1.2,1.2,11.0%,2023,WR,15
93,Marvin Mims Jr.,DEN,0,2,0,0,0,0,0,1,11,0,0,1,1.1,1.1,22.9%,2023,WR,15
94,Brandin Cooks,DAL,2,6,10,5.0,8,0,0,0,0,0,0,1,1.0,1.0,18.2%,2023,WR,15
95,KhaDarel Hodge,ATL,1,1,10,10.0,10,0,0,0,0,0,0,1,1.0,1.0,0.1%,2023,WR,15
96,Charlie Jones,CIN,2,3,10,5.0,7,0,0,0,0,0,0,1,1.0,1.0,0.1%,2023,WR,15
97,Michael Gallup,FA,1,1,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,1.0%,2023,WR,15
98,Lawrence Cager,WAS,1,1,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,0.0%,2023,WR,15
99,Rondale Moore,ATL,2,3,5,2.5,4,0,0,1,3,0,0,1,0.8,0.8,2.8%,2023,WR,15
100,Chase Claypool,FA,2,2,8,4.0,5,0,0,0,0,0,0,1,0.8,0.8,1.4%,2023,WR,15
101,Zay Flowers,BAL,1,2,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,90.3%,2023,WR,15
102,Bo Melton,GB,1,2,7,7.0,7,0,0,0,0,0,0,1,0.7,0.7,2.3%,2023,WR,15
103,Julio Jones,FA,1,1,6,6.0,6,0,0,0,0,0,0,1,0.6,0.6,0.8%,2023,WR,15
104,Andrei Iosivas,CIN,1,2,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,11.4%,2023,WR,15
105,Trey Palmer,TB,1,2,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,2.4%,2023,WR,15
106,Xavier Hutchinson,HOU,0,3,0,0,0,0,0,1,5,0,0,1,0.5,0.5,1.2%,2023,WR,15
107,Donovan Peoples-Jones,FA,1,1,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,0.0%,2023,WR,15
108,Byron Pringle,FA,1,1,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,0.0%,2023,WR,15
109,Kadarius Toney,FA,2,4,5,2.5,3,0,0,0,0,0,0,1,0.5,0.5,0.7%,2023,WR,15
110,Tyquan Thornton,KC,1,1,5,5.0,5,0,0,0,0,0,0,1,0.5,0.5,0.1%,2023,WR,15
111,Jake Bobo,SEA,1,1,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,1.2%,2023,WR,15
112,K.J. Osborn,WAS,1,2,3,3.0,3,0,0,0,0,0,0,1,0.3,0.3,1.3%,2023,WR,15
113,Cedrick Wilson Jr.,NO,2,3,2,1.0,3,0,0,0,0,0,0,1,0.2,0.2,0.7%,2023,WR,15
114,John Metchie III,HOU,1,1,1,1.0,1,0,0,0,0,0,0,1,0.1,0.1,3.8%,2023,WR,15
115,Steven Sims Jr.,BAL,1,1,0,0.0,0,0,0,1,1,0,0,1,0.1,0.1,0.0%,2023,WR,15
116,Ronnie Bell,DET,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,WR,15
117,Ben Skowronek,PIT,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,WR,15
118,Gabe Davis,JAC,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,18.0%,2023,WR,15
119,James Proche II,CLE,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,WR,15
120,Van Jefferson,PIT,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.5%,2023,WR,15
121,Marquez Callaway,TB,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,WR,15
122,Isaiah Hodgins,SF,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,WR,15
123,Jalen Reagor,LAC,0,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,WR,15
124,Tylan Wallace,BAL,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,2023,WR,15
125,Mason Kinsey,TEN,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,WR,15
126,Quez Watkins,ARI,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,WR,15
127,Gunner Olszewski,NYG,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,WR,15
128,Trenton Irwin,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2023,WR,15
129,Scotty Miller,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2023,WR,15
130,Miles Boykin,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,WR,15
131,Olamide Zaccheaus,WAS,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,8.1%,2023,WR,15
132,Deonte Harty,BAL,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2023,WR,15
133,Dyami Brown,WAS,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,11.7%,2023,WR,15
134,Skyy Moore,KC,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2023,WR,15
135,Calvin Austin III,PIT,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,10.7%,2023,WR,15
136,Khalil Shakir,BUF,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,74.4%,2023,WR,15
137,Jalen Tolbert,DAL,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,15.7%,2023,WR,15
138,Brandon Johnson,PIT,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,2023,WR,15
139,Britain Covey,PHI,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2023,WR,15
140,David Bell,CLE,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,WR,15
141,Tim Jones,JAC,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,WR,15
142,DJ Turner,LV,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,2023,WR,15
143,Austin Trammell,JAC,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,WR,15
144,Jalin Hyatt,NYG,0,3,0,0,0,0,0,0,0,0,0,1,0.0,0.0,5.3%,2023,WR,15
145,Michael Wilson,ARI,0,3,0,0,0,0,0,0,0,0,0,1,0.0,0.0,16.9%,2023,WR,15
146,Elijah Cooks,PHI,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,WR,15
147,Colton Dowell,TEN,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,WR,15
148,Dareke Young,SEA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,WR,15
149,Irvin Charles,NYJ,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,2023,WR,15
150,Randall Cobb,FA,0,3,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.3%,2023,WR,15
151,Zach Pascal,ARI,0,4,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,WR,15
152,River Cracraft,MIA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2023,WR,15
153,Justin Hardee Sr.,TEN,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,WR,15
154,Marquise Brown,KC,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,40.3%,2023,WR,15
155,KaVontae Turpin,DAL,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,6.7%,2023,WR,15
156,Hunter Renfrow,FA,0,2,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,WR,15
157,Brandon Powell,MIN,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.8%,2023,WR,15
158,Trent Sherfield Sr.,MIN,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2023,WR,15
159,DeAndre Carter,CHI,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2023,WR,15
160,Chris Conley,SF,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2023,WR,15
161,Jamison Crowder,WAS,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.7%,2023,WR,15
162,Nelson Agholor,BAL,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.2%,2023,WR,15
163,Sterling Shepard,TB,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,5.1%,2023,WR,15
164,Robbie Chosen,FA,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,WR,15
165,Deven Thompkins,CAR,0,0,0,0,0,0,0,1,-1,0,0,1,-0.1,-0.1,0.0%,2023,WR,15
166,Trent Taylor,SF,0,0,0,0,0,0,0,0,0,0,1,1,-2.0,-2.0,0.0%,2023,WR,15
167,Derius Davis,LAC,1,2,-2,-2.0,0,0,0,0,0,0,1,1,-2.2,-2.2,0.8%,2023,WR,15
