Rank,Team,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
80,Jonathan Ward,PIT,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,10
81,D'Ernest Johnson,JAC,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%,2020,RB,10
82,Xavier Jones,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,10
83,Jeremy Cox,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,10
84,Nick Bellore,WAS,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,4.0%,2020,RB,10
85,Cordarrelle Patterson,PIT,12,30,2.5,6,0,0,2,2,19,9.5,0,0,1,0.0,0.0,1.6%,2020,RB,10
86,Chris Thompson,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,10
87,LeSean McCoy,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,2.0%,2020,RB,10
88,Jaylen Samuels,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,10
89,Trey Edmunds,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,10
90,Troymaine Pope,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,10
91,Elijhaa Penny,FA,1,0,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,10
92,Cethan Carter,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,10
93,Jason Cabinda,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%,2020,RB,10
94,Alec Ingold,MIA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,2020,RB,10
95,Cullen Gillaspia,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,10
96,Mike Boone,CAR,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.7%,2020,RB,10
97,Buddy Howell,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,10
98,Trenton Cannon,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,10
99,Jalen Richard,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,2020,RB,10
100,Ameer Abdullah,LV,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,25.1%,2020,RB,10
101,Derek Watt,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,10
102,Andy Janovich,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,10
103,D.J. Foster,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,10
104,Jonathan Williams,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,10
105,Ty Montgomery II,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,10
106,J.P. Holtz,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2020,RB,10
107,Michael Burton,DEN,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2020,RB,10
108,C.J. Prosise,FA,0,0,0,0,0,0,1,1,-2,-2.0,0,0,1,-0.2,-0.2,0.0%,2020,RB,10
109,Alex Armah Jr.,FA,0,0,0,0,0,0,2,2,-5,-2.5,0,0,1,-0.5,-0.5,0.0%,2020,RB,10
