Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Tyler Higbee,LAR,5,5,29,5.8,7,0,2,0,0,0,0,1,14.9,14.9,9.2%,2023,TE,12
2,Sam LaPorta,DET,5,8,47,9.4,31,1,1,0,0,0,0,1,12.7,12.7,93.3%,2023,TE,12
3,Pat Freiermuth,PIT,9,11,120,13.3,29,2,0,0,0,0,0,1,12.0,12.0,63.9%,2023,TE,12
4,T.J. Hockenson,MIN,5,6,50,10.0,17,0,1,0,0,0,0,1,11.0,11.0,83.0%,2023,TE,12
5,Gerald Everett,FA,4,4,43,10.8,31,1,1,0,0,0,0,1,10.3,10.3,1.4%,2023,TE,12
6,Travis Kelce,KC,6,7,91,15.2,27,2,0,0,0,0,0,1,9.1,9.1,94.1%,2023,TE,12
7,Tucker Kraft,GB,2,2,15,7.5,9,0,1,0,0,0,0,1,7.5,7.5,63.4%,2023,TE,12
8,Drew Sample,CIN,1,1,11,11.0,11,0,1,0,0,0,0,1,7.1,7.1,0.9%,2023,TE,12
9,Adam Trautman,DEN,1,1,8,8.0,8,0,1,0,0,0,0,1,6.8,6.8,1.1%,2023,TE,12
10,Taysom Hill,NO,2,2,55,27.5,36,1,0,7,26,0,1,1,6.1,6.1,27.7%,2023,TE,12
11,Trey McBride,ARI,7,9,60,8.6,16,0,0,0,0,0,0,1,6.0,6.0,91.9%,2023,TE,12
12,David Njoku,CLE,6,9,59,9.8,17,0,0,0,0,0,0,1,5.9,5.9,74.6%,2023,TE,12
13,Luke Farrell,JAC,3,5,55,18.3,42,1,0,0,0,0,0,1,5.5,5.5,0.0%,2023,TE,12
14,Evan Engram,JAC,5,8,49,9.8,21,1,0,0,0,0,0,1,4.9,4.9,57.4%,2023,TE,12
15,Chig Okonkwo,TEN,4,5,45,11.3,25,1,0,0,0,0,0,1,4.5,4.5,34.6%,2023,TE,12
16,Juwan Johnson,NO,4,7,45,11.3,23,1,0,0,0,0,0,1,4.5,4.5,19.4%,2023,TE,12
17,Cade Otton,TB,4,4,45,11.3,24,1,0,0,0,0,0,1,4.5,4.5,57.8%,2023,TE,12
18,Cole Kmet,CHI,7,7,43,6.1,24,1,0,0,0,0,0,1,4.3,4.3,42.7%,2023,TE,12
19,Harrison Bryant,LV,1,1,2,2.0,2,0,1,1,0,0,1,1,4.2,4.2,0.0%,2023,TE,12
20,Isaiah Likely,BAL,4,6,40,10.0,18,0,0,0,0,0,0,1,4.0,4.0,34.2%,2023,TE,12
21,Dalton Kincaid,BUF,5,6,38,7.6,14,0,0,0,0,0,0,1,3.8,3.8,78.8%,2023,TE,12
22,Jake Ferguson,DAL,1,3,35,35.0,35,1,0,0,0,0,0,1,3.5,3.5,67.5%,2023,TE,12
23,Tyler Conklin,NYJ,4,5,33,8.3,9,0,0,0,0,0,0,1,3.3,3.3,19.2%,2023,TE,12
24,Noah Gray,KC,3,3,30,10.0,13,0,0,0,0,0,0,1,3.0,3.0,22.5%,2023,TE,12
25,Mo Alie-Cox,IND,1,1,30,30.0,30,1,0,0,0,0,0,1,3.0,3.0,0.6%,2023,TE,12
26,Will Mallory,IND,2,3,29,14.5,17,0,0,0,0,0,0,1,2.9,2.9,0.0%,2023,TE,12
27,Cole Turner,WAS,1,1,29,29.0,29,1,0,0,0,0,0,1,2.9,2.9,1.1%,2023,TE,12
28,Michael Mayer,LV,2,4,27,13.5,17,0,0,0,0,0,0,1,2.7,2.7,13.6%,2023,TE,12
29,Elijah Higgins,ARI,1,2,26,26.0,26,1,0,0,0,0,0,1,2.6,2.6,1.0%,2023,TE,12
30,Noah Fant,SEA,2,2,25,12.5,16,0,0,0,0,0,0,1,2.5,2.5,21.1%,2023,TE,12
31,Kyle Pitts,ATL,2,2,22,11.0,11,0,0,0,0,0,0,1,2.2,2.2,73.0%,2023,TE,12
32,Will Dissly,LAC,1,1,21,21.0,21,1,0,0,0,0,0,1,2.1,2.1,22.8%,2023,TE,12
33,George Kittle,SF,3,5,19,6.3,11,0,0,0,0,0,0,1,1.9,1.9,91.9%,2023,TE,12
34,Tanner Hudson,CIN,4,5,18,4.5,6,0,0,0,0,0,0,1,1.8,1.8,1.1%,2023,TE,12
35,Jeremy Ruckert,NYJ,2,4,18,9.0,9,0,0,0,0,0,0,1,1.8,1.8,0.6%,2023,TE,12
36,Logan Thomas,FA,2,4,15,7.5,13,0,0,0,0,0,0,1,1.5,1.5,0.0%,2023,TE,12
37,Austin Hooper,NE,1,2,14,14.0,14,0,0,0,0,0,0,1,1.4,1.4,1.9%,2023,TE,12
38,Jack Stoll,MIA,1,2,14,14.0,14,0,0,0,0,0,0,1,1.4,1.4,0.0%,2023,TE,12
