Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Davante Adams,FA,10,13,121,12.1,38,1,2,0,0,0,0,1,24.1,24.1,91.0%,2021,WR,14
2,Tyler Lockett,FA,5,9,142,28.4,55,4,1,0,0,0,0,1,22.2,22.2,44.2%,2021,WR,14
3,Ja'Marr Chase,CIN,5,8,77,15.4,32,1,2,1,6,0,0,1,20.3,20.3,94.0%,2021,WR,14
4,Cooper Kupp,LAR,13,15,123,9.5,44,1,1,0,0,0,0,1,18.3,18.3,90.9%,2021,WR,14
5,Jakeem Grant Sr.,FA,1,3,46,46.0,46,1,1,1,5,0,0,1,17.1,17.1,0.0%,2021,WR,14
6,Hunter Renfrow,FA,13,14,117,9.0,19,0,1,0,0,0,1,1,15.7,15.7,0.0%,2021,WR,14
7,Mike Evans,TB,6,6,91,15.2,24,2,1,0,0,0,0,1,15.1,15.1,94.8%,2021,WR,14
8,Allen Lazard,NYJ,6,7,75,12.5,32,1,1,1,14,0,0,1,14.9,14.9,6.7%,2021,WR,14
9,Jalen Guyton,FA,3,3,87,29.0,59,1,1,0,0,0,0,1,14.7,14.7,0.0%,2021,WR,14
10,Robbie Chosen,FA,7,12,84,12.0,23,1,1,0,0,0,0,1,14.4,14.4,0.0%,2021,WR,14
11,K.J. Osborn,WAS,3,9,83,27.7,62,1,1,0,0,0,0,1,14.3,14.3,1.3%,2021,WR,14
12,Odell Beckham Jr.,FA,6,7,77,12.8,40,1,1,0,0,0,0,1,13.7,13.7,2.6%,2021,WR,14
13,Damiere Byrd,FA,2,2,76,38.0,54,2,1,0,0,0,0,1,13.6,13.6,0.0%,2021,WR,14
14,Justin Jefferson,MIN,7,15,79,11.3,22,1,1,1,-4,0,0,1,13.5,13.5,98.3%,2021,WR,14
15,Cam Sims,FA,3,4,69,23.0,43,1,1,0,0,0,0,1,12.9,12.9,0.0%,2021,WR,14
16,Van Jefferson,PIT,2,3,58,29.0,52,1,1,1,10,0,0,1,12.8,12.8,1.5%,2021,WR,14
17,Brandon Aiyuk,SF,6,10,62,10.3,21,1,1,1,4,0,0,1,12.6,12.6,43.5%,2021,WR,14
18,Joshua Palmer,LAC,5,7,66,13.2,36,1,1,0,0,0,0,1,12.6,12.6,18.9%,2021,WR,14
19,James Washington,FA,4,6,65,16.3,30,2,1,0,0,0,0,1,12.5,12.5,0.0%,2021,WR,14
20,Deebo Samuel Sr.,WAS,1,1,22,22.0,22,1,0,8,37,1,0,1,11.9,11.9,84.5%,2021,WR,14
21,Breshad Perriman,FA,1,2,58,58.0,58,1,1,0,0,0,0,1,11.8,11.8,0.0%,2021,WR,14
22,Tee Higgins,CIN,5,7,114,22.8,27,4,0,0,0,0,0,1,11.4,11.4,87.7%,2021,WR,14
23,Amari Cooper,BUF,5,7,51,10.2,20,1,1,0,0,0,0,1,11.1,11.1,75.3%,2021,WR,14
24,Chris Godwin,TB,10,15,105,10.5,23,2,0,0,0,0,0,1,10.5,10.5,45.3%,2021,WR,14
25,Gabe Davis,JAC,5,8,43,8.6,21,1,1,0,0,0,0,1,10.3,10.3,18.0%,2021,WR,14
