Rank,Team,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
70,Reggie Gilliam,BUF,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,RB,11
71,Austin Walter,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,RB,11
72,Khari Blasingame,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,RB,11
73,Andrew Beck,NYJ,1,0,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,RB,11
74,Anthony McFarland Jr.,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%,2023,RB,11
75,Raheem Blackshear,CAR,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,7.7%,2023,RB,11
76,Chris Evans,CIN,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,RB,11
77,Hunter Luepke,DAL,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2023,RB,11
78,Zach Evans,NYJ,1,0,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.8%,2023,RB,11
79,Eric Gray,NYG,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.6%,2023,RB,11
80,Jordan Mason,SF,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,27.7%,2023,RB,11
81,Nick Bellore,WAS,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,4.0%,2023,RB,11
82,Kyle Juszczyk,SF,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.2%,2023,RB,11
83,Dare Ogunbowale,HOU,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,2023,RB,11
84,Patrick Ricard,BAL,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.8%,2023,RB,11
85,C.J. Ham,MIN,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,2023,RB,11
86,Corey Clement,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,RB,11
87,Marlon Mack,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,RB,11
88,Nick Bawden,FA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,2023,RB,11
89,Michael Burton,DEN,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,2023,RB,11
90,Matt Breida,FA,3,-1,-0.3,3,0,0,0,1,0,0,0,0,1,-0.1,-0.1,0.0%,2023,RB,11
91,Craig Reynolds,DET,0,0,0,0,0,0,0,0,0,0,0,1,1,-2.0,-2.0,3.5%,2023,RB,11
