Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Evan Engram,JAC,10,13,79,7.9,17,0,1,0,0,0,0,1,13.9,13.9,57.4%,2023,TE,18
2,Will Dissly,LAC,3,3,46,15.3,21,1,1,0,0,0,0,1,10.6,10.6,22.8%,2023,TE,18
3,Trey McBride,ARI,3,6,34,11.3,25,1,1,0,0,0,0,1,9.4,9.4,91.9%,2023,TE,18
4,Isaiah Likely,BAL,2,2,31,15.5,27,1,1,0,0,0,0,1,9.1,9.1,34.2%,2023,TE,18
5,Sam LaPorta,DET,5,7,29,5.8,9,0,1,0,0,0,0,1,8.9,8.9,93.3%,2023,TE,18
6,Jonnu Smith,MIA,3,3,29,9.7,15,0,1,0,0,0,0,1,8.9,8.9,77.6%,2023,TE,18
7,Dalton Kincaid,BUF,7,8,84,12.0,29,2,0,0,0,0,0,1,8.4,8.4,78.8%,2023,TE,18
8,Donald Parham Jr.,PIT,5,6,83,16.6,24,1,0,0,0,0,0,1,8.3,8.3,1.9%,2023,TE,18
9,Dawson Knox,BUF,2,3,22,11.0,17,0,1,0,0,0,0,1,8.2,8.2,11.4%,2023,TE,18
10,Taysom Hill,NO,4,4,28,7.0,11,0,0,6,51,0,0,1,7.9,7.9,27.7%,2023,TE,18
11,Andrew Beck,NYJ,2,2,9,4.5,8,0,1,0,0,0,0,1,6.9,6.9,0.0%,2023,TE,18
12,Jake Ferguson,DAL,6,6,69,11.5,16,0,0,0,0,0,0,1,6.9,6.9,67.5%,2023,TE,18
13,Johnny Mundt,MIN,5,6,58,11.6,32,1,0,0,0,0,0,1,5.8,5.8,0.6%,2023,TE,18
14,Brycen Hopkins,FA,2,3,47,23.5,29,1,0,0,0,0,0,1,4.7,4.7,0.0%,2023,TE,18
15,Darren Waller,FA,5,6,45,9.0,23,1,0,0,0,0,0,1,4.5,4.5,1.1%,2023,TE,18
16,Dalton Schultz,HOU,5,7,42,8.4,17,0,0,0,0,0,0,1,4.2,4.2,54.4%,2023,TE,18
17,Cole Kmet,CHI,3,4,41,13.7,27,1,0,0,0,0,0,1,4.1,4.1,42.7%,2023,TE,18
18,Juwan Johnson,NO,3,3,40,13.3,20,1,0,0,0,0,0,1,4.0,4.0,19.4%,2023,TE,18
19,Austin Hooper,NE,4,5,39,9.8,21,1,0,0,0,0,0,1,3.9,3.9,1.9%,2023,TE,18
20,Mo Alie-Cox,IND,2,4,18,9.0,12,0,0,0,0,0,0,1,3.8,3.8,0.6%,2023,TE,18
21,Chig Okonkwo,TEN,2,3,36,18.0,21,1,0,0,0,0,0,1,3.6,3.6,34.6%,2023,TE,18
22,Elijah Higgins,ARI,2,2,32,16.0,25,1,0,0,0,0,0,1,3.2,3.2,1.0%,2023,TE,18
23,Josh Oliver,MIN,2,3,31,15.5,20,1,0,0,0,0,0,1,3.1,3.1,1.4%,2023,TE,18
24,Tucker Kraft,GB,3,3,31,10.3,15,0,0,0,0,0,0,1,3.1,3.1,63.4%,2023,TE,18
25,Durham Smythe,FA,3,3,30,10.0,14,0,0,0,0,0,0,1,3.0,3.0,0.1%,2023,TE,18
26,Cade Otton,TB,2,3,30,15.0,20,1,0,0,0,0,0,1,3.0,3.0,57.8%,2023,TE,18
27,Kyle Pitts,ATL,2,3,27,13.5,19,0,0,0,0,0,0,1,2.7,2.7,73.0%,2023,TE,18
28,Davis Allen,LAR,4,4,25,6.3,10,0,0,0,0,0,0,1,2.5,2.5,1.4%,2023,TE,18
29,James Mitchell,CAR,1,1,24,24.0,24,1,0,0,0,0,0,1,2.4,2.4,0.0%,2023,TE,18
30,Jordan Akins,CLE,3,6,24,8.0,14,0,0,0,0,0,0,1,2.4,2.4,1.2%,2023,TE,18
31,Peyton Hendershot,KC,1,1,24,24.0,24,1,0,0,0,0,0,1,2.4,2.4,0.1%,2023,TE,18
32,Kylen Granson,IND,1,1,23,23.0,23,1,0,0,0,0,0,1,2.3,2.3,1.2%,2023,TE,18
33,Charlie Kolar,BAL,3,4,23,7.7,12,0,0,0,0,0,0,1,2.3,2.3,0.1%,2023,TE,18
34,Nick Muse,PHI,1,1,22,22.0,22,1,0,0,0,0,0,1,2.2,2.2,0.0%,2023,TE,18
35,Pat Freiermuth,PIT,2,2,21,10.5,13,0,0,0,0,0,0,1,2.1,2.1,63.9%,2023,TE,18
36,Adam Trautman,DEN,1,1,21,21.0,21,1,0,0,0,0,0,1,2.1,2.1,1.1%,2023,TE,18
37,Charlie Woerner,ATL,1,1,20,20.0,20,1,0,0,0,0,0,1,2.0,2.0,0.1%,2023,TE,18
38,Grant Calcaterra,PHI,2,2,18,9.0,11,0,0,0,0,0,0,1,1.8,1.8,4.3%,2023,TE,18
39,MyCole Pruitt,PIT,1,1,17,17.0,17,0,0,0,0,0,0,1,1.7,1.7,1.6%,2023,TE,18
40,Tyler Conklin,NYJ,2,3,16,8.0,9,0,0,0,0,0,0,1,1.6,1.6,19.2%,2023,TE,18
41,Stone Smartt,LAC,2,3,14,7.0,8,0,0,0,0,0,0,1,1.4,1.4,2.6%,2023,TE,18
