Rank,Team,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,Austin Ekeler,WAS,16,173,10.8,71,2,1,4,4,26,6.5,1,0,1,31.9,31.9,51.4%,2022,RB,5
2,Leonard Fournette,FA,14,56,4.0,14,0,1,10,11,83,8.3,1,0,1,25.9,25.9,2.1%,2022,RB,5
3,Breece Hall,NYJ,18,97,5.4,17,0,1,2,2,100,50.0,0,0,1,25.7,25.7,91.6%,2022,RB,5
4,Nick Chubb,CLE,17,134,7.9,41,2,2,0,1,0,0,0,0,1,25.4,25.4,55.1%,2022,RB,5
5,Josh Jacobs,GB,21,154,7.3,37,2,1,5,5,39,7.8,0,0,1,25.3,25.3,96.3%,2022,RB,5
6,Derrick Henry,BAL,28,102,3.6,15,0,2,2,2,30,15.0,0,0,1,25.2,25.2,97.5%,2022,RB,5
7,Dalvin Cook,FA,18,94,5.2,15,0,2,2,2,27,13.5,0,0,1,24.1,24.1,0.9%,2022,RB,5
8,Jeff Wilson Jr.,MIA,17,120,7.1,41,2,1,1,2,12,12.0,0,0,1,19.2,19.2,0.6%,2022,RB,5
9,Tevin Coleman,FA,8,23,2.9,14,0,1,3,3,44,14.7,1,0,1,18.7,18.7,0.0%,2022,RB,5
10,Raheem Mostert,FA,18,113,6.3,24,2,1,1,3,9,9.0,0,0,1,18.2,18.2,42.9%,2022,RB,5
11,Rhamondre Stevenson,NE,25,161,6.4,49,2,0,2,2,14,7.0,0,0,1,17.5,17.5,80.6%,2022,RB,5
12,Alvin Kamara,NO,23,103,4.5,13,0,0,6,6,91,15.2,0,1,1,17.4,17.4,87.9%,2022,RB,5
13,Dameon Pierce,HOU,26,99,3.8,20,1,1,3,5,14,4.7,0,0,1,17.3,17.3,9.3%,2022,RB,5
14,Saquon Barkley,PHI,13,70,5.4,40,1,1,3,6,36,12.0,0,0,1,16.6,16.6,97.8%,2022,RB,5
15,Christian McCaffrey,SF,14,54,3.9,19,0,1,7,12,50,7.1,0,0,1,16.4,16.4,66.6%,2022,RB,5
16,Michael Carter,ARI,10,21,2.1,8,0,2,2,2,12,6.0,0,0,1,15.3,15.3,14.7%,2022,RB,5
17,Kenneth Walker III,SEA,8,88,11.0,69,1,1,0,0,0,0,0,0,1,14.8,14.8,81.7%,2022,RB,5
18,Tony Pollard,TEN,8,86,10.8,57,1,1,0,0,0,0,0,0,1,14.6,14.6,80.4%,2022,RB,5
19,Joshua Kelley,TEN,10,49,4.9,16,0,1,2,2,33,16.5,0,0,1,14.2,14.2,0.0%,2022,RB,5
20,David Montgomery,DET,12,20,1.7,9,0,1,4,4,62,15.5,0,0,1,14.2,14.2,75.4%,2022,RB,5
21,Kareem Hunt,KC,11,47,4.3,17,0,1,3,3,10,3.3,0,0,1,11.7,11.7,48.5%,2022,RB,5
22,Travis Etienne Jr.,JAC,10,71,7.1,30,1,0,3,5,43,14.3,0,0,1,11.4,11.4,81.7%,2022,RB,5
23,Eno Benjamin,FA,8,25,3.1,11,0,1,3,4,28,9.3,0,0,1,11.3,11.3,0.0%,2022,RB,5
24,Melvin Gordon III,FA,15,54,3.6,17,0,0,3,3,49,16.3,0,0,1,10.3,10.3,0.1%,2022,RB,5
25,Craig Reynolds,DET,6,24,4.0,19,0,0,3,3,68,22.7,0,0,1,9.2,9.2,3.5%,2022,RB,5
26,James Cook,BUF,4,31,7.8,24,1,1,0,0,0,0,0,0,1,9.1,9.1,93.1%,2022,RB,5
27,Deon Jackson,FA,13,62,4.8,17,0,0,4,4,29,7.3,0,0,1,9.1,9.1,0.0%,2022,RB,5
