Rank,Team,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,Year,Position,Week
1,George Kittle,SF,7,10,126,18.0,58,2,0,0,0,0,0,1,12.6,12.6,91.9%,2023,TE,16
2,Chig Okonkwo,TEN,6,7,63,10.5,17,0,1,0,0,0,0,1,12.3,12.3,34.6%,2023,TE,16
3,Kyle Pitts,ATL,3,4,49,16.3,24,1,1,0,0,0,0,1,10.9,10.9,73.0%,2023,TE,16
4,Juwan Johnson,NO,4,7,48,12.0,20,2,1,0,0,0,0,1,10.8,10.8,19.4%,2023,TE,16
5,Cole Kmet,CHI,4,5,107,26.8,53,3,0,0,0,0,0,1,10.7,10.7,42.7%,2023,TE,16
6,David Njoku,CLE,6,9,44,7.3,21,1,1,0,0,0,0,1,10.4,10.4,74.6%,2023,TE,16
7,Logan Thomas,FA,5,6,36,7.2,15,0,1,0,0,0,0,1,9.6,9.6,0.0%,2023,TE,16
8,Lucas Krull,DEN,4,5,28,7.0,9,0,1,0,0,0,0,1,8.8,8.8,1.0%,2023,TE,16
9,Colby Parkinson,LAR,3,4,17,5.7,7,0,1,0,0,0,0,1,7.7,7.7,9.6%,2023,TE,16
10,Mike Gesicki,CIN,2,2,15,7.5,11,0,1,0,0,0,0,1,7.5,7.5,29.2%,2023,TE,16
11,Evan Engram,JAC,10,15,95,9.5,14,0,0,0,0,0,1,1,7.5,7.5,57.4%,2023,TE,16
12,Dallas Goedert,PHI,7,9,71,10.1,21,1,0,0,0,0,0,1,7.1,7.1,57.2%,2023,TE,16
13,Andrew Beck,NYJ,2,2,6,3.0,5,0,1,0,0,0,0,1,6.6,6.6,0.0%,2023,TE,16
14,Kylen Granson,IND,5,7,62,12.4,16,0,0,0,0,0,0,1,6.2,6.2,1.2%,2023,TE,16
15,Marcedes Lewis,CHI,1,1,1,1.0,1,0,1,0,0,0,0,1,6.1,6.1,0.1%,2023,TE,16
16,Dalton Schultz,HOU,8,11,61,7.6,14,0,0,0,0,0,0,1,6.1,6.1,54.4%,2023,TE,16
17,Tucker Kraft,GB,4,6,60,15.0,27,2,0,0,0,0,0,1,6.0,6.0,63.4%,2023,TE,16
18,Tommy Tremble,CAR,4,6,59,14.8,30,1,0,0,0,0,0,1,5.9,5.9,1.4%,2023,TE,16
19,T.J. Hockenson,MIN,4,4,58,14.5,24,1,0,0,0,0,0,1,5.8,5.8,83.0%,2023,TE,16
20,Isaiah Likely,BAL,3,4,56,18.7,34,1,0,0,0,0,0,1,5.6,5.6,34.2%,2023,TE,16
21,Durham Smythe,FA,5,5,56,11.2,21,1,0,0,0,0,0,1,5.6,5.6,0.1%,2023,TE,16
22,Will Mallory,IND,4,4,47,11.8,18,0,0,0,0,0,0,1,4.7,4.7,0.0%,2023,TE,16
23,Jake Ferguson,DAL,4,8,45,11.3,20,1,0,0,0,0,0,1,4.5,4.5,67.5%,2023,TE,16
24,Travis Kelce,KC,5,7,44,8.8,24,1,0,0,0,0,0,1,4.4,4.4,94.1%,2023,TE,16
25,Daniel Bellinger,NYG,4,5,43,10.8,20,1,0,0,0,0,0,1,4.3,4.3,1.5%,2023,TE,16
26,Gerald Everett,FA,7,8,42,6.0,15,0,0,0,0,0,0,1,4.2,4.2,1.4%,2023,TE,16
27,Drew Sample,CIN,3,3,38,12.7,16,0,0,0,0,0,0,1,3.8,3.8,0.9%,2023,TE,16
28,Tyler Conklin,NYJ,4,7,36,9.0,13,0,0,1,0,0,0,1,3.6,3.6,19.2%,2023,TE,16
29,Josh Oliver,MIN,1,2,33,33.0,33,1,0,0,0,0,0,1,3.3,3.3,1.4%,2023,TE,16
